50Traced_NONETRACED_MAX_RAW_VSM_59_MAX,Associated
0.1687,NO
0.0652,NO
0.1144,NO
0.2164,NO
0.1663,NO
0.0906,NO
0.1171,NO
0.0679,NO
0.1689,NO
0.2469,YES
0.0829,NO
0.4096,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1687,NO
0.1663,NO
0.1687,NO
0.1663,NO
0.2179,NO
0.1663,NO
0.4096,YES
0.1464,YES
0.1668,YES
0.24,YES
0.1573,NO
0.4096,YES
0.1423,NO
1.0,YES
0.2444,YES
0.3362,NO
0.1579,NO
0.1148,NO
0.1405,NO
1.0,YES
0.3413,YES
0.1659,NO
0.1056,NO
0.1778,NO
0.1474,NO
0.1797,NO
0.1766,NO
0.1551,NO
1.0,YES
0.1344,NO
1.0,YES
0.0583,NO
1.0,YES
0.1659,NO
0.1474,NO
0.106,NO
0.1235,NO
0.0802,NO
0.1903,NO
0.1474,NO
0.1659,NO
0.1686,NO
0.1534,NO
0.1694,NO
0.2865,NO
0.1512,NO
0.1986,NO
0.1488,NO
0.061,NO
0.2187,NO
1.0,YES
0.2347,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.2143,NO
0.1544,NO
0.1947,NO
0.1755,NO
0.2202,NO
1.0,YES
1.0,YES
0.3819,YES
1.0,YES
0.2254,NO
1.0,YES
0.1452,NO
1.0,YES
0.1949,YES
0.3356,NO
0.1662,NO
0.1507,NO
0.1441,NO
0.35200000000000004,YES
0.1243,YES
0.204,NO
0.0952,NO
0.1364,NO
0.1841,NO
0.2289,NO
0.2183,NO
0.2075,NO
1.0,YES
0.0995,NO
1.0,YES
0.0995,NO
0.3081,YES
0.204,NO
0.1841,NO
0.1387,NO
0.11800000000000001,NO
0.1387,NO
0.2201,NO
0.1841,NO
0.204,NO
0.1468,NO
0.0635,NO
0.2378,YES
1.0,YES
1.0,YES
0.2985,YES
0.0866,NO
0.0303,NO
1.0,YES
0.1475,NO
0.2134,YES
0.1531,NO
0.2165,NO
0.1934,NO
0.1934,NO
0.1267,NO
1.0,YES
0.1267,NO
1.0,YES
0.1417,NO
1.0,YES
0.0968,NO
0.1531,NO
0.2298,NO
0.1531,NO
0.2732,YES
0.2085,NO
1.0,YES
0.1694,NO
0.0732,NO
0.1975,NO
0.2582,NO
0.1977,NO
0.1986,NO
0.1694,NO
0.1225,NO
0.1525,NO
1.0,YES
0.2347,NO
1.0,YES
0.1987,NO
0.1844,NO
0.1689,NO
0.1621,NO
0.2067,NO
0.1621,NO
0.1843,NO
0.2019,NO
0.2083,NO
1.0,YES
1.0,YES
0.3819,YES
1.0,YES
0.2254,NO
1.0,YES
0.1639,NO
0.1468,NO
0.0774,NO
0.2378,YES
1.0,YES
1.0,YES
0.2985,YES
0.1548,NO
0.0604,NO
1.0,YES
0.2598,NO
0.2134,YES
0.2564,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.142,NO
1.0,YES
0.2548,NO
0.2206,NO
0.2298,NO
0.2548,NO
0.2732,YES
0.2548,NO
1.0,YES
0.1686,NO
0.0745,NO
0.2381,NO
0.19,NO
0.1547,NO
0.1997,NO
0.1653,NO
0.1536,NO
0.1999,NO
0.4371,YES
0.2347,NO
1.0,YES
0.2519,NO
0.2036,NO
0.2033,NO
0.1755,NO
0.1906,NO
0.1755,NO
0.1843,NO
0.2256,NO
0.1464,NO
1.0,YES
1.0,YES
0.3819,YES
1.0,YES
0.2405,NO
1.0,YES
0.2199,NO
0.1439,NO
0.1339,NO
0.22399999999999998,NO
0.2338,NO
0.2338,NO
0.2133,NO
0.1387,NO
0.0967,NO
0.2198,NO
0.4856,YES
0.2344,NO
1.0,YES
0.1331,NO
0.1697,NO
0.0647,NO
0.204,NO
0.1733,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
0.4613,YES
0.4941,YES
1.0,YES
0.2133,NO
1.0,YES
0.2188,NO
0.1439,NO
0.0769,NO
0.1953,NO
0.2342,NO
0.2047,NO
0.1823,NO
0.1684,NO
0.1204,NO
0.1751,NO
0.4371,YES
0.2171,NO
0.4373,YES
0.2252,NO
0.2085,NO
0.2007,NO
0.0498,NO
0.2174,NO
0.0532,NO
0.1207,NO
0.1912,NO
0.14,NO
1.0,YES
0.4613,YES
0.3023,YES
1.0,YES
0.2206,NO
1.0,YES
0.1168,NO
0.1553,NO
0.0714,NO
0.1377,NO
0.2886,NO
0.1576,NO
0.1986,NO
0.1488,NO
0.0623,NO
0.2085,NO
1.0,YES
0.1412,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.1542,NO
0.2184,NO
0.1544,NO
0.1576,NO
0.1702,NO
0.2085,NO
1.0,YES
0.4206,YES
0.3527,YES
0.4994,YES
0.1375,NO
1.0,YES
0.2085,NO
0.153,NO
0.079,NO
1.0,YES
0.2996,YES
0.2628,YES
0.3738,YES
0.2237,NO
0.1065,NO
1.0,YES
0.1475,NO
1.0,YES
0.1253,NO
0.2203,NO
0.2203,NO
0.1474,NO
0.1494,NO
0.2337,YES
0.1494,NO
0.2829,YES
0.2129,NO
1.0,YES
0.1271,NO
0.1285,NO
0.3025,NO
0.1202,NO
0.3477,YES
0.2516,NO
1.0,YES
0.1799,NO
0.1547,NO
0.47700000000000004,YES
0.3456,NO
0.3456,NO
0.47700000000000004,YES
0.1827,NO
0.1097,NO
0.5448,YES
0.191,NO
0.47700000000000004,YES
0.2742,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.21899999999999997,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.1991,NO
0.2742,NO
0.3767,NO
0.2742,NO
0.47700000000000004,YES
0.3359,NO
0.3985,YES
0.1468,NO
0.0635,NO
0.3174,YES
1.0,YES
1.0,YES
0.3174,YES
0.1233,NO
0.0485,NO
1.0,YES
0.2328,NO
0.3189,YES
0.1095,NO
0.2585,NO
0.2585,NO
0.2048,NO
0.1533,NO
0.3292,YES
0.1533,NO
1.0,YES
0.1533,NO
1.0,YES
0.33,NO
0.2111,NO
0.2935,NO
0.33,NO
0.3189,YES
0.33,NO
1.0,YES
0.1636,NO
0.1646,NO
1.0,YES
0.3036,NO
0.3036,NO
0.4197,YES
0.1681,NO
0.153,NO
0.4738,YES
0.2147,NO
1.0,YES
0.2147,NO
0.2244,NO
0.171,NO
0.1277,NO
0.1775,NO
0.2106,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.2663,NO
0.2218,NO
0.1764,NO
0.3901,NO
0.21600000000000003,NO
0.402,YES
0.3584,NO
1.0,YES
0.1468,NO
0.0635,NO
0.2378,YES
1.0,YES
1.0,YES
0.2985,YES
0.0866,NO
0.0303,NO
1.0,YES
0.1475,NO
0.2134,YES
0.1027,NO
0.171,NO
0.1733,NO
0.1785,NO
0.0891,NO
1.0,YES
0.0855,NO
1.0,YES
0.1347,NO
1.0,YES
0.0328,NO
