50Traced_NONETRACED_MAX_SINGLE_VSM_85_SUM,Associated
0.14769352603444863,NO
0.1503332673398007,NO
0.47264568072328916,NO
0.22483996568336304,NO
0.1263116214610968,NO
0.13838843793308256,NO
0.14617567478387117,NO
0.15211509272091334,NO
0.36652808024813566,NO
0.7849270771464397,YES
0.089949184979872,NO
0.8450471853758332,YES
0.36646208671550184,NO
0.3451461756747839,NO
0.35299940605820634,NO
0.18267009833036363,NO
0.34738995578433307,NO
0.18049231175344815,NO
0.2979607998416155,NO
0.27136540619019334,NO
0.2062297894806309,NO
0.6733980069953145,YES
0.6750478453111595,YES
0.7320662575067644,YES
0.7803735233947073,YES
0.1858377878967861,NO
0.669240414439385,YES
0.20220418398996898,NO
0.6927341120570184,YES
0.7832772388305945,YES
0.42407444070481093,NO
0.30640797201874215,NO
0.2779647594535736,NO
0.2237180756285884,NO
0.8824655183791988,YES
0.29248333663300996,YES
0.24034844585230644,NO
0.18445192371147626,NO
0.21507292285356036,NO
0.09364482280736489,NO
0.32204843925295323,NO
0.3247541740909392,NO
0.3264040124067842,NO
0.8074968653071998,YES
0.25275522998746125,NO
0.6962977628192437,YES
0.16115620669174424,NO
0.8463010624958754,YES
0.1084273741173365,NO
0.1314591170065334,NO
0.16551177984557516,NO
0.1962647660529268,NO
0.16768956642249058,NO
0.327789876592094,NO
0.1886095162674058,NO
0.2687256648848413,NO
0.1630700191381245,NO
0.20583382828482813,NO
0.26324820167623575,NO
0.4081699993400646,NO
0.28416815152115094,NO
0.20906751138388435,NO
0.23605886623110936,NO
0.06269385600211179,NO
0.2500494951494754,NO
0.9238434633405926,YES
0.3048241272355309,NO
0.5800171583184848,YES
0.17890846697023693,NO
0.22220022437801093,NO
0.18702567148419455,NO
0.3031082953870521,NO
0.4581930970764865,NO
0.23619085329637693,NO
0.2311093512835742,NO
0.22041839899689833,NO
0.19250313469280012,NO
0.9166501682835081,YES
0.9025935458325084,YES
0.8030752986207351,YES
0.7388635913680459,YES
0.20860555665544775,NO
0.7491585824589191,YES
0.21447898105985616,NO
0.7079786180954267,YES
0.7417013132712994,YES
0.6326140038276249,NO
0.5208209595459645,NO
0.5105919619877252,NO
0.4145053784729097,NO
0.8486768296706924,YES
0.7040190061373985,YES
0.43364350293671217,NO
0.2934072460898832,NO
0.34481620801161483,NO
0.16056226489804,NO
0.2485316438988979,NO
0.17725862865439188,NO
0.222860159704349,NO
0.7488946083283837,YES
0.4723157130601201,NO
0.6761697353659342,YES
0.31287533821685476,NO
0.8253151191183264,YES
0.21170725268923643,NO
0.31313931234739,NO
0.29063551771926355,NO
0.24193229063551772,NO
0.30007259288589716,NO
0.5563914736355836,NO
0.31973866561077013,NO
0.49877911964627464,NO
0.12261598363360393,NO
0.11403682439120966,NO
