50Traced_NONETRACED_MAX_RAW_VSM_27_MEDIAN,Associated
0.1687,NO
0.0652,NO
0.1144,NO
0.2653,NO
0.1508,NO
0.0906,NO
0.1687,NO
0.1687,NO
0.1689,NO
0.4371,YES
0.07,NO
0.33799999999999997,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1687,NO
0.1733,NO
0.1171,NO
0.1453,NO
0.2179,NO
0.1498,NO
0.3848,YES
0.4613,YES
0.4096,YES
1.0,YES
0.1573,NO
1.0,YES
0.1205,NO
1.0,YES
0.2444,YES
0.3362,NO
0.1579,NO
0.1148,NO
0.1112,NO
1.0,YES
1.0,YES
0.1364,NO
0.1474,NO
0.0981,NO
0.1058,NO
0.1797,NO
0.1526,NO
0.1551,NO
1.0,YES
0.1033,NO
0.4181,YES
0.1088,NO
1.0,YES
0.1088,NO
0.1212,NO
0.1474,NO
0.1474,NO
0.1156,NO
0.1903,NO
0.1474,NO
0.1405,NO
0.1439,NO
0.1534,NO
0.1452,NO
0.2865,NO
0.1512,NO
0.1666,NO
0.1465,NO
0.076,NO
0.2187,NO
1.0,YES
0.1603,NO
0.2965,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.2137,NO
0.1268,NO
0.2143,NO
0.1755,NO
0.2202,NO
0.5081,YES
1.0,YES
1.0,YES
0.5256,YES
0.1659,NO
1.0,YES
0.141,NO
1.0,YES
0.1949,YES
0.3356,NO
0.204,NO
0.1507,NO
0.1441,NO
1.0,YES
1.0,YES
0.1731,NO
0.1841,NO
0.1364,NO
0.1387,NO
0.2289,NO
0.2088,NO
0.2075,NO
1.0,YES
0.204,NO
0.188,YES
0.1268,NO
1.0,YES
0.1268,NO
0.1387,NO
0.1841,NO
0.1841,NO
0.1387,NO
0.2201,NO
0.1841,NO
0.1328,NO
0.0724,NO
0.0251,NO
0.1404,YES
1.0,YES
1.0,YES
0.1476,YES
0.1508,NO
0.1088,NO
0.2103,YES
0.1395,NO
0.1801,YES
0.1443,NO
0.2199,NO
0.2199,NO
0.2199,NO
0.1508,NO
1.0,YES
0.1088,NO
1.0,YES
0.1508,NO
1.0,YES
0.073,NO
0.1335,NO
0.1439,NO
0.0968,NO
0.1801,YES
0.1335,NO
0.1343,YES
0.1686,NO
0.0732,NO
0.2688,NO
0.2653,NO
0.1977,NO
0.2286,NO
0.1987,NO
0.1621,NO
0.2286,NO
1.0,YES
0.2286,NO
1.0,YES
0.1987,NO
0.1844,NO
0.1844,NO
0.1621,NO
0.1906,NO
0.0959,NO
0.1843,NO
0.2019,NO
0.166,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2286,NO
1.0,YES
0.2286,NO
0.1248,NO
0.0774,NO
0.1997,YES
0.3672,YES
1.0,YES
0.2373,YES
0.1366,NO
0.11,NO
0.2068,YES
0.2598,NO
0.1371,YES
0.1459,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.142,NO
1.0,YES
0.2049,NO
0.2293,NO
0.2293,NO
0.1353,NO
0.1461,YES
0.2293,NO
0.1326,YES
0.1686,NO
0.0745,NO
0.2688,NO
0.19,NO
0.1547,NO
0.2369,NO
0.1987,NO
0.1809,NO
0.2369,NO
1.0,YES
0.2369,NO
1.0,YES
0.2519,NO
0.2269,NO
0.2033,NO
0.1755,NO
0.1906,NO
0.1809,NO
0.1843,NO
0.2256,NO
0.166,NO
1.0,YES
0.4061,YES
0.4061,YES
1.0,YES
0.2405,NO
1.0,YES
0.2369,NO
0.1495,NO
0.1339,NO
0.22399999999999998,NO
0.2653,NO
0.1508,NO
0.2133,NO
0.1387,NO
0.1197,NO
0.2198,NO
1.0,YES
0.2344,NO
0.3865,YES
0.1331,NO
0.1766,NO
0.0797,NO
0.204,NO
0.1733,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
0.4856,YES
1.0,YES
1.0,YES
1.0,YES
0.2213,NO
1.0,YES
0.2213,NO
0.1686,NO
0.0769,NO
0.2688,NO
0.2342,NO
0.2047,NO
0.2171,NO
0.1987,NO
0.1479,NO
0.2171,NO
1.0,YES
0.2171,NO
1.0,YES
0.2252,NO
0.2085,NO
0.2085,NO
0.1579,NO
0.1906,NO
0.0959,NO
0.1843,NO
0.1912,NO
0.166,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2206,NO
1.0,YES
0.2171,NO
0.1686,NO
0.0714,NO
0.2688,NO
0.2886,NO
0.1508,NO
0.0855,NO
0.1987,NO
0.1542,NO
0.1421,NO
1.0,YES
0.0778,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.1542,NO
0.1906,NO
0.0824,NO
0.2184,NO
0.1702,NO
0.2184,NO
1.0,YES
0.4613,YES
0.3916,YES
1.0,YES
0.1375,NO
1.0,YES
0.1576,NO
0.1372,NO
0.0802,NO
1.0,YES
0.27899999999999997,YES
0.2328,YES
1.0,YES
0.2237,NO
0.1065,NO
1.0,YES
0.2938,NO
1.0,YES
0.2938,NO
0.2516,NO
0.1496,NO
0.1474,NO
0.0902,NO
0.27899999999999997,YES
0.0875,NO
0.2369,YES
0.2129,NO
0.1837,YES
0.2938,NO
0.1669,NO
0.3025,NO
0.2938,NO
1.0,YES
0.2938,NO
1.0,YES
0.1799,NO
0.1547,NO
0.3803,YES
0.2156,NO
0.1535,NO
1.0,YES
0.1867,NO
0.1097,NO
0.5448,YES
0.2742,NO
0.4381,YES
0.2742,NO
0.3264,NO
0.3203,NO
0.2875,NO
0.171,NO
0.21899999999999997,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.2742,NO
0.1784,NO
0.3767,NO
0.2742,NO
1.0,YES
0.3359,NO
0.3803,YES
0.1248,NO
0.0603,NO
0.3174,YES
0.3672,YES
0.3645,YES
0.32899999999999996,YES
0.1533,NO
0.0485,NO
0.3333,YES
0.3374,NO
0.3141,YES
0.3374,NO
0.2365,NO
0.2414,NO
0.2048,NO
0.1533,NO
1.0,YES
0.0641,NO
1.0,YES
0.1533,NO
1.0,YES
0.3374,NO
0.3002,NO
0.2935,NO
0.3374,NO
0.3333,YES
0.3374,NO
0.3333,YES
0.1636,NO
0.1646,NO
0.4534,YES
0.24600000000000002,NO
0.3036,NO
0.4534,YES
0.1681,NO
0.153,NO
1.0,YES
0.159,NO
0.493,YES
0.1456,NO
0.2516,NO
0.1542,NO
0.1277,NO
0.1775,NO
0.3036,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.2663,NO
0.2218,NO
0.2147,NO
0.3901,NO
0.21600000000000003,NO
1.0,YES
0.3584,NO
1.0,YES
0.0854,NO
0.0475,NO
0.1997,YES
0.2103,YES
1.0,YES
0.2373,YES
0.1366,NO
0.0854,NO
0.1204,YES
0.1175,NO
0.0976,YES
0.0994,NO
0.171,NO
0.1762,NO
0.1785,NO
0.0891,NO
1.0,YES
0.0864,NO
0.3695,YES
0.1347,NO
0.2853,YES
0.0252,NO
