50Traced_NONETRACED_MAX_MULTI_LSA_39_SUM,Associated
0.10128900949796471,NO
0.17069199457259157,NO
0.12130257801899594,NO
0.37347354138398914,NO
0.13364993215739485,NO
0.276797829036635,NO
0.18025780189959295,NO
0.17252374491180464,NO
0.15827679782903664,NO
0.7789009497964723,YES
0.17062415196743555,NO
0.5658751696065129,YES
0.2727951153324288,NO
0.32252374491180463,NO
0.2252374491180461,NO
0.20393487109905017,NO
0.2744233378561737,NO
0.22394843962008143,NO
0.22306648575305293,NO
0.20420624151967437,NO
0.30780189959294435,NO
0.6642469470827681,YES
0.665943012211669,YES
0.7245590230664858,YES
0.7742198100407056,YES
0.2527137042062415,NO
0.3670284938941656,YES
0.1814789687924016,NO
0.6562415196743555,YES
0.7772048846675712,YES
0.35074626865671643,NO
0.22978290366350068,NO
0.20054274084124835,NO
0.19810040705563098,NO
0.8791723202170963,YES
0.6763229308005427,YES
0.21519674355495255,NO
0.1691316146540027,NO
0.18921302578019,NO
0.1362957937584803,NO
0.23018995929443692,NO
0.24979647218453188,NO
0.17069199457259157,NO
0.8021031207598371,YES
0.12360922659430124,NO
0.6877883310719132,YES
0.14579375848032566,NO
0.8419945725915876,YES
0.0699457259158752,NO
0.08948439620081411,NO
0.15176390773405699,NO
0.14830393487109905,NO
0.15189959294436906,NO
0.20542740841248303,NO
0.15420624151967435,NO
0.19104477611940301,NO
0.20142469470827679,NO
0.23649932157394843,NO
0.17910447761194032,NO
0.41071913161465395,NO
0.29097693351424697,NO
0.31845318860244237,NO
0.2533921302578019,NO
0.1669606512890095,NO
0.2500678426051561,NO
0.8852103120759837,YES
0.23066485753052918,NO
0.43683853459972866,YES
0.20820895522388055,NO
0.30990502035278156,NO
0.18080054274084126,NO
0.2626187245590231,NO
0.3202170963364993,NO
0.22720488466757122,NO
0.2960651289009498,NO
0.15257801899592943,NO
0.3689280868385347,NO
0.8905698778833108,YES
0.899864314789688,YES
0.8354816824966079,YES
0.7078018995929443,YES
0.2510854816824966,NO
0.7421302578018997,YES
0.18656716417910452,NO
0.6423337856173678,YES
0.7344640434192673,YES
0.33215739484396206,NO
0.20203527815468109,NO
0.11906377204884666,NO
0.18717774762550882,NO
0.844436906377205,YES
0.6957259158751696,YES
0.24457259158751699,NO
0.2119402985074627,NO
0.219674355495251,NO
0.14586160108548166,NO
0.30244233378561736,NO
0.2837177747625509,NO
0.23561736770691993,NO
0.7418588873812754,YES
0.13453188602442337,NO
0.6670963364993217,YES
0.05352781546811397,NO
0.8204206241519675,YES
0.06953867028493896,NO
0.14097693351424695,NO
0.1430800542740841,NO
0.16573948439620081,NO
0.21879240162822255,NO
0.25047489823609226,NO
0.1729986431478969,NO
0.21723202170963368,NO
0.11553595658073271,NO
0.08595658073270013,NO
0.44823609226594296,YES
0.6972184531886025,YES
0.6611940298507463,YES
0.44999999999999996,YES
0.13351424694708275,NO
0.07822252374491181,NO
0.49565807327001354,YES
0.22944369063772047,NO
0.4428765264586161,YES
0.20318860244233378,NO
0.27774762550881954,NO
0.2897557666214383,NO
0.2137042062415197,NO
0.10820895522388058,NO
0.6191994572591587,YES
0.05318860244233378,NO
0.8562415196743555,YES
0.10244233378561737,NO
0.7843962008141112,YES
0.10990502035278157,NO
0.17293080054274085,NO
0.20291723202170964,NO
0.050407055630936226,NO
0.29375848032564456,YES
0.14023066485753052,NO
0.4440976933514247,YES
0.23527815468113977,NO
0.028493894165535938,NO
0.2539348710990502,NO
0.3814789687924017,NO
0.2664857530529172,NO
0.31607869742198097,NO
0.2567842605156038,NO
0.21051560379918588,NO
0.1836499321573949,NO
0.8846675712347355,YES
0.17272727272727276,NO
0.5527137042062416,YES
0.23317503392130257,NO
0.21492537313432836,NO
0.18120759837177747,NO
0.10149253731343283,NO
0.26417910447761195,NO
0.16451831750339216,NO
0.16865671641791044,NO
0.26438263229308007,NO
0.2220488466757124,NO
0.7312075983717775,YES
0.82123473541384,YES
0.582225237449118,YES
0.8077340569877884,YES
0.2709633649932157,NO
0.6951153324287654,YES
0.18636363636363634,NO
0.17089552238805972,NO
0.10352781546811396,NO
0.36187245590230666,YES
0.8588195386702849,YES
0.7831071913161465,YES
0.3796472184531886,YES
0.11560379918588873,NO
0.05400271370420624,NO
0.4296472184531886,YES
0.40298507462686567,NO
0.3612618724559023,YES
0.14925373134328357,NO
0.2599728629579376,NO
0.39233378561736776,NO
0.23480325644504746,NO
0.09138398914518317,NO
0.7637042062415197,YES
0.1466757123473541,NO
0.5367028493894166,YES
0.14735413839891448,NO
0.4618046132971507,YES
0.38459972862957936,NO
0.39525101763907733,NO
0.3967435549525102,NO
0.3156037991858887,NO
0.23948439620081413,YES
0.31913161465400275,NO
0.3793080054274084,YES
0.21451831750339218,NO
0.1862279511533243,NO
0.3841926729986432,NO
0.35556309362279515,NO
0.32761194029850754,NO
0.3581411126187246,NO
0.25244233378561737,NO
0.17462686567164176,NO
0.35827679782903665,NO
0.746336499321574,YES
0.36139755766621445,NO
0.5025780189959295,YES
0.3276119402985075,NO
0.3092944369063772,NO
0.2400271370420624,NO
0.10101763907734054,NO
0.29776119402985074,NO
0.18670284938941656,NO
