50Traced_NONETRACED_SUM_SINGLE_VSM_36_SUM,Associated
0.061149251781645056,NO
0.08146943988852925,NO
0.09395184115418669,NO
0.07548949881707476,NO
0.05781093516408552,NO
0.051801965252478335,NO
0.08723166465883854,NO
0.07080134113241505,NO
0.08699943393761703,NO
0.33805535799817116,YES
0.037519775897354016,NO
0.30960709464853325,YES
0.10733413646457755,NO
0.10954032831618211,NO
0.0826886511749423,NO
0.10489571389175145,NO
0.15392542490964772,NO
0.10068653206961115,NO
0.0993076621623583,NO
0.1135172794171009,NO
0.09534522548151589,NO
0.3051656821051715,YES
0.31383079089074994,YES
0.3551388304280302,YES
0.2837278836524086,YES
0.08125172358738406,NO
0.35869486334673495,YES
0.10422805056823956,NO
0.14646501299040598,YES
0.22326080961435185,YES
0.15347547788728103,NO
0.11343019289664281,NO
0.1173490863172562,NO
0.13675486595933062,NO
0.32184275077289287,YES
0.2524493083878833,YES
0.14848251738101806,NO
0.06480688564088422,NO
0.1232129120280999,NO
0.05323889284003658,NO
0.1387143126696373,NO
0.13286500137886992,NO
0.17517453590141807,NO
0.28983845450455026,YES
0.13697258226047576,NO
0.2723485783125535,YES
0.12100672017649534,NO
0.29840196234959426,YES
0.1246353251955818,NO
0.08560604961028781,NO
0.0776231185682976,NO
0.1032700988432007,NO
0.06101862200095795,NO
0.21224436477640535,NO
0.10656487220053122,NO
0.16992031583378087,NO
0.04429801007300753,NO
0.10390873332655992,NO
0.20064734313540503,NO
0.09863999883884639,NO
0.09374863927311784,NO
0.14923726722498803,NO
0.12022294149237266,NO
0.06708564959287051,NO
0.14864217600185783,NO
0.4798757565641464,YES
0.06129439598240852,NO
0.4162300245293699,YES
0.11917790324687576,NO
0.12103574901664803,NO
0.061904001625615046,NO
0.12392411861184087,NO
0.2607370422514768,NO
0.11171749132763399,NO
0.19703325253639492,NO
0.08220967531242289,NO
0.1289025646980275,NO
0.5557281158831299,YES
0.49719145971522705,YES
0.5677895989665733,YES
0.40771005994455484,YES
0.0736026242071498,NO
0.5134911534609634,YES
0.13080395372802878,NO
0.1763792327677548,YES
0.22819571244030945,YES
0.08101949286616253,NO
0.00554450846916411,NO
0.019913784344746503,NO
0.00233682163229168,NO
0.3650521793401744,YES
0.3019870241084517,YES
0.0747782922333338,NO
0.028636950810630366,NO
0.0026706532940476355,NO
0.001973961130383034,NO
0.21662771963946179,NO
