50Traced_NONETRACED_MAX_MULTI_LSA_11_MEDIAN,Associated
0.1819,NO
0.1493,NO
0.2809,NO
0.5644,NO
0.31,NO
0.2323,NO
0.3258,NO
0.1819,NO
0.3138,NO
1.0,YES
0.2323,NO
1.0,YES
0.3555,NO
0.3673,NO
0.2223,NO
0.3282,NO
0.4327,NO
0.318,NO
0.2804,NO
0.2179,NO
0.4378,NO
0.83,YES
1.0,YES
1.0,YES
1.0,YES
0.1782,NO
0.5682,YES
0.2458,NO
0.6914,YES
0.6914,YES
0.3362,NO
0.1781,NO
0.1652,NO
0.2444,NO
0.5234,YES
0.2708,YES
0.2113,NO
0.1092,NO
0.3034,NO
0.1058,NO
0.1797,NO
0.1526,NO
0.1551,NO
0.6914,YES
0.1413,NO
0.3062,YES
0.1652,NO
0.6914,YES
0.1652,NO
0.1212,NO
0.1582,NO
0.1375,NO
0.0802,NO
0.3034,NO
0.1119,NO
0.3034,NO
0.0886,NO
0.1534,NO
0.5722,NO
0.5644,NO
0.3765,NO
0.2297,NO
0.3258,NO
0.1133,NO
0.4753,NO
1.0,YES
0.4964,NO
1.0,YES
0.3104,NO
0.3824,NO
0.2136,NO
0.3282,NO
0.4327,NO
0.318,NO
0.3844,NO
0.1755,NO
0.4378,NO
0.83,YES
1.0,YES
1.0,YES
1.0,YES
0.2297,NO
0.7756,YES
0.2458,NO
1.0,YES
1.0,YES
0.3559,NO
0.2576,NO
0.1989,NO
0.3559,NO
1.0,YES
1.0,YES
0.2479,NO
0.2193,NO
0.3559,NO
0.188,NO
0.2289,NO
0.2088,NO
0.2075,NO
1.0,YES
0.3559,NO
1.0,YES
0.2148,NO
1.0,YES
0.1617,NO
0.1426,NO
0.2456,NO
0.1728,NO
0.316,NO
0.2673,NO
0.1778,NO
0.3559,NO
0.2493,NO
0.2493,NO
0.6191,YES
1.0,YES
1.0,YES
0.6191,YES
0.2651,NO
0.1691,NO
0.3603,YES
0.3816,NO
0.6191,YES
0.254,NO
0.3553,NO
0.3553,NO
0.2204,NO
0.2493,NO
1.0,YES
0.2493,NO
1.0,YES
0.2011,NO
1.0,YES
0.3118,NO
0.4291,NO
0.3056,NO
0.1587,NO
0.3603,YES
0.2838,NO
0.6191,YES
0.1544,NO
0.1493,NO
0.4528,NO
0.5352,NO
0.3613,NO
0.4528,NO
0.3089,NO
0.1225,NO
0.3138,NO
0.9481,YES
0.4528,NO
0.9481,YES
0.2062,NO
0.3375,NO
0.1689,NO
0.3282,NO
0.4528,NO
0.318,NO
0.3613,NO
0.2019,NO
0.4378,NO
0.7869,YES
0.9481,YES
1.0,YES
0.9481,YES
0.4052,NO
0.5682,YES
0.4528,NO
0.0985,NO
0.0774,NO
0.5253,YES
1.0,YES
1.0,YES
0.5253,YES
0.1807,NO
0.0697,NO
0.2746,YES
0.4576,NO
0.5253,YES
0.4576,NO
0.2531,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.1597,NO
1.0,YES
0.3798,NO
0.4576,NO
0.2959,NO
0.4576,NO
0.3057,YES
0.2335,NO
0.5253,YES
0.3096,NO
0.2988,NO
0.42700000000000005,NO
0.4329,NO
0.2386,NO
0.42700000000000005,NO
0.2988,NO
0.3096,NO
0.3877,NO
0.8204,YES
0.42700000000000005,NO
0.5949,YES
0.4316,NO
0.4018,NO
0.2685,NO
0.3282,NO
0.4327,NO
0.318,NO
0.2577,NO
0.3096,NO
0.4378,NO
0.6851,YES
0.9096,YES
1.0,YES
1.0,YES
0.3877,NO
0.5682,YES
0.42700000000000005,NO
0.1871,NO
0.1871,NO
0.5722,NO
0.4329,NO
0.2335,NO
0.3905,NO
0.2376,NO
0.1133,NO
0.4753,NO
1.0,YES
0.4964,NO
1.0,YES
0.3104,NO
0.3824,NO
0.1078,NO
0.3282,NO
0.4327,NO
0.318,NO
0.3844,NO
0.1871,NO
0.4378,NO
0.6851,YES
1.0,YES
1.0,YES
1.0,YES
0.3855,NO
0.7756,YES
0.3905,NO
0.307,NO
0.2636,NO
0.4809,NO
0.5644,NO
0.3827,NO
0.4809,NO
0.3258,NO
0.307,NO
0.2964,NO
1.0,YES
0.4809,NO
1.0,YES
0.2252,NO
0.3673,NO
0.2007,NO
0.307,NO
0.4809,NO
0.307,NO
0.3827,NO
0.307,NO
0.3827,NO
0.83,YES
1.0,YES
0.6467,YES
1.0,YES
0.2964,NO
0.4616,YES
0.4809,NO
0.2562,NO
0.2562,NO
0.2809,NO
0.5348,NO
0.3847,NO
0.1636,NO
0.3087,NO
0.1133,NO
0.3138,NO
0.9475,YES
0.2354,NO
0.9475,YES
0.2244,NO
0.3673,NO
0.2045,NO
0.3282,NO
0.4327,NO
0.318,NO
0.3847,NO
0.2562,NO
0.4378,NO
0.7864,YES
0.9475,YES
1.0,YES
1.0,YES
0.2031,NO
0.5682,YES
0.2458,NO
0.3618,NO
0.146,NO
1.0,YES
0.3242,YES
0.2829,YES
1.0,YES
0.4093,NO
0.2538,NO
1.0,YES
0.2104,NO
1.0,YES
0.1594,NO
0.2942,NO
0.474,NO
0.21600000000000003,NO
0.2538,NO
0.5061,YES
0.2538,NO
0.4136,YES
0.2538,NO
0.4136,YES
0.2407,NO
0.2702,NO
0.6069,NO
0.2338,NO
1.0,YES
0.578,NO
1.0,YES
0.2333,NO
0.1547,NO
0.7318,YES
0.2764,NO
0.2918,NO
1.0,YES
0.3898,NO
0.1097,NO
1.0,YES
0.2414,NO
1.0,YES
0.1713,NO
0.4413,NO
0.3203,NO
0.2648,NO
0.184,NO
0.6395,NO
0.1398,NO
0.6395,NO
0.1451,NO
0.6395,NO
0.256,NO
0.3458,NO
0.518,NO
0.24,NO
1.0,YES
0.5562,NO
1.0,YES
0.3014,NO
0.2544,NO
1.0,YES
1.0,YES
