50Traced_NONETRACED_SUM_RAW_VSM_21_MAX,Associated
0.5819,NO
0.2685,NO
0.3674,NO
0.4649,NO
0.2854,NO
0.6194,NO
0.6571,NO
0.2782,NO
0.5031,NO
2.6079,YES
0.1306,NO
2.2363,YES
0.3259,NO
0.3526,NO
0.2223,NO
0.23199999999999998,NO
0.4698,NO
0.4991,NO
0.37,NO
0.3952,NO
0.1768,NO
2.5340000000000003,YES
3.2691,YES
1.6442,YES
0.6266,YES
0.595,NO
1.5488,YES
0.2776,NO
1.8629,YES
1.1208,YES
0.3362,NO
0.5338,NO
0.2528,NO
0.4433,NO
0.8061,YES
1.0565,YES
0.6687,NO
0.5344,NO
0.3251,NO
0.4096,NO
0.2995,NO
0.363,NO
0.1984,NO
1.3024,YES
0.3849,NO
1.5221,YES
0.2743,NO
1.4564,YES
0.3881,NO
0.4608,NO
0.5505,NO
0.1433,NO
0.2081,NO
0.4,NO
0.4211,NO
0.3511,NO
0.4634,NO
0.2384,NO
0.4004,NO
0.4198,NO
0.3975,NO
0.5969,NO
0.5887,NO
0.2501,NO
0.5237,NO
2.4101,YES
0.2749,NO
1.7132,YES
0.3537,NO
0.3304,NO
0.2136,NO
0.2194,NO
0.6167,NO
0.3685,NO
0.3917,NO
0.285,NO
0.2202,NO
2.2889,YES
2.9945,YES
1.6998,YES
0.5306,YES
0.8437,NO
1.6182,YES
0.6197,NO
1.0259,YES
1.1038,YES
0.4145,NO
0.3613,NO
0.2079,NO
0.4971,NO
0.6181,YES
0.6972,YES
0.6246,NO
0.402,NO
0.4862,NO
0.3096,NO
0.4135,NO
0.3272,NO
0.2105,NO
1.1602,YES
0.5177,NO
1.1704,YES
0.2539,NO
1.2254,YES
0.2282,NO
0.3074,NO
0.331,NO
0.11800000000000001,NO
0.1888,NO
0.5962,NO
0.3336,NO
0.6287,NO
0.239,NO
0.1338,NO
0.6461,YES
1.9369999999999998,YES
2.6421,YES
0.7305,YES
0.3769,NO
0.2503,NO
1.2714,YES
0.4364,NO
0.542,YES
0.4211,NO
0.3541,NO
0.3392,NO
0.1934,NO
0.1279,NO
1.7757,YES
0.2105,NO
1.1981,YES
0.2515,NO
