50Traced_NONETRACED_SUM_MULTI_LSA_20_MAX,Associated
1.4692,NO
0.46299999999999997,NO
1.2835,NO
1.9425,NO
0.4761,NO
1.4793,NO
1.2449,NO
0.6633,NO
1.3009,NO
2.2547,YES
0.6477,NO
2.1824,YES
1.0556,NO
1.7216,NO
0.6579999999999999,NO
1.1337,NO
1.1742,NO
1.1443,NO
0.8103,NO
1.1738,NO
1.2453,NO
2.6172,YES
2.3915,YES
2.3491,YES
1.9242,YES
0.8104,NO
2.6561,YES
1.3613,NO
2.248,YES
1.3495,YES
1.4174,NO
1.4141,NO
0.7093,NO
1.1362,NO
1.6516,YES
1.3485,YES
0.9453,NO
0.6376,NO
0.7326,NO
0.6289,NO
0.7011,NO
1.129,NO
0.4095,NO
2.1995,YES
1.0687,NO
2.1353,YES
0.7257,NO
2.355,YES
0.9699,NO
0.6882,NO
0.8284,NO
0.6065,NO
0.6295,NO
1.3117,NO
0.5707,NO
1.0119,NO
1.268,NO
0.4482,NO
1.8062,NO
2.3196,NO
0.523,NO
2.3097,NO
0.898,NO
0.3002,NO
1.8444,NO
3.085,YES
1.6451,NO
2.6275,YES
0.4521,NO
1.3938,NO
0.2136,NO
0.8942,NO
1.5838,NO
0.93,NO
1.4102,NO
0.7526,NO
1.8967,NO
3.5,YES
3.1716,YES
3.3199,YES
2.5321,YES
1.5302,NO
3.2811,YES
1.7280000000000002,NO
2.8907,YES
1.3374,YES
1.4042,NO
1.1563,NO
0.6265,NO
1.5087,NO
2.3398,YES
1.9062,YES
1.6156,NO
0.2938,NO
0.9109999999999999,NO
0.4178,NO
1.167,NO
1.5668,NO
0.7757,NO
2.6234,YES
0.6841,NO
2.4201,YES
0.4511,NO
2.7441,YES
1.0272,NO
0.4758,NO
0.7673,NO
0.4403,NO
0.4478,NO
1.4273,NO
0.6024,NO
1.3551,NO
1.1273,NO
0.4122,NO
1.3345,YES
4.0734,YES
2.4694,YES
2.4165,YES
1.3967,NO
0.3723,NO
2.4035,YES
1.0311,NO
1.9205,YES
0.4292,NO
0.2506,NO
0.3352,NO
0.4485,NO
0.5392,NO
3.6839,YES
0.3881,NO
3.8560000000000003,YES
0.9071,NO
3.7709,YES
0.4781,NO
0.8825,NO
1.2622,NO
0.747,NO
1.5618,YES
1.4253,NO
1.5855,YES
1.2784,NO
0.3772,NO
1.5086,NO
1.7627,NO
0.1977,NO
1.6461,NO
0.8459,NO
0.293,NO
1.3918,NO
3.0671,YES
1.0826,NO
2.7947,YES
0.6334,NO
1.6307,NO
0.3605,NO
0.9109,NO
1.0114,NO
0.9845,NO
0.73,NO
0.6541,NO
1.2207,NO
3.59,YES
3.2327,YES
3.3142,YES
2.5789,YES
1.2127,NO
3.2259,YES
1.4207,NO
1.0341,NO
0.1707,NO
1.5113,YES
4.1269,YES
2.3212,YES
2.6097,YES
1.2661,NO
0.405,NO
2.7327,YES
1.3154,NO
1.8076,YES
0.8039,NO
0.6846,NO
0.8019,NO
0.9461,NO
0.4336,NO
3.3861,YES
0.2572,NO
3.6337,YES
0.8844,NO
3.5479,YES
0.8422,NO
1.4039,NO
1.4154,NO
0.8484,NO
1.7074,YES
1.6235,NO
1.9081,YES
1.6092,NO
0.6316,NO
2.2147,NO
2.3731,NO
0.7365,NO
2.5605,NO
1.1149,NO
0.8887,NO
2.2619,NO
3.1112,YES
1.4647,NO
2.8277,YES
1.2384,NO
1.9452,NO
0.8882,NO
1.2756,NO
1.4255,NO
1.2694,NO
1.4125,NO
1.2498,NO
2.1577,NO
3.4913,YES
3.3326,YES
3.1834,YES
2.5624,YES
2.0792,NO
3.0726,YES
2.1281,NO
1.3101,NO
0.461,NO
1.4769,NO
1.8676,NO
0.3761,NO
2.0088,NO
0.5888,NO
0.3608,NO
1.5594,NO
3.0879,YES
1.3129,NO
2.6224,YES
0.5006,NO
1.3438,NO
0.2561,NO
0.7305,NO
1.3021,NO
0.7634,NO
1.0096,NO
0.5795,NO
1.6331,NO
3.9779,YES
3.3133,YES
3.5514,YES
2.7502,YES
1.1562,NO
3.3839,YES
1.4584,NO
1.9969999999999999,NO
0.7029,NO
1.7215,NO
2.3939,NO
0.6553,NO
2.3934,NO
1.4056,NO
0.8072,NO
2.0895,NO
3.0725,YES
1.4291,NO
2.5019,YES
0.662,NO
1.7778,NO
0.5401,NO
1.3267,NO
1.389,NO
1.4066,NO
1.1471,NO
1.3881,NO
1.8599,NO
3.7804,YES
3.3476,YES
3.3786,YES
2.4951,YES
1.6157,NO
3.5214,YES
1.8241,NO
1.3683,NO
0.396,NO
1.042,NO
1.7993,NO
0.1963,NO
1.1115,NO
0.9324,NO
0.3421,NO
0.7403,NO
2.9886,YES
0.7598,NO
2.7577,YES
0.4365,NO
1.3262,NO
0.2045,NO
1.0332,NO
1.1459,NO
1.1444,NO
0.8269,NO
0.7892,NO
1.2093,NO
3.5256,YES
3.0234,YES
3.0906,YES
2.5831,YES
0.5706,NO
3.1324,YES
0.8614,NO
1.4026,NO
0.4986,NO
4.788,YES
1.371,YES
0.7308,YES
5.2408,YES
1.7605,NO
0.8861,NO
4.2501,YES
1.2945,NO
4.5489,YES
0.8655,NO
1.4517,NO
1.7577,NO
0.5562,NO
1.0727,NO
1.7109999999999999,YES
1.126,NO
1.2354,YES
1.2189,NO
1.9912,YES
1.2839,NO
1.8727,NO
1.2063,NO
1.4501,NO
4.8866,YES
2.3354,NO
4.5666,YES
0.7181,NO
0.2343,NO
1.9722,YES
1.1969,NO
0.7274,NO
2.5241,YES
1.09,NO
0.4248,NO
2.4283,YES
0.4887,NO
2.2706,YES
0.2203,NO
0.4759,NO
1.0747,NO
0.3545,NO
0.5688,NO
1.5553,NO
0.3464,NO
1.2124,NO
0.4806,NO
1.3179,NO
0.3282,NO
0.6247,NO
0.5899,NO
0.5081,NO
1.7748,YES
1.2112,NO
2.5789,YES
1.4475,NO
0.2857,NO
3.804,YES
3.8914,YES
2.2556,YES
4.6907,YES
1.9997,NO
0.7041,NO
4.5752,YES
1.5919,NO
3.7428,YES
1.1561,NO
1.8403,NO
1.6888,NO
1.3359999999999999,NO
0.6853,NO
3.3685,YES
0.5735,NO
3.4718,YES
1.1433,NO
3.9751,YES
1.2238,NO
2.11,NO
1.672,NO
1.3205,NO
3.9067,YES
2.4898,NO
3.9146,YES
0.6622,NO
0.1724,NO
2.9411,YES
0.5714,NO
0.4177,NO
3.3579,YES
0.8051,NO
0.4459,NO
3.1262,YES
0.6039,NO
2.5917,YES
0.4733,NO
1.1572,NO
1.1906,NO
0.6517,NO
0.3687,NO
0.8874,NO
0.1654,NO
0.4462,NO
0.3024,NO
1.3985,NO
0.9402,NO
1.1733,NO
1.1824,NO
0.8297,NO
2.5777,YES
1.3725,NO
3.1222,YES
0.9182,NO
0.0836,NO
1.0603,YES
3.1514,YES
2.0431,YES
1.6626,YES
1.1695,NO
0.3085,NO
1.9585,YES
0.6814,NO
1.2936,YES
0.5115,NO
0.7693,NO
0.6979,NO
0.6931,NO
0.4045,NO
3.1659,YES
0.1617,NO
3.0681,YES
0.5175,NO
