50Traced_NONETRACED_MAX_SINGLE_VSM_40_MAX,Associated
0.1341,NO
0.1091,NO
0.1144,NO
0.6139,NO
0.3369,NO
0.1104,NO
0.1047,NO
0.1047,NO
0.1689,NO
1.0,YES
0.1376,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1142,NO
0.2553,NO
0.1308,NO
0.2553,NO
0.2508,NO
0.2752,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1573,NO
1.0,YES
0.1205,NO
1.0,YES
1.0,YES
0.3362,NO
0.2707,NO
0.27899999999999997,NO
0.3639,NO
1.0,YES
1.0,YES
0.2853,NO
0.2082,NO
0.2302,NO
0.1086,NO
0.4183,NO
0.4183,NO
0.4173,NO
1.0,YES
0.3639,NO
1.0,YES
0.2676,NO
1.0,YES
0.3639,NO
0.2082,NO
0.2082,NO
0.2082,NO
0.1249,NO
0.2853,NO
0.1185,NO
0.2853,NO
0.21600000000000003,NO
0.21600000000000003,NO
0.1827,NO
0.6139,NO
0.3369,NO
0.3329,NO
0.4224,NO
0.1135,NO
0.2187,NO
1.0,YES
0.7077,NO
1.0,YES
0.2134,NO
0.2391,NO
0.2136,NO
0.3123,NO
0.5752,NO
0.2774,NO
0.4343,NO
0.2508,NO
0.4531,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2232,NO
1.0,YES
0.2473,NO
1.0,YES
1.0,YES
0.3356,NO
0.34299999999999997,NO
0.3722,NO
0.5089,NO
1.0,YES
0.6166,YES
0.5415,NO
0.4069,NO
0.4748,NO
0.2121,NO
0.7376,NO
0.7376,NO
0.7358,NO
1.0,YES
0.3722,NO
1.0,YES
0.28600000000000003,NO
1.0,YES
0.2239,NO
0.4197,NO
0.4069,NO
0.4197,NO
0.2304,NO
0.5415,NO
0.4197,NO
0.5415,NO
0.1568,NO
0.1304,NO
0.41200000000000003,YES
0.9815,YES
1.0,YES
0.7346,YES
0.22,NO
0.1663,NO
0.433,YES
0.2963,NO
0.4615,YES
0.2198,NO
0.3291,NO
0.3291,NO
0.3283,NO
0.1663,NO
1.0,YES
0.1663,NO
1.0,YES
0.3664,NO
1.0,YES
0.196,NO
0.4485,NO
0.3867,NO
0.2429,NO
0.5192,YES
0.1733,NO
0.4323,YES
0.1996,NO
0.1996,NO
0.2137,NO
0.6139,NO
0.3369,NO
0.3464,NO
0.4224,NO
0.1225,NO
0.3573,NO
1.0,YES
0.7077,NO
1.0,YES
0.2451,NO
0.2451,NO
0.2445,NO
0.3249,NO
0.5985,NO
0.2886,NO
0.4343,NO
0.2508,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3573,NO
1.0,YES
0.3573,NO
0.102,NO
0.1304,NO
0.4532,YES
1.0,YES
1.0,YES
0.8266,YES
0.2476,NO
0.1105,NO
0.433,YES
0.3019,NO
0.5193,YES
0.22399999999999998,NO
0.4058,NO
0.4403,NO
0.4403,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.4123,NO
1.0,YES
0.2085,NO
0.457,NO
0.4352,NO
0.2733,NO
0.5843,YES
0.2085,NO
0.4843,YES
0.2332,NO
0.1856,NO
0.2381,NO
0.6139,NO
0.3369,NO
0.4328,NO
0.2332,NO
0.2332,NO
0.2758,NO
1.0,YES
0.3648,NO
1.0,YES
0.406,NO
0.4406,NO
0.4406,NO
0.2332,NO
0.4328,NO
0.22399999999999998,NO
0.3183,NO
0.2508,NO
0.4328,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3059,NO
1.0,YES
0.2535,NO
0.1825,NO
0.1825,NO
0.4095,NO
0.6139,NO
0.4374,NO
0.4039,NO
0.3289,NO
0.0967,NO
0.4095,NO
1.0,YES
0.551,NO
0.5379999999999999,YES
0.1661,NO
0.1861,NO
0.1133,NO
0.3249,NO
0.5985,NO
0.2886,NO
0.4374,NO
0.1827,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4095,NO
1.0,YES
0.4095,NO
0.2093,NO
0.098,NO
0.1953,NO
0.6139,NO
0.3369,NO
0.2251,NO
0.4224,NO
0.2093,NO
0.1951,NO
1.0,YES
0.7077,NO
0.8982,YES
0.2729,NO
0.2729,NO
0.2722,NO
0.2111,NO
0.5133,NO
0.2011,NO
0.4343,NO
0.2253,NO
0.3295,NO
1.0,YES
1.0,YES
1.0,YES
0.8982,YES
0.2206,NO
1.0,YES
0.1951,NO
0.1812,NO
0.1812,NO
0.1435,NO
0.6139,NO
0.3369,NO
0.2615,NO
0.1856,NO
0.0804,NO
0.1421,NO
1.0,YES
0.311,NO
0.7443,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.2453,NO
0.4518,NO
0.2179,NO
0.3335,NO
0.1867,NO
0.35600000000000004,NO
1.0,YES
1.0,YES
1.0,YES
0.755,YES
0.1753,NO
0.755,YES
0.1943,NO
0.1816,NO
0.2698,NO
1.0,YES
0.4964,YES
0.5116,YES
1.0,YES
0.2984,NO
0.1816,NO
1.0,YES
0.0974,NO
1.0,YES
0.1629,NO
0.5579,NO
0.36700000000000005,NO
0.298,NO
0.2557,NO
0.6673,YES
0.2282,NO
0.4908,YES
0.3329,NO
0.6673,YES
0.2146,NO
0.2483,NO
0.5729,NO
0.3693,NO
1.0,YES
0.2588,NO
1.0,YES
0.1799,NO
0.256,NO
0.5465,YES
0.2937,NO
0.3027,NO
1.0,YES
0.4103,NO
0.134,NO
1.0,YES
0.2628,NO
1.0,YES
0.1629,NO
0.4978,NO
0.5402,NO
0.5402,NO
0.171,NO
0.5205,NO
0.1398,NO
0.3673,NO
0.1969,NO
0.3948,NO
0.5079,NO
0.2987,NO
0.5079,NO
0.3693,NO
1.0,YES
0.5388,NO
1.0,YES
0.1362,NO
0.1304,NO
0.7876,YES
0.8408,YES
1.0,YES
1.0,YES
0.326,NO
0.1337,NO
0.8593,YES
0.7101,NO
0.8593,YES
0.6271,NO
0.4794,NO
0.2061,NO
0.2758,NO
0.2307,NO
1.0,YES
0.205,NO
1.0,YES
0.4988,NO
1.0,YES
0.6271,NO
0.7101,NO
0.7101,NO
0.7101,NO
0.8593,YES
0.7101,NO
0.8593,YES
0.1636,NO
0.3162,NO
0.6768,YES
0.3813,NO
0.6479,NO
1.0,YES
0.2984,NO
0.153,NO
1.0,YES
0.439,NO
1.0,YES
0.2362,NO
0.5579,NO
0.2863,NO
0.2258,NO
0.1775,NO
0.6479,NO
0.1654,NO
0.6479,NO
0.2557,NO
0.6479,NO
0.3581,NO
0.439,NO
0.5872,NO
0.439,NO
1.0,YES
0.439,NO
1.0,YES
0.2084,NO
0.1304,NO
0.41200000000000003,YES
0.9216,YES
1.0,YES
0.6136,YES
0.3191,NO
0.221,NO
0.433,YES
0.3283,NO
0.3855,YES
0.1893,NO
0.6466,NO
0.7016,NO
0.7016,NO
0.221,NO
1.0,YES
0.221,NO
1.0,YES
0.3061,NO
1.0,YES
0.2678,NO
0.3862,NO
0.3283,NO
0.3283,NO
0.4337,YES
0.3283,NO
0.3832,YES
1.0,YES
1.0,YES
0.3634,NO
0.3683,NO
0.3796,NO
0.4952,NO
1.0,YES
1.0,YES
0.4057,NO
0.3269,NO
0.4057,NO
0.1704,NO
0.5451,NO
0.5915,NO
0.5915,NO
1.0,YES
0.4952,NO
1.0,YES
0.3642,NO
1.0,YES
0.4952,NO
0.3547,NO
0.3269,NO
0.3547,NO
0.1947,NO
0.4057,NO
0.3547,NO
0.4057,NO
0.1585,NO
0.3162,NO
1.0,YES
0.4247,YES
0.4773,YES
1.0,YES
0.3709,NO
0.1381,NO
1.0,YES
0.2684,NO
1.0,YES
0.1513,NO
0.5579,NO
0.5147,NO
0.5147,NO
0.2557,NO
0.5710000000000001,YES
0.2282,NO
0.4773,YES
0.2848,NO
0.5710000000000001,YES
0.2189,NO
0.2684,NO
0.5872,NO
0.3429,NO
1.0,YES
0.48700000000000004,NO
1.0,YES
0.1291,NO
0.2187,NO
1.0,YES
0.7438,YES
0.7667,YES
1.0,YES
0.2995,NO
0.134,NO
1.0,YES
0.6074,NO
0.8915,YES
0.3166,NO
0.4544,NO
0.36700000000000005,NO
0.3659,NO
0.2557,NO
1.0,YES
0.2282,NO
0.7355,YES
0.4988,NO
1.0,YES
0.6074,NO
0.6074,NO
0.6074,NO
0.3693,NO
1.0,YES
0.3417,NO
1.0,YES
0.1585,NO
0.3162,NO
1.0,YES
0.7438,YES
0.7667,YES
1.0,YES
0.4103,NO
0.1622,NO
1.0,YES
0.1102,NO
1.0,YES
0.1607,NO
0.5579,NO
0.2834,NO
0.2972,NO
0.2557,NO
1.0,YES
0.2282,NO
0.7355,YES
0.4988,NO
1.0,YES
0.2146,NO
0.3721,NO
0.5872,NO
0.3307,NO
1.0,YES
0.5388,NO
1.0,YES
0.1585,NO
0.3162,NO
1.0,YES
0.4235,YES
0.4724,YES
1.0,YES
0.3598,NO
0.1381,NO
1.0,YES
0.1814,NO
1.0,YES
0.1629,NO
0.5579,NO
0.36700000000000005,NO
0.2894,NO
0.2557,NO
0.5693,YES
0.2282,NO
0.4724,YES
0.284,NO
0.5693,YES
0.4433,NO
0.2608,NO
0.5872,NO
0.3693,NO
1.0,YES
0.4724,NO
1.0,YES
0.1168,NO
0.0905,NO
0.368,YES
0.9338,YES
1.0,YES
0.6711,YES
0.201,NO
0.1238,NO
0.337,YES
0.3272,NO
0.4216,YES
0.4755,NO
0.2488,NO
0.2731,NO
0.2523,NO
0.1698,NO
1.0,YES
0.1648,NO
0.9338,YES
0.3348,NO
0.7519,YES
0.4755,NO
0.4267,NO
0.4755,NO
0.4755,NO
0.4743,YES
0.4755,NO
0.3932,YES
0.1201,NO
0.1855,NO
0.5615,YES
1.0,YES
1.0,YES
0.7440000000000001,YES
0.2229,NO
0.0994,NO
0.5865,YES
0.4584,NO
0.5865,YES
0.2466,NO
0.1503,NO
0.1873,NO
0.2347,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.3711,NO
1.0,YES
0.3739,NO
0.4584,NO
0.4584,NO
0.4584,NO
0.5615,YES
0.4584,NO
0.5615,YES
0.2552,NO
0.243,NO
0.294,NO
0.3776,NO
0.3776,NO
0.3451,NO
0.4548,NO
0.2552,NO
0.5987,NO
0.2128,NO
0.4344,NO
0.3073,NO
1.0,YES
1.0,YES
1.0,YES
0.2552,NO
0.4823,NO
0.2452,NO
0.3776,NO
0.2552,NO
0.3451,NO
0.3073,NO
0.2128,NO
0.3073,NO
0.3146,NO
0.4344,NO
0.3073,NO
0.4344,NO
1.0,YES
1.0,YES
0.2752,NO
0.1742,NO
0.21600000000000003,NO
0.156,NO
1.0,YES
1.0,YES
0.2116,NO
0.1519,NO
0.1707,NO
0.1784,NO
0.3226,NO
0.3226,NO
0.3218,NO
1.0,YES
0.21600000000000003,NO
1.0,YES
0.21600000000000003,NO
1.0,YES
0.21600000000000003,NO
0.1688,NO
0.1441,NO
0.1441,NO
0.0948,NO
0.2116,NO
0.0878,NO
0.2116,NO
0.0844,NO
0.1142,NO
0.5483,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.1337,NO
0.5022,YES
0.3019,NO
0.6283,YES
0.22399999999999998,NO
0.3922,NO
0.4256,NO
0.4256,NO
0.0927,NO
1.0,YES
0.0764,NO
1.0,YES
0.4988,NO
1.0,YES
0.2002,NO
0.457,NO
0.5265,NO
0.3307,NO
0.7068,YES
0.2002,NO
0.5859,YES
1.0,YES
1.0,YES
0.3473,NO
0.2287,NO
0.2357,NO
0.3075,NO
1.0,YES
1.0,YES
0.245,NO
0.1725,NO
0.2094,NO
0.2506,NO
0.3064,NO
0.3324,NO
0.3324,NO
1.0,YES
0.3075,NO
1.0,YES
0.2261,NO
1.0,YES
0.3075,NO
0.2506,NO
0.1492,NO
0.2506,NO
0.2506,NO
0.245,NO
0.2506,NO
0.245,NO
0.1341,NO
0.1091,NO
0.1147,NO
0.3199,NO
0.3471,NO
0.209,NO
0.4224,NO
0.1135,NO
0.1921,NO
0.6882,YES
0.7077,NO
1.0,YES
0.501,NO
0.5436,NO
0.5436,NO
0.196,NO
0.5133,NO
0.1741,NO
0.4343,NO
0.2508,NO
0.3295,NO
1.0,YES
0.6033,YES
1.0,YES
1.0,YES
0.1408,NO
1.0,YES
0.1553,NO
1.0,YES
1.0,YES
0.2823,NO
0.1584,NO
0.065,NO
0.1837,NO
1.0,YES
1.0,YES
0.1955,NO
0.153,NO
0.1464,NO
0.2223,NO
0.2636,NO
0.2636,NO
0.263,NO
1.0,YES
0.0528,NO
1.0,YES
0.085,NO
1.0,YES
0.062,NO
0.2223,NO
0.1431,NO
0.2223,NO
0.2223,NO
0.1955,NO
0.2223,NO
0.1955,NO
0.3943,NO
0.1091,NO
0.1484,NO
0.2078,NO
0.2254,NO
0.2598,NO
0.263,NO
0.418,NO
0.2325,NO
0.6882,YES
0.214,NO
1.0,YES
0.3884,NO
0.4072,NO
0.4072,NO
0.418,NO
0.2598,NO
0.418,NO
0.191,NO
0.418,NO
0.2598,NO
1.0,YES
0.5954,YES
1.0,YES
1.0,YES
0.2077,NO
1.0,YES
0.2077,NO
