50Traced_NONETRACED_SUM_MULTI_LSA_66_SUM,Associated
0.1487568272601288,NO
0.03386321023885221,NO
0.15922393413222463,NO
0.0586614494171354,NO
0.12697481046710685,NO
0.20917909839406534,NO
0.18679383712399117,NO
0.07036765305290615,NO
0.16426184071085023,NO
0.3510882856444118,YES
0.11102959158718509,NO
0.25034645797668537,YES
0.12712154561017364,NO
0.18126681340180972,NO
0.10051357300073367,NO
0.05761799951088285,NO
0.073514306676449,NO
0.08782913507785112,NO
0.0908616613678976,NO
0.10020379880981493,NO
0.05264530855139804,NO
0.2800521724953126,YES
0.3745985163446645,YES
0.29966576995190347,YES
0.36990299176652797,YES
0.17543001548870954,NO
0.36765305290617095,YES
0.15099046221570062,NO
0.19616858237547888,YES
0.14808836716393575,YES
0.16553354528409553,NO
0.09113882774924593,NO
0.05517241379310345,NO
0.18606016140865733,NO
0.2886443303171109,YES
0.2581234205592239,YES
0.21144534115920763,NO
0.04437922882530365,NO
0.1317192467595989,NO
0.02064074345805821,NO
0.16093584413467024,NO
0.12467595989239419,NO
0.1032363250998614,NO
0.26327545447134587,YES
0.09345398222874378,NO
0.2561832558897856,YES
0.0953615390886117,NO
0.1983533056166952,YES
0.04816173473546913,NO
0.08319882611885544,NO
0.1441917339202739,NO
0.10225809081274963,NO
0.07292736610418195,NO
0.21917339202739053,NO
0.06515040352164342,NO
0.20164669438330476,NO
0.09303008070432867,NO
0.04222711339365777,NO
0.22737425613434414,NO
0.2618244069454634,NO
0.2506725360723893,NO
0.26709056819108173,NO
0.18553843645553109,NO
0.02225483003179261,NO
0.16662590690470366,NO
0.5356973995271868,YES
0.12369772560528244,NO
0.3166544387380777,YES
0.12133365941142901,NO
0.22326567212847476,NO
0.07837287030243742,NO
0.0499714681666259,NO
0.20846172658351672,NO
0.07289475829461153,NO
0.18066356892475746,NO
0.060666829705714506,NO
0.20415749572022496,NO
0.49898100595092515,YES
0.5902013532240972,YES
0.48321513002364064,YES
0.54512105649303,YES
0.19879351104589543,NO
0.5694138746229721,YES
0.17528328034564275,NO
0.1771582293959403,YES
0.11287193282791227,YES
0.17495720224993885,NO
0.08243254259395123,NO
0.09456264775413711,NO
0.17119100024455852,NO
0.20052172495312628,YES
0.18535909350289392,YES
0.18531018178853834,NO
0.037580500529876895,NO
0.15801744517812014,NO
0.006929159533708318,NO
0.11220347273171924,NO
0.14225156925083554,NO
0.10351349148120974,NO
0.1668704654764816,YES
0.07972609439960869,NO
0.1714192549115513,YES
0.12337164750957852,NO
0.15082742316784867,YES
0.05103122197766363,NO
0.08593788212276839,NO
0.10022010271460013,NO
0.10907312301296157,NO
0.0817803864025434,NO
0.16166951985000405,NO
0.06136789761147794,NO
0.13111600228254666,NO
0.12371402951006766,NO
0.06379717942447215,NO
0.29395940327708486,YES
0.7396755522947744,YES
0.5754300154887095,YES
0.4129942121138012,YES
0.1415505013450721,NO
0.021407026982962412,NO
0.3366593299095133,YES
0.1779082090160593,NO
0.2897203880329339,YES
0.056737588652482254,NO
0.10214396347925327,NO
0.21909187250346457,NO
0.0830194831662183,NO
0.033243661857014745,NO
0.5231923045569413,YES
0.05701475503383058,NO
0.758506562321676,YES
0.09635607728050866,NO
0.7305779734246352,YES
0.21455938697318006,NO
0.18653297464742805,NO
0.21449417135403925,NO
0.17839732615961518,NO
0.3565827015570229,YES
0.07915545773212684,NO
0.3939023396103366,YES
0.13913752343686311,NO
0.030520909757887005,NO
0.29638868509007904,NO
0.29684519442406454,NO
0.27719898915790325,NO
0.34711013287682396,NO
0.23277084861824404,NO
0.0314013206162876,NO
0.2892638786989484,NO
0.5259802722752099,YES
0.1898752751283932,NO
0.33411592076302266,YES
0.19341322246678078,NO
0.24708567701964618,NO
0.1313442569495394,NO
0.018015814787641634,NO
0.22990136137604955,NO
0.040335860438575025,NO
0.2508518790250264,NO
0.08442161897774517,NO
0.23045569413874617,NO
0.4844705306921006,YES
0.6006195483818375,YES
0.46038966332436615,YES
0.5401646694383304,YES
0.2977582130920355,NO
0.5280508681829298,YES
0.3178772315969674,NO
0.12175756093584411,NO
0.06596559876090322,NO
0.2417706040596722,YES
0.7703431971957283,YES
0.5672128474769708,YES
0.3368549767669357,YES
