50Traced_NONETRACED_SUM_RAW_VSM_92_MEDIAN,Associated
0.4718,NO
0.3178,NO
0.6095,NO
0.9564,NO
0.4956,NO
0.6977,NO
0.3907,NO
0.1669,NO
0.6268,NO
2.3075,YES
0.516,NO
1.4901,YES
0.2427,NO
0.3004,NO
0.2223,NO
0.1489,NO
0.4016,NO
0.12300000000000001,NO
0.6929,NO
0.2179,NO
0.4705,NO
1.5884,YES
2.0431,YES
2.1927,YES
2.6265,YES
0.8058,NO
2.375,YES
0.36700000000000005,NO
0.6774,YES
0.5754,YES
0.3362,NO
0.3232,NO
0.2573,NO
0.4147,NO
0.7569,YES
0.2726,YES
0.2424,NO
0.2492,NO
0.3302,NO
0.1901,NO
0.2656,NO
0.3181,NO
0.1551,NO
0.3657,YES
0.15,NO
0.2296,YES
0.2617,NO
0.3544,YES
0.3104,NO
0.1732,NO
0.2333,NO
0.1946,NO
0.2013,NO
0.4008,NO
0.2693,NO
0.38,NO
0.3968,NO
0.1538,NO
0.5404,NO
0.9825,NO
0.4475,NO
0.5426,NO
0.3252,NO
0.2531,NO
0.6757,NO
2.4686,YES
0.43700000000000006,NO
1.6668,YES
0.3627,NO
0.4557,NO
0.2136,NO
0.1919,NO
0.3762,NO
0.1268,NO
0.5988,NO
0.2226,NO
0.5446,NO
1.7387,YES
2.1031,YES
2.2326,YES
2.7425,YES
0.74,NO
2.4891,YES
0.3177,NO
0.5945,YES
0.5224,YES
0.3356,NO
0.2666,NO
0.2489,NO
0.5399,NO
0.6679,YES
0.2417,YES
0.3078,NO
0.12,NO
0.4704,NO
0.0887,NO
0.2289,NO
0.3067,NO
0.2339,NO
0.3401,YES
0.2789,NO
0.2433,YES
0.3311,NO
0.319,YES
0.2264,NO
0.1251,NO
0.1532,NO
0.1537,NO
0.1053,NO
0.5209,NO
0.1574,NO
0.49200000000000005,NO
0.4251,NO
0.4002,NO
0.5534,YES
2.2007,YES
3.4709,YES
0.9025,YES
0.4018,NO
0.114,NO
