50Traced_NONETRACED_SUM_SINGLE_LSA_70_MAX,Associated
0.8477,NO
1.0634,NO
0.7463,NO
1.5130000000000001,NO
1.3231,NO
0.3802,NO
0.5369,NO
0.3114,NO
0.9590000000000001,NO
3.5912,YES
0.3575,NO
3.5852,YES
1.1062,NO
1.1709,NO
1.117,NO
0.7539,NO
1.3595,NO
0.3294,NO
0.99,NO
0.711,NO
1.3462,NO
4.0035,YES
4.0321,YES
4.0303,YES
3.5246,YES
1.0985,NO
3.8136,YES
0.5835,NO
2.2212,YES
3.2438,YES
1.2302,NO
0.9333,NO
0.8855,NO
0.8784,NO
3.031,YES
2.059,YES
1.0674,NO
0.7755,NO
0.8576,NO
0.792,NO
0.2241,NO
0.3416,NO
0.5696,NO
2.3015,YES
0.9390000000000001,NO
2.293,YES
0.8419,NO
3.3289,YES
0.7858,NO
1.2162,NO
0.9817,NO
1.3047,NO
1.0082,NO
1.2183,NO
1.0098,NO
0.9103,NO
0.5654,NO
0.8742,NO
0.7514,NO
1.6863,NO
1.5961,NO
0.5463,NO
0.3611,NO
0.2687,NO
0.9254,NO
3.3339,YES
0.6035,NO
3.0823,YES
0.5083,NO
0.6929,NO
0.7469,NO
0.7361,NO
1.5083,NO
0.2235,NO
1.3599,NO
0.7566,NO
1.568,NO
3.5955,YES
3.6132,YES
3.8097,YES
3.09,YES
1.0824,NO
3.2026,YES
0.6538,NO
1.7682,YES
2.5662,YES
1.5216,NO
0.4247,NO
0.4668,NO
1.5084,NO
2.6468,YES
1.5389,YES
0.9667,NO
0.4531,NO
1.3511,NO
0.3037,NO
0.2289,NO
0.2088,NO
0.2812,NO
1.8111,YES
0.5671,NO
1.8656,YES
0.6924,NO
2.5517,YES
0.3949,NO
0.7787,NO
0.5779,NO
0.9494,NO
0.7606,NO
1.4636,NO
1.0049,NO
1.1701,NO
0.3254,NO
0.7665,NO
1.8482,YES
3.963,YES
4.1012,YES
1.7531,YES
0.2896,NO
0.0982,NO
1.9251,YES
0.6047,NO
1.6854,YES
0.6463,NO
0.628,NO
0.9729,NO
1.249,NO
0.1387,NO
4.6084,YES
0.3061,NO
4.2415,YES
0.7308,NO
4.3215,YES
1.0022,NO
0.6271,NO
1.6773,NO
0.5822,NO
2.2385,YES
1.0106,NO
1.715,YES
1.1917,NO
1.1193,NO
1.4241,NO
1.0446,NO
0.877,NO
0.9779,NO
0.6237,NO
0.6496,NO
1.2941,NO
3.4577,YES
0.8311,NO
3.55,YES
0.8733,NO
0.8881,NO
0.9261,NO
0.8385,NO
0.7122,NO
0.6199,NO
0.7036,NO
0.7781,NO
0.8969,NO
3.9614,YES
4.0292,YES
4.0326,YES
3.5829,YES
1.5444,NO
4.0971,YES
0.8786,NO
0.4992,NO
0.9616,NO
1.4024,YES
4.0638,YES
4.3256,YES
1.3565,YES
0.5495,NO
0.335,NO
1.7388,YES
1.225,NO
1.5676,YES
0.7702,NO
0.8203,NO
0.9768,NO
1.4163,NO
0.3339,NO
4.7856,YES
0.4311,NO
3.7764,YES
1.2575,NO
4.0868,YES
1.5948,NO
1.1801,NO
2.0337,NO
0.9391,NO
2.0415,YES
1.0529,NO
1.4933,YES
0.6688,NO
0.7578,NO
1.6059999999999999,NO
0.7767,NO
0.9186,NO
1.8392,NO
0.1653,NO
0.1647,NO
1.9883,NO
2.8281,YES
1.5659,NO
2.8444,YES
0.8527,NO
0.8612,NO
1.0288,NO
0.539,NO
0.8364,NO
0.1552,NO
1.0283,NO
0.2529,NO
1.2323,NO
3.1551,YES
3.0644,YES
3.3893,YES
2.8246,YES
2.0433,NO
3.3793,YES
1.7334,NO
0.8275,NO
0.9642,NO
1.8134,NO
1.3042,NO
1.2431,NO
1.8526,NO
0.4732,NO
0.2932,NO
1.9631,NO
3.3087,YES
1.7837,NO
3.3169999999999997,YES
0.691,NO
0.5595,NO
0.804,NO
0.7973,NO
1.3586,NO
0.3551,NO
1.4603,NO
0.6637,NO
1.453,NO
3.8322,YES
3.6286,YES
4.3502,YES
3.4582,YES
2.2903,NO
3.6922,YES
1.7956,NO
0.9305,NO
0.9479,NO
1.3052,NO
1.5556,NO
1.42,NO
0.6378,NO
0.4121,NO
0.5829,NO
1.2448,NO
3.4036,YES
0.6778,NO
3.498,YES
0.3394,NO
0.5085,NO
0.5774,NO
0.6974,NO
1.0596,NO
0.4881,NO
1.0358,NO
0.9179,NO
1.1584,NO
3.9891,YES
