50Traced_NONETRACED_MAX_SINGLE_VSM_25_MEDIAN,Associated
0.2626,NO
0.3133,NO
0.1144,NO
0.3384,NO
0.1316,NO
0.3464,NO
0.2626,NO
0.0679,NO
0.2452,NO
1.0,YES
0.3591,NO
1.0,YES
0.3701,NO
0.3574,NO
0.3691,NO
0.3249,NO
0.5985,NO
0.2626,NO
0.0991,NO
0.2508,NO
0.4715,NO
0.8156,YES
1.0,YES
1.0,YES
1.0,YES
0.1573,NO
1.0,YES
0.2183,NO
1.0,YES
1.0,YES
0.3639,NO
0.2707,NO
0.27899999999999997,NO
0.3765,NO
1.0,YES
0.3727,YES
0.4007,NO
0.3066,NO
0.3639,NO
0.3066,NO
0.4183,NO
0.40399999999999997,NO
0.4173,NO
1.0,YES
0.3639,NO
1.0,YES
0.2676,NO
0.8571,YES
0.3639,NO
0.2082,NO
0.3066,NO
0.1927,NO
0.3066,NO
0.4007,NO
0.1681,NO
0.4007,NO
0.21600000000000003,NO
0.3011,NO
0.3063,NO
0.6139,NO
0.2348,NO
0.6773,NO
0.4224,NO
0.1135,NO
0.444,NO
1.0,YES
0.3451,NO
1.0,YES
0.2134,NO
0.2168,NO
0.2136,NO
0.3123,NO
0.5752,NO
0.21600000000000003,NO
0.2253,NO
0.2508,NO
0.4531,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2165,NO
1.0,YES
0.3939,NO
1.0,YES
1.0,YES
0.3542,NO
0.3514,NO
0.3514,NO
0.2611,NO
1.0,YES
1.0,YES
0.3542,NO
0.1061,NO
0.2858,NO
0.1225,NO
0.7376,NO
0.7124,NO
0.7358,NO
1.0,YES
0.3514,NO
1.0,YES
0.2646,NO
0.9717,YES
0.2113,NO
0.1251,NO
0.1606,NO
0.11800000000000001,NO
0.1111,NO
0.3542,NO
0.1351,NO
0.2154,NO
0.1425,NO
0.2248,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.1337,NO
0.5022,YES
0.3019,NO
1.0,YES
0.22399999999999998,NO
0.2165,NO
0.3152,NO
0.2833,NO
0.0927,NO
1.0,YES
0.0718,NO
1.0,YES
0.2026,NO
1.0,YES
0.3405,NO
0.457,NO
0.2013,NO
0.13,NO
0.7068,YES
0.4619,NO
1.0,YES
0.2719,NO
0.2131,NO
0.4137,NO
0.6139,NO
0.3172,NO
0.4167,NO
0.2719,NO
0.2502,NO
0.2731,NO
1.0,YES
0.4137,NO
1.0,YES
0.2451,NO
0.2368,NO
0.2445,NO
0.221,NO
0.4176,NO
0.2719,NO
0.3043,NO
0.2719,NO
0.4137,NO
1.0,YES
1.0,YES
0.7522,YES
0.9651,YES
0.2924,NO
0.6802,YES
0.4137,NO
0.1425,NO
0.2248,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.1337,NO
0.5022,YES
0.6968,NO
1.0,YES
0.6968,NO
0.2252,NO
0.2693,NO
0.2833,NO
0.2264,NO
1.0,YES
0.141,NO
1.0,YES
0.2026,NO
1.0,YES
0.6903,NO
0.6903,NO
0.6968,NO
0.6968,NO
0.7068,YES
0.6968,NO
1.0,YES
0.1671,NO
0.3133,NO
0.366,NO
0.6139,NO
0.1547,NO
0.3491,NO
0.2687,NO
0.1536,NO
0.3139,NO
1.0,YES
0.3591,NO
1.0,YES
0.2519,NO
0.2085,NO
0.2033,NO
0.3249,NO
0.5985,NO
0.055999999999999994,NO
0.1974,NO
0.2508,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.366,NO
1.0,YES
0.366,NO
0.1825,NO
0.3133,NO
0.4095,NO
0.4834,NO
0.1436,NO
0.6773,NO
0.4224,NO
0.1135,NO
0.444,NO
1.0,YES
0.4039,NO
1.0,YES
0.2134,NO
0.2085,NO
0.1733,NO
0.3249,NO
0.5985,NO
0.1825,NO
0.31,NO
0.2508,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4095,NO
1.0,YES
0.3939,NO
0.2093,NO
0.3133,NO
0.1953,NO
0.6139,NO
0.2047,NO
0.6773,NO
0.4224,NO
0.2093,NO
0.444,NO
1.0,YES
0.3591,NO
1.0,YES
0.2252,NO
0.2041,NO
0.2007,NO
0.3249,NO
0.5985,NO
0.2093,NO
0.1949,NO
0.2253,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2206,NO
1.0,YES
0.3939,NO
0.1503,NO
0.2365,NO
0.31,NO
0.6139,NO
0.2377,NO
0.6773,NO
0.4224,NO
0.1135,NO
0.444,NO
1.0,YES
0.31,NO
1.0,YES
0.2846,NO
0.2749,NO
0.2839,NO
0.2453,NO
0.4518,NO
0.0824,NO
0.228,NO
0.2508,NO
0.35600000000000004,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2191,NO
1.0,YES
0.3939,NO
0.2194,NO
0.3162,NO
1.0,YES
0.4964,YES
0.5116,YES
0.8963,YES
0.306,NO
0.2018,NO
1.0,YES
0.7244,NO
1.0,YES
0.7244,NO
0.5579,NO
0.441,NO
0.441,NO
0.1677,NO
0.6673,YES
0.2194,NO
0.5394,YES
0.4826,NO
0.6673,YES
0.7244,NO
0.7244,NO
0.7244,NO
0.3976,NO
1.0,YES
0.7244,NO
1.0,YES
0.2097,NO
0.3233,NO
0.5465,YES
0.2937,NO
0.3027,NO
1.0,YES
0.2822,NO
0.134,NO
1.0,YES
0.191,NO
0.8915,YES
0.1629,NO
0.4978,NO
0.5402,NO
0.5402,NO
0.171,NO
0.3948,NO
0.1398,NO
0.3673,NO
0.2054,NO
0.3948,NO
0.2695,NO
0.1784,NO
0.5719,NO
0.3693,NO
0.8926,YES
0.6436,NO
0.7136,YES
0.1537,NO
0.2207,NO
0.982,YES
1.0,YES
1.0,YES
0.982,YES
0.3708,NO
0.1537,NO
0.665,YES
0.8778,NO
0.982,YES
0.8778,NO
0.2365,NO
0.2061,NO
0.2382,NO
0.0926,NO
0.982,YES
0.1537,NO
1.0,YES
0.3365,NO
1.0,YES
0.8778,NO
0.8778,NO
0.8778,NO
0.6271,NO
0.6941,YES
0.8778,NO
0.982,YES
0.1636,NO
0.3162,NO
1.0,YES
0.183,NO
0.1992,NO
0.6763,YES
0.255,NO
0.153,NO
1.0,YES
0.6038,NO
1.0,YES
0.6038,NO
0.5579,NO
0.3363,NO
0.3473,NO
0.1775,NO
0.3363,NO
0.1654,NO
0.5394,NO
0.3011,NO
0.3164,NO
0.6038,NO
0.6038,NO
0.6038,NO
0.439,NO
1.0,YES
0.6038,NO
1.0,YES
0.2203,NO
0.2248,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.1337,NO
0.5022,YES
0.4207,NO
1.0,YES
0.4207,NO
0.7871,NO
0.7602,NO
0.7852,NO
0.2203,NO
1.0,YES
0.2203,NO
1.0,YES
0.2026,NO
1.0,YES
0.3405,NO
0.457,NO
0.3283,NO
0.4207,NO
0.7068,YES
0.4619,NO
1.0,YES
1.0,YES
1.0,YES
0.4952,NO
0.3683,NO
0.3796,NO
0.4952,NO
1.0,YES
1.0,YES
0.348,NO
0.4076,NO
0.4952,NO
0.4076,NO
0.2264,NO
0.16,NO
0.1446,NO
1.0,YES
0.4952,NO
1.0,YES
0.3642,NO
1.0,YES
0.4952,NO
0.3547,NO
0.4076,NO
0.3547,NO
0.4076,NO
0.4057,NO
0.3547,NO
0.4952,NO
0.2216,NO
0.3233,NO
1.0,YES
0.7438,YES
0.7667,YES
1.0,YES
0.4103,NO
0.134,NO
1.0,YES
0.2044,NO
1.0,YES
0.1629,NO
0.5579,NO
0.5147,NO
0.5147,NO
0.1393,NO
1.0,YES
0.1171,NO
0.7355,YES
0.506,NO
1.0,YES
0.2695,NO
0.3721,NO
0.5719,NO
0.3693,NO
1.0,YES
0.6436,NO
1.0,YES
0.2216,NO
0.3162,NO
1.0,YES
0.7438,YES
0.7667,YES
1.0,YES
0.4103,NO
0.1337,NO
1.0,YES
0.7974,NO
1.0,YES
0.7974,NO
0.4544,NO
0.2539,NO
0.2829,NO
0.1393,NO
1.0,YES
0.1171,NO
0.7355,YES
0.506,NO
1.0,YES
0.7974,NO
0.7974,NO
0.7974,NO
0.4814,NO
1.0,YES
0.7974,NO
1.0,YES
0.2216,NO
0.3233,NO
1.0,YES
0.6709999999999999,YES
0.6709999999999999,YES
1.0,YES
0.4103,NO
0.1622,NO
1.0,YES
0.1127,NO
1.0,YES
0.1629,NO
0.4503,NO
0.36700000000000005,NO
0.2803,NO
0.2034,NO
0.5515,YES
0.1975,NO
0.6709999999999999,YES
0.506,NO
0.5515,YES
0.2695,NO
0.2469,NO
0.5719,NO
0.3693,NO
1.0,YES
0.6436,NO
1.0,YES
0.2097,NO
0.3233,NO
1.0,YES
0.7438,YES
0.7667,YES
1.0,YES
0.3598,NO
0.134,NO
1.0,YES
0.2655,NO
1.0,YES
0.2655,NO
0.5374,NO
0.36700000000000005,NO
0.3345,NO
0.1297,NO
1.0,YES
0.1016,NO
0.7355,YES
0.3901,NO
1.0,YES
0.2695,NO
0.3721,NO
0.5719,NO
0.3693,NO
1.0,YES
0.6436,NO
1.0,YES
0.1483,NO
0.1509,NO
0.6711,YES
1.0,YES
1.0,YES
0.6711,YES
0.2217,NO
0.1139,NO
0.337,YES
0.3019,NO
0.6711,YES
0.22399999999999998,NO
0.4493,NO
0.4875,NO
0.4875,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.2026,NO
1.0,YES
0.3405,NO
0.457,NO
0.1902,NO
0.1534,NO
0.4743,YES
0.31,NO
0.6711,YES
0.1425,NO
0.2248,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.1337,NO
0.5865,YES
0.2484,NO
1.0,YES
0.1843,NO
0.2276,NO
0.3152,NO
0.2347,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.1786,NO
1.0,YES
0.2802,NO
0.376,NO
0.2985,NO
0.1865,NO
0.7068,YES
0.4619,NO
1.0,YES
0.243,NO
0.243,NO
0.3451,NO
0.3776,NO
0.3776,NO
0.3914,NO
0.4239,NO
0.1296,NO
0.3914,NO
0.1291,NO
0.3673,NO
0.2198,NO
1.0,YES
0.9658,YES
0.9975,YES
0.243,NO
0.4495,NO
0.243,NO
0.3169,NO
0.3543,NO
0.3451,NO
0.1286,NO
0.2552,NO
0.2731,NO
0.2932,NO
0.3494,NO
0.2519,NO
0.5999,NO
1.0,YES
1.0,YES
0.2752,NO
0.18899999999999997,NO
0.18899999999999997,NO
0.1656,NO
1.0,YES
0.9202,YES
0.2116,NO
0.1519,NO
0.1707,NO
0.1784,NO
0.3226,NO
0.3116,NO
0.3218,NO
1.0,YES
0.1847,NO
1.0,YES
0.18899999999999997,NO
1.0,YES
0.18899999999999997,NO
0.1163,NO
0.1001,NO
0.1354,NO
0.0948,NO
0.2116,NO
0.0878,NO
0.1919,NO
0.1425,NO
0.2248,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.1337,NO
0.5022,YES
0.3019,NO
1.0,YES
0.22399999999999998,NO
0.2021,NO
0.3152,NO
0.2833,NO
0.0927,NO
1.0,YES
0.0718,NO
1.0,YES
0.2026,NO
1.0,YES
0.3405,NO
0.457,NO
0.2002,NO
0.1099,NO
0.7068,YES
0.4619,NO
1.0,YES
1.0,YES
1.0,YES
0.3473,NO
0.2287,NO
0.2357,NO
0.3075,NO
1.0,YES
0.9740000000000001,YES
0.245,NO
0.2094,NO
0.3075,NO
0.2094,NO
0.3489,NO
0.337,NO
0.3481,NO
1.0,YES
0.3075,NO
1.0,YES
0.2261,NO
1.0,YES
0.3075,NO
0.2094,NO
0.2094,NO
0.2094,NO
0.1149,NO
0.245,NO
0.2094,NO
0.3075,NO
0.2411,NO
0.2411,NO
0.1991,NO
0.3471,NO
0.3471,NO
0.2268,NO
0.2472,NO
0.2411,NO
0.1921,NO
1.0,YES
0.2166,NO
1.0,YES
0.564,NO
0.5447,NO
0.5626,NO
0.196,NO
0.3611,NO
0.2411,NO
0.3471,NO
0.2508,NO
0.3471,NO
0.5181,YES
1.0,YES
0.6033,YES
1.0,YES
0.175,NO
0.6033,YES
0.3499,NO
1.0,YES
0.9863,YES
0.2823,NO
0.1703,NO
0.1755,NO
0.2289,NO
1.0,YES
0.9863,YES
0.115,NO
0.2223,NO
0.2289,NO
0.2223,NO
0.2636,NO
0.257,NO
0.263,NO
0.3287,YES
0.2289,NO
1.0,YES
0.1684,NO
1.0,YES
0.2289,NO
0.1152,NO
0.2223,NO
0.1274,NO
0.2223,NO
0.1618,NO
0.1102,NO
0.2289,NO
0.263,NO
0.263,NO
0.2904,NO
0.6139,NO
0.1992,NO
0.4563,NO
0.2687,NO
0.263,NO
0.4855,NO
1.0,YES
0.3635,NO
1.0,YES
0.3752,NO
0.4072,NO
0.4072,NO
0.1438,NO
0.4176,NO
0.263,NO
0.1949,NO
0.2556,NO
0.2598,NO
1.0,YES
1.0,YES
0.7522,YES
1.0,YES
0.4855,NO
0.3196,YES
0.4855,NO
