50Traced_NONETRACED_SUM_SINGLE_LSA_26_MAX,Associated
0.4723,NO
0.3699,NO
0.4784,NO
0.836,NO
0.9903,NO
0.5521,NO
1.0088,NO
0.2196,NO
0.5562,NO
2.8239,YES
0.267,NO
2.17,YES
0.5601,NO
0.4058,NO
0.5039,NO
0.4462,NO
1.2690000000000001,NO
0.1109,NO
0.9559,NO
0.4264,NO
0.3323,NO
2.6024,YES
2.9659,YES
2.4678,YES
3.2188,YES
0.6943,NO
3.2646,YES
0.2843,NO
2.4648,YES
2.2030000000000003,YES
1.2524,NO
1.0548,NO
0.9456,NO
0.8495,NO
2.7366,YES
3.0115,YES
1.1671,NO
0.5785,NO
0.7857,NO
0.3961,NO
1.1236,NO
1.0779,NO
1.2781,NO
2.3559,YES
1.4295,NO
2.3188,YES
1.2687,NO
3.2197,YES
0.9637,NO
0.7366,NO
0.8253,NO
0.7856,NO
0.7729,NO
1.0509,NO
0.8546,NO
1.1881,NO
0.5631,NO
0.6422,NO
0.4951,NO
0.7618,NO
0.9439,NO
0.5006,NO
1.2757,NO
0.4841,NO
0.7983,NO
3.023,YES
0.3296,NO
2.2314,YES
0.5312,NO
0.2399,NO
0.3489,NO
0.6791,NO
1.409,NO
0.1273,NO
1.1164,NO
0.6492,NO
0.4065,NO
2.7239999999999998,YES
3.1904,YES
2.8887,YES
3.5029,YES
0.9125,NO
3.5818,YES
0.3494,NO
2.5544,YES
2.2732,YES
1.4480000000000002,NO
1.0758,NO
0.8335,NO
0.8234,NO
2.7218,YES
3.1407,YES
1.5717,NO
0.8638,NO
1.1081,NO
0.9147,NO
1.0139,NO
0.8682,NO
1.0959,NO
2.452,YES
1.3977,NO
2.3499,YES
1.5747,NO
3.3271,YES
1.2015,NO
0.9207,NO
1.1161,NO
1.1177,NO
1.4347,NO
1.4666,NO
1.6877,NO
1.7389,NO
0.7313,NO
0.4141,NO
2.1392,YES
4.0973,YES
3.515,YES
2.1223,YES
0.7404,NO
0.4822,NO
2.5639,YES
0.4279,NO
2.4125,YES
0.3182,NO
1.048,NO
0.5776,NO
0.7777,NO
0.5827,NO
4.8069999999999995,YES
0.3797,NO
5.0331,YES
0.6466,NO
4.2222,YES
1.0517,NO
0.9119,NO
1.1805,NO
0.7208,NO
2.6175,YES
0.96,NO
2.0502,YES
0.8897,NO
0.8129,NO
0.8505,NO
1.0206,NO
1.2346,NO
1.0842,NO
1.5013,NO
0.6484,NO
1.4427,NO
3.0174,YES
0.8527,NO
2.2133,YES
0.9627,NO
0.6509999999999999,NO
0.7932,NO
0.6552,NO
1.6423,NO
0.3388,NO
1.4542,NO
0.919,NO
0.7039,NO
2.7502,YES
3.2243,YES
2.7928,YES
3.5024,YES
1.3622,NO
3.5493,YES
0.9257,NO
0.7547,NO
0.1566,NO
1.1855,YES
4.0044,YES
3.6215,YES
1.3639,YES
0.7038,NO
0.1821,NO
1.8992,YES
1.6792,NO
1.4902,YES
1.2023,NO
0.9645,NO
0.597,NO
0.8116,NO
0.3202,NO
4.5653,YES
0.141,NO
4.7498,YES
0.5293,NO
3.9468,YES
2.0303,NO
1.9269999999999998,NO
1.9444,NO
2.0335,NO
1.7679,YES
2.1744,NO
1.4146,YES
0.6022,NO
0.6283,NO
0.7646,NO
0.6455,NO
0.7804,NO
0.8673,NO
1.5219,NO
0.3989,NO
0.9093,NO
3.1224,YES
0.4522,NO
2.2225,YES
0.8437,NO
0.5434,NO
0.5932,NO
0.6942,NO
1.2116,NO
0.1279,NO
1.0716,NO
0.6298,NO
0.2438,NO
2.8201,YES
3.2696,YES
2.9447,YES
3.6161,YES
1.1165,NO
3.8769,YES
0.6767,NO
0.6548,NO
0.7662,NO
0.544,NO
1.1935,NO
1.5206,NO
0.3801,NO
1.238,NO
0.4795,NO
1.158,NO
3.2798,YES
0.3908,NO
1.9089,YES
0.391,NO
0.0735,NO
0.2263,NO
0.6676,NO
2.2713,NO
0.1655,NO
2.0316,NO
0.5018,NO
0.9554,NO
2.9706,YES
3.5103,YES
3.4851,YES
3.6907,YES
1.2865,NO
3.7233,YES
0.4608,NO
0.7292,NO
0.6094,NO
0.9911,NO
1.2213,NO
1.4726,NO
0.7193,NO
1.4084,NO
0.5628,NO
1.4197,NO
3.5631,YES
0.845,NO
2.2783,YES
0.5803,NO
0.2041,NO
0.2801,NO
0.7569,NO
2.0887,NO
0.2007,NO
1.8874,NO
0.6404,NO
0.8366,NO
3.1855,YES
3.718,YES
3.6595,YES
4.2214,YES
1.5392,NO
4.2482,YES
0.919,NO
0.7058,NO
0.7641,NO
0.659,NO
1.0475,NO
1.2939,NO
0.509,NO
1.3605,NO
0.5444,NO
1.3224,NO
3.6334,YES
0.5984,NO
2.3956,YES
0.7076,NO
0.3624,NO
0.5373,NO
0.6757,NO
1.9,NO
0.1505,NO
1.5904,NO
0.6967,NO
0.5855,NO
3.2069,YES
3.8512,YES
3.5057,YES
4.2249,YES
1.3587,NO
4.2018,YES
0.7767,NO
0.5684,NO
0.5769,NO
5.2956,YES
