50Traced_NONETRACED_MAX_SINGLE_LSA_88_MEDIAN,Associated
0.1503,NO
0.1091,NO
0.1766,NO
0.3384,NO
0.1965,NO
0.166,NO
0.2687,NO
0.1058,NO
0.1766,NO
1.0,YES
0.1766,NO
1.0,YES
0.3701,NO
0.3701,NO
0.3691,NO
0.1438,NO
0.4176,NO
0.1308,NO
0.1949,NO
0.2508,NO
0.1147,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1766,NO
0.3196,YES
0.1766,NO
0.9432,YES
1.0,YES
0.4007,NO
0.2455,NO
0.2152,NO
0.3765,NO
1.0,YES
1.0,YES
0.4007,NO
0.21100000000000002,NO
0.4007,NO
0.3066,NO
0.3658,NO
0.397,NO
0.397,NO
1.0,YES
0.2604,NO
1.0,YES
0.2047,NO
1.0,YES
0.1702,NO
0.2082,NO
0.2082,NO
0.3066,NO
0.3066,NO
0.4007,NO
0.1619,NO
0.4007,NO
0.1606,NO
0.3011,NO
0.1827,NO
0.3744,NO
0.3063,NO
0.2097,NO
0.4224,NO
0.1135,NO
0.3063,NO
1.0,YES
0.7077,NO
1.0,YES
0.2134,NO
0.2391,NO
0.2136,NO
0.3123,NO
0.5752,NO
0.1268,NO
0.3063,NO
0.1843,NO
0.3063,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2232,NO
1.0,YES
0.3939,NO
0.6166,YES
1.0,YES
0.4748,NO
0.3514,NO
0.3514,NO
0.4653,NO
1.0,YES
1.0,YES
0.4748,NO
0.4069,NO
0.4748,NO
0.4197,NO
0.7376,NO
0.7376,NO
0.7358,NO
1.0,YES
0.3638,NO
0.6166,YES
0.28600000000000003,NO
0.8571,YES
0.2632,NO
0.4069,NO
0.4197,NO
0.4197,NO
0.4197,NO
0.4748,NO
0.4197,NO
0.4653,NO
0.1568,NO
0.1597,NO
0.4028,YES
0.9815,YES
0.9815,YES
0.503,YES
0.257,NO
0.153,NO
0.7346,YES
0.2963,NO
0.4615,YES
0.2198,NO
0.3493,NO
0.379,NO
0.379,NO
0.1663,NO
1.0,YES
0.1663,NO
0.7786,YES
0.3664,NO
1.0,YES
0.2736,NO
0.2734,NO
0.2164,NO
0.1918,NO
0.5192,YES
0.3393,NO
0.7346,YES
0.2565,NO
0.3133,NO
0.1975,NO
0.3895,NO
0.3054,NO
0.1701,NO
0.4224,NO
0.2502,NO
0.1539,NO
1.0,YES
0.7077,NO
1.0,YES
0.2134,NO
0.2391,NO
0.1689,NO
0.3249,NO
0.5985,NO
0.2719,NO
0.2299,NO
0.2719,NO
0.1836,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2322,NO
1.0,YES
0.3939,NO
0.1038,NO
0.1855,NO
0.4532,YES
1.0,YES
1.0,YES
0.5660000000000001,YES
0.257,NO
0.1065,NO
0.8266,YES
0.6903,NO
0.5193,YES
0.3599,NO
0.4058,NO
0.4403,NO
0.4403,NO
0.1453,NO
1.0,YES
0.141,NO
0.8266,YES
0.4123,NO
1.0,YES
0.6903,NO
0.6903,NO
0.5192,NO
0.6903,NO
0.5843,YES
0.3818,NO
0.8266,YES
0.1503,NO
0.1856,NO
0.366,NO
0.3384,NO
0.2874,NO
0.366,NO
0.4224,NO
0.1856,NO
0.3139,NO
1.0,YES
0.7077,NO
1.0,YES
0.406,NO
0.4406,NO
0.4406,NO
0.1856,NO
0.5133,NO
0.1308,NO
0.1949,NO
0.2508,NO
0.0989,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2758,NO
1.0,YES
0.3939,NO
0.1671,NO
0.3133,NO
0.4095,NO
0.3895,NO
0.2874,NO
0.4095,NO
0.4224,NO
0.1135,NO
0.3916,NO
0.8445,YES
0.7077,NO
1.0,YES
0.2134,NO
0.2391,NO
0.1133,NO
0.3249,NO
0.5985,NO
0.1655,NO
0.4374,NO
0.2508,NO
0.4374,NO
0.8156,YES
1.0,YES
1.0,YES
1.0,YES
0.3916,NO
1.0,YES
0.4095,NO
0.2093,NO
0.2093,NO
0.242,NO
0.3384,NO
0.4413,NO
0.3022,NO
0.2687,NO
0.2093,NO
0.4413,NO
1.0,YES
0.4203,NO
1.0,YES
0.2729,NO
0.2866,NO
0.2866,NO
0.2111,NO
0.4413,NO
0.2093,NO
0.4413,NO
0.2508,NO
0.4413,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3119,NO
0.6498,YES
0.4413,NO
0.1503,NO
0.2365,NO
0.17,NO
0.3384,NO
0.31,NO
0.2123,NO
0.4224,NO
0.1812,NO
0.31,NO
1.0,YES
0.7077,NO
1.0,YES
0.2389,NO
0.2593,NO
0.2593,NO
0.2453,NO
0.5133,NO
0.1352,NO
0.31,NO
0.2508,NO
0.31,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2191,NO
1.0,YES
0.3939,NO
0.1691,NO
0.2607,NO
1.0,YES
0.7438,YES
1.0,YES
1.0,YES
0.2237,NO
0.1215,NO
1.0,YES
0.1001,NO
1.0,YES
0.1314,NO
0.2131,NO
0.2039,NO
0.2479,NO
0.1393,NO
1.0,YES
0.2282,NO
1.0,YES
0.506,NO
1.0,YES
0.3725,NO
0.3721,NO
0.6965,NO
0.3738,NO
1.0,YES
0.6789,NO
1.0,YES
0.2097,NO
0.3233,NO
0.8095,YES
0.2937,NO
0.3948,NO
1.0,YES
0.2822,NO
0.1097,NO
1.0,YES
0.2219,NO
0.8915,YES
0.5079,NO
0.4978,NO
0.5402,NO
0.5402,NO
0.171,NO
0.5205,NO
0.1747,NO
0.5089,NO
0.3122,NO
0.3948,NO
0.2975,NO
0.5079,NO
0.5719,NO
0.5079,NO
1.0,YES
0.6436,NO
1.0,YES
0.1762,NO
0.2716,NO
0.5384,YES
1.0,YES
1.0,YES
0.8399,YES
0.257,NO
0.1537,NO
0.982,YES
0.8445,NO
0.7488,YES
0.6271,NO
0.2365,NO
0.3152,NO
0.2431,NO
0.1089,NO
1.0,YES
0.1537,NO
1.0,YES
0.4898,NO
1.0,YES
0.8445,NO
0.8445,NO
0.6352,NO
0.8445,NO
0.8399,YES
0.5406,NO
0.982,YES
0.1636,NO
0.2523,NO
1.0,YES
0.2517,NO
0.3468,NO
0.9109,YES
0.2703,NO
0.153,NO
1.0,YES
0.3707,NO
1.0,YES
0.2362,NO
0.2244,NO
0.2797,NO
0.2479,NO
0.1775,NO
0.6479,NO
0.1823,NO
0.6479,NO
0.3011,NO
0.6479,NO
0.3581,NO
0.439,NO
0.5872,NO
0.3738,NO
1.0,YES
0.5422,NO
0.9109,YES
0.2084,NO
0.2956,NO
0.5483,YES
1.0,YES
1.0,YES
0.6847,YES
0.2859,NO
0.2203,NO
1.0,YES
0.3019,NO
0.6283,YES
0.4207,NO
0.7871,NO
0.7871,NO
0.7852,NO
0.221,NO
1.0,YES
0.221,NO
1.0,YES
0.4988,NO
1.0,YES
0.3725,NO
0.3721,NO
0.4207,NO
0.4207,NO
0.7068,YES
0.4619,NO
1.0,YES
1.0,YES
1.0,YES
0.4057,NO
0.3683,NO
0.4952,NO
0.4057,NO
1.0,YES
1.0,YES
0.4952,NO
0.2805,NO
0.4057,NO
0.4076,NO
0.5451,NO
0.5915,NO
0.5915,NO
1.0,YES
0.4952,NO
1.0,YES
0.4952,NO
1.0,YES
0.4952,NO
0.2112,NO
0.3547,NO
0.4076,NO
0.4076,NO
0.3988,NO
0.3547,NO
0.4952,NO
0.2003,NO
0.3002,NO
1.0,YES
0.4247,YES
0.5710000000000001,YES
1.0,YES
0.3709,NO
0.1215,NO
1.0,YES
0.1153,NO
1.0,YES
0.1513,NO
0.3042,NO
0.3838,NO
0.2687,NO
0.1204,NO
0.5710000000000001,YES
0.1439,NO
0.5710000000000001,YES
0.2848,NO
0.5710000000000001,YES
0.25,NO
0.2125,NO
0.5872,NO
0.3738,NO
1.0,YES
0.5975,NO
1.0,YES
0.2339,NO
0.3233,NO
1.0,YES
0.7438,YES
1.0,YES
1.0,YES
0.4103,NO
0.2339,NO
1.0,YES
0.3262,NO
1.0,YES
0.7974,NO
0.2277,NO
0.4246,NO
0.2972,NO
0.1393,NO
1.0,YES
0.2339,NO
1.0,YES
0.506,NO
1.0,YES
0.467,NO
0.7974,NO
0.7974,NO
0.7974,NO
1.0,YES
0.7974,NO
1.0,YES
0.2216,NO
0.3044,NO
1.0,YES
0.7438,YES
1.0,YES
1.0,YES
0.4103,NO
0.1622,NO
1.0,YES
0.1102,NO
1.0,YES
0.1361,NO
0.1559,NO
0.4246,NO
0.2972,NO
0.2034,NO
1.0,YES
0.2282,NO
1.0,YES
0.4988,NO
1.0,YES
0.3725,NO
0.3721,NO
0.6965,NO
0.3272,NO
1.0,YES
0.6789,NO
1.0,YES
0.2216,NO
0.3233,NO
1.0,YES
0.7438,YES
1.0,YES
1.0,YES
0.4103,NO
0.1279,NO
1.0,YES
0.1242,NO
1.0,YES
0.1629,NO
0.4036,NO
0.43799999999999994,NO
0.43799999999999994,NO
0.1297,NO
1.0,YES
0.2282,NO
1.0,YES
0.4988,NO
1.0,YES
0.3725,NO
0.3721,NO
0.6965,NO
0.3738,NO
1.0,YES
0.6789,NO
1.0,YES
0.1168,NO
0.0905,NO
0.41200000000000003,YES
1.0,YES
1.0,YES
0.4775,YES
0.257,NO
0.1139,NO
0.6711,YES
0.3272,NO
0.4216,YES
0.4755,NO
0.4862,NO
0.4862,NO
0.485,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.3348,NO
1.0,YES
0.25,NO
0.2831,NO
0.4755,NO
0.4755,NO
0.4743,YES
0.31,NO
0.6711,YES
0.1201,NO
0.1633,NO
0.5615,YES
1.0,YES
1.0,YES
0.5615,YES
0.2033,NO
0.1131,NO
0.7440000000000001,YES
0.3019,NO
0.5031,YES
0.4027,NO
0.1448,NO
0.2493,NO
0.1461,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.3711,NO
1.0,YES
0.2771,NO
0.4027,NO
0.4027,NO
0.4027,NO
0.5259,YES
0.4027,NO
0.7440000000000001,YES
0.2025,NO
0.3926,NO
0.4344,NO
0.3027,NO
0.256,NO
0.4344,NO
0.3632,NO
0.0606,NO
0.6008,NO
0.2115,NO
0.4344,NO
0.3073,NO
1.0,YES
1.0,YES
0.9975,YES
0.0967,NO
0.4495,NO
0.0797,NO
0.2436,NO
0.3543,NO
0.2417,NO
0.1592,NO
0.183,NO
0.3073,NO
0.3073,NO
0.3143,NO
0.2472,NO
0.4344,NO
0.9432,YES
1.0,YES
0.2752,NO
0.1742,NO
0.1527,NO
0.2116,NO
1.0,YES
1.0,YES
0.1219,NO
0.2238,NO
0.1707,NO
0.3252,NO
0.3226,NO
0.3226,NO
0.3218,NO
1.0,YES
0.21600000000000003,NO
1.0,YES
0.1452,NO
1.0,YES
0.21600000000000003,NO
0.1685,NO
0.1936,NO
0.3252,NO
0.3252,NO
0.1534,NO
0.1437,NO
0.2116,NO
0.0788,NO
0.1793,NO
0.5483,YES
1.0,YES
1.0,YES
0.6847,YES
0.2382,NO
0.051,NO
1.0,YES
0.3019,NO
0.6283,YES
0.22399999999999998,NO
0.3922,NO
0.4256,NO
0.4256,NO
0.0927,NO
1.0,YES
0.0896,NO
1.0,YES
0.4988,NO
1.0,YES
0.3725,NO
0.3721,NO
0.2332,NO
0.2039,NO
0.7068,YES
0.4619,NO
1.0,YES
1.0,YES
1.0,YES
0.3473,NO
0.2287,NO
0.3075,NO
0.245,NO
1.0,YES
1.0,YES
0.3075,NO
0.1844,NO
0.1977,NO
0.2506,NO
0.3064,NO
0.3324,NO
0.3324,NO
1.0,YES
0.3075,NO
1.0,YES
0.3075,NO
1.0,YES
0.3075,NO
0.1844,NO
0.2094,NO
0.2506,NO
0.2506,NO
0.2173,NO
0.2094,NO
0.3075,NO
0.267,NO
0.2411,NO
0.1706,NO
0.3384,NO
0.1991,NO
0.1364,NO
0.2831,NO
0.2605,NO
0.3504,NO
0.6882,YES
0.2166,NO
1.0,YES
0.501,NO
0.5436,NO
0.5436,NO
0.2831,NO
0.3611,NO
0.2831,NO
0.1991,NO
0.2831,NO
0.1991,NO
0.5181,YES
0.6033,YES
1.0,YES
1.0,YES
0.1408,NO
0.6033,YES
0.1991,NO
1.0,YES
1.0,YES
0.2823,NO
0.1748,NO
0.2289,NO
0.1567,NO
1.0,YES
1.0,YES
0.2289,NO
0.1079,NO
0.1438,NO
0.1102,NO
0.2636,NO
0.2636,NO
0.263,NO
1.0,YES
0.2289,NO
1.0,YES
0.2289,NO
1.0,YES
0.2289,NO
0.0853,NO
0.1102,NO
0.1274,NO
0.1102,NO
0.1618,NO
0.1102,NO
0.2289,NO
0.3943,NO
0.1109,NO
0.1484,NO
0.3384,NO
0.2874,NO
0.1545,NO
0.4224,NO
0.3846,NO
0.1753,NO
1.0,YES
0.7077,NO
1.0,YES
0.2438,NO
0.2391,NO
0.2176,NO
0.418,NO
0.5133,NO
0.418,NO
0.1949,NO
0.418,NO
0.1356,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1937,NO
1.0,YES
0.3939,NO
