50Traced_NONETRACED_MAX_SINGLE_VSM_42_MAX,Associated
0.2201,NO
0.0652,NO
0.1901,NO
0.3895,NO
0.1965,NO
0.1818,NO
0.2344,NO
0.2025,NO
0.2452,NO
1.0,YES
0.1818,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.2201,NO
0.5985,NO
0.2201,NO
0.391,NO
0.2508,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2322,NO
1.0,YES
0.2574,NO
1.0,YES
1.0,YES
0.3362,NO
0.2707,NO
0.3639,NO
0.3639,NO
1.0,YES
1.0,YES
0.2515,NO
0.21100000000000002,NO
0.3639,NO
0.3066,NO
0.1797,NO
0.1526,NO
0.1551,NO
1.0,YES
0.3639,NO
0.9606,YES
0.3639,NO
1.0,YES
0.3639,NO
0.2314,NO
0.1826,NO
0.3066,NO
0.3066,NO
0.3639,NO
0.3066,NO
0.3639,NO
0.1503,NO
0.1534,NO
0.6593,NO
0.6139,NO
0.3076,NO
0.6773,NO
0.2687,NO
0.1135,NO
0.2357,NO
1.0,YES
0.1852,NO
1.0,YES
0.205,NO
0.2391,NO
0.2136,NO
0.1919,NO
0.5752,NO
0.1308,NO
0.3757,NO
0.2508,NO
0.4531,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.2473,NO
1.0,YES
1.0,YES
0.5415,NO
0.3514,NO
0.3722,NO
0.5415,NO
1.0,YES
1.0,YES
0.4748,NO
0.4136,NO
0.5415,NO
0.601,NO
0.7376,NO
0.7124,NO
0.7376,NO
1.0,YES
0.3722,NO
0.5923,YES
0.3722,NO
1.0,YES
0.2632,NO
0.3114,NO
0.3579,NO
0.601,NO
0.601,NO
0.5415,NO
0.601,NO
0.5415,NO
0.1663,NO
0.2021,NO
0.5483,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.153,NO
0.5022,YES
0.2963,NO
1.0,YES
0.2198,NO
0.379,NO
0.379,NO
0.379,NO
0.1663,NO
1.0,YES
0.1663,NO
1.0,YES
0.4988,NO
1.0,YES
0.3725,NO
0.3721,NO
0.5265,NO
0.1822,NO
1.0,YES
0.2353,NO
1.0,YES
0.2719,NO
0.2169,NO
0.6593,NO
0.6139,NO
0.4137,NO
0.6773,NO
0.2687,NO
0.2502,NO
0.2452,NO
1.0,YES
0.4137,NO
1.0,YES
0.2451,NO
0.2391,NO
0.2451,NO
0.2719,NO
0.5985,NO
0.2719,NO
0.4137,NO
0.2719,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.4137,NO
0.1038,NO
0.2059,NO
0.5483,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.1337,NO
0.5022,YES
0.6968,NO
1.0,YES
0.6968,NO
0.2252,NO
0.2571,NO
0.2758,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.4988,NO
1.0,YES
0.6968,NO
0.6968,NO
0.6903,NO
0.6968,NO
1.0,YES
0.462,NO
1.0,YES
0.2332,NO
0.2332,NO
0.3398,NO
0.6139,NO
0.1965,NO
0.3491,NO
0.2687,NO
0.2332,NO
0.2724,NO
1.0,YES
0.2758,NO
1.0,YES
0.3899,NO
0.3765,NO
0.3899,NO
0.2148,NO
0.5985,NO
0.22399999999999998,NO
0.391,NO
0.2508,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2724,NO
1.0,YES
0.2758,NO
0.1825,NO
0.1825,NO
0.5133,NO
0.4834,NO
0.4374,NO
0.5273,NO
0.2344,NO
0.1825,NO
0.3387,NO
1.0,YES
0.3349,NO
1.0,YES
0.18899999999999997,NO
0.1861,NO
0.1733,NO
0.204,NO
0.5985,NO
0.1655,NO
0.4374,NO
0.2508,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4039,NO
1.0,YES
0.3387,NO
0.2093,NO
0.2093,NO
0.3916,NO
0.6139,NO
0.3103,NO
0.4023,NO
0.2687,NO
0.2093,NO
0.1951,NO
1.0,YES
0.3095,NO
1.0,YES
0.2866,NO
0.2866,NO
0.2866,NO
0.1438,NO
0.4176,NO
0.2011,NO
0.3103,NO
0.2508,NO
0.3064,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3095,NO
1.0,YES
0.3095,NO
0.1503,NO
0.0714,NO
0.2898,NO
0.6139,NO
0.31,NO
0.31,NO
0.2687,NO
0.0767,NO
0.1851,NO
1.0,YES
0.31,NO
1.0,YES
0.2846,NO
0.2749,NO
0.2846,NO
0.1438,NO
0.4518,NO
0.1308,NO
0.31,NO
0.2508,NO
0.35600000000000004,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.31,NO
1.0,YES
0.31,NO
0.2216,NO
0.3162,NO
1.0,YES
0.4964,YES
0.6673,YES
1.0,YES
0.3042,NO
0.1065,NO
1.0,YES
0.0974,NO
1.0,YES
0.1314,NO
0.5579,NO
0.441,NO
0.441,NO
0.1328,NO
0.6673,YES
0.1117,NO
0.6673,YES
0.4826,NO
0.6673,YES
0.25,NO
0.2483,NO
