50Traced_NONETRACED_SUM_RAW_LSA_17_MEDIAN,Associated
0.4373,NO
0.2082,NO
0.4749,NO
0.6723,NO
0.2133,NO
0.2377,NO
0.2603,NO
0.1896,NO
0.5043,NO
0.9427,YES
0.2163,NO
0.6379,YES
0.254,NO
0.4859,NO
0.2223,NO
0.3185,NO
0.48100000000000004,NO
0.1633,NO
0.2592,NO
0.2179,NO
0.3695,NO
1.4096,YES
1.4765,YES
1.3784,YES
1.3814,YES
0.4665,NO
0.7081,YES
0.2776,NO
1.3332,YES
2.0953,YES
0.5795,NO
0.2923,NO
0.2223,NO
0.7029,NO
2.1811,YES
1.3576,YES
0.5269,NO
0.2966,NO
0.5412,NO
0.2993,NO
0.2651,NO
0.3102,NO
0.1551,NO
1.5612,YES
0.2632,NO
2.0825,YES
0.1091,NO
0.6769,YES
0.1541,NO
0.41600000000000004,NO
0.4024,NO
0.4277,NO
0.4388,NO
0.5541,NO
0.4154,NO
0.6801,NO
0.4884,NO
0.2587,NO
0.6566,NO
0.6529,NO
0.1823,NO
0.5455,NO
0.298,NO
0.1784,NO
0.6021,NO
1.4034,YES
0.3971,NO
1.3186,YES
0.205,NO
0.4903,NO
0.2136,NO
0.4993,NO
0.4007,NO
0.2295,NO
0.233,NO
0.2099,NO
0.2712,NO
1.8678,YES
1.9305,YES
1.8638,YES
1.7853,YES
0.6027,NO
1.1898,YES
0.4435,NO
0.9899,YES
1.2857,YES
0.486,NO
0.4364,NO
0.1647,NO
0.6525,NO
1.3884,YES
0.579,YES
0.3368,NO
0.4637,NO
0.6158,NO
0.3392,NO
0.409,NO
0.5962,NO
0.2075,NO
1.3941,YES
0.2544,NO
1.2465,YES
0.2293,NO
0.4762,YES
0.1588,NO
0.3277,NO
0.3281,NO
0.3225,NO
0.3371,NO
0.4416,NO
0.4463,NO
0.5649,NO
0.5696,NO
0.2373,NO
0.9098,YES
2.2585,YES
1.6439,YES
0.9599,YES
0.4587,NO
0.2067,NO
0.8966,YES
0.2024,NO
0.5869,YES
0.2567,NO
0.4665,NO
0.8392,NO
0.1934,NO
0.3334,NO
1.8366,YES
0.2733,NO
1.609,YES
0.1826,NO
1.6285,YES
0.3928,NO
0.1817,NO
0.185,NO
0.2807,NO
0.9464,YES
0.3718,NO
0.9734,YES
0.5529999999999999,NO
0.4911,NO
0.8232,NO
1.0912,NO
0.2343,NO
0.564,NO
0.447,NO
0.3249,NO
0.6308,NO
2.4303,YES
0.4223,NO
1.8203,YES
0.4092,NO
0.6147,NO
0.2264,NO
0.4678,NO
0.679,NO
0.3921,NO
0.408,NO
0.3357,NO
0.484,NO
2.4363,YES
2.5647,YES
1.9361,YES
2.3462,YES
0.667,NO
1.7195,YES
0.7242,NO
0.3717,NO
0.1132,NO
0.7013,YES
2.137,YES
1.5065,YES
0.6557,YES
0.2046,NO
0.095,NO
0.4991,YES
0.6894,NO
0.3991,YES
0.7002,NO
0.3573,NO
0.5801,NO
0.2375,NO
0.3975,NO
1.7496,YES
0.141,NO
1.8831,YES
0.142,NO
1.1278,YES
0.7441,NO
0.5961,NO
0.6684,NO
0.6551,NO
0.5233,YES
0.624,NO
0.5605,YES
0.752,NO
0.2973,NO
1.0923,NO
0.8226,NO
0.1547,NO
0.8107,NO
0.3169,NO
0.1607,NO
0.8540000000000001,NO
1.9161,YES
0.768,NO
1.7413,YES
0.3459,NO
0.62,NO
0.2033,NO
0.6675,NO
0.5612,NO
0.2521,NO
0.2009,NO
0.2733,NO
0.4345,NO
1.8954,YES
2.0395,YES
2.457,YES
1.7312,YES
0.8135,NO
1.2033,YES
0.9059999999999999,NO
0.3403,NO
0.2011,NO
0.7092,NO
0.9521,NO
0.3872,NO
0.2144,NO
0.1972,NO
0.1367,NO
0.386,NO
1.3003,YES
0.24600000000000002,NO
1.6153,YES
0.1397,NO
0.4045,NO
0.0694,NO
0.3866,NO
0.575,NO
0.1994,NO
0.4093,NO
0.1407,NO
0.4493,NO
1.8478,YES
1.9192,YES
2.1784,YES
1.6348,YES
0.4252,NO
1.099,YES
0.2758,NO
0.4067,NO
0.0784,NO
1.2406,NO
0.7023,NO
0.2047,NO
0.7206,NO
0.1684,NO
0.1204,NO
0.8828,NO
1.5665,YES
0.9029,NO
1.7784,YES
0.2463,NO
0.4231,NO
0.2007,NO
0.3334,NO
0.3422,NO
0.0536,NO
0.1527,NO
0.1912,NO
0.254,NO
1.9937,YES
2.0902,YES
2.4038,YES
1.8368,YES
0.7386,NO
1.2991,YES
1.0514,NO
0.3407,NO
0.0925,NO
0.7028,NO
0.525,NO
0.1427,NO
0.5379,NO
0.075,NO
0.1078,NO
0.7217,NO
1.8955,YES
0.5369,NO
1.3144,YES
0.2892,NO
0.5781,NO
0.213,NO
0.217,NO
0.3736,NO
0.0824,NO
0.1082,NO
0.172,NO
0.2232,NO
1.8904,YES
2.0538,YES
1.8411,YES
1.868,YES
0.6211,NO
1.1791,YES
0.5269,NO
0.5004,NO
0.2193,NO
1.5735,YES
0.5313,YES
0.2597,YES
2.0909999999999997,YES
0.4594,NO
0.2511,NO
1.9689,YES
0.1338,NO
2.2661,YES
0.2252,NO
0.4342,NO
0.2728,NO
0.1474,NO
0.2765,NO
0.2698,YES
0.2248,NO
0.3318,YES
0.2129,NO
0.3338,YES
0.203,NO
0.1508,NO
0.7232,NO
0.2208,NO
1.7037,YES
0.5632,NO
2.5576,YES
0.5792,NO
0.205,NO
0.8067,YES
0.5676,NO
0.1623,NO
1.5224,YES
0.561,NO
0.2586,NO
1.7903,YES
0.2673,NO
1.2475,YES
0.2316,NO
0.4984,NO
0.7227,NO
0.2648,NO
0.1976,NO
0.21899999999999997,NO
0.2391,NO
0.4098,NO
0.1451,NO
0.2637,NO
0.3691,NO
0.2422,NO
0.5437,NO
0.3069,NO
1.7835,YES
0.4164,NO
2.4939,YES
0.4785,NO
0.4149,NO
0.7188,YES
1.9538,YES
0.9094,YES
1.058,YES
0.5733,NO
0.308,NO
0.6246,YES
0.2328,NO
0.6431,YES
0.4463,NO
0.4573,NO
0.7029,NO
0.2048,NO
0.3999,NO
1.5667,YES
0.4063,NO
1.7563,YES
0.2177,NO
0.9649,YES
0.3218,NO
0.2496,NO
0.5634,NO
0.1802,NO
0.7332,YES
0.4243,NO
1.0571,YES
0.3789,NO
0.1646,NO
1.208,YES
0.3631,NO
0.1811,NO
1.2570000000000001,YES
0.2885,NO
0.153,NO
1.4157,YES
0.1759,NO
1.9876,YES
0.1456,NO
0.4712,NO
0.1542,NO
0.1277,NO
0.1963,NO
0.2154,NO
0.1654,NO
0.3557,NO
0.1021,NO
0.2663,NO
0.2261,NO
0.1764,NO
0.4582,NO
0.2365,NO
0.9404,YES
0.4574,NO
2.4351,YES
0.5753,NO
0.285,NO
1.4452,YES
2.7995,YES
1.9298,YES
0.8667,YES
0.3594,NO
0.1619,NO
0.5915,YES
0.3146,NO
0.3685,YES
0.3844,NO
0.4946,NO
0.6852,NO
0.1785,NO
0.3245,NO
1.9534,YES
0.3983,NO
2.1664,YES
0.285,NO
1.8345,YES
0.4695,NO
0.1564,NO
0.1994,NO
0.2337,NO
0.8753,YES
0.3954,NO
1.2139,YES
0.6272,YES
0.7649,YES
0.415,NO
0.5770000000000001,NO
0.20600000000000002,NO
0.2985,NO
0.8284,YES
0.5208,YES
0.331,NO
0.4394,NO
0.3082,NO
0.319,NO
0.2918,NO
0.276,NO
0.1446,NO
0.6025,YES
0.4034,NO
0.748,YES
0.33399999999999996,NO
0.2985,YES
0.2581,NO
0.4625,NO
0.4382,NO
0.3948,NO
0.4391,NO
0.36200000000000004,NO
0.34600000000000003,NO
0.6038,NO
0.9294,NO
0.1633,NO
3.8293,YES
0.9309,YES
0.4378,YES
3.6386,YES
0.4991,NO
0.3001,NO
3.5965,YES
0.3666,NO
4.1125,YES
0.5169,NO
0.7696,NO
0.9157,NO
0.2024,NO
0.3127,NO
0.5008,YES
0.2462,NO
0.7147,YES
0.4453,NO
0.5263,YES
0.6109,NO
0.2915,NO
1.1496,NO
0.5845,NO
2.8467,YES
0.8864,NO
5.4669,YES
1.3199,NO
0.5779,NO
4.1467,YES
1.189,YES
0.5838,YES
4.3389999999999995,YES
0.9478,NO
0.5507,NO
4.329,YES
0.8744,NO
4.7759,YES
0.6839,NO
0.9254,NO
0.7771,NO
0.1744,NO
0.7329,NO
0.5242,YES
0.6203,NO
0.8957,YES
0.5958,NO
0.5966,YES
0.8702,NO
0.5608,NO
1.3318,NO
0.927,NO
3.5391,YES
1.365,NO
6.2437,YES
0.611,NO
0.2733,NO
2.988,YES
0.8944,YES
0.7704,YES
2.5308,YES
0.2831,NO
0.2277,NO
2.6269,YES
0.5336,NO
2.6045,YES
0.6113,NO
0.5419,NO
0.4639,NO
0.0629,NO
0.3767,NO
0.6920000000000001,YES
0.2496,NO
0.8849,YES
0.3524,NO
0.5329,YES
0.8621,NO
0.6698,NO
1.1221,NO
0.7971,NO
1.8148,YES
0.807,NO
4.0294,YES
0.7973,NO
0.175,NO
3.4010000000000002,YES
1.1131,YES
0.503,YES
3.3206,YES
0.5602,NO
0.2288,NO
3.0312,YES
0.2488,NO
3.9431,YES
0.2763,NO
0.669,NO
0.3909,NO
0.1497,NO
0.4511,NO
0.604,YES
0.3007,NO
0.6901,YES
0.3817,NO
0.7328,YES
0.6462,NO
0.3201,NO
1.1809,NO
0.6255,NO
2.6762,YES
0.9775,NO
4.5075,YES
0.2689,NO
0.1279,NO
0.5772,YES
2.5547,YES
0.9555,YES
0.4047,YES
0.1624,NO
0.0624,NO
0.382,YES
0.3622,NO
0.2799,YES
0.2681,NO
0.3698,NO
0.4977,NO
0.2523,NO
0.1698,NO
1.7474,YES
0.1648,NO
2.2841,YES
0.1508,NO
1.0707,YES
0.3694,NO
0.2682,NO
0.2613,NO
0.3455,NO
0.4875,YES
0.4262,NO
0.5842,YES
0.3396,NO
0.139,NO
0.6423,YES
1.4625,YES
1.3853,YES
0.5002,YES
0.2169,NO
0.0881,NO
0.4947,YES
0.2859,NO
0.3039,YES
0.35600000000000004,NO
0.2152,NO
0.4841,NO
0.0702,NO
0.3248,NO
1.1339,YES
0.2265,NO
1.3097,YES
0.1214,NO
0.9278,YES
0.3148,NO
0.1461,NO
0.315,NO
0.1999,NO
0.5585,YES
0.2298,NO
0.5572,YES
0.5856,NO
0.1209,NO
0.5406,NO
0.644,NO
0.1944,NO
0.7535,NO
0.3046,NO
0.1598,NO
0.4622,NO
0.1742,NO
0.5077,NO
0.1808,NO
0.8295,YES
1.4686,YES
0.5877,YES
0.2241,NO
0.223,NO
0.0797,NO
0.3525,NO
0.1963,NO
0.1957,NO
0.3652,NO
0.5548,NO
0.2988,NO
0.3238,NO
0.5294,NO
0.2147,NO
0.6679999999999999,NO
0.9348,YES
1.265,YES
0.2785,NO
0.2456,NO
0.1329,NO
0.4378,NO
1.3618,YES
1.087,YES
0.2747,NO
0.1519,NO
0.3802,NO
0.1784,NO
0.1935,NO
0.1504,NO
0.1562,NO
0.7231,YES
0.2789,NO
1.2475,YES
0.13,NO
0.4248,YES
0.1081,NO
0.1901,NO
0.2083,NO
0.2637,NO
0.2094,NO
0.2337,NO
0.1749,NO
0.3825,NO
0.46299999999999997,NO
0.125,NO
1.1214,YES
2.2518,YES
1.5671,YES
1.1453,YES
0.2975,NO
0.14400000000000002,NO
0.9149,YES
0.2983,NO
0.9002,YES
0.3025,NO
0.442,NO
0.8373,NO
0.1805,NO
0.3365,NO
1.8606,YES
0.1779,NO
2.0878,YES
0.193,NO
1.2373,YES
0.3731,NO
0.1545,NO
0.3889,NO
0.3017,NO
0.845,YES
0.3884,NO
1.2211,YES
0.5816,YES
0.8899,YES
0.3473,NO
0.20199999999999999,NO
0.0909,NO
0.2491,NO
0.9418,YES
0.5849,YES
0.1474,NO
0.1017,NO
0.1754,NO
0.1058,NO
0.1861,NO
0.2999,NO
0.132,NO
0.6489,YES
0.2019,NO
0.8622,YES
0.1627,NO
0.3407,YES
0.0651,NO
0.0859,NO
0.1,NO
0.1266,NO
0.0839,NO
0.192,NO
0.1128,NO
0.2662,NO
0.5392,NO
0.4478,NO
0.361,NO
0.4428,NO
0.0941,NO
0.4084,NO
0.3919,NO
0.3058,NO
0.3846,NO
2.1486,YES
0.3549,NO
1.5382,YES
0.3333,NO
0.5622,NO
0.2504,NO
0.4486,NO
0.2227,NO
0.3215,NO
0.1333,NO
0.306,NO
0.1519,NO
1.4699,YES
1.6311,YES
0.8947,YES
1.469,YES
0.2753,NO
1.2989,YES
0.4597,NO
0.7052,YES
0.9326,YES
0.3196,NO
0.5273,NO
0.2018,NO
0.3248,NO
1.0062,YES
0.6204,YES
0.2286,NO
0.2338,NO
0.2635,NO
0.1702,NO
0.3051,NO
0.4006,NO
0.1463,NO
0.7001,YES
0.4158,NO
0.9064,YES
0.3626,NO
0.3577,YES
0.2409,NO
0.1725,NO
0.1747,NO
0.1926,NO
0.1431,NO
0.2613,NO
0.1628,NO
0.4815,NO
0.3941,NO
0.3122,NO
0.753,NO
0.7436,NO
0.2307,NO
0.6565,NO
0.3004,NO
0.1582,NO
0.6643,NO
2.1598,YES
0.7257,NO
1.5057,YES
0.2438,NO
0.3542,NO
0.2176,NO
0.4096,NO
0.4232,NO
0.275,NO
0.3544,NO
0.282,NO
0.2341,NO
1.528,YES
1.5471,YES
0.9577,YES
1.5286,YES
0.6526,NO
1.3989,YES
0.8277,NO
