50Traced_NONETRACED_SUM_RAW_VSM_81_MAX,Associated
0.5162,NO
0.3175,NO
0.5895,NO
0.9088,NO
0.6613,NO
0.5466,NO
0.5749,NO
0.2796,NO
0.374,NO
2.2578,YES
0.3613,NO
1.3927,YES
0.5837,NO
0.5002,NO
0.2223,NO
0.2381,NO
0.6533,NO
0.4164,NO
0.6286,NO
0.3532,NO
0.503,NO
2.2135,YES
2.0964,YES
2.2816,YES
2.6492,YES
0.3966,NO
2.5528,YES
0.5493,NO
1.8993,YES
2.1073,YES
0.7039,NO
0.6032,NO
0.32299999999999995,NO
0.5262,NO
2.4874,YES
1.3674,YES
0.4965,NO
0.2418,NO
0.5157,NO
0.3772,NO
0.1927,NO
0.2131,NO
0.3271,NO
1.5462,YES
0.4766,NO
2.0889,YES
0.4702,NO
2.4307,YES
0.2001,NO
0.1754,NO
0.4893,NO
0.359,NO
0.3307,NO
0.4644,NO
0.5284,NO
0.2669,NO
0.6328,NO
0.1534,NO
0.3614,NO
0.7058,NO
0.5901,NO
0.43700000000000006,NO
0.43200000000000005,NO
0.2271,NO
0.3537,NO
1.4436,YES
0.4609,NO
0.7661,YES
0.4273,NO
0.3252,NO
0.2136,NO
0.3741,NO
0.856,NO
0.2059,NO
0.6022,NO
0.2973,NO
0.4515,NO
1.3283,YES
1.949,YES
1.2805,YES
2.2244,YES
0.3987,NO
1.4919,YES
0.4139,NO
1.8115,YES
2.0791,YES
0.4685,NO
0.4463,NO
0.4079,NO
0.5555,NO
2.4439,YES
1.3679,YES
0.457,NO
0.3261,NO
0.2128,NO
0.4064,NO
0.3049,NO
0.3164,NO
0.2075,NO
1.4659,YES
0.4853,NO
2.1002,YES
0.3171,NO
2.3656,YES
0.2974,NO
0.2761,NO
0.6189,NO
0.4068,NO
0.5635,NO
0.4142,NO
0.5484,NO
0.1688,NO
0.3974,NO
0.2661,NO
1.3547,YES
2.9883,YES
2.1791,YES
0.8595,YES
0.6035,NO
0.13699999999999998,NO
1.0384,YES
0.1971,NO
1.0042,YES
0.3211,NO
0.5915,NO
0.4601,NO
0.1934,NO
0.1006,NO
2.5841,YES
0.3378,NO
2.3764,YES
0.332,NO
1.3027,YES
0.209,NO
0.359,NO
0.6201,NO
0.2987,NO
0.5670000000000001,YES
0.6102,NO
0.53,YES
0.7526,NO
0.2945,NO
0.8438,NO
0.7703,NO
0.331,NO
0.8262,NO
0.5064,NO
0.2556,NO
0.7559999999999999,NO
2.1371,YES
0.7071,NO
1.0276,YES
0.6766,NO
0.6474,NO
0.1722,NO
0.3146,NO
0.6857,NO
0.3532,NO
0.6789,NO
0.5111,NO
0.4149,NO
1.9676,YES
2.8529,YES
2.0134,YES
3.3723,YES
0.6574,NO
2.5958,YES
0.69,NO
0.4562,NO
0.0991,NO
0.7793,YES
2.2605,YES
2.4741,YES
0.4069,YES
0.4525,NO
0.1051,NO
0.5638,YES
0.6779999999999999,NO
0.6937,YES
0.5231,NO
0.5758,NO
0.4074,NO
0.292,NO
0.1453,NO
2.6753,YES
0.1913,NO
2.0155,YES
0.142,NO
1.5558,YES
0.6863,NO
0.5777,NO
0.7589,NO
0.7064,NO
0.4021,YES
0.8484,NO
0.4487,YES
0.4517,NO
0.2578,NO
0.9486,NO
0.7396,NO
0.2403,NO
0.821,NO
0.466,NO
0.2017,NO
0.7998,NO
1.9847,YES
0.5736,NO
1.5379,YES
0.4613,NO
0.2326,NO
0.2033,NO
0.2158,NO
0.6456,NO
0.3566,NO
0.4603,NO
0.3499,NO
0.2791,NO
1.8253,YES
3.2025,YES
1.8646,YES
3.1987,YES
0.4017,NO
2.4118,YES
0.4414,NO
0.4066,NO
0.1339,NO
0.94,NO
0.6729,NO
0.4587,NO
0.8007,NO
0.3212,NO
0.1698,NO
0.6177,NO
2.5311,YES
0.727,NO
1.5724,YES
0.5452,NO
0.4657,NO
0.0967,NO
0.204,NO
0.4287,NO
0.183,NO
0.4413,NO
0.1309,NO
0.3929,NO
2.3991,YES
2.8708,YES
2.4723,YES
3.3963,YES
0.659,NO
3.1763,YES
0.7227,NO
0.5202,NO
0.2167,NO
0.2883,NO
0.795,NO
0.6078,NO
0.3798,NO
0.5097,NO
0.3171,NO
0.2544,NO
1.9859,YES
0.3083,NO
1.4309,YES
0.7004,NO
0.4684,NO
0.3095,NO
0.3551,NO
0.6485,NO
0.317,NO
0.6107,NO
0.2478,NO
0.4076,NO
1.8662,YES
2.6357,YES
1.8076,YES
2.8151,YES
0.2206,NO
2.0722,YES
0.3658,NO
0.5271,NO
0.1965,NO
0.5288,NO
