50Traced_NONETRACED_MAX_SINGLE_VSM_22_MEDIAN,Associated
0.2201,NO
0.3133,NO
0.1818,NO
0.2164,NO
0.3315,NO
0.166,NO
0.2626,NO
0.2025,NO
0.2186,NO
1.0,YES
0.1376,NO
1.0,YES
0.3391,NO
0.3391,NO
0.3391,NO
0.3249,NO
0.5985,NO
0.2886,NO
0.391,NO
0.2508,NO
0.4715,NO
1.0,YES
0.8945,YES
1.0,YES
1.0,YES
0.2322,NO
0.6631,YES
0.1205,NO
1.0,YES
1.0,YES
0.4007,NO
0.2455,NO
0.2152,NO
0.3765,NO
1.0,YES
1.0,YES
0.4007,NO
0.3066,NO
0.3,NO
0.3066,NO
0.4183,NO
0.40399999999999997,NO
0.4183,NO
1.0,YES
0.2664,NO
1.0,YES
0.2664,NO
1.0,YES
0.2664,NO
0.3066,NO
0.2082,NO
0.1566,NO
0.3066,NO
0.4007,NO
0.2181,NO
0.2853,NO
0.1503,NO
0.3133,NO
0.3063,NO
0.3076,NO
0.3369,NO
0.3322,NO
0.2687,NO
0.0556,NO
0.2187,NO
1.0,YES
0.3471,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.3249,NO
0.5985,NO
0.2886,NO
0.391,NO
0.1851,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
0.7349,YES
0.2322,NO
0.6631,YES
0.2054,NO
1.0,YES
1.0,YES
0.3356,NO
0.2632,NO
0.2632,NO
0.2843,NO
1.0,YES
0.9202,YES
0.2109,NO
0.601,NO
0.297,NO
0.601,NO
0.2289,NO
0.2088,NO
0.2075,NO
1.0,YES
0.2275,NO
1.0,YES
0.2632,NO
1.0,YES
0.2632,NO
0.601,NO
0.4197,NO
0.4197,NO
0.601,NO
0.2201,NO
0.4197,NO
0.256,NO
0.1709,NO
0.2248,NO
1.0,YES
1.0,YES
1.0,YES
0.6847,YES
0.257,NO
0.1337,NO
0.5022,YES
0.1733,NO
0.6283,YES
0.1733,NO
0.379,NO
0.379,NO
0.379,NO
0.0602,NO
1.0,YES
0.1052,NO
1.0,YES
0.4988,NO
1.0,YES
0.3725,NO
0.1733,NO
0.4726,NO
0.3307,NO
0.7068,YES
0.2353,NO
0.5859,YES
0.2719,NO
0.2131,NO
0.1975,NO
0.2582,NO
0.3369,NO
0.6773,NO
0.4224,NO
0.2502,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.2525,NO
0.2525,NO
0.2525,NO
0.221,NO
0.4176,NO
0.2719,NO
0.4343,NO
0.2719,NO
0.3207,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2226,NO
1.0,YES
0.2054,NO
0.1709,NO
0.2183,NO
0.8266,YES
1.0,YES
1.0,YES
0.5660000000000001,YES
0.257,NO
0.1105,NO
0.4151,YES
0.6968,NO
0.5193,YES
0.6968,NO
0.4403,NO
0.4403,NO
0.4403,NO
0.2264,NO
1.0,YES
0.2011,NO
1.0,YES
0.4123,NO
1.0,YES
0.6968,NO
0.6232,NO
0.6968,NO
0.5875,NO
0.5843,YES
0.462,NO
0.4843,YES
0.2148,NO
0.1856,NO
0.4328,NO
0.4328,NO
0.3318,NO
0.3984,NO
0.2177,NO
0.1977,NO
0.4239,NO
1.0,YES
0.3648,NO
1.0,YES
0.3899,NO
0.3765,NO
0.3899,NO
0.1856,NO
0.3253,NO
0.2148,NO
0.4328,NO
0.2508,NO
0.4328,NO
1.0,YES
0.5954,YES
0.5155,YES
1.0,YES
0.4239,NO
0.5155,YES
0.2535,NO
0.1503,NO
0.3133,NO
0.4039,NO
0.3349,NO
0.3369,NO
0.5273,NO
0.3289,NO
0.0967,NO
0.3809,NO
1.0,YES
0.551,NO
1.0,YES
0.18899999999999997,NO
0.1861,NO
0.1275,NO
0.3249,NO
0.5985,NO
0.2886,NO
0.391,NO
0.1827,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
0.5297,YES
0.3496,NO
0.7786,YES
0.4039,NO
0.2093,NO
0.2036,NO
0.1953,NO
0.2342,NO
0.3369,NO
0.6773,NO
0.4224,NO
0.2093,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.2866,NO
0.2866,NO
0.2866,NO
0.2111,NO
0.4176,NO
0.2093,NO
0.4343,NO
0.2508,NO
0.3064,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2206,NO
1.0,YES
0.2054,NO
0.1503,NO
0.2365,NO
0.1184,NO
0.3335,NO
0.3369,NO
0.6773,NO
0.4224,NO
0.1135,NO
0.444,NO
1.0,YES
0.7077,NO
1.0,YES
0.2846,NO
0.2749,NO
0.2846,NO
0.2453,NO
0.4518,NO
0.2179,NO
0.4343,NO
0.2508,NO
0.35600000000000004,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1753,NO
1.0,YES
0.2054,NO
0.2194,NO
0.3233,NO
1.0,YES
0.6673,YES
0.5116,YES
1.0,YES
0.4103,NO
0.2018,NO
1.0,YES
0.7244,NO
1.0,YES
0.7244,NO
0.5121,NO
0.441,NO
0.441,NO
0.1816,NO
0.5016,YES
0.2282,NO
0.6673,YES
0.4826,NO
0.6673,YES
0.4243,NO
0.7244,NO
0.7244,NO
0.3976,NO
1.0,YES
0.7244,NO
1.0,YES
0.2097,NO
0.3233,NO
1.0,YES
0.2599,NO
0.2599,NO
1.0,YES
0.2822,NO
0.1097,NO
0.9727,YES
0.191,NO
1.0,YES
0.1528,NO
0.4424,NO
0.36700000000000005,NO
0.3385,NO
0.171,NO
0.2489,NO
0.1398,NO
0.498,NO
0.3122,NO
0.2637,NO
0.2695,NO
0.2365,NO
0.5719,NO
0.2298,NO
0.8926,YES
0.4692,NO
0.8095,YES
0.1709,NO
0.2248,NO
1.0,YES
1.0,YES
0.8408,YES
0.8593,YES
0.3708,NO
0.1537,NO
0.7944,YES
0.8778,NO
0.8193,YES
0.8778,NO
0.5221,NO
0.5221,NO
0.5221,NO
0.2307,NO
1.0,YES
0.205,NO
1.0,YES
0.4988,NO
1.0,YES
0.7101,NO
0.8778,NO
0.8778,NO
0.4819,NO
0.7944,YES
0.8778,NO
0.8593,YES
0.1636,NO
0.2596,NO
1.0,YES
0.5126,NO
0.39299999999999996,NO
1.0,YES
0.255,NO
0.153,NO
0.8576,YES
0.6038,NO
1.0,YES
0.6038,NO
0.5579,NO
0.3363,NO
0.3473,NO
0.1775,NO
0.3853,NO
0.1654,NO
0.6151,NO
0.3011,NO
0.5126,NO
0.439,NO
0.6038,NO
0.6038,NO
0.3314,NO
0.6964,YES
0.6038,NO
1.0,YES
0.2091,NO
0.2248,NO
1.0,YES
1.0,YES
1.0,YES
0.6847,YES
0.2859,NO
0.2091,NO
0.5022,YES
0.1552,NO
0.6283,YES
0.1655,NO
0.7871,NO
0.7602,NO
0.7871,NO
0.2091,NO
1.0,YES
0.2091,NO
1.0,YES
0.4988,NO
1.0,YES
0.3725,NO
0.1394,NO
0.4145,NO
0.3307,NO
0.7068,YES
