50Traced_NONETRACED_SUM_RAW_LSA_8_MEDIAN,Associated
0.5073,NO
0.1546,NO
0.6298,NO
0.4778,NO
0.5167,NO
0.5767,NO
0.6441,NO
0.23800000000000002,NO
0.7755,NO
2.3065,YES
0.4918,NO
1.5076,YES
0.2604,NO
0.2231,NO
0.2223,NO
0.2108,NO
0.3422,NO
0.3005,NO
0.606,NO
0.2804,NO
0.4651,NO
1.7085,YES
1.1625,YES
2.2771,YES
0.6477,YES
0.7306,NO
1.7337,YES
0.7240000000000001,NO
0.7546,YES
0.2673,YES
0.6388,NO
0.2852,NO
0.452,NO
0.5781,NO
0.8303,YES
0.1608,YES
0.5099,NO
0.2911,NO
0.3058,NO
0.1548,NO
0.3353,NO
0.2737,NO
0.2519,NO
0.6069,YES
0.3452,NO
0.42,YES
0.5198,NO
0.3464,YES
0.3416,NO
0.2447,NO
0.1342,NO
0.2478,NO
0.1108,NO
0.6239,NO
0.2734,NO
0.4745,NO
0.24600000000000002,NO
0.1534,NO
0.7639,NO
0.5769,NO
0.5858,NO
0.6901,NO
0.4958,NO
0.1407,NO
0.6282,NO
2.2887,YES
0.4069,NO
1.2886,YES
0.4793,NO
0.3096,NO
0.2556,NO
0.1919,NO
0.2582,NO
0.1268,NO
0.4951,NO
0.2185,NO
0.4514,NO
2.4904,YES
1.8643,YES
2.6893,YES
1.4199,YES
0.7502,NO
2.5147,YES
0.4844,NO
2.403,YES
1.1054,YES
0.9487,NO
0.2395,NO
0.3652,NO
0.6306,NO
2.3987,YES
0.7087,YES
0.6753,NO
0.502,NO
0.546,NO
0.3948,NO
0.4831,NO
0.527,NO
0.5259,NO
1.4327,YES
0.2128,NO
2.0849,YES
0.2861,NO
1.3985,YES
0.1022,NO
0.4418,NO
0.5237,NO
0.3451,NO
0.1435,NO
0.62,NO
0.535,NO
0.5682,NO
0.3317,NO
0.1613,NO
1.6333,YES
1.9513,YES
3.0326,YES
1.2975,YES
0.5421,NO
0.1003,NO
1.6049,YES
0.3663,NO
1.3908,YES
0.1896,NO
0.5819,NO
0.5637,NO
0.6547,NO
0.2391,NO
2.249,YES
0.1143,NO
3.1534,YES
0.1417,NO
2.9225,YES
0.1635,NO
0.2878,NO
0.3129,NO
0.1771,NO
1.5337,YES
0.5414,NO
1.6092,YES
0.3258,NO
0.203,NO
0.8974,NO
0.5575,NO
0.6965,NO
0.6232,NO
0.5482,NO
0.1401,NO
0.6876,NO
1.719,YES
0.4561,NO
1.0514,YES
0.4756,NO
0.3468,NO
0.2996,NO
0.1543,NO
0.5710000000000001,NO
0.1928,NO
0.7252,NO
0.2739,NO
0.6526,NO
1.9754,YES
1.7075,YES
2.0176,YES
1.2908,YES
0.8384,NO
1.9824,YES
0.5992,NO
0.4357,NO
0.1834,NO
1.4837,YES
1.2212,YES
2.4511,YES
1.0025,YES
0.6986,NO
0.1673,NO
1.4996,YES
0.6137,NO
1.2745,YES
0.4872,NO
0.3745,NO
0.2571,NO
0.4135,NO
0.3686,NO
1.751,YES
0.2617,NO
2.5077,YES
0.2326,NO
1.8817,YES
0.4972,NO
0.5053,NO
0.7353,NO
0.4203,NO
1.561,YES
0.6723,NO
1.5261,YES
0.4471,NO
0.0785,NO
0.9298,NO
0.6166,NO
0.5875,NO
0.6095,NO
0.7034,NO
0.1536,NO
0.6241,NO
1.3958,YES
0.5687,NO
0.764,YES
0.6016,NO
0.3567,NO
0.3386,NO
0.4795,NO
0.5067,NO
0.2503,NO
0.5121,NO
0.2256,NO
0.436,NO
1.8106,YES
1.5130000000000001,YES
1.7137,YES
1.2382,YES
0.6388,NO
1.8704,YES
0.8062,NO
0.4757,NO
0.1339,NO
0.9964,NO
0.537,NO
0.3893,NO
0.4875,NO
0.5228,NO
0.1033,NO
0.5772,NO
2.2572,YES
0.5355,NO
1.7656,YES
0.4286,NO
0.2846,NO
0.1399,NO
0.3562,NO
0.3771,NO
0.1655,NO
0.4563,NO
0.1491,NO
0.4192,NO
2.4699,YES
2.3265,YES
2.1479,YES
1.3374,YES
0.8714,NO
2.4889,YES
0.5261,NO
0.434,NO
0.0873,NO
1.057,NO
0.5554,NO
0.8340000000000001,NO
0.841,NO
0.4445,NO
0.1546,NO
0.9864,NO
3.2742,YES
0.7829,NO
2.4231,YES
0.4845,NO
0.36700000000000005,NO
0.3439,NO
0.1274,NO
0.5027,NO
0.0515,NO
0.8414,NO
0.1912,NO
0.7267,NO
2.8688,YES
2.3172,YES
2.9362,YES
1.1126,YES
1.0879,NO
2.8528,YES
0.7879999999999999,NO
0.40399999999999997,NO
0.1431,NO
0.4808,NO
0.5506,NO
0.513,NO
0.2666,NO
0.5809,NO
0.1443,NO
0.3844,NO
1.5177,YES
0.3196,NO
0.9941,YES
0.3228,NO
0.2048,NO
0.2954,NO
0.2663,NO
0.585,NO
0.2621,NO
0.6166,NO
0.204,NO
0.6159,NO
1.8295,YES
1.6230000000000002,YES
1.936,YES
1.2386,YES
0.4207,NO
1.8297,YES
0.3862,NO
0.5754,NO
0.2207,NO
4.1523,YES
0.5714,YES
1.5888,YES
4.1951,YES
0.3706,NO
0.2352,NO
3.7208,YES
0.6453,NO
3.0654,YES
0.5244,NO
0.875,NO
0.9737,NO
0.5135,NO
0.302,NO
0.7659999999999999,YES
0.2873,NO
1.5315,YES
0.3282,NO
0.6168,YES
0.7702,NO
0.7814,NO
0.5873,NO
0.5829,NO
