50Traced_NONETRACED_SUM_RAW_VSM_70_MAX,Associated
0.1865,NO
0.1315,NO
0.7138,NO
0.5116,NO
0.4378,NO
0.322,NO
0.4377,NO
0.1632,NO
0.5108,NO
1.4302,YES
0.2332,NO
1.7779,YES
0.4573,NO
0.2908,NO
0.2223,NO
0.1249,NO
0.8739,NO
0.341,NO
0.5660000000000001,NO
0.2179,NO
0.5015,NO
1.1886,YES
2.2799,YES
1.9643,YES
0.8845,YES
0.3508,NO
1.4927,YES
0.4754,NO
0.9555,YES
0.4647,YES
0.3362,NO
0.3927,NO
0.4312,NO
0.17300000000000001,NO
0.7373,YES
1.045,YES
0.4219,NO
0.3026,NO
0.2619,NO
0.2959,NO
0.38299999999999995,NO
0.4284,NO
0.2165,NO
1.5719,YES
0.6624,NO
2.0692,YES
0.3702,NO
1.6851,YES
0.4701,NO
0.1212,NO
0.1456,NO
0.2758,NO
0.2104,NO
0.3932,NO
0.2538,NO
0.325,NO
0.1886,NO
0.29600000000000004,NO
0.8082,NO
0.3557,NO
0.2631,NO
0.4089,NO
0.5056,NO
0.3152,NO
0.7825,NO
1.3942,YES
0.3737,NO
1.4636,YES
0.3993,NO
0.4005,NO
0.2136,NO
0.3207,NO
0.5856,NO
0.3356,NO
0.2646,NO
0.3058,NO
0.2321,NO
1.0879,YES
1.8157,YES
2.0153,YES
0.9590000000000001,YES
0.3184,NO
1.5731,YES
0.5329,NO
0.9571,YES
0.3827,YES
0.3598,NO
0.3841,NO
0.3191,NO
0.1441,NO
0.6694,YES
0.9706,YES
0.3749,NO
0.37200000000000005,NO
0.1862,NO
0.4359,NO
0.24100000000000002,NO
0.2691,NO
0.2075,NO
1.4646,YES
0.5363,NO
2.0665,YES
0.3475,NO
1.5867,YES
0.3725,NO
0.1799,NO
0.3118,NO
0.3546,NO
0.2481,NO
0.3776,NO
0.2826,NO
0.2021,NO
0.3358,NO
0.2122,NO
1.7804,YES
2.0123,YES
2.3409999999999997,YES
0.8418,YES
0.6325,NO
0.2332,NO
1.4202,YES
0.6311,NO
1.6262,YES
0.5267,NO
0.33899999999999997,NO
0.7317,NO
0.2082,NO
0.4186,NO
3.2017,YES
0.2021,NO
3.6174,YES
0.2246,NO
3.9004,YES
0.3192,NO
0.9606,NO
1.094,NO
0.5104,NO
1.2859,YES
0.6354,NO
1.0777,YES
0.3583,NO
0.3099,NO
1.1131,NO
0.6499,NO
0.607,NO
0.4382,NO
0.6537,NO
0.3551,NO
0.6636,NO
2.2527,YES
0.5837,NO
2.5695,YES
0.4096,NO
0.3481,NO
0.1689,NO
0.5547,NO
1.1922,NO
0.518,NO
0.7588,NO
0.475,NO
0.6671,NO
1.8438,YES
2.5849,YES
2.7588,YES
1.6383,YES
0.6384,NO
1.7981,YES
0.6696,NO
0.1034,NO
0.0774,NO
1.5313,YES
0.8307,YES
1.7526,YES
0.5892,YES
0.1557,NO
0.0604,NO
0.8122,YES
0.3422,NO
1.1949,YES
0.1854,NO
0.2794,NO
0.5029,NO
0.2375,NO
0.1877,NO
2.0158,YES
0.141,NO
1.9031,YES
0.142,NO
2.2025,YES
0.2049,NO
0.41600000000000004,NO
0.5824,NO
0.2188,NO
0.7051,YES
0.2422,NO
0.5664,YES
0.3276,NO
0.2321,NO
0.867,NO
0.6123,NO
0.6701,NO
0.5692,NO
0.3576,NO
0.2713,NO
0.6929,NO
1.5469,YES
0.47,NO
1.5844,YES
0.3162,NO
0.3485,NO
0.2033,NO
0.5552,NO
0.9844,NO
0.3513,NO
0.7676,NO
0.4098,NO
0.8863,NO
1.2917,YES
0.9779,YES
1.7469,YES
1.396,YES
0.4668,NO
0.7449,YES
0.534,NO
0.2401,NO
0.1339,NO
1.0312,NO
0.7778,NO
0.6038,NO
0.49,NO
0.4317,NO
0.1377,NO
0.7133,NO
2.2318,YES
0.4423,NO
2.5934,YES
0.32,NO
0.0982,NO
0.1043,NO
0.204,NO
1.0621,NO
0.2905,NO
