50Traced_NONETRACED_SUM_SINGLE_LSA_67_MEDIAN,Associated
0.13699999999999998,NO
0.514,NO
0.9847,NO
1.0882,NO
1.3492,NO
1.0612,NO
0.9884,NO
0.2696,NO
0.8895,NO
2.4493,YES
0.8969,NO
2.7327,YES
0.2427,NO
0.2376,NO
0.3823,NO
0.586,NO
0.9404,NO
0.2046,NO
1.1364,NO
0.5435,NO
1.5611,NO
3.0226,YES
3.3487,YES
3.4264,YES
3.2568,YES
0.5553,NO
3.3755,YES
0.9522,NO
0.9734,YES
1.6163,YES
1.1887,NO
0.5345,NO
0.3997,NO
1.1158,NO
1.5941,YES
0.848,YES
0.9471,NO
0.4966,NO
0.7073,NO
0.5854,NO
0.44299999999999995,NO
0.6505,NO
0.688,NO
1.679,YES
0.6426,NO
1.0964,YES
0.3318,NO
1.8529,YES
0.4909,NO
0.868,NO
0.6553,NO
0.8975,NO
0.7972,NO
1.1508,NO
0.7705,NO
1.2382,NO
0.0886,NO
0.3534,NO
1.6124,NO
1.1022,NO
1.5423,NO
1.7672,NO
0.6587,NO
0.3009,NO
1.3549,NO
3.0394,YES
1.2509,NO
2.9463,YES
0.3563,NO
0.5247,NO
0.4472,NO
0.5175,NO
0.8726,NO
0.1268,NO
1.3516,NO
0.2503,NO
1.8586,NO
3.4382,YES
3.8810000000000002,YES
3.7769999999999997,YES
3.3760000000000003,YES
1.1473,NO
3.6508,YES
1.4072,NO
1.7619999999999998,YES
2.8778,YES
2.2687,NO
1.5585,NO
1.6963,NO
1.962,NO
2.3682,YES
1.8266,YES
1.8239,NO
1.1321,NO
1.4186,NO
1.4052,NO
1.7876,NO
1.9766,NO
1.9308,NO
1.9653,YES
1.7761,NO
1.9665,YES
1.2499,NO
3.0387,YES
1.9816,NO
1.564,NO
1.7365,NO
1.7221,NO
1.6445,NO
1.8207,NO
1.7775,NO
1.9592,NO
0.4007,NO
0.8639,NO
2.6358,YES
3.4932,YES
4.5216,YES
2.7579,YES
1.1732,NO
0.5112,NO
2.7055,YES
0.6089,NO
1.8509,YES
0.8841,NO
1.1986,NO
1.2662,NO
1.1199,NO
0.5557,NO
4.8673,YES
0.5769,NO
4.6588,YES
1.1649,NO
5.0697,YES
0.9590000000000001,NO
1.222,NO
1.1502,NO
1.3763,NO
2.5165,YES
1.8854,NO
2.5419,YES
0.2949,NO
0.3321,NO
1.6231,NO
1.2465,NO
1.6082,NO
1.935,NO
0.8395,NO
0.5601,NO
1.6915,NO
3.0436,YES
1.4419,NO
2.8098,YES
0.22899999999999998,NO
0.4269,NO
0.3873,NO
0.8613,NO
1.2767,NO
