50Traced_NONETRACED_SUM_RAW_LSA_73_MAX,Associated
0.5335,NO
0.3579,NO
0.5104,NO
0.4312,NO
0.3939,NO
0.5670000000000001,NO
0.4987,NO
0.2179,NO
0.5077,NO
1.4579,YES
0.4284,NO
1.2914,YES
0.413,NO
0.5173,NO
0.2341,NO
0.3492,NO
0.4652,NO
0.2621,NO
0.2066,NO
0.3058,NO
0.2927,NO
0.5482,YES
1.3909,YES
0.7709,YES
1.1468,YES
0.4241,NO
0.4884,YES
0.4138,NO
0.8105,YES
0.4477,YES
0.8058,NO
0.3398,NO
0.5112,NO
0.7176,NO
0.5703,YES
0.6298,YES
0.7435,NO
0.1172,NO
0.9298,NO
0.1371,NO
0.3929,NO
0.3224,NO
0.4012,NO
0.5791,YES
0.4783,NO
0.2563,YES
0.4302,NO
0.7929999999999999,YES
0.2282,NO
0.1212,NO
0.1559,NO
0.19,NO
0.1374,NO
0.5757,NO
0.2067,NO
0.6979,NO
0.4846,NO
0.2505,NO
0.4327,NO
0.4263,NO
0.2603,NO
0.4288,NO
0.3544,NO
0.1224,NO
0.3622,NO
1.5034,YES
0.3771,NO
0.9376,YES
0.2669,NO
0.3937,NO
0.2136,NO
0.2853,NO
0.5103,NO
0.2095,NO
0.2348,NO
0.2613,NO
0.2355,NO
0.8892,YES
1.2997,YES
1.4511,YES
0.6274,YES
0.5959,NO
0.722,YES
0.4669,NO
2.5779,YES
2.2225,YES
0.8722,NO
0.3516,NO
0.5343,NO
0.6719,NO
2.4197,YES
2.3583,YES
0.5908,NO
0.3024,NO
0.815,NO
0.2413,NO
0.3063,NO
0.2088,NO
0.2392,NO
2.455,YES
0.5606,NO
1.0188,YES
0.4608,NO
3.0881,YES
0.3009,NO
0.1367,NO
0.3365,NO
0.3574,NO
0.2563,NO
0.6634,NO
0.2485,NO
0.6687,NO
0.3184,NO
0.1824,NO
0.6235,YES
2.487,YES
3.5367,YES
0.8234,YES
0.299,NO
0.0781,NO
0.7006,YES
0.1395,NO
1.2843,YES
0.1941,NO
0.4301,NO
0.5038,NO
0.4137,NO
0.2606,NO
2.3319,YES
0.0592,NO
2.0658,YES
0.3467,NO
2.0969,YES
0.1349,NO
0.3848,NO
0.3116,NO
0.2126,NO
0.6815,YES
0.2459,NO
1.0797,YES
0.7193,NO
0.29100000000000004,NO
0.8971,NO
0.7403,NO
0.4881,NO
0.8585,NO
0.5436,NO
0.1225,NO
0.73,NO
2.4387,YES
0.556,NO
1.8218,YES
0.5007,NO
0.7841,NO
0.4333,NO
0.3873,NO
0.9292,NO
0.2703,NO
0.251,NO
0.2821,NO
0.4867,NO
1.6004,YES
1.7891,YES
2.6351,YES
0.8989,YES
0.7359,NO
1.5896,YES
0.6533,NO
0.5295,NO
0.2122,NO
0.4094,YES
1.577,YES
1.9466,YES
0.4363,YES
0.366,NO
0.2501,NO
0.4079,YES
0.2748,NO
0.5179,YES
0.284,NO
0.3248,NO
0.3299,NO
0.3257,NO
0.264,NO
1.8276,YES
0.141,NO
1.0124,YES
0.3654,NO
1.5743,YES
0.3808,NO
0.4792,NO
0.4941,NO
0.153,NO
0.4694,YES
0.3394,NO
0.4954,YES
0.3569,NO
0.2364,NO
0.7191,NO
0.2558,NO
0.1547,NO
0.6462,NO
0.3581,NO
0.1536,NO
0.5472,NO
1.0643,YES
0.6118,NO
0.8055,YES
0.2519,NO
0.2286,NO
0.2033,NO
0.2519,NO
0.3659,NO
0.1739,NO
0.1543,NO
0.2256,NO
0.1362,NO
0.4491,YES
0.8637,YES
0.8419,YES
0.5842,YES
0.4563,NO
0.4851,YES
0.5269,NO
0.7359,NO
0.27899999999999997,NO
0.7708,NO
0.7676,NO
0.3146,NO
0.7874,NO
0.4333,NO
0.1215,NO
0.6742,NO
2.8535,YES
0.5465,NO
1.8123,YES
0.4279,NO
0.6592,NO
0.1115,NO
0.3964,NO
0.8003,NO
0.2724,NO
0.3499,NO
0.2582,NO
0.3516,NO
1.7251,YES
2.5718,YES
2.5762,YES
1.3786,YES
0.5981,NO
1.1317,YES
0.4107,NO
0.7707,NO
0.3176,NO
0.7857,NO
1.0223,NO
0.6642,NO
0.6991,NO
0.5468,NO
