50Traced_NONETRACED_MAX_SINGLE_VSM_12_MAX,Associated
0.2201,NO
0.1109,NO
0.6593,NO
0.3895,NO
0.3315,NO
0.6773,NO
0.4224,NO
0.2201,NO
0.444,NO
1.0,YES
0.1766,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.3249,NO
0.5985,NO
0.2201,NO
0.4343,NO
0.2508,NO
0.4715,NO
1.0,YES
0.8945,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3939,NO
1.0,YES
1.0,YES
0.3362,NO
0.2707,NO
0.27899999999999997,NO
0.3639,NO
1.0,YES
1.0,YES
0.2559,NO
0.3066,NO
0.3639,NO
0.3066,NO
0.4183,NO
0.40399999999999997,NO
0.4183,NO
1.0,YES
0.3639,NO
1.0,YES
0.3639,NO
1.0,YES
0.1806,NO
0.3066,NO
0.1826,NO
0.3066,NO
0.3066,NO
0.3639,NO
0.2314,NO
0.3639,NO
0.0886,NO
0.1534,NO
0.6593,NO
0.3895,NO
0.3369,NO
0.6773,NO
0.4224,NO
0.0804,NO
0.444,NO
1.0,YES
0.1603,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.3249,NO
0.5985,NO
0.1268,NO
0.4343,NO
0.1843,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.3939,NO
1.0,YES
1.0,YES
0.4748,NO
0.5062,NO
0.5217,NO
0.6805,NO
1.0,YES
1.0,YES
0.4748,NO
0.4069,NO
0.6805,NO
0.4197,NO
0.7021,NO
0.7021,NO
0.7021,NO
1.0,YES
0.6805,NO
1.0,YES
0.6805,NO
1.0,YES
0.3377,NO
0.4197,NO
0.4069,NO
0.4197,NO
0.4069,NO
0.6805,NO
0.4197,NO
0.6805,NO
0.1709,NO
0.1651,NO
0.4028,YES
1.0,YES
1.0,YES
0.7346,YES
0.22,NO
0.0982,NO
0.3689,YES
0.2963,NO
0.7346,YES
0.2198,NO
0.379,NO
0.379,NO
0.379,NO
0.1146,NO
1.0,YES
0.1052,NO
1.0,YES
0.3664,NO
1.0,YES
0.3342,NO
0.4485,NO
0.2013,NO
0.2464,NO
0.7346,YES
0.4518,NO
0.7346,YES
0.2169,NO
0.1109,NO
0.6593,NO
0.3266,NO
0.3369,NO
0.6773,NO
0.4224,NO
0.2169,NO
0.444,NO
1.0,YES
0.4137,NO
1.0,YES
0.1987,NO
0.2012,NO
0.1689,NO
0.221,NO
0.4137,NO
0.2084,NO
0.4343,NO
0.2421,NO
0.3207,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.5187,NO
1.0,YES
0.4137,NO
0.1709,NO
0.2248,NO
0.5483,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.1337,NO
0.5022,YES
0.6903,NO
1.0,YES
0.6903,NO
0.2252,NO
0.2571,NO
0.2833,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.4988,NO
1.0,YES
0.6903,NO
0.6903,NO
0.5875,NO
0.6903,NO
1.0,YES
0.4619,NO
1.0,YES
0.2332,NO
0.1856,NO
0.4239,NO
0.3384,NO
0.3369,NO
0.4328,NO
0.2687,NO
0.2332,NO
0.284,NO
1.0,YES
0.4328,NO
1.0,YES
0.4406,NO
0.4406,NO
0.4406,NO
0.2332,NO
0.4328,NO
0.22399999999999998,NO
0.4328,NO
0.2508,NO
0.2752,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4328,NO
0.5155,YES
0.4328,NO
0.0949,NO
0.1339,NO
0.6593,NO
0.4374,NO
0.4374,NO
0.6773,NO
