50Traced_NONETRACED_MAX_RAW_VSM_62_SUM,Associated
0.13244212585588522,NO
0.03834365829801108,NO
0.2242582328007825,NO
0.24988588196935113,NO
0.11092272579067494,NO
0.09468536028692533,NO
0.0515161395500489,NO
0.02328007825236387,NO
0.1160091294424519,NO
0.3835017932833387,YES
0.1675904792957287,NO
0.3081186827518748,YES
0.1950440169546788,NO
0.23945223345288552,NO
0.157939354417998,NO
0.15885229866318876,NO
0.08229540267362241,NO
0.08822954026736224,NO
0.1432670361917183,NO
0.22647538311053145,NO
0.18500163025758068,NO
0.6772742093250733,YES
0.6789044669057711,YES
0.7352461688946853,YES
0.7829801108575154,YES
0.17645908053472448,NO
0.2881643299641343,YES
0.1557222041082491,NO
0.6963808281708509,YES
0.26084121291164003,YES
0.3017932833387675,NO
0.14470166286273228,NO
0.15741767199217474,NO
0.13850668405608088,NO
0.4612976850342354,YES
0.15363547440495595,YES
0.1792631235735246,NO
0.0743397456798174,NO
0.12996413433322465,NO
0.08307792631235736,NO
0.15643951744375612,NO
0.09227257906749267,NO
0.08509944571242255,NO
0.8097815454841863,YES
0.11196609064232146,NO
0.1531137919791327,YES
0.10479295728725135,NO
0.8481252037821976,YES
0.109422888816433,NO
0.08490381480273883,NO
0.09905445060319529,NO
0.08099119660906423,NO
0.06651450929246819,NO
0.21441147701336807,NO
0.14346266710140199,NO
0.15604825562438865,NO
0.1420932507336159,NO
0.13439843495272252,NO
0.23645255950440164,NO
0.29559830453211605,NO
0.17130746657971957,NO
0.17495924356048254,NO
0.12989892402999673,NO
0.06755787414411477,NO
0.20893381154222368,NO
0.5576785132050863,YES
0.23195304858167587,NO
0.21910661884577762,YES
0.21402021519400063,NO
0.2353439843495272,NO
0.1445060319530486,NO
0.15950440169546787,NO
0.21408542549722853,NO
0.10968373002934462,NO
0.2410824910335833,NO
0.11966090642321486,NO
0.25771111835670035,NO
0.9176393870231495,YES
0.9037495924356048,YES
0.8646886208020866,YES
0.74196283012716,YES
0.18206716661232472,NO
0.36504727746984017,YES
0.1587218780567329,NO
0.7114444082164982,YES
0.7447668731659601,YES
0.32624714704923374,NO
0.14763612650798824,NO
0.20567329638082815,NO
0.14809259863058363,NO
0.8504727746984023,YES
0.7075317900228236,YES
0.12989892402999673,NO
0.07505705901532442,NO
0.1604173459406586,NO
0.07525268992500815,NO
0.18852298663188785,NO
0.21017280730355398,NO
0.13739810890120638,NO
0.7518747962178023,YES
0.11750896641669384,NO
0.6800130420606456,YES
0.12768177372024778,NO
0.8273883273557222,YES
0.13387675252689923,NO
0.08992500815128789,NO
0.11313987610042384,NO
0.13968046951418323,NO
0.08288229540267361,NO
0.2509292468209977,NO
0.13270296706879686,NO
0.1604173459406586,NO
0.11731333550701009,NO
0.08862080208672969,NO
0.7180306488425171,YES
0.8447994783175741,YES
0.8179980436909031,YES
0.26227583958265405,YES
0.1265731985653733,NO
0.08118682751874795,NO
0.27225301597652424,YES
0.18467557874144114,NO
0.19993478969677206,YES
0.13518095859145746,NO
0.125334202804043,NO
0.2125855885229866,NO
0.15820019563090965,NO
0.11000978154548416,NO
0.7776328659928268,YES
0.06318878382784479,NO
0.8618193674600586,YES
0.16335180958591455,NO
0.7927616563417018,YES
0.11463971307466578,NO
0.16146071079230517,NO
0.1680469514183241,NO
0.10642321486794915,NO
0.7383110531463971,YES
0.17319856537332898,NO
0.1974567981741115,YES
0.18500163025758068,NO
0.05040756439517444,NO
0.2784479947831757,NO
0.21565047277469837,NO
0.20163025758069772,NO
0.12174763612650799,NO
0.12807303553961524,NO
0.05868927290511901,NO
0.13250733615911311,NO
0.5220736876426475,YES
0.2302575806977502,NO
0.27460058689272904,YES
0.18532768177372025,NO
0.2084773394196283,NO
0.11516139550048907,NO
0.11529181610694489,NO
0.18930551027062276,NO
0.0626671014020215,NO
0.1651124877730681,NO
0.2117378545810238,NO
0.17782849690251057,NO
0.47942614933159433,YES
0.8620149983697424,YES
0.8084773394196283,YES
0.815194000652103,YES
0.20626018910987937,NO
0.4049559830453211,YES
0.14098467557874142,NO
0.13433322464949463,NO
0.06625366807955656,NO
0.6961851972611672,YES
0.8642973589827192,YES
0.7915226605803716,YES
0.2558200195630909,YES
0.08855559178350177,NO
0.03299641343332246,NO
0.2699706553635474,YES
0.2074339745679817,NO
0.18265405934137594,YES
0.12761656341701988,NO
0.24695141832409523,NO
0.25275513531137916,NO
0.18695793935441796,NO
0.14085425497228563,NO
0.7728725138571894,YES
0.11887838278447993,NO
0.7975220084773393,YES
0.1635474404955983,NO
0.7930877078578416,YES
0.27518747962178025,NO
0.2854254972285621,NO
0.20789044669057707,NO
0.20886860123899575,NO
0.721747636126508,YES
0.19667427453537656,NO
0.19634822301923704,YES
0.16048255624388652,NO
0.03821323769155527,NO
0.1758721878056733,NO
0.22386697098141503,NO
0.1497228562112814,NO
0.1623736550374959,NO
0.17261167264427776,NO
0.07453537658950113,NO
0.25921095533094224,NO
0.3150961851972611,YES
0.23319204434300617,NO
0.315878708835996,YES
0.29631561786762306,NO
0.2223019237039452,NO
0.15285295076622105,NO
0.022627975220084764,NO
0.141310727094881,NO
0.023997391587870884,NO
0.07864362569285946,NO
0.17743723508314313,NO
0.11718291490055427,NO
0.23671340071731328,YES
0.26768829475057054,YES
0.27036191718291486,YES
0.34907075317900227,YES
0.28568633844147373,NO
0.7345288555591782,YES
0.21565047277469837,NO
