50Traced_NONETRACED_SUM_SINGLE_VSM_11_MAX,Associated
0.7474,NO
0.8733,NO
0.4693,NO
1.0373,NO
0.6482,NO
0.552,NO
0.9369,NO
0.7242,NO
0.5438,NO
2.3049,YES
0.3707,NO
2.3998,YES
0.2427,NO
0.5236,NO
0.3535,NO
0.9325,NO
1.2039,NO
0.5974,NO
0.845,NO
0.7269,NO
0.9893,NO
2.464,YES
2.5222,YES
2.5884,YES
2.3621,YES
0.4778,NO
1.2449,YES
0.4174,NO
1.9134,YES
1.59,YES
0.7333,NO
0.7635,NO
0.754,NO
1.0037,NO
1.5268,YES
1.8239,YES
0.8703,NO
0.68,NO
0.6557,NO
0.4232,NO
0.5888,NO
0.775,NO
0.6817,NO
1.5631,YES
0.8414,NO
1.1254,YES
0.6224,NO
1.8007,YES
0.5214,NO
0.8327,NO
0.7916,NO
0.7341,NO
0.6807,NO
0.6659999999999999,NO
0.6176,NO
0.7998,NO
0.37799999999999995,NO
0.5964,NO
0.8045,NO
1.4824,NO
0.8613,NO
1.189,NO
1.0822,NO
0.4226,NO
0.9927,NO
3.1607,YES
0.7244,NO
2.93,YES
0.3923,NO
0.8927,NO
0.5839,NO
0.7164,NO
1.4763,NO
0.3355,NO
1.0592,NO
0.6572,NO
1.1532,NO
3.1606,YES
3.1781,YES
3.3271,YES
2.6058,YES
0.8748,NO
1.8958,YES
0.9435,NO
2.8024,YES
2.407,YES
1.1476,NO
0.6897,NO
0.8321,NO
1.2677,NO
1.8118,YES
2.7012,YES
0.772,NO
1.1431,NO
0.5663,NO
0.8628,NO
1.5668,NO
2.012,NO
1.8333,NO
2.2903,YES
1.1852,NO
2.1004,YES
0.6747,NO
2.8103,YES
0.5357,NO
1.195,NO
1.2998,NO
1.4349,NO
1.2354,NO
0.8788,NO
0.8934,NO
1.092,NO
0.6773,NO
0.8546,NO
1.4925,YES
3.6868,YES
4.601,YES
2.4037,YES
0.809,NO
0.4868,NO
2.1751,YES
1.0506,NO
2.1936,YES
0.4772,NO
1.0246,NO
1.7278,NO
1.1341,NO
0.5122,NO
5.1344,YES
0.4866,NO
4.2072,YES
0.5254,NO
3.6839,YES
1.2631,NO
1.5602,NO
1.5097,NO
1.0807,NO
1.6783,YES
1.1717,NO
2.5311,YES
0.6688,NO
0.8586,NO
0.7078,NO
1.5048,NO
1.0241,NO
1.4691,NO
1.0992,NO
0.6964,NO
1.0137,NO
3.8710000000000004,YES
0.5761,NO
3.3393,YES
0.862,NO
1.3138,NO
1.046,NO
0.7623,NO
1.4527,NO
0.5825,NO
1.0718,NO
0.7208,NO
1.01,NO
3.5816,YES
3.7935,YES
4.08,YES
3.2688,YES
0.6936,NO
2.3836,YES
1.2068,NO
0.5439,NO
0.58,NO
1.1321,YES
3.9360000000000004,YES
3.9477,YES
1.7521,YES
0.9316,NO
0.3706,NO
1.6483,YES
1.7527,NO
1.5009,YES
1.5035,NO
0.6357,NO
1.4709,NO
0.9139,NO
0.4137,NO
4.3215,YES
0.4687,NO
3.5355,YES
0.4896,NO
3.1094,YES
2.2164,NO
2.4394,NO
1.9113,NO
1.4549,NO
1.4632,YES
1.1629,NO
1.9325,YES
0.4187,NO
0.2422,NO
0.6517,NO
0.7594,NO
0.3718,NO
1.0661,NO
0.5382,NO
0.39,NO
0.9279,NO
1.9068,YES
0.6785,NO
1.8386,YES
0.336,NO
0.5374,NO
0.2688,NO
0.1995,NO
0.3721,NO
0.4372,NO
0.3826,NO
0.4018,NO
0.3008,NO
2.0463,YES
2.0223,YES
2.1005,YES
1.8591,YES
0.7067,NO
1.3962,YES
0.8441,NO
0.5832,NO
0.9302,NO
0.9116,NO
1.3119999999999998,NO
0.8814,NO
1.7418,NO
0.9511,NO
0.5725,NO
1.4074,NO
3.3557,YES
1.0101,NO
3.0393,YES
0.5162,NO
0.8152,NO
0.5583,NO
0.6945,NO
1.2497,NO
0.4215,NO
1.0723,NO
0.3935,NO
0.8658,NO
3.2324,YES
3.3762,YES
3.5936,YES
3.2125,YES
0.9329999999999999,NO
2.2871,YES
1.5551,NO
0.4145,NO
0.5369,NO
0.8241,NO
1.2529,NO
0.7338,NO
1.5479,NO
0.863,NO
0.4815,NO
1.1957,NO
3.7348,YES
0.7395,NO
3.2015,YES
0.3407,NO
0.8078,NO
0.5056,NO
0.5159,NO
1.0417,NO
0.4851,NO
0.772,NO
0.4848,NO
0.868,NO
3.4578,YES
3.6193,YES
3.9096,YES
3.0907,YES
0.7848,NO
2.3917,YES
1.2243,NO
0.5844,NO
0.7776,NO
0.4176,NO
1.2532,NO
0.7034,NO
0.9984,NO
0.9548,NO
0.6116,NO
0.7405,NO
3.7315,YES
0.23800000000000002,NO
3.3207,YES
0.3316,NO
0.7439,NO
0.3918,NO
0.8112,NO
1.0088,NO
0.534,NO
0.7341,NO
0.5712,NO
0.8045,NO
3.4764,YES
3.5878,YES
3.8424,YES
3.0667,YES
0.3833,NO
2.2169,YES
0.7892,NO
0.9909,NO
0.9831,NO
5.1874,YES
0.8671,YES
1.5296,YES
6.4738,YES
0.6105,NO
0.7605,NO
6.132999999999999,YES
0.3195,NO
5.3832,YES
0.2924,NO
0.5803,NO
1.0637,NO
0.4626,NO
0.5264,NO
2.0381,YES
0.7329,NO
1.5324,YES
1.4207,NO
1.4040000000000001,YES
0.9255,NO
0.8668,NO
1.4791,NO
1.8851,NO
5.2796,YES
2.1253,NO
5.4573,YES
0.3366,NO
0.2362,NO
2.283,YES
0.5901,NO
1.0731,NO
2.5561,YES
0.6471,NO
0.1514,NO
2.374,YES
0.2004,NO
2.5769,YES
0.2639,NO
0.4042,NO
1.1975,NO
0.625,NO
0.171,NO
1.3308,NO
0.2705,NO
1.0826,NO
0.2973,NO
0.7817,NO
0.5149,NO
0.4223,NO
1.1735,NO
0.5851,NO
2.0634,YES
0.7012,NO
2.4577,YES
0.5706,NO
0.7286,NO
3.3287,YES
3.6743,YES
3.9618,YES
3.8756,YES
1.3804,NO
0.6257,NO
3.6021,YES
2.2144,NO
3.3257,YES
1.8286,NO
0.7672,NO
1.9635,NO
0.9161,NO
0.6432,NO
5.3736,YES
0.5852,NO
3.9948,YES
0.9159999999999999,NO
3.8039,YES
2.7276,NO
2.6426,NO
2.4442,NO
2.1369,NO
3.2974,YES
2.5542,NO
4.1144,YES
0.293,NO
0.9324,NO
3.1197,YES
0.7227,NO
1.6,NO
4.1893,YES
0.6092,NO
0.4351,NO
3.5460000000000003,YES
1.2031,NO
3.7699,YES
0.7693,NO
1.1728,NO
1.2789,NO
0.8945,NO
0.3437,NO
2.1575,NO
0.2281,NO
1.8619,NO
0.5236,NO
1.6678,NO
1.3249,NO
1.051,NO
2.0394,NO
1.8814,NO
3.0393,YES
2.6724,NO
3.9525,YES
0.4787,NO
0.8377,NO
1.2479,YES
3.4753,YES
4.192,YES
1.6815,YES
0.9863,NO
0.542,NO
1.4954,YES
1.1131,NO
1.6469,YES
0.7032,NO
0.8899,NO
1.6274,NO
1.0443,NO
0.6282,NO
4.9631,YES
0.3097,NO
3.9747,YES
0.5696,NO
3.6677,YES
1.4734,NO
1.4809,NO
1.3419999999999999,NO
0.9548,NO
1.4428,YES
1.3072,NO
1.9911,YES
2.4907,YES
1.6588,YES
1.5664,NO
1.0302,NO
0.9363,NO
1.5714,NO
1.3962,YES
2.4253,YES
1.3762,NO
0.5885,NO
1.2959,NO
0.4355,NO
0.8451,NO
1.0237,NO
0.8233,NO
1.6992,YES
1.1184,NO
2.1901,YES
0.8476,NO
2.7372,YES
0.6015,NO
0.772,NO
0.7885,NO
0.3979,NO
0.527,NO
1.3675,NO
0.9821,NO
1.3328,NO
0.584,NO
0.7658,NO
5.2079,YES
1.1662,YES
2.0435,YES
6.9156,YES
0.8154,NO
0.455,NO
6.3816,YES
0.8262,NO
5.7619,YES
0.3768,NO
1.1339,NO
1.7237,NO
0.8933,NO
0.3424,NO
2.6032,YES
0.4479,NO
2.0257,YES
1.2381,NO
1.7507,YES
1.3563,NO
1.107,NO
2.2067,NO
2.0318,NO
5.419,YES
2.7237,NO
5.7679,YES
0.6484,NO
0.8291,NO
4.0775,YES
2.2982,YES
2.3853,YES
5.5833,YES
0.966,NO
0.4105,NO
5.1846,YES
1.39,NO
4.6488,YES
1.2657,NO
0.7739,NO
1.2584,NO
0.8888,NO
0.3095,NO
2.5987,YES
0.4252,NO
2.1082,YES
0.9136,NO
1.7990000000000002,YES
2.065,NO
2.0787,NO
2.1684,NO
2.3289,NO
4.4583,YES
2.2492,NO
4.8138,YES
0.6971,NO
0.7826,NO
5.0751,YES
1.0433,YES
1.7925,YES
6.4118,YES
0.6364,NO
0.5031,NO
5.9982,YES
0.2781,NO
5.6668,YES
0.2479,NO
0.7745,NO
1.3148,NO
0.6557,NO
0.3516,NO
2.6262,YES
0.5322,NO
2.1362,YES
1.1621,NO
1.794,YES
0.9923,NO
0.7946,NO
1.7607,NO
1.8402,NO
5.2197,YES
2.0758,NO
5.6747,YES
0.6683,NO
1.1276,NO
5.402,YES
1.251,YES
2.15,YES
7.0388,YES
0.8751,NO
0.5888,NO
6.349,YES
1.1207,NO
5.3986,YES
0.6712,NO
1.4287,NO
2.0886,NO
1.1866,NO
0.3833,NO
2.7861,YES
0.4234,NO
1.9809,YES
0.9201,NO
1.6051,YES
1.4974,NO
1.412,NO
1.9834,NO
2.5106,NO
5.3762,YES
3.1652,NO
6.2065,YES
0.3491,NO
0.4284,NO
0.7844,YES
3.4014,YES
4.0139,YES
1.1218,YES
0.8614,NO
0.2411,NO
1.1237,YES
1.4987,NO
1.1973,YES
1.0554,NO
0.6592,NO
1.3497,NO
0.8097,NO
0.4619,NO
4.7808,YES
0.2348,NO
3.7446,YES
0.4519,NO
3.6315,YES
1.5571,NO
1.8345,NO
1.6367,NO
1.0419,NO
0.8671,YES
0.9884,NO
1.1862,YES
0.4781,NO
0.7223,NO
1.9068,YES
3.5783,YES
4.519,YES
3.11,YES
0.6502,NO
0.3386,NO
2.9321,YES
1.1359,NO
2.9641,YES
0.4934,NO
0.7509,NO
1.1308,NO
0.5704,NO
0.3131,NO
5.0561,YES
0.2596,NO
4.2783,YES
0.3874,NO
3.832,YES
1.4452,NO
1.5256,NO
1.7116,NO
1.3467,NO
2.1733,YES
1.7713,NO
3.265,YES
0.2444,NO
0.525,NO
1.2526,NO
0.5791,NO
0.877,NO
1.6673,NO
0.503,NO
0.1296,NO
1.0449,NO
0.6229,NO
1.0711,NO
0.6478,NO
1.9299,YES
2.2917,YES
2.1821,YES
0.2426,NO
1.3798,NO
0.3045,NO
0.79,NO
0.519,NO
0.3683,NO
0.6857,NO
0.8108,NO
1.2107,NO
1.0432,NO
1.3007,NO
0.5221,NO
1.564,NO
3.1201,YES
2.1976,YES
0.7808,NO
0.7992,NO
0.6017,NO
0.5823,NO
1.6735,YES
2.9753,YES
0.6387,NO
0.4782,NO
0.5603,NO
0.4925,NO
0.1661,NO
0.3363,NO
0.3766,NO
2.2862,YES
0.6001,NO
2.307,YES
0.584,NO
2.986,YES
0.4554,NO
0.7679,NO
0.831,NO
