50Traced_NONETRACED_MAX_RAW_LSA_74_MEDIAN,Associated
0.1495,NO
0.0652,NO
0.1153,NO
0.2164,NO
0.1142,NO
0.1331,NO
0.1579,NO
0.0679,NO
0.1689,NO
1.0,YES
0.1078,NO
0.33799999999999997,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1142,NO
0.151,NO
0.1109,NO
0.1259,NO
0.2179,NO
0.1498,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1573,NO
1.0,YES
0.1205,NO
1.0,YES
0.3715,YES
0.3362,NO
0.1579,NO
0.1148,NO
0.1112,NO
0.3947,YES
1.0,YES
0.1405,NO
0.1474,NO
0.1405,NO
0.1058,NO
0.1797,NO
0.1526,NO
0.1766,NO
0.3715,YES
0.0978,NO
1.0,YES
0.0583,NO
1.0,YES
0.0583,NO
0.1474,NO
0.1474,NO
0.1474,NO
0.1156,NO
0.1903,NO
0.1474,NO
0.1405,NO
0.1686,NO
0.1534,NO
0.2137,NO
0.2865,NO
0.1512,NO
0.1666,NO
0.1465,NO
0.0647,NO
0.2252,NO
1.0,YES
0.2137,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.2143,NO
0.1268,NO
0.2143,NO
0.1755,NO
0.2202,NO
1.0,YES
1.0,YES
1.0,YES
0.5256,YES
0.2254,NO
1.0,YES
0.2137,NO
1.0,YES
1.0,YES
0.3356,NO
0.1662,NO
0.1507,NO
0.1441,NO
0.3435,YES
1.0,YES
0.1731,NO
0.1841,NO
0.1364,NO
0.0887,NO
0.2289,NO
0.2088,NO
0.2183,NO
0.284,YES
0.1268,NO
1.0,YES
0.1268,NO
1.0,YES
0.1268,NO
0.1841,NO
0.1841,NO
0.1841,NO
0.1053,NO
0.2201,NO
0.1841,NO
0.1328,NO
0.1566,NO
0.1267,NO
1.0,YES
1.0,YES
1.0,YES
0.2985,YES
0.0826,NO
0.1508,NO
0.2465,YES
0.183,NO
1.0,YES
0.1531,NO
0.2165,NO
0.2003,NO
0.2199,NO
0.1267,NO
1.0,YES
0.1508,NO
1.0,YES
0.1508,NO
1.0,YES
0.1516,NO
0.2192,NO
0.2298,NO
0.1155,NO
0.2732,YES
0.2113,NO
1.0,YES
0.1694,NO
0.1694,NO
0.2524,NO
0.2582,NO
0.1977,NO
0.1986,NO
0.1684,NO
0.1694,NO
0.2252,NO
1.0,YES
0.2524,NO
1.0,YES
0.1987,NO
0.1756,NO
0.1844,NO
0.159,NO
0.1906,NO
0.0807,NO
0.2524,NO
0.2019,NO
0.2524,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.2524,NO
0.1566,NO
0.0774,NO
1.0,YES
1.0,YES
1.0,YES
0.2985,YES
0.0885,NO
0.071,NO
0.2465,YES
0.2598,NO
1.0,YES
0.1459,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.1481,NO
1.0,YES
0.2564,NO
0.2564,NO
0.2298,NO
0.2564,NO
0.2732,YES
0.2564,NO
1.0,YES
0.1686,NO
0.0745,NO
0.2381,NO
0.1926,NO
0.1547,NO
0.2199,NO
0.1653,NO
0.1536,NO
0.2252,NO
1.0,YES
0.2199,NO
1.0,YES
0.2519,NO
0.2036,NO
0.2418,NO
0.0988,NO
0.1906,NO
0.0807,NO
0.1843,NO
0.2256,NO
0.1498,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2405,NO
1.0,YES
0.1635,NO
0.1495,NO
0.1339,NO
0.22399999999999998,NO
0.2061,NO
0.1436,NO
0.2133,NO
0.1579,NO
0.0967,NO
0.2198,NO
1.0,YES
0.2344,NO
0.3865,YES
0.1331,NO
0.1697,NO
0.0647,NO
0.204,NO
0.1429,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
0.4941,YES
1.0,YES
0.2188,NO
1.0,YES
0.1879,NO
0.1796,NO
0.1796,NO
0.2664,NO
0.2664,NO
0.2047,NO
0.1823,NO
0.1684,NO
0.1796,NO
0.2252,NO
1.0,YES
0.2664,NO
1.0,YES
0.2252,NO
0.2041,NO
0.2034,NO
0.1479,NO
0.1906,NO
0.1579,NO
0.2664,NO
0.1912,NO
0.2664,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.2664,NO
0.1348,NO
0.1118,NO
0.2085,NO
0.2886,NO
0.1427,NO
0.1249,NO
0.0789,NO
0.1348,NO
0.1421,NO
1.0,YES
0.2085,NO
0.27899999999999997,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.0988,NO
0.151,NO
0.1348,NO
0.2085,NO
0.1702,NO
0.2085,NO
1.0,YES
1.0,YES
1.0,YES
0.4994,YES
0.1375,NO
1.0,YES
0.2085,NO
0.1395,NO
0.0451,NO
1.0,YES
1.0,YES
0.2628,YES
1.0,YES
0.2237,NO
0.1065,NO
0.3653,YES
0.2938,NO
1.0,YES
0.2938,NO
0.2131,NO
0.1698,NO
0.2203,NO
0.0902,NO
0.2337,YES
0.0875,NO
1.0,YES
0.2129,NO
1.0,YES
0.1271,NO
0.2938,NO
0.3025,NO
0.12,NO
1.0,YES
0.2516,NO
1.0,YES
0.1799,NO
0.1547,NO
0.47700000000000004,YES
0.2156,NO
0.1535,NO
0.47700000000000004,YES
0.1827,NO
0.1097,NO
0.5448,YES
0.2742,NO
0.4381,YES
0.2742,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.21899999999999997,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.1991,NO
0.2742,NO
0.3767,NO
0.1917,NO
0.47700000000000004,YES
0.3359,NO
0.3483,YES
0.0798,NO
0.0364,NO
0.3605,YES
0.3645,YES
0.2704,YES
0.2213,YES
0.1233,NO
0.0474,NO
0.2799,YES
0.33,NO
0.3605,YES
0.1095,NO
0.2365,NO
0.2061,NO
0.2048,NO
0.0477,NO
0.3645,YES
0.0442,NO
0.3645,YES
0.1224,NO
0.3645,YES
0.33,NO
0.3002,NO
0.2935,NO
0.33,NO
0.243,YES
0.3002,NO
0.3605,YES
0.1636,NO
0.1646,NO
0.3881,YES
0.3036,NO
0.1649,NO
1.0,YES
0.1681,NO
0.153,NO
1.0,YES
0.2848,NO
1.0,YES
0.2848,NO
0.2244,NO
0.1542,NO
0.1277,NO
0.1775,NO
0.3036,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.3036,NO
0.2218,NO
0.2848,NO
0.3901,NO
0.21600000000000003,NO
0.4534,YES
0.3584,NO
0.3677,YES
0.0976,NO
0.0854,NO
0.1484,YES
1.0,YES
0.2178,YES
0.1059,YES
0.0866,NO
0.0855,NO
0.1204,YES
0.1175,NO
0.1484,YES
0.0994,NO
0.171,NO
0.1733,NO
0.1785,NO
0.0854,NO
0.2541,YES
0.0855,NO
0.2587,YES
0.1347,NO
0.3658,YES
0.1175,NO
0.1175,NO
0.1175,NO
0.0457,NO
0.1059,YES
0.1175,NO
0.1484,YES
1.0,YES
1.0,YES
0.3634,NO
0.1548,NO
0.1459,NO
0.1659,NO
0.35200000000000004,YES
1.0,YES
0.1659,NO
0.1398,NO
0.1659,NO
0.067,NO
0.2131,NO
0.16,NO
0.2374,NO
1.0,YES
0.1138,NO
1.0,YES
0.11,NO
0.3331,YES
0.11,NO
0.1398,NO
0.1218,NO
0.1259,NO
0.1398,NO
0.2177,NO
0.15,NO
0.1242,NO
0.1467,NO
0.0802,NO
1.0,YES
0.301,YES
0.095,YES
1.0,YES
0.1955,NO
0.0724,NO
1.0,YES
0.2649,NO
1.0,YES
0.2649,NO
0.3042,NO
0.2246,NO
0.2778,NO
0.0899,NO
0.1662,YES
0.132,NO
0.301,YES
0.1499,NO
0.301,YES
0.1353,NO
