50Traced_NONETRACED_SUM_RAW_VSM_9_SUM,Associated
0.10217650624792224,NO
0.017990887224514536,NO
0.028316092066409837,NO
0.11038973737215715,NO
0.05862682597727672,NO
0.09865655005182156,NO
0.06071924438273656,NO
0.046170092105520456,NO
0.1051684690146078,NO
0.3527778320980894,YES
0.08420517433560826,NO
0.20621076715489758,YES
0.1225140309365039,NO
0.11870074505739484,NO
0.09173396953282359,NO
0.08633670336546923,NO
0.015585583823845742,NO
0.016798013180280423,NO
0.04405811838786005,NO
0.0537379979271369,NO
0.04474255431487963,NO
0.2925083598959657,YES
0.17854000039110623,YES
0.26827932807947275,YES
0.28603555155758054,YES
0.1148679038660852,NO
0.44635000097776556,YES
0.05019848641883567,NO
0.4317030721395467,YES
0.08166298374953554,YES
0.17151964331110545,NO
0.09351350294307448,NO
0.11003774175254707,NO
0.10495336058040164,NO
0.20671920527211216,YES
0.40721982126444645,YES
0.11095684142597334,NO
0.08856600895633299,NO
0.10907953145471966,NO
0.03715509318106262,NO
0.08653225648747481,NO
0.0740168566791169,NO
0.03785908442028277,NO
0.3054930871971371,YES
0.07350841856190232,NO
0.1318810254805718,YES
0.06891292019477091,NO
0.30488687251891977,YES
0.037741752547079406,NO
0.058881045035883976,NO
0.07925768034886677,NO
0.06684005710151161,NO
0.04845806363298589,NO
0.1099204098793437,NO
0.08635625867766977,NO
0.05931126190429629,NO
0.08739269022429941,NO
0.037018205995658714,NO
0.1284197352210728,NO
0.13266323796859414,NO
0.07972700784168019,NO
0.1992099653870974,NO
0.11981539785282672,NO
0.022312611220838142,NO
0.16862545710542268,NO
0.5257054578876351,YES
0.17165653049650936,NO
0.39857637327179923,YES
0.08756868803410445,NO
0.0946477110507069,NO
0.04059682812836107,NO
0.09771789506619472,NO
0.09097131235700176,NO
0.016954455677884894,NO
0.06961691143399104,NO
0.04016661125994876,NO
0.08103721375911765,NO
0.5449869957173866,YES
0.4333848289887947,YES
0.39290533273363704,YES
0.30703795686098123,YES
0.1762520288636408,NO
0.647378610399515,YES
0.12128204626786865,NO
0.2726010520757964,YES
0.06809159708234741,YES
0.15892602225394528,NO
0.04094882374797112,NO
0.029665408608248428,NO
0.12800907366486106,NO
0.1840350431194634,YES
0.2510119874063789,YES
0.1116999432895946,NO
0.06429786651543892,NO
0.11213016015800689,NO
0.03179693763810939,NO
0.0777910319338248,NO
0.06111035062674775,NO
0.07335197606429786,NO
0.26515047812738324,YES
0.028296536754209275,NO
0.05841171754307057,YES
0.01298472730117136,NO
0.1311379236169505,YES
0.007489684572814202,NO
0.020102860942174935,NO
0.04566165398830591,NO
0.050804701097053005,NO
0.04159414905058959,NO
0.11025285018675324,NO
0.05399221698574417,NO
0.08363807028179204,NO
0.08475272307722392,NO
0.024365919001896864,NO
0.39924125388661824,YES
0.496333378962395,YES
0.602029841406418,YES
0.2166924144943974,YES
0.1298081623873125,NO
0.034828011029196075,NO
0.15876957975634082,YES
0.16004067504937716,NO
0.23358820423568064,YES
0.02589123335354048,NO
0.06226411404658074,NO
0.07767370006062146,NO
0.04190703404579853,NO
0.05631929913761071,NO
0.5488589475330974,YES
0.04241547216301307,NO
0.5137571621330934,YES
0.022625496216047085,NO
0.41680192424272045,YES
0.04519232649549249,NO
0.12986682832391416,NO
0.17687779885405866,NO
0.07208088077126151,NO
0.3823845747697362,YES
0.13090325987054383,NO
0.20349257875901988,YES
0.1047382521461955,NO
0.023583706513874494,NO
0.14152179439544751,NO
0.13094237049494495,NO
0.12718775055243756,NO
0.17333828734575746,NO
0.1574789291511039,NO
0.0457203199249076,NO
0.17885288538631516,NO
0.6157967811956118,YES
0.17529381856581341,NO
0.5109020865518118,YES
0.09061931673739171,NO
0.10585290494162738,NO
0.034045798541173705,NO
0.10686978117605647,NO
0.1335627823298199,NO
0.012280736061951226,NO
0.09697479320257349,NO
0.052310460136496074,NO
0.09558636603633378,NO
0.569020474411874,YES
0.47053992216985746,YES
0.41615659894010204,YES
0.3519173983612648,YES
0.17758179009327882,NO
0.6701996597375677,YES
0.07253065295187436,NO
0.07898390597805893,NO
0.03148405264290044,NO
0.30649040811936556,YES
0.5002444414025069,YES
0.6880341044644778,YES
0.15912157537595087,YES
0.1338952226372294,NO
0.03903240315231632,NO
0.1308641492461427,YES
0.23343176173807614,NO
0.14040714160001563,YES
0.08056788626630423,NO
0.0999863112814596,NO
0.13823650194575354,NO
0.10765199366407885,NO
0.08371629153059429,NO
0.4217298629172614,YES
0.06328099028100984,NO
0.5804603320492011,YES
0.027436103017384667,NO
0.42094765042923904,YES
0.11913096192580713,NO
0.15849580538553298,NO
0.17132409018909986,NO
0.09216418640123589,NO
0.28445157126933523,YES
0.17521559731701117,NO
0.13436455013004278,YES
0.11936562567221384,NO
0.022371277157439813,NO
0.22721317245829828,NO
0.09936054129104172,NO
0.13086414924614273,NO
0.18722255900815457,NO
0.12806773960146273,NO
0.07517062009894987,NO
0.1815906290943935,NO
0.4857148444374914,YES
0.23362731486008173,NO
0.332205643663101,YES
0.10923597395232415,NO
0.1201087275358351,NO
0.08535893775544126,NO
0.09922365410563777,NO
0.06678139116490994,NO
0.030975614525685903,NO
0.09623169133895221,NO
0.08228875373995345,NO
0.06558851712067582,NO
0.2657566928056006,YES
0.25255685707022313,YES
0.3528756086590922,YES
0.3077810587246025,YES
0.2254140837358468,NO
0.42454582787414197,YES
0.1019027318771144,NO
0.04892739112579932,NO
0.020337524688581653,NO
0.14918747677806674,NO
0.05148913702407259,NO
0.08246475154975849,NO
0.11789897725717191,NO
0.06979290924379608,NO
0.019046874083344732,NO
0.12982771769951307,NO
0.3207853413379744,YES
0.14535463558675715,NO
0.25179419989440127,YES
0.044859886188082974,NO
0.07546394978195825,NO
0.013903826974597647,NO
0.07034045798541172,NO
0.03478890040479495,NO
0.016250464438664763,NO
0.06885425425816921,NO
0.02651700334395838,NO
0.07532706259655436,NO
0.3848876547314078,YES
0.25857989322799535,YES
0.2621780706728983,YES
0.17286895985294404,YES
0.13407122044703443,NO
0.4151983886422746,YES
0.09394371981148678,NO
0.12840017990887223,NO
0.024287697753094625,NO
0.06085613156814048,NO
0.11954162348201888,NO
0.08936777675655591,NO
0.14234311750787101,NO
0.16109666190820734,NO
0.07425152042552358,NO
0.13628097072569761,NO
0.6084244284960009,YES
0.12724641648903923,NO
0.4961378258403895,YES
