50Traced_NONETRACED_SUM_SINGLE_VSM_54_MAX,Associated
0.6222,NO
0.7657,NO
1.2830000000000001,NO
1.1079,NO
1.2382,NO
0.9373,NO
0.7894,NO
0.395,NO
0.8681,NO
3.4263,YES
0.611,NO
2.9435,YES
0.44,NO
1.0814,NO
0.4381,NO
0.5276,NO
1.4421,NO
0.4929,NO
0.8441,NO
0.5801,NO
1.3306,NO
4.032,YES
3.7911,YES
4.1488,YES
3.5583,YES
1.0528,NO
3.8173,YES
0.7811,NO
0.9617,YES
1.2578,YES
1.0933,NO
0.8712,NO
0.8178,NO
1.1264,NO
1.5877,YES
0.9234,YES
1.1152,NO
0.4404,NO
1.1748,NO
0.271,NO
0.1797,NO
0.6537,NO
0.253,NO
1.8053,YES
0.8579,NO
1.786,YES
0.888,NO
2.0311,YES
0.8274,NO
0.6931,NO
0.5571,NO
0.51,NO
0.4948,NO
1.1986,NO
0.8529,NO
1.163,NO
0.4406,NO
0.9145,NO
1.5937,NO
1.0190000000000001,NO
1.2158,NO
1.3332,NO
0.988,NO
0.1753,NO
1.0593,NO
3.4015,YES
0.812,NO
2.8933,YES
0.4075,NO
0.9967,NO
0.3485,NO
0.5198,NO
1.3699,NO
0.4598,NO
0.8272,NO
0.6508,NO
1.2715,NO
4.0874,YES
3.8585,YES
4.2102,YES
3.5942,YES
1.339,NO
4.0841,YES
0.9983,NO
2.4142,YES
1.5039,YES
1.2711,NO
1.0762,NO
1.2439,NO
0.9589,NO
2.3767,YES
2.2624,YES
1.1527,NO
1.0073,NO
1.2541,NO
0.9534,NO
1.4349,NO
1.9169,NO
1.5014,NO
3.1122,YES
1.5095,NO
3.1195,YES
1.0188,NO
3.6781,YES
1.1129,NO
1.5717,NO
1.4066,NO
1.2444,NO
1.082,NO
1.3058,NO
1.3771,NO
1.1398,NO
0.3762,NO
0.6992,NO
1.4428,YES
4.3789,YES
3.5329,YES
1.7191,YES
1.054,NO
0.19,NO
1.6782,YES
0.7834,NO
1.3728,YES
0.5223,NO
0.4632,NO
1.1642,NO
0.8145,NO
0.2664,NO
4.2298,YES
0.1701,NO
4.1581,YES
0.8856,NO
4.053999999999999,YES
1.1957,NO
0.6663,NO
0.8101,NO
0.4082,NO
1.5519,YES
1.374,NO
1.6719,YES
0.4637,NO
0.7841,NO
1.4132,NO
0.7803,NO
0.9672,NO
1.1607,NO
0.9128,NO
0.1996,NO
0.9581,NO
3.1157,YES
0.8501,NO
2.5980000000000003,YES
0.47,NO
0.9690000000000001,NO
0.3233,NO
0.4725,NO
0.9085,NO
0.4617,NO
0.5072,NO
0.6231,NO
0.9659,NO
3.8247,YES
3.5581,YES
3.9099,YES
3.4019,YES
1.3554,NO
3.7756,YES
0.9509,NO
0.4823,NO
0.9024,NO
1.4712,YES
4.3758,YES
3.8749,YES
1.9261,YES
1.3966,NO
0.2651,NO
1.742,YES
2.0768,NO
1.3967,YES
1.6628,NO
0.9416,NO
1.7648,NO
1.2174,NO
0.2767,NO
4.8154,YES
0.2043,NO
3.9535,YES
0.8377,NO
4.306,YES
2.5203,NO
2.1774,NO
2.2867,NO
1.4424,NO
1.5038,YES
2.1431,NO
1.5631,YES
0.5825,NO
0.7458,NO
1.985,NO
1.1254,NO
1.4864,NO
1.7043,NO
1.2135,NO
0.3352,NO
1.115,NO
2.8715,YES
1.2221,NO
2.6905,YES
0.7152,NO
1.1411,NO
0.5872,NO
0.6893,NO
1.5686,NO
0.6244,NO
0.7753,NO
1.0072,NO
1.4643,NO
3.6675,YES
3.4231,YES
3.7193,YES
3.157,YES
1.8712,NO
3.6369,YES
1.157,NO
0.4511,NO
0.7502,NO
2.2012,NO
1.4847,NO
1.6228,NO
1.9769999999999999,NO
0.747,NO
0.2679,NO
1.475,NO
2.9114,YES
1.2849,NO
2.4289,YES
0.3466,NO
0.9142,NO
0.2657,NO
0.3416,NO
1.896,NO
0.2625,NO
1.6924,NO
0.7240000000000001,NO
1.9068,NO
3.6045,YES
3.3304,YES
3.5197,YES
3.1037,YES
1.7202,NO
3.7725,YES
1.4906,NO
0.3747,NO
0.6796,NO
1.4197,NO
0.7732,NO
1.0134,NO
0.9415,NO
0.7236,NO
0.1424,NO
0.8172,NO
3.0419,YES
0.7508,NO
2.5222,YES
0.6920000000000001,NO
1.1984,NO
0.6756,NO
0.3118,NO
1.1661,NO
0.2551,NO
0.7187,NO
0.386,NO
0.87,NO
3.6799,YES
3.3543,YES
3.5783,YES
3.3826,YES
1.2011,NO
3.4465,YES
0.644,NO
0.4138,NO
0.4861,NO
0.8075,NO
0.3634,NO
0.4366,NO
0.6798,NO
0.5599,NO
0.225,NO
0.4073,NO
2.8204,YES
0.3392,NO
2.4513,YES
0.4213,NO
0.8188,NO
0.2951,NO
0.3921,NO
0.5918,NO
0.3818,NO
0.2139,NO
0.2486,NO
0.5505,NO
3.1185,YES
3.1072,YES
3.1945,YES
2.8952,YES
0.5082,NO
2.9487,YES
0.3102,NO
0.4972,NO
0.9789,NO
6.1571,YES
1.5484,YES
1.4226,YES
5.7605,YES
1.6437,NO
0.5412,NO
5.3348,YES
0.3824,NO
5.8447,YES
0.4178,NO
0.8261,NO
1.4254,NO
0.9794,NO
0.5289,NO
2.008,YES
0.457,NO
2.0548,YES
1.8288,NO
2.2421,YES
1.1758,NO
1.3638,NO
0.5038,NO
1.3644,NO
6.0504,YES
2.978,NO
5.689,YES
0.2533,NO
0.7165,NO
3.5453,YES
1.7218,NO
1.3864,NO
3.4939,YES
0.9695,NO
0.2779,NO
3.3689999999999998,YES
0.4192,NO
3.3312,YES
0.3884,NO
0.6297,NO
1.198,NO
0.5748,NO
0.171,NO
1.8113,NO
0.1398,NO
2.0561,NO
0.6756,NO
2.061,NO
0.9482,NO
1.0538,NO
0.5348,NO
0.9866,NO
3.3399,YES
2.0458,NO
3.8135,YES
0.584,NO
0.9522,NO
3.3663,YES
5.1009,YES
4.3256,YES
3.75,YES
1.504,NO
0.3039,NO
3.7734,YES
2.1941,NO
3.3509,YES
1.6578,NO
0.654,NO
1.4606,NO
1.113,NO
0.254,NO
5.5542,YES
0.1541,NO
4.7988,YES
0.7279,NO
5.3989,YES
2.4441,NO
2.5084,NO
2.3275,NO
1.4989,NO
3.2013,YES
3.7381,NO
3.5834,YES
0.2185,NO
0.7288,NO
4.8273,YES
1.0499,NO
0.9415,NO
4.2778,YES
1.2232,NO
0.1908,NO
4.3182,YES
0.5103,NO
4.4328,YES
0.6866,NO
0.9001,NO
1.1922,NO
0.995,NO
0.1775,NO
1.8704,NO
0.1654,NO
1.4924,NO
0.8529,NO
1.8762,NO
1.0477,NO
1.3287,NO
0.5097,NO
1.185,NO
4.5447,YES
2.6393,NO
4.5654,YES
0.8046,NO
0.8663,NO
1.5157,YES
4.8972,YES
3.8351,YES
2.1408,YES
1.4143,NO
0.4939,NO
2.0828,YES
1.4189,NO
1.7246,YES
1.1085,NO
0.784,NO
1.6215,NO
1.1974,NO
0.5253,NO
4.7949,YES
0.3833,NO
4.3218,YES
1.2224,NO
4.439,YES
1.7644,NO
1.4262,NO
1.3687,NO
0.7995,NO
1.7759,YES
1.8018,NO
1.9259,YES
2.2633,YES
1.6709,YES
1.3101,NO
0.2537,NO
0.2683,NO
1.1002,NO
1.9944,YES
2.2373,YES
1.3078,NO
0.6166,NO
1.3608,NO
0.5106,NO
0.6259,NO
1.2092,NO
0.7322,NO
3.1485,YES
0.622,NO
3.0688,YES
0.4715,NO
3.4756,YES
0.2235,NO
0.9084,NO
0.8528,NO
0.4163,NO
0.831,NO
1.2507,NO
0.624,NO
1.248,NO
0.5127,NO
0.9717,NO
6.3207,YES
2.0619,YES
1.9722,YES
6.0325,YES
1.9223,NO
0.4468,NO
5.7497,YES
0.5044,NO
6.2657,YES
0.6127,NO
1.764,NO
2.3165,NO
1.9129,NO
0.2431,NO
2.8049,YES
0.1933,NO
2.4141,YES
1.8527,NO
2.7379,YES
1.3485,NO
1.5982,NO
0.6025,NO
1.3036,NO
6.4492,YES
3.0541,NO
6.1103,YES
0.5182,NO
0.9034,NO
5.4159,YES
2.1742,YES
2.2653,YES
4.8894,YES
1.6482,NO
0.4058,NO
4.7284,YES
1.3318,NO
5.1474,YES
1.1752,NO
1.2843,NO
2.0249,NO
1.4984,NO
0.2369,NO
2.5066,YES
0.1941,NO
2.2405,YES
1.4581,NO
2.506,YES
2.3495,NO
2.2252,NO
1.8445,NO
2.2196,NO
5.6266,YES
3.7575,NO
4.9657,YES
0.2765,NO
0.7161,NO
5.3586,YES
1.3798,YES
1.6479,YES
5.2585,YES
1.4584,NO
0.3055,NO
4.4939,YES
0.7049,NO
5.1258,YES
0.8139,NO
0.7459,NO
1.2016,NO
0.762,NO
0.2409,NO
2.0089,YES
0.1975,NO
1.6628,YES
1.6861,NO
2.2494,YES
1.4292,NO
1.5749,NO
1.0627,NO
1.2565,NO
5.5192,YES
2.7358,NO
4.9011,YES
0.4806,NO
1.0106,NO
6.404,YES
1.8407,YES
1.8864,YES
6.1492,YES
1.9457,NO
0.4467,NO
5.8092,YES
0.6675,NO
6.2362,YES
0.7929,NO
1.6181,NO
2.2345,NO
1.7592,NO
0.2338,NO
2.7154,YES
0.1784,NO
2.2496,YES
1.8529,NO
2.6098,YES
1.5123,NO
1.8216,NO
0.8604,NO
1.4288,NO
6.4707,YES
3.2162,NO
6.1914,YES
0.5494,NO
0.8619,NO
1.034,YES
4.5177,YES
3.6575,YES
1.5893,YES
1.4485,NO
0.2239,NO
1.5374,YES
1.8998,NO
0.9651,YES
1.7643,NO
1.0306,NO
1.7818,NO
1.3288,NO
0.3162,NO
4.84,YES
0.2466,NO
3.9719,YES
0.7097,NO
4.33,YES
2.1935,NO
1.9649,NO
1.9097,NO
1.1105,NO
0.9911,YES
2.0252,NO
1.3797,YES
0.5858,NO
0.5388,NO
2.9733,YES
4.5145,YES
3.7077,YES
2.8986,YES
1.3194,NO
0.2855,NO
2.6575,YES
0.9265,NO
2.5745,YES
0.7534,NO
0.6182,NO
0.9616,NO
0.8045,NO
0.4176,NO
4.552,YES
0.28600000000000003,NO
4.2452,YES
1.25,NO
4.5625,YES
1.6631,NO
1.0579,NO
1.1319,NO
0.8388,NO
3.0941,YES
2.4622,NO
2.7108,YES
0.9328,NO
0.7312,NO
0.9392,NO
1.079,NO
0.9842,NO
0.9048,NO
1.5802,NO
0.6935,NO
1.3085,NO
0.603,NO
1.3696,NO
0.7801,NO
2.1288,YES
2.2936,YES
2.206,YES
0.9797,NO
1.7567,NO
0.9713,NO
0.7525,NO
1.4431,NO
0.9506,NO
0.782,NO
1.0236,NO
0.5796,NO
0.5407,NO
1.3079,NO
0.7835,NO
1.3729,NO
1.0679,YES
1.2916,YES
0.8718,NO
0.9294,NO
0.7689,NO
0.7653,NO
1.7365,YES
0.9338,YES
0.7322,NO
0.7204,NO
0.8673,NO
0.6751,NO
0.7182,NO
1.1125,NO
0.7331,NO
1.946,YES
0.9975,NO
1.9103,YES
0.8591,NO
2.2466,YES
0.843,NO
1.079,NO
0.8618,NO
0.8008,NO
0.8682,NO
1.0017,NO
0.9797,NO
0.8437,NO
0.4092,NO
0.6914,NO
2.3295,YES
4.8153,YES
3.8453,YES
2.4904,YES
1.1986,NO
0.2026,NO
2.3807,YES
0.8191,NO
2.0921,YES
0.5963,NO
0.5595,NO
1.2218,NO
1.0176,NO
0.2368,NO
4.8556,YES
0.0911,NO
4.5446,YES
1.0568,NO
4.6104,YES
1.3498,NO
0.8459,NO
0.8642,NO
0.522,NO
2.3451,YES
1.7535,NO
2.2848,YES
2.0623,YES
0.6047,YES
1.2703,NO
0.8108,NO
0.7337,NO
1.0602,NO
1.1736,YES
2.0947,YES
0.7907,NO
0.5411,NO
0.9939,NO
0.5256,NO
0.1741,NO
0.46799999999999997,NO
0.1533,NO
2.4162,YES
0.7318,NO
2.3205,YES
0.7072,NO
2.7281,YES
0.6765,NO
0.8705,NO
0.7445,NO
0.6813,NO
0.7653,NO
1.1374,NO
0.8162,NO
0.7516,NO
0.4866,NO
0.7915,NO
0.7711,NO
1.034,NO
0.9964,NO
1.0290000000000001,NO
0.9118,NO
0.3408,NO
0.7808,NO
2.4098,YES
0.6004,NO
2.3003,YES
0.24100000000000002,NO
0.7903,NO
0.2504,NO
0.6171,NO
1.2421,NO
0.5758,NO
0.7902,NO
0.6193,NO
1.2195,NO
2.5583,YES
2.6036,YES
2.6614,YES
2.1292,YES
0.7094,NO
2.407,YES
0.7846,NO
2.1592,YES
1.2411,YES
0.4617,NO
0.4629,NO
0.4606,NO
0.2614,NO
1.8091,YES
2.1189,YES
0.3516,NO
0.4089,NO
0.3833,NO
0.41200000000000003,NO
0.5182,NO
0.9021,NO
0.5645,NO
3.0562,YES
0.5932,NO
3.0178,YES
0.4736,NO
3.2501,YES
0.3631,NO
0.6704,NO
0.5801,NO
0.5119,NO
0.4788,NO
0.3944,NO
0.5039,NO
0.4009,NO
0.703,NO
0.8679,NO
0.9785,NO
0.3602,NO
0.4694,NO
0.8695,NO
1.0223,NO
0.5391,NO
0.6622,NO
2.9791,YES
0.5276,NO
2.7029,YES
0.5172,NO
1.0657,NO
0.4093,NO
0.9261,NO
0.7463,NO
0.9505,NO
0.2242,NO
0.7706,NO
0.6848,NO
3.2494,YES
3.3227,YES
3.3183,YES
2.9523,YES
0.6039,NO
3.0589999999999997,YES
0.6013,NO
