50Traced_NONETRACED_SUM_MULTI_LSA_91_MAX,Associated
0.7552,NO
0.636,NO
0.5777,NO
1.0064,NO
0.638,NO
1.1044,NO
1.0609,NO
0.6338,NO
1.7528,NO
3.472,YES
1.0856,NO
1.5904,YES
0.6920000000000001,NO
0.9731,NO
0.4699,NO
0.9054,NO
0.9818,NO
0.8335,NO
1.0508,NO
0.3318,NO
0.5257,NO
3.0854,YES
3.1649,YES
2.5798,YES
2.2825,YES
0.4525,NO
2.5934,YES
1.2214,NO
2.4779,YES
2.2821,YES
1.1118,NO
0.8617,NO
0.3769,NO
0.6601,NO
2.8471,YES
2.7579,YES
0.7711,NO
0.2569,NO
0.5777,NO
0.3377,NO
0.7949,NO
0.5429999999999999,NO
0.7898,NO
2.5952,YES
0.7134,NO
2.7527,YES
0.3169,NO
1.5718,YES
0.5393,NO
0.4509,NO
0.7431,NO
0.3655,NO
0.4606,NO
0.22699999999999998,NO
0.3282,NO
0.7133,NO
0.7317,NO
0.3877,NO
1.4332,NO
1.0051,NO
0.7040000000000001,NO
1.4324,NO
1.1029,NO
0.3783,NO
1.7781,NO
3.5178,YES
1.0933,NO
1.9935,YES
0.7389,NO
1.1543,NO
0.2136,NO
0.7997,NO
0.9309999999999999,NO
0.5768,NO
1.2073,NO
0.3424,NO
0.6841,NO
3.1392,YES
3.2257,YES
2.7829,YES
2.4898,YES
0.9057,NO
2.6084,YES
1.3006,NO
2.5841,YES
2.4902,YES
1.4342,NO
1.0962,NO
0.8406,NO
1.0186,NO
3.1549,YES
3.1073,YES
1.2254,NO
0.1532,NO
0.9998,NO
0.3007,NO
0.6371,NO
0.5315,NO
0.6929,NO
2.9331,YES
1.0571,NO
3.0757,YES
0.4795,NO
1.7166,YES
0.9994,NO
0.5294,NO
0.6906,NO
0.385,NO
0.2706,NO
0.8656,NO
0.4623,NO
1.119,NO
1.1025,NO
0.4841,NO
1.1304,YES
4.0807,YES
3.987,YES
1.3252,YES
1.3625,NO
0.5647,NO
2.3951,YES
1.3922,NO
1.06,YES
0.682,NO
1.1988,NO
1.2814,NO
1.3116,NO
0.7064,NO
3.3794,YES
0.5953,NO
3.8581,YES
0.4346,NO
2.992,YES
0.9535,NO
1.3992,NO
1.0607,NO
0.7828,NO
1.9233,YES
1.0047,NO
2.0215,YES
0.9317,NO
0.6965,NO
1.2561,NO
0.9674,NO
0.9082,NO
1.1288,NO
1.31,NO
0.8394,NO
1.4203,NO
3.3683,YES
0.956,NO
2.0429,YES
0.7499,NO
0.9041,NO
0.1689,NO
1.0808,NO
1.0187,NO
0.9433,NO
1.226,NO
0.5528,NO
0.836,NO
3.0895,YES
3.1124,YES
2.3878,YES
2.4894,YES
0.6708,NO
2.5323,YES
0.85,NO
0.8079,NO
0.5999,NO
1.2341,YES
3.5823,YES
3.3458,YES
1.4429,YES
1.3112,NO
0.7555,NO
1.8625,YES
1.6295,NO
0.9814,YES
0.79,NO
0.7559999999999999,NO
0.8128,NO
0.8265,NO
0.8164,NO
2.8487,YES
0.9204,NO
2.9916,YES
0.4819,NO
2.6924,YES
1.159,NO
1.6395,NO
1.2172,NO
0.8223,NO
1.4824,YES
1.3684,NO
1.5094,YES
1.2201,NO
0.4869,NO
1.4140000000000001,NO
1.0286,NO
0.9342,NO
1.4862,NO
1.2441,NO
0.631,NO
1.9133,NO
2.7631,YES
1.3448,NO
1.7824,YES
1.1628,NO
1.2311,NO
0.6218,NO
0.7613,NO
1.3004,NO
0.5264,NO
1.2552,NO
0.4364,NO
0.8383,NO
2.6172,YES
2.762,YES
1.8638,YES
2.2119,YES
1.0019,NO
1.9438,YES
1.4799,NO
0.792,NO
0.3595,NO
1.0828,NO
1.1489,NO
0.9901,NO
1.6052,NO
1.1077,NO
0.3275,NO
2.0818,NO
3.6839,YES
1.3495,NO
1.9891,YES
0.6288,NO
1.237,NO
0.2041,NO
0.815,NO
1.4180000000000001,NO
0.4956,NO
1.6606,NO
0.3588,NO
0.862,NO
3.2134,YES
3.4508,YES
2.7784,YES
2.7486,YES
1.0481,NO
2.4194,YES
1.4005,NO
1.2254,NO
0.657,NO
1.8791,NO
1.6130000000000002,NO
1.222,NO
1.9444,NO
1.7319,NO
0.8567,NO
2.7411,NO
3.2757,YES
1.5495,NO
2.0298,YES
1.4833,NO
1.5772,NO
0.9717,NO
0.9656,NO
1.3502,NO
0.9033,NO
1.6176,NO
0.5464,NO
1.3137,NO
3.2979,YES
3.0781,YES
2.7346,YES
2.4121,YES
1.6534,NO
2.6159,YES
2.1053,NO
0.8022,NO
0.5128,NO
0.8604,NO
1.5949,NO
1.3219,NO
0.9132,NO
1.1689,NO
0.5505,NO
1.8167,NO
3.6232,YES
0.863,NO
2.1141,YES
0.9329999999999999,NO
1.0968,NO
0.5551,NO
0.8155,NO
1.081,NO
0.5874,NO
1.4882,NO
0.3301,NO
1.0885,NO
3.162,YES
3.3564,YES
2.5503,YES
2.3839,YES
0.6312,NO
2.5714,YES
1.2157,NO
1.2209999999999999,NO
0.6383,NO
4.0204,YES
2.6614,YES
2.2549,YES
5.087,YES
2.0657,NO
0.8978,NO
4.8994,YES
1.5934,NO
3.5781,YES
0.6267,NO
1.064,NO
1.9413,NO
0.4514,NO
1.1913,NO
3.0387,YES
1.0037,NO
2.6179,YES
0.5421,NO
2.2491,YES
2.1905,NO
1.8019,NO
2.3886,NO
1.6372,NO
4.346,YES
2.3334,NO
4.6205,YES
1.1024,NO
0.2322,NO
2.6254,YES
0.9414,NO
0.6624,NO
3.9358,YES
1.0815,NO
0.2927,NO
3.6865,YES
1.3471,NO
2.9706,YES
0.3501,NO
0.9561,NO
1.9033,NO
0.6369,NO
0.7651,NO
1.8448,NO
0.518,NO
1.2551,NO
0.3027,NO
0.6347,NO
1.6078,NO
1.6774,NO
1.6257,NO
1.1911,NO
2.9029,YES
1.535,NO
3.5639999999999996,YES
1.5415,NO
1.0175,NO
2.7653,YES
3.64,YES
3.3242,YES
2.9745,YES
2.2066,NO
1.2046,NO
3.1646,YES
1.9722,NO
2.1458,YES
1.2791,NO
1.0892,NO
1.5422,NO
0.5784,NO
1.5481,NO
3.2921,YES
1.2790000000000001,NO
3.1701,YES
0.7486,NO
2.7202,YES
1.7480000000000002,NO
2.3531,NO
1.6159999999999999,NO
1.5534,NO
2.6895,YES
1.6811,NO
2.7648,YES
0.644,NO
0.1646,NO
1.374,YES
1.2417,NO
0.7075,NO
1.4548,YES
0.9927,NO
0.153,NO
1.9504,YES
0.6809,NO
1.1,YES
0.2902,NO
0.8921,NO
1.2165,NO
0.5574,NO
0.3064,NO
1.2599,NO
0.2801,NO
1.1543,NO
0.1654,NO
0.8215,NO
0.7112,NO
0.5894,NO
0.9641,NO
0.4341,NO
1.6349,YES
0.3584,NO
1.7623,YES
0.5747,NO
0.205,NO
0.7090000000000001,YES
3.9360000000000004,YES
4.0122,YES
0.8022,YES
0.8384,NO
0.4102,NO
1.4607,YES
1.2362,NO
0.6484,YES
0.5479,NO
0.9135,NO
0.7576,NO
0.7812,NO
0.4684,NO
3.5484,YES
0.3656,NO
3.8077,YES
0.2362,NO
2.8003,YES
0.5892,NO
1.278,NO
0.4827,NO
0.7464,NO
1.1286,YES
0.7962,NO
1.1524,YES
1.6961,YES
1.696,YES
0.8426,NO
0.4983,NO
0.2845,NO
0.4223,NO
2.2064,YES
2.3545,YES
0.6334,NO
0.3336,NO
0.4433,NO
0.3591,NO
0.6818,NO
0.4122,NO
0.5163,NO
2.1557,YES
0.581,NO
2.3184,YES
0.1355,NO
1.2453,YES
0.3998,NO
0.5709,NO
0.6545,NO
0.2926,NO
0.32299999999999995,NO
0.2177,NO
0.5239,NO
0.5231,NO
1.2702,NO
0.3582,NO
4.3564,YES
2.2899,YES
1.796,YES
5.6115,YES
1.7837,NO
0.3653,NO
5.5167,YES
1.5892,NO
4.2325,YES
0.5404,NO
1.3826,NO
2.411,NO
1.0158,NO
0.7044,NO
2.8335,YES
0.6339,NO
2.4703,YES
0.2758,NO
2.0354,YES
2.3129,NO
1.8475,NO
2.6541,NO
1.4191,NO
5.0094,YES
2.372,NO
5.1976,YES
1.6393,NO
0.7724,NO
3.4112,YES
1.6879,YES
1.2213,YES
4.3796,YES
1.9859,NO
0.8454,NO
4.5215,YES
1.3,NO
3.2223,YES
0.8806,NO
1.3445,NO
2.4585,NO
1.1371,NO
1.2865,NO
2.0038,YES
1.1771,NO
1.4936,YES
0.6371,NO
1.3011,YES
1.8836,NO
1.8156,NO
2.1645,NO
1.1862,NO
3.9292,YES
1.7933,NO
4.343,YES
1.5847,NO
0.6628,NO
4.6472,YES
1.7890000000000001,YES
1.6368,YES
5.9198,YES
1.8737,NO
0.7734,NO
4.9808,YES
1.3218,NO
4.3055,YES
0.435,NO
1.1454,NO
2.1913,NO
0.5173,NO
1.2236,NO
2.9098,YES
1.0399,NO
2.1358,YES
0.5968,NO
1.7352,YES
2.0432,NO
1.7567,NO
2.0208,NO
1.4886,NO
4.7182,YES
