50Traced_NONETRACED_MAX_MULTI_LSA_82_MEDIAN,Associated
0.32,NO
0.0724,NO
0.2809,NO
0.4329,NO
0.31,NO
0.4162,NO
0.3258,NO
0.1133,NO
0.3138,NO
1.0,YES
0.2289,NO
1.0,YES
0.3555,NO
0.3673,NO
0.3555,NO
0.3282,NO
0.36,NO
0.318,NO
0.3529,NO
0.2179,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2502,NO
1.0,YES
0.2458,NO
0.9589,YES
0.408,YES
0.3362,NO
0.2576,NO
0.2796,NO
0.2796,NO
1.0,YES
1.0,YES
0.2796,NO
0.1616,NO
0.3034,NO
0.1058,NO
0.2318,NO
0.3413,NO
0.1872,NO
0.8269,YES
0.2796,NO
1.0,YES
0.2796,NO
1.0,YES
0.2796,NO
0.1769,NO
0.2289,NO
0.1522,NO
0.0802,NO
0.2287,NO
0.1502,NO
0.3034,NO
0.32,NO
0.1534,NO
0.5722,NO
0.4329,NO
0.3765,NO
0.4162,NO
0.3258,NO
0.1187,NO
0.3138,NO
0.9462,YES
0.2487,NO
1.0,YES
0.3104,NO
0.35200000000000004,NO
0.2445,NO
0.3282,NO
0.3765,NO
0.318,NO
0.3765,NO
0.1755,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2502,NO
1.0,YES
0.3251,NO
1.0,YES
1.0,YES
0.3356,NO
0.2304,NO
0.1909,NO
0.1923,NO
1.0,YES
0.7333,YES
0.2479,NO
0.316,NO
0.1594,NO
0.316,NO
0.2824,NO
0.3667,NO
0.2281,NO
0.4268,YES
0.1909,NO
1.0,YES
0.2013,NO
1.0,YES
0.1909,NO
0.316,NO
0.2187,NO
0.2187,NO
0.316,NO
0.2528,NO
0.316,NO
0.2528,NO
0.27,NO
0.1089,NO
0.4187,YES
0.7917,YES
1.0,YES
0.6191,YES
0.2651,NO
0.1212,NO
0.6191,YES
0.1874,NO
0.278,YES
0.2022,NO
0.2986,NO
0.3877,NO
0.2412,NO
0.1182,NO
1.0,YES
0.1669,NO
1.0,YES
0.1882,NO
1.0,YES
0.1787,NO
0.3397,NO
0.3056,NO
0.1856,NO
0.3891,YES
0.2751,NO
0.6191,YES
0.3331,NO
0.3331,NO
0.3565,NO
0.3701,NO
0.3613,NO
0.2822,NO
0.3331,NO
0.272,NO
0.2756,NO
0.9187,YES
0.2101,NO
0.9187,YES
0.3104,NO
0.3375,NO
0.3104,NO
0.2249,NO
0.3613,NO
0.3331,NO
0.3613,NO
0.3331,NO
0.3613,NO
0.9481,YES
0.9481,YES
0.9481,YES
0.9187,YES
0.2372,NO
0.9481,YES
0.2756,NO
0.1405,NO
0.0774,NO
0.2644,YES
0.5392,YES
0.6115,YES
0.5253,YES
0.1807,NO
0.0856,NO
0.5253,YES
0.433,NO
0.2359,YES
0.1614,NO
0.2568,NO
0.3335,NO
0.2375,NO
0.1453,NO
0.6115,YES
0.141,NO
0.6115,YES
0.1597,NO
0.6115,YES
0.4576,NO
0.4576,NO
0.4576,NO
0.1295,NO
0.3057,YES
0.4576,NO
0.5253,YES
0.32,NO
0.0745,NO
0.2809,NO
0.4329,NO
0.42700000000000005,NO
0.42700000000000005,NO
0.3096,NO
0.2271,NO
0.42700000000000005,NO
1.0,YES
0.2045,NO
1.0,YES
0.4018,NO
0.4018,NO
0.4018,NO
0.3282,NO
0.42700000000000005,NO
0.318,NO
0.42700000000000005,NO
0.3096,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2748,NO
1.0,YES
0.42700000000000005,NO
0.3071,NO
0.1339,NO
0.5722,NO
0.3982,NO
0.3237,NO
0.3855,NO
0.3258,NO
0.1187,NO
0.3271,NO
0.9462,YES
0.3855,NO
0.9199,YES
0.3104,NO
0.35200000000000004,NO
0.0793,NO
0.3019,NO
0.36,NO
0.2925,NO
0.3246,NO
0.1309,NO
0.4027,NO
1.0,YES
1.0,YES
1.0,YES
0.9199,YES
0.3855,NO
1.0,YES
0.3855,NO
0.32,NO
0.2636,NO
0.5722,NO
0.4329,NO
0.3827,NO
0.4162,NO
0.3056,NO
0.2435,NO
0.3138,NO
1.0,YES
0.3821,NO
1.0,YES
0.3104,NO
0.3673,NO
0.22699999999999998,NO
0.3282,NO
0.3827,NO
0.318,NO
0.3827,NO
0.2636,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2857,NO
1.0,YES
0.3821,NO
0.2947,NO
0.2173,NO
0.5722,NO
0.4029,NO
0.3847,NO
0.3649,NO
0.3087,NO
0.2562,NO
0.3649,NO
1.0,YES
0.1639,NO
1.0,YES
0.3435,NO
0.3673,NO
0.3435,NO
0.2431,NO
0.3847,NO
0.2355,NO
0.3847,NO
0.2562,NO
0.3847,NO
1.0,YES
0.9475,YES
1.0,YES
1.0,YES
0.2371,NO
1.0,YES
0.3649,NO
0.3527,NO
0.2734,NO
1.0,YES
0.6407,YES
1.0,YES
1.0,YES
0.3898,NO
0.2465,NO
1.0,YES
0.3027,NO
0.6549,YES
0.1059,NO
0.4413,NO
0.4456,NO
0.18,NO
0.2039,NO
1.0,YES
0.2734,NO
1.0,YES
0.304,NO
1.0,YES
0.256,NO
0.462,NO
0.518,NO
0.2229,NO
1.0,YES
0.5562,NO
1.0,YES
0.3183,NO
0.1547,NO
0.9027,YES
0.2517,NO
0.2056,NO
0.7629,YES
0.4093,NO
0.1287,NO
0.9273,YES
0.2146,NO
0.7454,YES
0.1578,NO
0.4524,NO
0.474,NO
0.2648,NO
0.171,NO
0.4049,NO
0.1398,NO
0.3846,NO
0.1725,NO
0.3458,NO
0.2311,NO
0.3547,NO
0.4676,NO
0.1917,NO
1.0,YES
0.5021,NO
1.0,YES
0.289,NO
0.1089,NO
0.6062,YES
1.0,YES
1.0,YES
0.6693,YES
0.3189,NO
0.2331,NO
0.6693,YES
0.5755,NO
0.5764,YES
0.5486,NO
0.4308,NO
0.4651,NO
