50Traced_NONETRACED_SUM_RAW_VSM_16_MEDIAN,Associated
0.2185,NO
0.1502,NO
0.5059,NO
0.4606,NO
0.6172,NO
0.4331,NO
0.2727,NO
0.1248,NO
0.6022,NO
0.9707,YES
0.3044,NO
1.6389,YES
0.2962,NO
0.4832,NO
0.2266,NO
0.2103,NO
0.3101,NO
0.1109,NO
0.2528,NO
0.2179,NO
0.4876,NO
1.6388,YES
1.5157,YES
0.8725,YES
0.6313,YES
0.585,NO
1.3043,YES
0.4094,NO
2.4207,YES
0.4503,YES
0.6088,NO
0.3187,NO
0.2119,NO
0.3566,NO
0.528,YES
1.6942,YES
0.3693,NO
0.1177,NO
0.3748,NO
0.1951,NO
0.1797,NO
0.4132,NO
0.1551,NO
1.2954,YES
0.267,NO
0.8741,YES
0.3606,NO
1.7076,YES
0.1834,NO
0.2067,NO
0.1432,NO
0.1695,NO
0.2289,NO
0.5403,NO
0.1749,NO
0.4653,NO
0.3487,NO
0.2897,NO
0.7271,NO
0.2865,NO
0.2731,NO
0.5599,NO
0.354,NO
0.3058,NO
0.5476,NO
1.1456,YES
0.2882,NO
1.6284,YES
0.3498,NO
0.4792,NO
0.2136,NO
0.1919,NO
0.3016,NO
0.1268,NO
0.2278,NO
0.3792,NO
0.2347,NO
1.6221,YES
1.1751,YES
1.1186,YES
0.7434,YES
0.5919,NO
0.9427,YES
0.4225,NO
0.6773,YES
0.3218,YES
0.3356,NO
0.3286,NO
0.3641,NO
0.22399999999999998,NO
0.3435,YES
0.5362,YES
0.1937,NO
0.1204,NO
0.2899,NO
0.0887,NO
0.2289,NO
0.2088,NO
0.2075,NO
0.3219,YES
0.4766,NO
0.1974,YES
0.3661,NO
0.5619,YES
0.2283,NO
0.1251,NO
0.1159,NO
0.11800000000000001,NO
0.1053,NO
0.3589,NO
0.1351,NO
0.1458,NO
0.5385,NO
0.2081,NO
0.778,YES
2.3951,YES
2.2345,YES
0.753,YES
0.4697,NO
0.265,NO
1.1687,YES
0.3598,NO
1.642,YES
0.1443,NO
0.444,NO
0.5442,NO
0.6903,NO
0.313,NO
3.3698,YES
0.1942,NO
2.138,YES
0.4067,NO
1.9299,YES
0.3582,NO
0.5988,NO
0.4076,NO
0.23800000000000002,NO
1.6418,YES
0.1386,NO
0.8054,YES
0.1574,NO
0.1477,NO
0.7432,NO
0.4839,NO
0.6489,NO
0.7559999999999999,NO
0.4628,NO
0.1225,NO
1.1641,NO
1.5304,YES
0.4622,NO
2.7787,YES
0.5488,NO
0.762,NO
0.4533,NO
0.0882,NO
0.7140000000000001,NO
0.0547,NO
0.5481,NO
0.2019,NO
0.5511,NO
2.832,YES
2.0168,YES
1.5926,YES
1.5386,YES
0.7494,NO
1.7099,YES
0.5706,NO
0.5063,NO
0.2498,NO
0.7786,YES
2.6430000000000002,YES
1.9127,YES
0.6704,YES
0.4842,NO
0.2728,NO
0.8142,YES
0.4169,NO
0.7214,YES
0.2759,NO
0.3052,NO
0.4874,NO
0.3677,NO
0.3861,NO
2.695,YES
0.21600000000000003,NO
1.3751,YES
0.2897,NO
1.1872,YES
0.6707,NO
0.7244,NO
0.4288,NO
0.1439,NO
0.9995,YES
0.3667,NO
0.6658,YES
0.4017,NO
0.3123,NO
1.0074,NO
0.6184,NO
0.609,NO
0.8909,NO
0.4416,NO
0.2475,NO
1.2272,NO
1.8005,YES
0.7347,NO
3.1366,YES
0.4755,NO
0.9131,NO
0.3372,NO
0.2152,NO
0.6438,NO
0.0805,NO
0.5783,NO
0.2948,NO
0.5964,NO
3.2431,YES
2.0462,YES
2.0143,YES
1.5027,YES
0.9855,NO
1.7312,YES
0.8109,NO
0.4805,NO
0.2276,NO
0.6224,NO
0.3268,NO
0.4038,NO
0.5361,NO
0.2565,NO
0.2975,NO
0.5824,NO
1.5996,YES
0.488,NO
2.4814,YES
0.2503,NO
0.6009,NO
0.154,NO
0.2386,NO
0.3887,NO
0.1655,NO
0.447,NO
0.3188,NO
0.5134,NO
2.5011,YES
1.6909999999999998,YES
1.6137,YES
0.8204,YES
0.7981,NO
1.4659,YES
0.3183,NO
0.5564,NO
0.0872,NO
0.9975,NO
0.3404,NO
0.3888,NO
0.7365,NO
0.419,NO
0.2723,NO
0.9905,NO
1.5723,YES
0.6153,NO
2.4881,YES
0.5059,NO
0.6192,NO
0.2997,NO
0.3192,NO
0.7117,NO
0.1724,NO
0.7416,NO
0.4108,NO
0.4083,NO
2.5157,YES
1.3330000000000002,YES
1.791,YES
1.3726,YES
0.8437,NO
1.0836,YES
0.6019,NO
0.4912,NO
0.2338,NO
0.4113,NO
0.2886,NO
0.4489,NO
0.6323,NO
0.5307,NO
0.2902,NO
0.5907,NO
1.7462,YES
0.3035,NO
2.6751,YES
0.3344,NO
0.6688,NO
0.2771,NO
0.18899999999999997,NO
0.7873,NO
0.0824,NO
0.6568,NO
0.4491,NO
0.3574,NO
2.6738,YES
1.5541,YES
1.7626,YES
1.5046,YES
0.657,NO
1.0908,YES
0.2325,NO
0.6237,NO
0.3214,NO
2.6324,YES
0.5704,YES
0.6355,YES
1.4703,YES
0.5218,NO
0.4732,NO
1.9002,YES
0.4233,NO
1.7982,YES
0.5781,NO
0.8374,NO
0.6331,NO
0.5845,NO
0.3576,NO
0.7681,YES
0.2875,NO
0.7946,YES
0.4934,NO
0.4995,YES
0.8313,NO
0.4536,NO
0.7455,NO
0.5535,NO
1.9398,YES
0.7682,NO
1.6783,YES
0.2477,NO
0.2024,NO
2.6087,YES
0.4524,NO
0.3674,NO
1.2431,YES
0.39799999999999996,NO
0.1839,NO
2.1652,YES
0.2208,NO
2.0465,YES
0.3091,NO
0.9177,NO
0.6417,NO
0.6614,NO
0.2062,NO
0.6709,NO
0.2346,NO
0.7695,NO
0.1758,NO
0.3897,NO
0.5316,NO
0.4279,NO
0.6905,NO
0.5032,NO
1.423,YES
0.5995,NO
1.5075,YES
0.4742,NO
0.1238,NO
1.8392,YES
2.2495,YES
2.032,YES
1.3338,YES
0.5884,NO
0.1142,NO
1.212,YES
0.6607,NO
1.9954,YES
0.3826,NO
0.7469,NO
0.6099,NO
0.7441,NO
0.4344,NO
2.8704,YES
0.165,NO
1.9463,YES
0.2341,NO
1.2447,YES
0.7353,NO
0.63,NO
0.7096,NO
0.2785,NO
2.0214,YES
0.3392,NO
0.9647,YES
0.1724,NO
0.1646,NO
1.2534,YES
0.1762,NO
0.1925,NO
0.7662,YES
0.1681,NO
0.153,NO
1.0167,YES
0.159,NO
1.0198,YES
0.1456,NO
0.3797,NO
0.1542,NO
0.1571,NO
0.1775,NO
0.2995,NO
0.1654,NO
0.3557,NO
0.11699999999999999,NO
0.2945,NO
0.2218,NO
0.1764,NO
0.3901,NO
0.21600000000000003,NO
1.2272,YES
0.3584,NO
1.2592,YES
0.4612,NO
0.1113,NO
0.6844,YES
2.9339999999999997,YES
2.8256,YES
0.7194,YES
0.4929,NO
0.1505,NO
0.8017,YES
0.503,NO
1.321,YES
0.2219,NO
0.1758,NO
0.2436,NO
0.2545,NO
0.3552,NO
3.5611,YES
0.1594,NO
2.2477,YES
0.2652,NO
2.043,YES
0.5796,NO
0.6552,NO
0.4321,NO
0.2319,NO
1.5461,YES
0.2464,NO
0.5262,YES
2.4603,YES
1.0572,YES
0.6127,NO
0.3951,NO
0.2194,NO
0.4767,NO
0.6978,YES
1.679,YES
0.6874,NO
0.2647,NO
0.6929,NO
0.3536,NO
0.302,NO
0.7075,NO
0.2759,NO
1.4965,YES
0.3098,NO
0.7473,YES
0.4412,NO
1.6971,YES
0.1992,NO
0.4006,NO
0.306,NO
0.3293,NO
0.375,NO
0.8644,NO
0.2408,NO
0.6132,NO
0.3131,NO
0.2839,NO
2.9378,YES
0.7469,YES
0.5022,YES
1.6823,YES
0.44,NO
0.1816,NO
2.6935,YES
0.3299,NO
2.5821,YES
0.3888,NO
1.1025,NO
0.6719,NO
0.7624,NO
0.2216,NO
1.0086,YES
0.2221,NO
1.003,YES
0.2184,NO
0.5281,YES
0.747,NO
0.4424,NO
0.7602,NO
0.5739,NO
2.5639999999999996,YES
0.6137,NO
2.4773,YES
0.7264,NO
0.2514,NO
3.0607,YES
0.8137,YES
0.5760000000000001,YES
1.5368,YES
0.434,NO
0.4356,NO
2.7903,YES
0.1886,NO
2.3823,YES
0.1088,NO
0.8602,NO
0.7994,NO
0.5359,NO
0.3589,NO
0.8629,YES
0.3054,NO
0.9917,YES
0.6181,NO
0.6033,YES
0.2916,NO
0.3178,NO
0.679,NO
0.3531,NO
2.4989,YES
0.6391,NO
2.1931,YES
0.3574,NO
0.18100000000000002,NO
2.5921,YES
0.7961,YES
0.5293,YES
1.4206,YES
0.2957,NO
0.1622,NO
1.8724,YES
0.3337,NO
2.4887,YES
0.4554,NO
0.5133,NO
0.2969,NO
0.1766,NO
0.2944,NO
1.7209999999999999,YES
0.1975,NO
1.3853,YES
0.2773,NO
0.6969,YES
0.6509,NO
0.4848,NO
0.6731,NO
0.3302,NO
2.4651,YES
0.5867,NO
2.0971,YES
0.2775,NO
0.306,NO
3.4924,YES
0.5601,YES
0.4844,YES
2.1273,YES
0.1941,NO
0.2005,NO
2.7199,YES
0.2642,NO
3.2046,YES
0.3017,NO
1.0128,NO
0.4511,NO
0.39899999999999997,NO
0.20600000000000002,NO
1.0456,YES
0.1506,NO
0.8533,YES
0.2042,NO
0.7124,YES
0.618,NO
0.4406,NO
0.6266,NO
0.3617,NO
3.1189999999999998,YES
0.7170000000000001,NO
2.8754,YES
0.192,NO
0.0905,NO
0.6679,YES
1.6649,YES
2.2663,YES
0.5332,YES
0.3153,NO
0.1428,NO
0.5238,YES
0.2734,NO
0.5251,YES
0.1615,NO
0.4007,NO
0.2731,NO
0.3087,NO
0.1698,NO
1.4102,YES
0.1648,NO
1.0299,YES
0.2053,NO
1.4821,YES
0.3432,NO
0.3059,NO
0.2786,NO
0.2349,NO
0.8034,YES
0.1956,NO
0.45,YES
0.2869,NO
0.10300000000000001,NO
0.7031,YES
1.4018,YES
1.2557,YES
0.5059,YES
0.3264,NO
0.1195,NO
0.6684,YES
0.4126,NO
0.7593,YES
0.14,NO
0.2514,NO
0.284,NO
0.32799999999999996,NO
0.1825,NO
1.9925,YES
0.1772,NO
1.0734,YES
0.1611,NO
0.9452,YES
0.3936,NO
0.4882,NO
0.3675,NO
0.1348,NO
0.7259,YES
0.2298,NO
0.3175,YES
0.08900000000000001,NO
0.0394,NO
0.4473,NO
0.2108,NO
0.0804,NO
0.3827,NO
0.1435,NO
0.0435,NO
0.3645,NO
0.1291,NO
0.4046,NO
0.1052,NO
0.619,YES
0.5619,YES
0.8129,YES
0.0869,NO
0.2336,NO
0.0797,NO
0.1899,NO
0.1551,NO
0.0801,NO
0.1295,NO
0.2039,NO
0.1988,NO
0.1177,NO
0.5342,NO
0.0945,NO
0.493,NO
1.5724,YES
0.4377,YES
0.4238,NO
0.2681,NO
0.1878,NO
0.2852,NO
0.3697,YES
1.4409999999999998,YES
0.2265,NO
0.1519,NO
0.3351,NO
0.1784,NO
0.1661,NO
0.2815,NO
0.1562,NO
0.4773,YES
0.2383,NO
0.5499,YES
0.2747,NO
1.4409,YES
0.1856,NO
0.1163,NO
0.1181,NO
0.1471,NO
0.0948,NO
0.2631,NO
0.1328,NO
0.247,NO
0.4484,NO
0.1391,NO
1.2485,YES
2.6866,YES
2.084,YES
0.9553,YES
0.4464,NO
0.1725,NO
1.2832,YES
0.4768,NO
1.2504,YES
0.2191,NO
0.6096,NO
0.636,NO
0.619,NO
0.3777,NO
2.8025,YES
0.2164,NO
1.5378,YES
0.2406,NO
1.4184,YES
0.6371,NO
0.7059,NO
0.5712,NO
0.1995,NO
1.4516,YES
0.3116,NO
1.0627,YES
1.0536,YES
0.2194,YES
0.6814,NO
0.1744,NO
0.1078,NO
0.4449,NO
0.2921,YES
0.7308,YES
0.4518,NO
0.1213,NO
0.5665,NO
0.1303,NO
0.1761,NO
0.4093,NO
0.1939,NO
0.573,YES
0.2479,NO
0.3905,YES
0.2703,NO
0.7646,YES
0.135,NO
0.1558,NO
0.1858,NO
0.1807,NO
0.1533,NO
0.6487,NO
0.2114,NO
0.4601,NO
0.21899999999999997,NO
0.1192,NO
0.7213,NO
0.4902,NO
0.4667,NO
0.4384,NO
0.1229,NO
0.0869,NO
0.7869,NO
1.5871,YES
0.593,NO
2.2207,YES
0.4709,NO
0.5234,NO
0.3027,NO
0.1414,NO
0.5533,NO
0.1658,NO
0.4812,NO
0.2072,NO
0.657,NO
2.2736,YES
1.7164,YES
1.5966,YES
0.5503,YES
0.7634,NO
1.3599,YES
0.4912,NO
3.0562,YES
1.0834,YES
0.4516,NO
0.2773,NO
0.2164,NO
0.3411,NO
0.6965,YES
2.3284,YES
0.35100000000000003,NO
0.2462,NO
0.4139,NO
0.2163,NO
0.2886,NO
0.5495,NO
0.1889,NO
1.5439,YES
0.305,NO
0.9761,YES
0.3398,NO
2.3094,YES
0.3021,NO
0.2333,NO
0.2763,NO
0.2219,NO
0.1601,NO
0.5041,NO
0.1881,NO
0.3762,NO
0.2364,NO
0.2123,NO
0.2572,NO
0.1841,NO
0.3021,NO
0.5289,NO
0.4295,NO
0.1921,NO
0.4149,NO
0.5963,YES
0.2561,NO
1.4072,YES
0.2438,NO
0.4744,NO
0.2594,NO
0.1116,NO
0.5651,NO
0.0862,NO
0.4528,NO
0.2775,NO
0.1193,NO
1.4369999999999998,YES
0.7006,YES
0.7198,YES
1.1869,YES
0.3487,NO
0.6155,YES
0.1432,NO
