50Traced_NONETRACED_MAX_SINGLE_LSA_83_SUM,Associated
0.1174661746617466,NO
0.12019953532868662,NO
0.1333196665299986,NO
0.492619926199262,NO
0.2013120131201312,NO
0.11138444717780509,NO
0.11589449227825609,NO
0.12204455377887109,NO
0.19208692086920864,NO
0.7772994396610633,YES
0.21272379390460566,NO
0.8395517288506219,YES
0.34399343993439935,NO
0.3305999726663933,NO
0.32936996036627025,NO
0.22529725297252973,NO
0.17452507858411914,NO
0.1514281809484761,NO
0.24347410140768072,NO
0.22454557878912124,NO
0.3258165914992483,NO
0.6618149514828482,YES
0.6635233018996857,YES
0.7225638923055897,YES
0.7725843925105917,YES
0.3871805384720514,NO
0.6575099084324177,YES
0.27675276752767525,NO
0.6818368183681837,YES
0.7755910892442257,YES
0.4036490364903649,NO
0.2181221812218122,NO
0.19434194341943417,NO
0.25850758507585075,NO
0.8782971163044964,YES
0.673978406450731,YES
0.26711767117671176,NO
0.1415880825474921,NO
0.1972803061363947,NO
0.20705207052070518,NO
0.29800464671313376,NO
0.30080634139674733,NO
0.3025146918135848,NO
0.8006696733634002,YES
0.22625392920595871,NO
0.6855268552685527,YES
0.13140631406314063,NO
0.8408500751674184,YES
0.20206368730353969,NO
0.21757550908842416,NO
0.18730353970206365,NO
0.2191471914719147,NO
0.18955856225228918,NO
0.3290966242995763,NO
0.21122044553778868,NO
0.24279076124094573,NO
0.12634959682930164,NO
0.10584939182725157,NO
0.22550225502255022,NO
0.5405220718873855,NO
0.25878092114254475,NO
0.24839415060817271,NO
0.06252562525625256,NO
0.03758370917042503,NO
0.28399617329506627,NO
0.9211425447587809,YES
0.2706027060270603,NO
0.7462757960912942,YES
0.12047287139538058,NO
0.19461527948612817,NO
0.18962689626896267,NO
0.2697826978269782,NO
0.23930572639059722,NO
0.10127101271012708,NO
0.3150198168648353,NO
0.08152248189148557,NO
0.3853355200218669,NO
0.9136941369413693,YES
0.8991389913899138,YES
0.8582069154024873,YES
0.7296022960229602,YES
0.39305726390597245,NO
0.7402624026240263,YES
0.2798961322946562,NO
0.6976219762197622,YES
0.7325406587399207,YES
0.619584529178625,NO
0.3847205138718054,NO
0.38472051387180545,NO
0.4887248872488724,NO
0.8433100997676644,YES
0.6935219352193522,YES
0.5085417520841875,NO
0.2729260625939593,NO
0.33640836408364083,NO
0.39654229875632085,NO
0.523780237802378,NO
0.547697143638103,NO
0.5468088014213475,NO
0.7399890665573321,YES
0.4536012026786934,NO
0.6646849801831352,YES
0.28850621839551727,NO
0.8191198578652453,YES
0.41799917999179986,NO
0.4214158808254749,NO
0.39811398113981133,NO
0.4165641656416564,NO
0.4078857455241218,NO
0.4456744567445674,NO
0.4282492824928249,NO
0.481003143364767,NO
0.08186415197485307,NO
0.055555555555555566,NO
0.5231652316523165,YES
0.8373650403170698,YES
0.8092797594642613,YES
0.5249419160858275,YES
0.15730490638239714,NO
0.04776547765477655,NO
0.5709307093070931,YES
0.12662293289599563,NO
0.3311466447997814,YES
0.13728303949706167,NO
0.2015853491868252,NO
0.27278939456061224,NO
0.1958452917862512,NO
0.042640426404264034,NO
0.7669810031433647,YES
0.07687576875768755,NO
0.8552002186688533,YES
0.17151838185048518,NO
0.7828344950116167,YES
0.14787481208145414,NO
0.15832991663249962,NO
0.21101544348776824,NO
0.12737460707940412,NO
0.39722563892305585,YES
0.12211288779554462,NO
0.518996856635233,YES
0.16714500478338112,NO
0.11165778324449908,NO
0.3429000956676233,NO
0.521183545168785,NO
0.29055623889572224,NO
0.3241765750990843,NO
0.17671176711767117,NO
0.08124914582479158,NO
0.3075714090474238,NO
0.8838321716550499,YES
0.2783927839278392,NO
0.8070247369140358,YES
0.13871805384720515,NO
0.16646166461664613,NO
0.15908159081590817,NO
0.1841601749350827,NO
0.3083230832308323,NO
0.09901599015990158,NO
0.26636599699330327,NO
0.19960366270329366,NO
0.33579335793357934,NO
0.8748804154708213,YES
0.8554052207188738,YES
0.7993029930299304,YES
0.8063413967473009,YES
0.3215115484488178,NO
0.7283722837228372,YES
0.2748394150608173,NO
0.08992756594232608,NO
0.13174798414650812,NO
0.6816318163181632,YES
0.8577969113024463,YES
0.7815361486948201,YES
0.6995353286866202,YES
0.16133661336613364,NO
