50Traced_NONETRACED_MAX_SINGLE_VSM_92_SUM,Associated
0.18976475984535743,NO
0.18419500688028306,NO
0.47637769477753755,NO
0.33294017430050454,NO
0.234126204049538,NO
0.4725771574601927,NO
0.1800668370355809,NO
0.1859642225280126,NO
0.3710110739794247,NO
0.7864491186685014,YES
0.4734945285367931,NO
0.8461437651530044,YES
0.3709455474739532,NO
0.35810235240154636,NO
0.35757814035777474,NO
0.21630299456130006,NO
0.3520083873927003,NO
0.18629185505536988,NO
0.3029290347945744,NO
0.2842539807352074,NO
0.22488696677806175,NO
0.6757093244217286,YES
0.6773474870585151,YES
0.7339623877858594,YES
0.7819277897909704,YES
0.15057990957342243,NO
0.6715811545770265,YES
0.3064674660900334,NO
0.6949085905248673,YES
0.7848109560317148,YES
0.3590197234781469,NO
0.25024572439551795,NO
0.28307450363672104,NO
0.20706375728982374,NO
0.8832972937553241,YES
0.6873730423956489,YES
0.21912063429657297,NO
0.1750212961142782,NO
0.2721315772229867,NO
0.17515234912522115,NO
0.347290478998755,NO
0.3295327960159885,NO
0.33117095865277507,NO
0.8088591835397417,YES
0.2580433785466221,NO
0.6984470218203264,YES
0.23019461372125027,NO
0.8473887687569622,YES
0.23484699560972416,NO
0.1852434309678265,NO
0.1562151890439683,NO
0.18675054059367013,NO
0.15837756372452658,NO
0.26263023392962453,NO
0.1791494659589804,NO
0.2739007928707162,NO
0.16899285761090363,NO
0.26721708931262694,NO
0.26846209291658474,NO
0.3788742546360003,NO
0.2892339951510386,NO
0.29624533123648517,NO
0.20693270427888083,NO
0.144289365048162,NO
0.2671515628071555,NO
0.9243824126859315,YES
0.30188061070703104,NO
0.7567000851844571,YES
0.22980145468842145,NO
0.2480833497149597,NO
0.23543673415896732,NO
0.23668173776292512,NO
0.26263023392962453,NO
0.23425725706048095,NO
0.23655068475198215,NO
0.22593539086560516,NO
0.2940174300504554,NO
0.9172400235895418,YES
0.9032828779241203,YES
0.8640325011467138,YES
0.7407116178494201,YES
0.18668501408819868,NO
0.7509337527029684,YES
0.21341982832055564,NO
0.7100452132887753,YES
0.743529257584693,YES
0.42140095668697986,NO
0.3085643142651202,NO
0.2984077059170434,NO
0.2959176987091279,NO
0.849747722953935,YES
0.7061136229604875,YES
0.21649957407771442,NO
0.2984077059170434,NO
0.2908721577878252,NO
0.2941484830613983,NO
0.1630954721184719,NO
0.15713256012056878,NO
0.1849813249459406,NO
0.7506716466810824,YES
0.26040233274359476,NO
0.6784614376515301,YES
0.22003800537317347,NO
0.8265513400170369,YES
0.13446038922744252,NO
0.31800013105301095,NO
0.295655592687242,NO
0.31334774916453706,NO
0.3050258829696612,NO
0.2818950265382347,NO
0.32455278160015727,NO
0.19756241399646157,NO
0.11958587248542035,NO
0.132691173579713,NO
0.42068016512679374,YES
0.8440469169779176,YES
0.8171155232291462,YES
0.5117620077321277,YES
0.19192713452591573,NO
0.08688814625516023,NO
0.43627547342900197,YES
0.2586331170958653,NO
0.7114867964091475,YES
0.17272786842277701,NO
0.3596094620273901,NO
0.3444728392634821,NO
0.3444728392634821,NO
0.061070703099403705,NO
0.7765546163423105,YES
0.11480243758600353,NO
0.8611493349059695,YES
0.1950068802830745,NO
0.7917567656116898,YES
0.2267217089312627,NO
0.2575846930083218,NO
0.408688814625516,NO
0.21846536924185833,NO
0.544918419500688,YES
0.14612410720136296,NO
0.7126662735076339,YES
0.23864753292706903,NO
0.15949151431754147,NO
0.5308302208243234,NO
0.3603302535875762,NO
0.3700281763973527,NO
0.5246707293100059,NO
0.13511565428215713,NO
0.22783565952427753,NO
0.35587445121551664,NO
0.8886049406985126,YES
0.5364655002948692,NO
0.8149531485485879,YES
0.18059104907935258,NO
0.22108642946071683,NO
0.16361968416224362,NO
0.14691042526702053,NO
0.40200511106742676,NO
0.18340868881462552,NO
0.32488041412751456,NO
0.27986370486861933,NO
0.3252080466548719,NO
0.8800209684817508,YES
0.8613459144223838,YES
0.8075486534303126,YES
0.8142978834938733,YES
0.3493873271738418,NO
0.7395321407509338,YES
0.3046327239368325,NO
0.10372845816132628,NO
0.15503571194548194,NO
0.3364130790904921,YES
0.863639342113885,YES
0.790511762007732,YES
0.427494921695826,YES
0.19579319834873207,NO
0.08138391979555729,NO
0.37690845947185636,YES
0.5919664504291986,NO
0.5804993119716925,YES
0.517331760697202,NO
0.22639407640390535,NO
0.3444073127580106,NO
0.18268789725443943,NO
0.13439486272197104,NO
0.7717711814428936,YES
0.11028110870847257,NO
0.7965402005111067,YES
0.19520345979948892,NO
