50Traced_NONETRACED_MAX_MULTI_LSA_17_SUM,Associated
0.11394960322984829,NO
0.14910204649867745,NO
0.0718362801058054,NO
0.2711262703605737,NO
0.09076987331198666,NO
0.09661701239036619,NO
0.23604343589029655,NO
0.03508283447027705,NO
0.35361269664485595,NO
0.7731449255185857,YES
0.10740637616594739,NO
0.4583739384658221,YES
0.2901990811638592,NO
0.326674091605179,NO
0.21349018515940413,NO
0.1488236113044689,NO
0.23165808158151194,NO
0.08283447027704302,NO
0.2247668105248504,NO
0.2553946818877907,NO
0.1239036614228039,NO
0.6555060559654742,YES
0.4115968258387861,YES
0.7173882778783239,YES
0.7683419184184882,YES
0.34588612000556873,NO
0.6511207016566896,YES
0.21536962272031188,NO
0.1749269107615203,YES
0.5565919532228875,YES
0.28630098844493945,NO
0.13907837950716975,NO
0.10009745231797304,NO
0.11241820966170124,NO
0.5442711958791592,YES
0.18495057775302806,YES
0.1593345398858416,NO
0.1475010441319783,NO
0.1326743700403731,NO
0.07928442155088405,NO
0.239802311012112,NO
0.22093832660448284,NO
0.14910204649867745,NO
0.49881665042461376,YES
0.0735068912710567,NO
0.17624947793401088,YES
0.016845329249617153,NO
0.6230683558401782,YES
0.04886537658360021,NO
0.1583600167061117,NO
0.06905192816371991,NO
0.0535987748851455,NO
0.1298204092997355,NO
0.16747876931644165,NO
0.15188639844076293,NO
0.13455380760128083,NO
0.18961436725602118,NO
0.21662258109425034,NO
0.16358067659752193,NO
0.38507587359042184,NO
0.27251844633161637,NO
0.3108728943338438,NO
0.2970207434219685,NO
0.03222887372963945,NO
0.3882778783238201,NO
0.9196714464708341,YES
0.18989280245022974,NO
0.45955728804120854,YES
0.2639565641097035,NO
0.3222887372963943,NO
0.12891549491855775,NO
0.20799109007378538,NO
0.28922455798412916,NO
0.21481275233189476,NO
0.30829736878741476,NO
0.2320061255742726,NO
0.36321871084505086,NO
0.912084087428651,YES
0.8972574133370459,YES
0.8555617430043159,YES
0.724557984129194,YES
0.3518724766810525,NO
0.7354169567033275,YES
0.2185716274537102,NO
0.6633718502018656,YES
0.727551162466936,YES
0.34017819852429354,NO
0.26862035361269665,NO
0.2578309898371154,NO
0.18147013782542118,NO
0.6713072532368093,YES
0.6878045384936657,YES
0.27342336071279416,NO
0.19142419601837676,NO
0.19935959905332037,NO
0.09780036196575248,NO
0.28428233328692754,NO
0.28811081720729503,NO
0.21571766671307255,NO
0.6146456912153696,YES
0.21745788667687602,NO
0.6584296255046639,YES
0.17457886676875958,NO
0.8157455102324935,YES
0.07357650006960881,NO
0.21223722678546572,NO
0.13949603229848256,NO
0.14402060420437146,NO
0.19845468467214258,NO
0.3061394960322985,NO
0.21919810664067943,NO
0.19685368230544345,NO
0.11443686481971321,NO
0.0957120980091884,NO
0.29437560907698745,YES
0.61172212167618,YES
0.6607267158568844,YES
0.3543087846303773,YES
0.156480579145204,NO
0.08777669497424476,NO
0.48252819156341364,YES
0.17910343867464854,NO
0.29145203953779764,YES
0.0790059863566755,NO
0.2589447306139496,NO
0.2230961993595991,NO
0.1932340247807323,NO
0.06536266184045667,NO
0.762633996937213,YES
0.10079354030349436,NO
0.7104970068216623,YES
0.17736321871084507,NO
0.6337881108172073,YES
0.11833495753863293,NO
0.2425170541556453,NO
0.3165808158151191,NO
0.11638591117917307,NO
0.4555199777251845,YES
0.27732145343171377,NO
0.2927049979117361,YES
0.23541695670332738,NO
0.18801336488932205,NO
0.20130864541278018,NO
0.4001113740776835,NO
0.35799805095364057,NO
0.3133092022831687,NO
0.3122650703048866,NO
0.22233050257552558,NO
0.3375330641793123,NO
0.8816650424613672,YES
0.1565501879437561,NO
0.5214395099540583,YES
0.26388695531115136,NO
0.2936099122929139,NO
0.1598914102742587,NO
0.0993317555338995,NO
0.32263678128915496,NO
0.16462480857580405,NO
0.2956981762494779,NO
0.27759988862592233,NO
0.2999443129611583,NO
0.8725462898510372,YES
0.8527077822636783,YES
0.7955589586523739,YES
0.8027286649032439,YES
0.39134066546011426,NO
0.7233050257552556,YES
0.19963803424752893,NO
0.10726715856884311,NO
0.040373103160239454,NO
0.3299457051371294,YES
0.8551440902130031,YES
0.7774606710288181,YES
0.4420854796046221,YES
0.20625087010998192,NO
0.03960740637616597,NO
0.7452317972991788,YES
0.4067938187386886,NO
0.29159125713490197,YES
0.1751357371571767,NO
0.2940971738827788,NO
0.32931922595016017,NO
0.21488236113044687,NO
0.10023666991507729,NO
0.7575525546429069,YES
0.11053877210079355,NO
0.7838646804956148,YES
0.10058471390783794,NO
0.7791312821940695,YES
0.3308506195183072,NO
0.43094807183628014,NO
0.3810385632743979,NO
0.29778644020604206,NO
0.7029792565780316,YES
0.3036335792844216,NO
0.30147570652930533,YES
0.2264374216901017,NO
0.16504246136711684,NO
0.22052067381317,NO
0.3346791034386747,NO
0.31010719754977045,NO
0.33391340665460123,NO
0.2329806487540025,NO
0.22010302102185722,NO
0.3415703744953362,NO
0.7397327022135599,YES
0.18787414729221777,NO
0.48962828901573163,YES
0.31010719754977034,NO
0.25421133231240434,NO
0.22024223861896144,NO
0.0012529583739384897,NO
0.2755116246693583,NO
0.1655297229569818,NO
0.2798969789781429,NO
0.2702213559793958,NO
0.2787832382013087,NO
0.7320757343728248,YES
0.6389391619100656,YES
0.7336071279409718,YES
0.8176249477934012,YES
0.36983154670750384,NO
0.7166225810942504,YES
0.1689405540860365,NO
0.17638869553111516,NO
0.12863705972434916,NO
0.2741890574968676,NO
0.32256717249060285,NO
0.2304747320061256,NO
0.31644159821801476,NO
0.22518446331616318,NO
0.04691633022414035,NO
0.3300153139356815,NO
0.8398997633300851,YES
0.34017819852429354,NO
0.4401364332451623,YES
0.17339551719337323,NO
0.2013782542113324,NO
0.02526799387442573,NO
0.15829040790755952,NO
0.2228873729639427,NO
0.22400111374077683,NO
0.34693025198385086,NO
0.12654879576778505,NO
0.38173465125991934,NO
0.8826395656410971,YES
0.8307114019212031,YES
0.8894612278992067,YES
0.7253932897118196,YES
0.278435194208548,NO
0.7873451204232217,YES
0.29715996101907294,NO
0.22810803285535294,NO
0.17242099401364339,NO
0.24745927885284705,NO
0.4029653348183211,NO
0.3824307392454407,NO
0.3218014757065294,NO
0.24919949881665046,NO
0.20270082138382292,NO
0.3618265348740082,NO
0.8504106919114577,YES
0.23875817903382987,NO
0.3910622302659057,YES
0.23750522065989146,NO
0.2922873451204233,NO
0.10664067938187388,NO
0.05095364054016427,NO
0.33843797856049007,NO
0.16239732702213563,NO
0.32395934846164565,NO
0.22177363218710847,NO
0.3073924544062371,NO
0.7640261729082557,YES
0.844493944034526,YES
0.7961158290407909,YES
0.7874843380203259,YES
0.3934985382152305,NO
0.7407072253932898,YES
0.15759431992203818,NO
0.17854656828623142,NO
0.13323124042879023,NO
0.10824168174857304,NO
0.38653765836001674,NO
0.25852707782263684,NO
0.2544201587080608,NO
0.17409160517889463,NO
0.019072810803285545,NO
0.25810942503132395,NO
0.9073506891271058,YES
0.0888208269525268,NO
0.482667409160518,YES
0.2768341918418489,NO
0.2927746067102883,NO
0.1958791591257135,NO
0.11172212167617987,NO
0.2312404287901991,NO
0.18390644577474594,NO
0.22706390087707093,NO
0.20200473339830158,NO
0.3156062926353892,NO
0.8360016706111654,YES
0.831198663511068,YES
0.8198524293470696,YES
0.6887790616733955,YES
0.2549074202979257,NO
0.67979952666017,YES
0.14520395377975778,NO
0.18905749686760412,NO
0.12689683976054575,NO
0.9559376305164974,YES
0.7008909926214675,YES
0.6866907977168315,YES
0.7994570513712934,YES
0.3410135041069191,NO
0.16963664207155785,NO
0.8286231379646388,YES
0.11102603369065853,NO
0.830224140331338,YES
0.09738270917443967,NO
0.2645134344981206,NO
0.2544897675066129,NO
0.1581511903104553,NO
0.1608659334539886,NO
0.6704023388556314,YES
0.14276764583043303,NO
0.7661840456633718,YES
0.2437004037310316,NO
0.3133092022831687,YES
0.16504246136711678,NO
0.28247250452457195,NO
0.48392036753445644,NO
0.15146874564945012,NO
0.8378811081720732,YES
0.4249617151607964,NO
0.7461367116803564,YES
0.25198385075873597,NO
0.1090769873311987,NO
0.4709731310037589,YES
0.2583878602255326,NO
0.21516079632465548,NO
0.8907837950716971,YES
0.17631908673256305,NO
0.07114019212028402,NO
0.9299039398579981,YES
0.38375330641793126,NO
0.590909090909091,YES
0.12139774467492692,NO
0.23966309341500772,NO
0.2603369065849924,NO
0.2026312125852708,NO
0.13984407629124324,NO
0.5027843519420855,NO
0.10072393150494227,NO
0.515174718084366,NO
0.0434358902965335,NO
0.35980787971599615,NO
0.38939161910065434,NO
0.253027982737018,NO
0.5130168453292497,NO
0.38424056800779627,NO
0.8653765836001671,YES
0.4885145482388975,NO
0.5668244466100516,YES
0.10956424892106362,NO
0.09278852846999863,NO
0.31198663511067803,YES
0.7957677850480301,YES
0.7566476402617293,YES
0.4671446470833913,YES
0.21300292356953923,NO
0.0,NO
0.5659195322288738,YES
0.50097452317973,NO
0.342475288876514,YES
0.19330363357928446,NO
0.21105387721007937,NO
0.232702213559794,NO
0.149380481692886,NO
0.07114019212028402,NO
0.7262285952944453,YES
0.057357650006960914,NO
0.7892245579841293,YES
0.15265209522483644,NO
0.7344424335235975,YES
0.5057775302798274,NO
0.39948489489071426,NO
0.5432270639008772,NO
0.4193234024780733,NO
0.5402338855631352,YES
0.47528887651399143,NO
0.31351802867882506,YES
0.21383822915216485,NO
0.09097869970764308,NO
0.8714325490742032,YES
0.157524711123486,NO
0.17993874425727416,NO
0.8934289294166784,YES
0.21376862035361274,NO
0.08534038702492,NO
0.7807322845607686,YES
0.3762355561743005,NO
0.7909647779479327,YES
0.08791591257134904,NO
0.20144786300988446,NO
0.15035500487261594,NO
0.11130446888486709,NO
0.16065710705833222,NO
0.23841013504106925,NO
0.08408742865098151,NO
0.5119727133509677,NO
0.08380899345677295,NO
0.3238201308645413,NO
0.41994988166504255,NO
0.2611722121676181,NO
0.5448976750661285,NO
0.4159125713490186,NO
0.6500765696784074,YES
0.5150355004872618,NO
0.606640679381874,YES
0.014269803703188103,NO
0.0005568703884171189,NO
0.29340108589725744,YES
0.738201308645413,YES
0.6883614088820827,YES
0.38605039677015174,YES
0.17172490602812193,NO
0.004385354308784659,NO
0.6850897953501324,YES
0.11255742725880555,NO
0.2480161492412641,YES
0.09285813726855077,NO
0.23520813030767088,NO
0.27098705276346935,NO
0.1591257134901852,NO
0.017332590839482145,NO
0.7162745371014897,YES
0.05513016845329252,NO
0.7079910900737855,YES
0.09550327161353195,NO
0.6856466657385495,YES
0.13267437004037316,NO
0.3270917443964917,NO
0.06028121954615065,NO
0.056731170819991655,NO
0.6480579145203954,YES
0.10615341779200893,NO
0.2535152443268829,YES
0.7831685925100933,YES
0.6348322427954894,YES
0.3595294445217876,NO
0.24885145482388973,NO
0.2426562717527496,NO
0.16058749825978005,NO
0.4995823472086873,YES
0.8583460949464014,YES
0.23882778783238204,NO
0.11617708478351668,NO
0.2054155645273563,NO
0.03647501044131979,NO
0.2951413058610609,NO
0.23465125991925387,NO
0.18843101768063483,NO
0.1362940275650842,YES
0.20722539328971182,NO
0.7696644855909788,YES
0.1591953222887373,NO
0.5407211471530002,YES
0.04809967979952667,NO
0.10754559376305167,NO
0.14067938187386891,NO
0.0951552276207713,NO
0.14645691215369627,NO
0.292635389113184,NO
0.16782681330920227,NO
0.115341779200891,NO
0.20910483085061957,NO
0.058540999582347236,NO
0.8148405958513157,YES
0.6816093554225254,YES
0.6571070583321733,YES
0.8216622581094252,YES
0.24571905888904358,NO
0.04684672142558821,NO
0.9810664067938187,YES
0.3031463176945566,NO
0.863775581233468,YES
0.07691772240011138,NO
0.32792704997911737,NO
0.2803146317694557,NO
0.1964360295141306,NO
0.15655018794375616,NO
0.6797299178616178,YES
0.06619796742308229,NO
0.8102464151468747,YES
0.13169984686064323,NO
0.35841570374495346,YES
0.3320339690936934,NO
0.2923569539189754,NO
0.4837811499373522,NO
0.31978282054851737,NO
0.8077404983989978,YES
0.47480161492412654,NO
0.8540303494361688,YES
0.21014896282890158,NO
0.17075038284839208,NO
0.8989976333008494,YES
0.7553946818877908,YES
0.7409856605874983,YES
0.7730057079214814,YES
0.29722956981762494,NO
0.2188500626479187,NO
0.8125435054990953,YES
0.3723374634553809,NO
0.8046777112627037,YES
0.15996101907281082,NO
0.2746763190867325,NO
0.2730753167200334,NO
0.11151329528052348,NO
0.10998190171237648,NO
0.7070861756926076,YES
0.19915077265766398,NO
0.7590839482110541,YES
0.21376862035361274,NO
0.3309202283168593,YES
0.3547264374216902,NO
0.3695531115132954,NO
0.48245858276486164,NO
0.33307810107197555,NO
0.8128219406933038,YES
0.41278017541417245,NO
0.7500348043992762,YES
0.20806069887233755,NO
0.08568843101768064,NO
0.9674230822776001,YES
0.7142558819434779,YES
0.7402199638034249,YES
0.830781010719755,YES
0.3433105944591397,NO
0.11499373520813033,NO
0.8360016706111654,YES
0.09947097313100378,NO
0.8728247250452458,YES
0.09480718362801058,NO
0.21940693303633582,NO
0.21035778922455803,NO
0.09933175553389953,NO
0.23966309341500772,NO
0.7183628010580538,YES
0.149867743282751,NO
0.8394821105387723,YES
0.19796742308227763,NO
0.3963524989558681,YES
0.19866351106779898,NO
0.31734651259919266,NO
0.5252679938744258,NO
0.18731727690380065,NO
0.8415703744953363,YES
0.35925100932757914,NO
0.7808715021578728,YES
0.20005568703884177,NO
0.06271752749547543,NO
0.8166504246136713,YES
0.6772240011137408,YES
0.6475706529305305,YES
0.8060002784351944,YES
0.19086732562995964,NO
0.03640540164276765,NO
0.9652652095224837,YES
0.09257970207434221,NO
0.8521509118752612,YES
0.08492273423360713,NO
0.3151886398440763,NO
0.23827091744396497,NO
0.14931087289433387,NO
0.10615341779200893,NO
0.6730474732006126,YES
0.08311290547125158,NO
0.8147013782542114,YES
0.049631073367673695,NO
0.37080606988723386,YES
0.1722817764165391,NO
0.28337741890574975,NO
0.49157733537519155,NO
0.13281358763747741,NO
0.8114993735208131,YES
0.45726019768898796,NO
0.8980231101211194,YES
0.10510928581372689,NO
0.10705833217318675,NO
0.26820270082138387,YES
0.7039537797577614,YES
0.7858137268550746,YES
0.3621049700682166,YES
0.1926075455937631,NO
0.07469024084644302,NO
0.3716413754698594,YES
0.33126827230961997,NO
0.2711262703605737,YES
0.10824168174857304,NO
0.327230961993596,NO
0.3441459000417654,NO
0.23562578309898377,NO
0.1437421690101629,NO
0.7590143394125017,YES
0.13824307392454407,NO
0.7923569539189754,YES
0.1490324377001253,NO
0.7859529444521788,YES
0.2061812613114298,NO
0.3896700542948629,NO
0.3285535291660866,NO
0.2649310872894334,NO
0.3193651677572046,YES
0.2927746067102882,NO
0.21119309480718365,YES
0.12230265905610471,NO
0.07531672003341225,NO
0.43234024780732294,YES
0.8299457051371295,YES
0.853543087846304,YES
0.529931783377419,YES
0.21293331477098706,NO
0.058749825978003656,NO
0.804329667269943,YES
0.3103160239454267,NO
0.429347069469581,YES
0.11708199916469444,NO
0.216970625087011,NO
0.22246972017262986,NO
0.05568703884170961,NO
0.1286370597243492,NO
0.8057218432409858,YES
0.13573715717666715,NO
1.0,YES
0.0323680913267437,NO
0.9210636224418768,YES
0.2703605735765001,NO
0.3284839203675346,NO
0.39029653348183213,NO
0.27634693025198387,NO
0.7738410135041071,YES
0.342475288876514,NO
0.372407072253933,YES
0.16880133648893228,NO
0.06926075455937633,NO
0.18481136015592373,NO
0.23666991507726579,NO
0.15439231518863986,NO
0.2026312125852708,NO
0.1074759849644995,NO
0.07211471530001395,NO
0.40414868439370744,NO
0.15954336628149798,NO
0.086871780593067,NO
0.09877488514548241,NO
0.7707086175692608,YES
0.6555060559654742,YES
0.6111652512877629,YES
0.06042043714325493,NO
0.17541417235138526,NO
0.09731310037588756,NO
0.12689683976054575,NO
0.17075038284839203,NO
0.16093554225254073,NO
0.1019072810803286,NO
0.17993874425727416,NO
0.1186830015313936,NO
0.10733676736739525,NO
0.23200612557427266,NO
0.10733676736739525,NO
0.38472782959766116,NO
0.628567450925797,YES
0.8024502297090352,YES
0.2955589586523737,NO
0.15397466239732704,NO
0.09557288041208409,NO
0.042252540721147175,NO
0.8302937491298901,YES
0.6882221912849785,YES
0.08088542391758316,NO
0.1120701656689406,NO
0.058540999582347236,NO
0.0819991646944174,NO
0.19044967283864686,NO
0.17952109146596132,NO
0.1258527077822637,NO
0.5138521509118753,YES
0.08053737992482252,NO
0.6607963246554367,YES
0.0020882639565641126,NO
0.8612696644855911,YES
0.09995823472086873,NO
0.07058332173186693,NO
0.08074620632047891,NO
0.0876374773771405,NO
0.055130168453292494,NO
0.11937908951691495,NO
0.08234720868717807,NO
0.08366977585966864,NO
0.06765975219267717,NO
0.02053459557288044,NO
0.2803842405680078,YES
0.8021717945148268,YES
0.8016845329249619,YES
0.3448419880272866,YES
0.16184045663371857,NO
0.02109146596129753,NO
0.47640261729082567,YES
0.1653905053598775,NO
0.2894333843797857,YES
0.04809967979952667,NO
0.17374356118613396,NO
0.20938326604482813,NO
0.13246554364471672,NO
0.03974662397327025,NO
0.7490602812195463,YES
0.03515244326882919,NO
0.847417513573716,YES
0.08373938465822081,NO
0.7980648754002507,YES
0.10128080189335933,NO
0.21752749547542813,NO
0.3018933593206181,NO
0.06035082834470279,NO
0.43185298621745805,YES
0.2664624808575804,NO
0.21578727551162472,YES
0.8133788110817208,YES
0.6196575247111236,YES
0.34832242795489354,NO
0.20485869413893917,NO
0.15968258387860232,NO
0.14506473618265353,NO
0.6172212167617989,YES
0.8925240150355007,YES
0.17395238758179035,NO
0.11596825838786026,NO
0.1780593066963664,NO
0.06348322427954894,NO
0.20137825421133235,NO
0.2383405262425171,NO
0.12933314770987056,NO
0.5600027843519422,YES
0.14993735208130313,NO
0.8269525267993876,YES
0.11729082556035086,NO
0.8384379785604902,YES
0.043992760684950616,NO
0.08840317416121399,NO
0.129054712515662,NO
0.13330084922734237,NO
0.0957120980091884,NO
0.2441876653208966,NO
0.13281358763747741,NO
0.16713072532368092,NO
0.19650563831268272,NO
0.13079493247946544,NO
0.08756786857858836,NO
0.3365585409995824,NO
0.12989001809828762,NO
0.1789642210775442,NO
0.25052206598914106,NO
0.14541278017541417,NO
0.36976193790895173,NO
0.7487818460253377,YES
0.09452874843380207,NO
0.4559376305164974,YES
0.32013086454127815,NO
0.35444800222748163,NO
0.23611304468884872,NO
0.12766253654461926,NO
0.25093971878045385,NO
0.1894055408603648,NO
0.2655575664764027,NO
0.229152164833635,NO
0.22518446331616318,NO
0.6866907977168315,YES
0.6934428511763888,YES
0.711332312404288,YES
0.7354169567033275,YES
0.3323124042879021,NO
0.6688013364889323,YES
0.2143254907420298,NO
0.6944173743561186,YES
0.5075177502436309,YES
0.2640261729082556,NO
0.1593345398858416,NO
0.09431992203814565,NO
0.05345955728804122,NO
0.5885423917583184,YES
0.7867186412362523,YES
0.11499373520813033,NO
0.06292635389113185,NO
0.07559515522762078,NO
0.049561464569121555,NO
0.1804260058471391,NO
0.16699150772657664,NO
0.10615341779200893,NO
0.15738549352638173,YES
0.08582764861478492,NO
0.7299178616177087,YES
0.07197549770290965,NO
0.722539328971182,YES
0.026729778644020624,NO
