50Traced_NONETRACED_MEDIAN_MULTI_VSM_2_SUM,Associated
0.10026675035305194,NO
0.08692923270045504,NO
0.16412992311313354,NO
0.32418013494429626,NO
0.08991056017574142,NO
0.26863329672053976,NO
0.077043778440295,NO
0.09116585595480936,NO
0.3450494272713008,NO
0.38835713164914487,YES
0.12144986662482349,NO
0.5149850933626234,YES
0.38788639573199435,NO
0.33469323709399024,NO
0.3334379413149223,NO
0.16381609916836654,NO
0.17307390553899263,NO
0.17668288090381296,NO
0.15377373293582303,NO
0.32653381453004865,NO
0.164600659030284,NO
0.142319158951828,YES
0.18546995135728855,YES
0.3414404519064804,YES
0.3778440294994508,YES
0.34034206809979606,NO
0.131806056802134,YES
0.24054605366389453,NO
0.15283226110152207,YES
0.36811548721167425,YES
0.5121606778597206,NO
0.23238663109995294,NO
0.1647575710026675,NO
0.15910873999686176,NO
0.603954181704064,YES
0.13478738427742035,YES
0.19865055703750195,NO
0.15032166954338616,NO
0.13855327161462422,NO
0.15063549348815317,NO
0.26659344107955435,NO
0.22407029656362784,NO
0.22799309587321512,NO
0.42570218107641616,YES
0.10481719755217324,NO
0.16130550761023066,YES
0.038129609289188765,NO
0.5179664208379099,YES
0.049270359328416766,NO
0.17479993723521106,NO
0.1052879334693237,NO
0.1784089126000314,NO
0.11046602855797896,NO
0.2832261101522046,NO
0.1602071238035462,NO
0.1427898948689785,NO
0.12364663423819236,NO
0.23693707829907423,NO
0.19347246194884668,NO
0.43417542758512473,NO
0.2218735289502589,NO
0.329201318060568,NO
0.21449866624823472,NO
0.06449082064961557,NO
0.3277891103091166,NO
0.7023379883885139,YES
0.23615251843715673,NO
0.3008002510591558,YES
0.30629217009257803,NO
0.3248077828338302,NO
0.31978659971755846,NO
0.2857367017103405,NO
0.2722422720853601,NO
0.18358700768868663,NO
0.29013023693707835,NO
0.26000313823944765,NO
0.330142789894869,NO
0.69182488623882,YES
0.7004550447199122,YES
0.5578220618233171,YES
0.2625137297975836,YES
0.24493958889063233,NO
0.28699199748940846,YES
0.18091950415816727,NO
0.1890789267221089,YES
0.26926094461007377,YES
0.5112192060254197,NO
0.2454103248077828,NO
0.22108896908834144,NO
0.21073277891103093,NO
0.5236152518437157,YES
0.17966420837909933,YES
0.25623725090224386,NO
0.1340028244155029,NO
0.19865055703750195,NO
0.12380354621057588,NO
0.34379413149223287,NO
0.31225482504315083,NO
0.31021496940216536,NO
0.28636434959987445,YES
0.1300800251059156,NO
0.11344735603326536,YES
0.033422250117683974,NO
0.46806841361995916,YES
0.048328887494115805,NO
0.18091950415816727,NO
0.1274125215753962,NO
0.16977875411893928,NO
0.1498509336262357,NO
0.32998587792248546,NO
0.19661070139651654,NO
0.1930017260316962,NO
0.09822689471206654,NO
0.02290914796798996,NO
0.20492703593284167,YES
0.5099639102463517,YES
0.44547308959673626,YES
0.20900674721481252,YES
0.1142319158951828,NO
0.005021183116271772,NO
0.43919661070139643,YES
0.20351482818139027,NO
0.19253099011454575,YES
0.2110466028557979,NO
0.32433704691667975,NO
0.2880903812960929,NO
0.2880903812960929,NO
0.07437627490977562,NO
0.34834457869135416,YES
0.07186568335163973,NO
0.5509179350384433,YES
0.20696689157382708,NO
0.3847481562843245,YES
0.06653067629060098,NO
0.09085203201004237,NO
0.2940530362466656,NO
0.06213714106386317,NO
0.253726659344108,YES
0.13588576808410482,NO
0.22234426486740938,YES
0.2268947120665307,NO
0.10481719755217324,NO
0.2945237721638161,NO
0.45488780793974576,NO
0.29483759610858307,NO
0.2923270045504472,NO
0.24886238820021966,NO
0.17683979287619644,NO
0.241644437470579,NO
0.6166640514671269,YES
0.264553585438569,NO
0.44029499450808096,YES
0.296406715832418,NO
0.28903185313039387,NO
0.2496469480621371,NO
0.06935509179350385,NO
0.25874784246037974,NO
0.10952455672367803,NO
0.23882002196767615,NO
0.30142789894868977,NO
0.18750980699827396,NO
0.6359642240702964,YES
0.57053193158638,YES
0.47983681154872115,YES
0.46226267064176996,YES
0.3654479836811549,NO
0.2811862545112192,YES
0.1382394476698572,NO
0.13918091950415817,NO
0.10607249333124118,NO
0.15236152518437157,YES
0.5568805899890161,YES
0.3817668288090381,YES
0.19347246194884668,YES
0.12348972226580887,NO
0.07939745802604739,NO
0.30911658559548094,YES
0.3922799309587321,NO
0.15094931743292012,YES
0.21355719441393378,NO
0.3379883885140436,NO
0.38804330770437784,NO
0.35728856111721324,NO
0.21261572257963285,NO
0.363251216067786,YES
0.2058685077671426,NO
0.3962027302683194,YES
0.20743762749097755,NO
0.38553271614624196,YES
0.30613525812019454,NO
0.33077043778440296,NO
0.33422250117683977,NO
0.14655578220618234,NO
0.2138710183587008,YES
0.15973638788639574,NO
0.19268790208692924,YES
0.20665306762906008,NO
0.10152204613211988,NO
0.35823003295151423,NO
0.28275537423505415,NO
0.22736544798368116,NO
0.4131492232857367,NO
0.2439981170563314,NO
0.2256394162874627,NO
0.29828965950101993,NO
0.296720539777185,YES
0.3055076102306606,NO
0.3685862231288247,YES
0.37988388514043625,NO
0.3040954024792092,NO
0.3036246665620587,NO
0.0682567079868194,NO
0.1493801977090852,NO
0.0724933312411737,NO
0.1843715675506041,NO
0.33861603640357757,NO
0.13980856739369216,NO
