50Traced_NONETRACED_SUM_RAW_LSA_75_MAX,Associated
0.3758,NO
0.1008,NO
0.2281,NO
0.2164,NO
0.4389,NO
0.4991,NO
0.3887,NO
0.1934,NO
0.3215,NO
1.7352,YES
0.1578,NO
1.3459,YES
0.2427,NO
0.3069,NO
0.2223,NO
0.244,NO
0.2211,NO
0.2467,NO
0.0777,NO
0.2179,NO
0.4545,NO
1.6147,YES
1.5994,YES
1.7795,YES
1.4586,YES
0.4912,NO
1.6299,YES
0.415,NO
0.8101,YES
0.4349,YES
0.4731,NO
0.2709,NO
0.1978,NO
0.4607,NO
1.4345,YES
2.1958,YES
0.2985,NO
0.2604,NO
0.3053,NO
0.2533,NO
0.4229,NO
0.1526,NO
0.1551,NO
1.1638,YES
0.3268,NO
2.0896,YES
0.3547,NO
1.4382,YES
0.4894,NO
0.1262,NO
0.2302,NO
0.2339,NO
0.0802,NO
0.2613,NO
0.2393,NO
0.2354,NO
0.4296,NO
0.1925,NO
0.5773,NO
0.2865,NO
0.4,NO
0.4832,NO
0.4504,NO
0.3699,NO
0.5337,NO
1.9972,YES
0.6119,NO
1.1643,YES
0.24,NO
0.4361,NO
0.2136,NO
0.22,NO
0.4191,NO
0.2707,NO
0.32799999999999996,NO
0.2085,NO
0.4499,NO
1.923,YES
1.5562,YES
2.1657,YES
1.4734,YES
0.5595,NO
1.6828,YES
0.35700000000000004,NO
1.2782,YES
1.2527,YES
0.8359,NO
0.4628,NO
0.2063,NO
0.5378,NO
2.1688,YES
2.2236,YES
0.4624,NO
0.2756,NO
0.4922,NO
0.3205,NO
0.5308,NO
0.511,NO
0.3355,NO
1.2065,YES
0.4278,NO
1.6508,YES
0.3732,NO
1.4544,YES
0.408,NO
0.1251,NO
0.3762,NO
0.3129,NO
0.1089,NO
0.4916,NO
0.32299999999999995,NO
0.3571,NO
0.7613,NO
0.225,NO
1.2661,YES
2.9771,YES
1.8459,YES
1.1234,YES
0.5348,NO
0.3797,NO
0.7015,YES
0.6873,NO
0.9355,YES
0.2888,NO
0.5725,NO
0.4526,NO
0.217,NO
0.1313,NO
2.9377,YES
0.3278,NO
2.9089,YES
0.3929,NO
2.9427,YES
0.6409,NO
0.8107,NO
0.5579999999999999,NO
0.4143,NO
1.1564,YES
0.4531,NO
0.53,YES
0.3888,NO
0.0867,NO
0.4302,NO
0.3447,NO
0.3848,NO
0.385,NO
0.4079,NO
0.4299,NO
0.3756,NO
2.0643,YES
0.5801,NO
1.2493,YES
0.4012,NO
0.415,NO
0.1689,NO
0.2406,NO
0.4678,NO
0.3995,NO
0.2712,NO
0.3023,NO
0.2793,NO
1.9837,YES
1.5447,YES
2.1913,YES
1.5255,YES
0.3979,NO
1.7228,YES
0.1856,NO
0.5869,NO
0.2128,NO
1.5896,YES
2.0177,YES
0.9847,YES
0.8623,YES
0.2832,NO
0.3159,NO
1.3183,YES
0.6194,NO
1.444,YES
0.1685,NO
0.37799999999999995,NO
0.4228,NO
0.2375,NO
0.1453,NO
1.9827,YES
0.2068,NO
2.5801,YES
0.3049,NO
2.0773,YES
0.5272,NO
0.5949,NO
0.6752,NO
0.4407,NO
1.4856,YES
0.58,NO
0.4742,YES
0.7709,NO
0.3215,NO
0.977,NO
0.7415,NO
0.7676,NO
1.0898,NO
0.4946,NO
0.4922,NO
0.6449,NO
3.2225,YES
0.5924,NO
1.7593,YES
0.3179,NO
0.6714,NO
0.2033,NO
0.1269,NO
0.9129999999999999,NO
0.3469,NO
0.6128,NO
0.4687,NO
0.8921,NO
3.1639,YES
2.2459,YES
2.9309,YES
2.2778,YES
0.6789,NO
2.0741,YES
0.5920000000000001,NO
0.3914,NO
0.1339,NO
0.7082,NO
0.31,NO
0.4396,NO
0.6951,NO
0.2705,NO
0.2215,NO
0.4394,NO
1.9272,YES
0.4714,NO
0.9169,YES
0.1737,NO
0.37799999999999995,NO
0.0647,NO
0.204,NO
0.489,NO
0.1735,NO
0.5079,NO
0.1309,NO
0.6006,NO
1.9067,YES
1.3181,YES
1.9193,YES
1.5461,YES
0.452,NO
1.5746,YES
0.2601,NO
0.5912,NO
0.1643,NO
0.8357,NO
0.4677,NO
0.72,NO
0.9053,NO
0.5648,NO
0.3016,NO
0.8879,NO
3.4056,YES
0.7609,NO
2.3389,YES
0.3648,NO
0.8244,NO
0.2335,NO
0.2614,NO
0.537,NO
0.2621,NO
0.6667,NO
0.1912,NO
0.9772,NO
3.2777,YES
2.9121,YES
3.5443,YES
2.4341,YES
0.8138,NO
2.6496,YES
0.4307,NO
0.4003,NO
0.0997,NO
0.6051,NO
0.3089,NO
0.441,NO
0.5787,NO
0.4686,NO
0.3418,NO
0.5256,NO
1.5717,YES
0.5271,NO
1.6338,YES
0.2118,NO
0.2925,NO
0.2045,NO
0.2178,NO
0.34,NO
0.3056,NO
0.5287,NO
0.2163,NO
0.7286,NO
1.4411,YES
1.8745,YES
2.1135,YES
1.0009,YES
0.5302,NO
1.6633,YES
0.3095,NO
0.3249,NO
0.3102,NO
2.6814,YES
0.6454,YES
0.4107,YES
2.529,YES
0.5291,NO
0.2682,NO
1.9959,YES
0.5679,NO
2.3752,YES
0.2789,NO
0.4879,NO
0.7376,NO
0.4413,NO
0.3197,NO
1.0122,YES
0.4598,NO
1.1882,YES
0.2479,NO
0.9394,YES
0.5408,NO
0.6111,NO
0.7301,NO
0.2077,NO
2.8818,YES
0.5948,NO
1.9082,YES
0.2564,NO
0.2302,NO
1.8011,YES
0.5861,NO
0.4163,NO
1.4621,YES
0.4339,NO
0.2081,NO
0.9374,YES
0.7754,NO
1.0134,YES
0.3465,NO
0.5749,NO
0.4668,NO
0.2648,NO
0.2348,NO
0.7508,NO
0.1715,NO
0.7251,NO
0.1451,NO
0.7129,NO
0.7555,NO
0.4201,NO
0.7277,NO
0.5016,NO
1.131,YES
0.7015,NO
1.2219,YES
0.6325,NO
0.068,NO
0.9109,YES
2.9068,YES
1.3927,YES
0.8725,YES
0.4158,NO
0.2416,NO
0.5691,YES
0.7889,NO
0.6789,YES
0.4313,NO
0.5865,NO
0.3226,NO
0.2493,NO
0.1937,NO
2.8566,YES
0.2376,NO
2.8217,YES
0.2058,NO
2.4712,YES
0.6035,NO
0.9099,NO
0.9169,NO
0.5065,NO
0.8264,YES
0.7006,NO
0.2093,YES
0.3029,NO
0.2217,NO
1.5809,YES
0.5373,NO
0.6601,NO
1.8227,YES
0.4993,NO
0.153,NO
1.3924,YES
0.5184,NO
1.2294,YES
0.2111,NO
0.6121,NO
0.6693,NO
0.2719,NO
0.1775,NO
0.7358,NO
0.2764,NO
0.7906,NO
0.2196,NO
0.9806,NO
0.5061,NO
0.4662,NO
0.4766,NO
0.3578,NO
1.8074,YES
0.6245,NO
1.7065,YES
0.5525,NO
0.1989,NO
1.4245,YES
1.7828,YES
0.8823,YES
0.6694,YES
0.3004,NO
0.3618,NO
1.1734,YES
0.4125,NO
1.2747,YES
0.1814,NO
0.2837,NO
0.4298,NO
0.29,NO
0.1441,NO
1.7431,YES
0.249,NO
1.7922,YES
0.2624,NO
1.7456,YES
0.2513,NO
0.5274,NO
0.6101,NO
0.2764,NO
1.3078,YES
0.4981,NO
0.3565,YES
0.9468,YES
0.6227,YES
0.7041,NO
0.2825,NO
0.1669,NO
0.715,NO
1.7022,YES
2.3618,YES
0.4683,NO
0.4416,NO
0.5041,NO
0.473,NO
0.6074,NO
0.4488,NO
0.3365,NO
1.2293,YES
0.3288,NO
2.2009,YES
0.1933,NO
1.6392,YES
0.2697,NO
0.2945,NO
0.3991,NO
0.4274,NO
0.1193,NO
0.3594,NO
0.3224,NO
0.3464,NO
0.4507,NO
0.4295,NO
4.212,YES
1.0646,YES
0.9677,YES
3.3933,YES
0.7837,NO
0.2289,NO
3.5595,YES
0.8196,NO
3.8597,YES
0.4412,NO
0.9202,NO
1.0,NO
0.3395,NO
0.3148,NO
1.2782,YES
0.3581,NO
2.1331,YES
0.3322,NO
1.9632,YES
0.7534,NO
0.8511,NO
1.0195,NO
0.3681,NO
4.0261,YES
1.0464,NO
2.8879,YES
0.4387,NO
0.2809,NO
2.9516,YES
0.7316,YES
0.6255,YES
2.4391,YES
0.4989,NO
0.3178,NO
1.8090000000000002,YES
0.9549,NO
2.2351,YES
0.7362,NO
0.5245,NO
0.6568,NO
0.39299999999999996,NO
0.2007,NO
0.8323,YES
0.4104,NO
1.2244,YES
0.3716,NO
1.0406,YES
0.9748,NO
0.8558,NO
0.9343,NO
0.5347,NO
2.3524,YES
0.9065,NO
1.3564,YES
0.3761,NO
0.2838,NO
2.6638,YES
0.6554,YES
0.6459999999999999,YES
2.6254,YES
0.3594,NO
0.1622,NO
1.9132,YES
0.8192,NO
2.3505,YES
0.2075,NO
0.4354,NO
0.726,NO
0.3219,NO
0.2034,NO
1.0843,YES
0.33899999999999997,NO
0.9669,YES
0.1948,NO
1.0324,YES
0.8581,NO
0.6067,NO
0.8198,NO
0.5870000000000001,NO
2.9087,YES
0.7913,NO
1.9744,YES
0.395,NO
0.3471,NO
3.4695,YES
0.3503,YES
0.5172,YES
3.7041,YES
0.6593,NO
0.11800000000000001,NO
2.2371,YES
0.5827,NO
2.1309,YES
0.4273,NO
0.8471,NO
1.0041,NO
0.447,NO
0.1738,NO
0.8288,YES
0.3255,NO
1.0588,YES
0.2962,NO
1.0274,YES
0.6374,NO
0.5954,NO
0.9232,NO
0.3222,NO
2.6828,YES
1.0815,NO
2.6981,YES
0.4333,NO
0.1756,NO
0.7661,YES
1.8301,YES
1.3574,YES
0.6672,YES
0.3901,NO
0.1995,NO
0.4439,YES
0.2891,NO
0.562,YES
0.1984,NO
0.316,NO
0.4979,NO
0.2758,NO
0.1698,NO
1.8038,YES
0.1712,NO
1.3508,YES
0.1995,NO
1.805,YES
0.315,NO
0.5066,NO
0.2905,NO
0.1018,NO
0.6879,YES
0.1521,NO
0.3834,YES
0.4814,NO
0.10300000000000001,NO
0.9779,YES
1.6306,YES
1.0897,YES
1.0241,YES
0.3424,NO
0.2563,NO
0.6811,YES
0.607,NO
0.5994,YES
0.1998,NO
0.2608,NO
0.28800000000000003,NO
0.1777,NO
0.1825,NO
1.5630000000000002,YES
0.256,NO
2.0256,YES
0.2104,NO
2.1257,YES
0.5745,NO
0.6284,NO
0.3883,NO
0.3583,NO
0.778,YES
0.2358,NO
0.3176,YES
0.1884,NO
0.0849,NO
0.4847,NO
0.6235,NO
0.3619,NO
0.5875,NO
0.5313,NO
0.29,NO
0.5083,NO
0.3677,NO
0.494,NO
0.4439,NO
1.2842,YES
0.8819,YES
0.7327,YES
0.2069,NO
0.4345,NO
0.3735,NO
0.6597,NO
0.3091,NO
0.6253,NO
0.3846,NO
0.4534,NO
0.6157,NO
0.2085,NO
0.5458,NO
0.5031,NO
0.2479,NO
1.2747,YES
1.2279,YES
0.5309,NO
0.5088,NO
0.2396,NO
0.455,NO
2.1611,YES
2.1933,YES
0.3204,NO
0.3636,NO
0.3126,NO
0.2927,NO
0.4591,NO
0.4177,NO
0.2614,NO
1.2081,YES
0.4585,NO
1.6426,YES
0.3063,NO
1.4517,YES
0.3583,NO
0.18100000000000002,NO
0.3681,NO
0.2659,NO
0.1922,NO
0.2604,NO
0.2487,NO
0.2622,NO
0.7031,NO
0.2132,NO
1.903,YES
3.5556,YES
1.9618,YES
1.0732,YES
0.4241,NO
0.2577,NO
1.2694,YES
0.5154,NO
1.5705,YES
0.2162,NO
0.6478,NO
0.7112,NO
0.4075,NO
0.0871,NO
3.4686,YES
0.1788,NO
3.1563,YES
0.2522,NO
3.0881,YES
0.415,NO
0.7047,NO
0.6243,NO
0.2207,NO
1.6662,YES
0.4292,NO
0.6067,YES
1.389,YES
1.2581,YES
0.7441,NO
0.4716,NO
0.2101,NO
0.4994,NO
2.147,YES
2.4497,YES
0.4207,NO
0.3072,NO
0.4324,NO
0.1234,NO
0.3595,NO
0.3885,NO
0.2645,NO
1.2188,YES
0.4939,NO
1.8613,YES
0.4003,NO
1.6649,YES
0.445,NO
0.1084,NO
0.2322,NO
0.1266,NO
0.1352,NO
0.4604,NO
0.1564,NO
0.3388,NO
0.4915,NO
0.0914,NO
0.6004,NO
0.3054,NO
0.4911,NO
0.7482,NO
0.2071,NO
0.2275,NO
0.6144,NO
2.3355,YES
0.5605,NO
0.8015,YES
0.4221,NO
0.5417,NO
0.2504,NO
0.1414,NO
0.4923,NO
0.2452,NO
0.3112,NO
0.2164,NO
0.4932,NO
2.282,YES
1.2401,YES
1.9705,YES
2.1155,YES
