50Traced_NONETRACED_SUM_MULTI_LSA_95_SUM,Associated
0.10593753935272635,NO
0.0685996725853167,NO
0.20932502203752673,NO
0.3628321370104521,NO
0.21710112076564658,NO
0.24507303866011837,NO
0.19218297443646892,NO
0.08593061327288753,NO
0.2101120765646644,NO
0.4977490240523863,YES
0.2242160936909709,NO
0.4240177559501322,YES
0.18387167862989545,NO
0.23156718297443646,NO
0.03721193804306762,NO
0.08308147588464927,NO
0.18198274776476514,NO
0.10090039037904544,NO
0.24318410779498806,NO
0.058273517189270874,NO
0.23100050371489733,NO
0.4665344415061075,YES
0.4978434705956428,YES
0.4793476892079082,YES
0.261081727742098,YES
0.30879297317718163,NO
0.5581633295554715,YES
0.18533560005037147,NO
0.24540360156151614,YES
0.17793728749527765,YES
0.1706491625739831,NO
0.09117239642362424,NO
0.07344792847248456,NO
0.05381878856567182,NO
0.37783339629769547,YES
0.2563594005792721,YES
0.06370419342652058,NO
0.05865130336229693,NO
0.03744805440120892,NO
0.02583112958065735,NO
0.05131595516937412,NO
0.16112580279561767,NO
0.056337363052512274,NO
0.20359526507996467,YES
0.0592966880745498,NO
0.3192293162070268,YES
0.07188956050875205,NO
0.23756453847122527,YES
0.0654671955673089,NO
0.029624732401460768,NO
0.06164211056541996,NO
0.0427528019141166,NO
0.016606850522604202,NO
0.09642992066490366,NO
0.023422742727616165,NO
0.03182848507744616,NO
0.08756768668933383,NO
0.03747953658229442,NO
0.13633358519078198,NO
0.2516842966880745,NO
0.12318977458758341,NO
0.19326910968391892,NO
0.12396108802417828,NO
0.026051504848255885,NO
0.14500692607983878,NO
0.5609022793099104,YES
0.16706019393023547,NO
0.40870167485203374,YES
0.18431242916509255,NO
0.18643747638836417,NO
0.021203248961088023,NO
0.05041871300843721,NO
0.108314444024682,NO
0.056447550686311534,NO
0.12739264576249842,NO
0.028034882256642732,NO
0.15075242412794354,NO
0.5405175670570457,YES
0.5386916005540864,YES
0.5441537589724216,YES
0.28329240649792214,YES
0.24340448306258655,NO
0.5701580405490492,YES
0.15522289384208537,NO
0.18413927716912226,YES
0.241531293287999,YES
0.3326407253494522,NO
0.18690970910464672,NO
0.09556416068505223,NO
0.2536991562775469,NO
0.37219808588339,YES
0.25714645510640977,YES
0.2576973932754061,NO
0.11923876086135247,NO
0.22368089661251728,NO
0.09960962095453972,NO
0.1451328548041808,NO
0.2075777609872812,NO
0.06560886538219367,NO
0.2238068253368593,YES
0.07651744112832136,NO
0.2832451832262939,YES
0.15512844729882885,NO
0.21299269613398814,YES
0.11958506485329302,NO
0.12537778617302608,NO
0.14766717038156402,NO
0.12803803047475126,NO
0.07983881123284221,NO
0.26531608109809846,NO
0.17962158418335217,NO
0.18724027200604454,NO
0.0516622591613147,NO
0.04514544767661503,NO
0.22272069008940942,YES
0.626526885782647,YES
0.5693552449313688,YES
0.3061484699659992,YES
0.23438483818158923,NO
0.05457436091172396,NO
0.3240303488225664,YES
0.1190498677748394,NO
0.2748079586953784,YES
0.07346366956302733,NO
0.17390756831633292,NO
0.32845359526507995,NO
0.13973366074801657,NO
0.07396738446039541,NO
0.4560351341140914,YES
0.0915816647777358,NO
0.6050088150107039,YES
0.06002077823951643,NO
0.47645132854804173,YES
0.12211938043067623,NO
0.20612958065734793,NO
0.08501763002140789,NO
0.05518826344289132,NO
0.28376463921420475,YES
0.14809217982621836,NO
0.23386538219367842,YES
0.15169688956050875,NO
0.07092935398564412,NO
0.20590920538974938,NO
0.2825525752424128,NO
0.1788030474751291,NO
0.24612769172648274,NO
0.18294295428787305,NO
0.0918492633169626,NO
0.1706806447550686,NO
0.5294358393149478,YES
0.17546593628006546,NO
0.38356315325525747,YES
0.22229568064475508,NO
0.217903916383327,NO
0.05418083364815514,NO
0.07137010452084121,NO
0.16318788565671832,NO
0.0840416824077572,NO
0.19471729001385213,NO
0.06924505729756956,NO
0.18363556227175415,NO
0.5136632665911094,YES
0.5076029467321496,YES
0.4877376904671955,YES
0.29967888175292784,YES
0.23210238005289002,NO
0.5665848129958443,YES
0.1717510389119758,NO
0.0946826596146581,NO
0.045853796751038914,NO
0.21617239642362418,YES
0.5434926331696259,YES
0.49198778491373873,YES
0.2670161188767158,YES
0.18596524367208156,NO
0.07045712126936154,NO
0.2397840322377534,YES
0.12745561012466944,NO
0.18140032741468326,YES
0.024225538345296553,NO
0.09642992066490365,NO
0.2534315577383201,NO
0.09995592494648027,NO
0.0719682659614658,NO
0.4087646392142047,YES
0.1048199219241909,NO
0.47698652562649535,YES
0.05570771943080216,NO
0.40736368215589974,YES
0.13494836922301978,NO
0.20564160685052257,NO
0.06302732653318222,NO
0.07568316332955545,NO
0.20058871678629892,YES
0.10346618813751417,NO
0.16452587835285226,YES
0.18032993325777608,NO
0.12246568442261681,NO
0.3541430550308525,NO
0.2749024052386349,NO
0.18058179070646013,NO
0.3701674852033749,NO
0.22072157159047978,NO
0.12681022541241654,NO
0.25374637954917517,NO
0.4969619695252486,YES
0.26744112832137007,NO
0.31288565671829743,YES
0.25248709230575495,NO
0.2879675103891198,NO
0.07204697141417957,NO
0.11187193048734416,NO
0.178677118750787,NO
0.15948872937917136,NO
0.24308966125173148,NO
0.1163896234731142,NO
0.189569953406372,NO
0.49072849767031856,YES
0.4713826973932754,YES
0.45296562145825464,YES
0.35592179826218356,YES
0.31474310540234224,NO
0.5468297443646896,YES
0.27172270494899886,NO
0.13946606220878982,NO
0.05213449187759728,NO
0.3340102002266717,NO
0.3596839189019015,NO
0.25758720564160686,NO
0.34425765017000376,NO
0.15936280065482933,NO
0.06675796499181462,NO
0.2958537967510389,NO
0.5263033622969399,YES
0.3465243672081601,NO
0.32697393275406117,YES
0.1734195945095076,NO
0.24933887419720435,NO
0.026555219745623977,NO
0.05939113461780632,NO
0.19786550812240272,NO
0.07935083742601687,NO
0.30575494270243037,NO
0.029939554212315818,NO
0.2192733912605465,NO
0.5475066112580279,YES
0.5468297443646896,YES
0.504328799899257,YES
0.2777043193552449,YES
0.36398123662007303,NO
0.6213165848129958,YES
0.2773580153633044,NO
0.1521533811862486,NO
0.028082105528270992,NO
0.3073133106661629,NO
0.4009098350333711,NO
0.26626054653066367,NO
0.3694119128573228,NO
0.20357952398942197,NO
0.05045019518952272,NO
0.24760735423750158,NO
0.6384114091424253,YES
0.2676772446795114,NO
0.42269550434454095,YES
0.2983566301473366,NO
0.3617460017630021,NO
0.11357196826596146,NO
0.03831381438106032,NO
0.2482212567686689,NO
0.07121269361541366,NO
0.28573227553204883,NO
0.041761113209923185,NO
0.23984699659992442,NO
0.6456208286110061,YES
0.6243546152877472,YES
0.5833333333333333,YES
0.38808084624102757,YES
0.33931494773957943,NO
0.664998111069135,YES
0.270951391512404,NO
0.11588590857574611,NO
0.02049489988666415,NO
0.17944843218738193,NO
0.2918870419342652,NO
0.19865256264954034,NO
0.2098602191159803,NO
0.16010263191033874,NO
0.039903664525878346,NO
0.14066238509003898,NO
0.6239453469336356,YES
0.151681148469966,NO
0.40262561390253115,YES
0.2664966628888049,NO
0.3242507240901649,NO
0.09767346681778112,NO
0.02323384964110313,NO
0.16987784913738818,NO
0.060650421861226544,NO
0.1863902531167359,NO
0.03173403853418964,NO
0.17595391008689076,NO
0.5981142173529782,YES
0.5535039667548167,YES
0.546672333459262,YES
0.32454980481047724,YES
0.20875834277798766,NO
0.6185304117869285,YES
0.16547034378541747,NO
0.12958065734794105,NO
0.08182218864122905,NO
0.8887891953154514,YES
0.445299710363934,YES
0.26726797632539984,YES
0.8335851907820172,YES
0.33726860596902153,NO
0.09535952650799648,NO
0.9078673970532678,YES
0.08808714267724467,NO
0.7959954665659237,YES
0.0755729756957562,NO
0.317497796247324,NO
0.3758342777987659,NO
0.11103765268857825,NO
0.0674663140662385,NO
0.22931620702682276,YES
0.1335001888930865,NO
0.4374291650925576,YES
0.10607920916761111,NO
0.27011711371363806,YES
0.18201422994585065,NO
0.2699597028082105,NO
0.14713197330311045,NO
0.13973366074801657,NO
0.8193080216597406,YES
0.33610376526885777,NO
0.622386978969903,YES
0.1485644125425009,NO
0.09797254753809342,NO
0.7232558871678629,YES
0.41173970532678494,NO
0.2964519581916635,NO
0.6910968391890189,YES
0.24082294421357514,NO
0.07761931746631406,NO
0.849908701674852,YES
0.13425576123913863,NO
0.7322597909583176,YES
0.09773643117995212,NO
0.25502140788313815,NO
0.30973743860974684,NO
0.07475443898753305,NO
0.060855056038282326,NO
0.2182817025563531,NO
0.0947456239768291,NO
0.4292910212819544,NO
0.07574612769172648,NO
0.28699156277546906,NO
0.17507240901649662,NO
0.29577509129832513,NO
0.16454161944339502,NO
0.141874449061831,NO
0.7111509885404861,YES
0.33922050119632285,NO
0.5470186374512026,YES
0.16458884271502328,NO
0.03491373882382571,NO
0.4410023926457625,YES
0.5393999496285102,YES
0.5581790706460144,YES
0.4406088653821936,YES
0.19654325651681143,NO
0.05869852663392519,NO
0.4909646140284598,YES
0.19007366830374012,NO
0.4110943206145322,YES
0.044452839692733906,NO
0.15383767787432312,NO
0.31028837677874327,NO
0.10810980984762623,NO
0.03647210678755823,NO
0.40925261302103005,YES
0.09279372874952777,NO
0.5996725853167106,YES
0.044138017881878856,NO
0.41757964991814633,YES
0.2052638206774965,NO
0.3208506485329304,NO
0.16580090668681524,NO
0.16016559627250976,NO
0.4520368971162322,YES
0.2541556479032867,NO
0.3601246694370986,YES
0.09106220878982495,NO
0.05191411660999874,NO
0.5220847500314821,YES
0.21774650547789948,NO
0.2130084372245309,NO
0.45753053771565294,YES
0.12758153884901147,NO
0.03812492129454728,NO
0.5711182470721571,YES
0.0722673466817781,NO
0.5456806447550686,YES
0.02581538849011459,NO
0.16583238886790075,NO
0.1836513033622969,NO
0.037684170759350204,NO
0.017079083238886787,NO
0.1715778869160055,NO
0.0374165722201234,NO
0.37791210175040924,NO
0.030034000755572346,NO
