50Traced_NONETRACED_MAX_RAW_LSA_13_MEDIAN,Associated
0.1553,NO
0.0652,NO
0.1377,NO
0.2164,NO
0.1494,NO
0.1153,NO
0.1548,NO
0.1548,NO
0.1689,NO
1.0,YES
0.1412,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.159,NO
0.0949,NO
0.1544,NO
0.1701,NO
0.2179,NO
0.1498,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1573,NO
1.0,YES
0.1205,NO
0.4232,YES
0.2444,YES
0.3362,NO
0.1659,NO
0.1659,NO
0.1405,NO
1.0,YES
1.0,YES
0.1405,NO
0.1474,NO
0.0981,NO
0.1474,NO
0.1835,NO
0.1526,NO
0.1835,NO
0.3715,YES
0.1659,NO
0.4181,YES
0.1344,NO
1.0,YES
0.1344,NO
0.1474,NO
0.1474,NO
0.1474,NO
0.1231,NO
0.1903,NO
0.1156,NO
0.1405,NO
0.1495,NO
0.1534,NO
0.2688,NO
0.2865,NO
0.2143,NO
0.2963,NO
0.1987,NO
0.0647,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.1533,NO
0.1268,NO
0.1947,NO
0.1755,NO
0.2202,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1694,NO
1.0,YES
1.0,YES
0.3356,NO
0.1662,NO
0.1507,NO
0.1489,NO
1.0,YES
1.0,YES
0.1731,NO
0.1355,NO
0.1364,NO
0.0887,NO
0.2289,NO
0.2088,NO
0.2183,NO
0.284,YES
0.1138,NO
0.4181,YES
0.1268,NO
1.0,YES
0.1268,NO
0.1251,NO
0.1355,NO
0.1355,NO
0.1355,NO
0.2201,NO
0.1355,NO
0.1525,NO
0.1088,NO
0.1088,NO
0.3354,YES
0.4156,YES
1.0,YES
0.2373,YES
0.1508,NO
0.1508,NO
0.2372,YES
0.1395,NO
0.2062,YES
0.1443,NO
0.2165,NO
0.1934,NO
0.2037,NO
0.0572,NO
1.0,YES
0.063,NO
1.0,YES
0.1508,NO
1.0,YES
0.1005,NO
0.0677,NO
0.2125,NO
0.0948,NO
0.3354,YES
0.0964,NO
0.2111,YES
0.1621,NO
0.0732,NO
0.1975,NO
0.2582,NO
0.2067,NO
0.1701,NO
0.1684,NO
0.1225,NO
0.1458,NO
0.4997,YES
0.1639,NO
1.0,YES
0.1987,NO
0.1756,NO
0.1844,NO
0.1621,NO
0.1469,NO
0.1621,NO
0.1827,NO
0.2019,NO
0.2067,NO
0.485,YES
0.4997,YES
0.4997,YES
0.4997,YES
0.2226,NO
1.0,YES
0.0979,NO
0.1468,NO
0.0774,NO
1.0,YES
1.0,YES
1.0,YES
0.2985,YES
0.11,NO
0.071,NO
0.2465,YES
0.2598,NO
0.2134,YES
0.2564,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
0.2955,YES
0.1481,NO
0.3316,YES
0.2049,NO
0.2548,NO
0.2548,NO
0.2548,NO
1.0,YES
0.2564,NO
0.2078,YES
0.1809,NO
0.1809,NO
0.2688,NO
0.1926,NO
0.1547,NO
0.2963,NO
0.1987,NO
0.1755,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.2519,NO
0.2036,NO
0.2418,NO
0.1669,NO
0.105,NO
0.1669,NO
0.1701,NO
0.2256,NO
0.166,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2405,NO
1.0,YES
0.1576,NO
0.1495,NO
0.1339,NO
0.2688,NO
0.1967,NO
0.2338,NO
0.2963,NO
0.1987,NO
0.0967,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.1331,NO
0.0822,NO
0.0647,NO
0.204,NO
0.2338,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
1.0,YES
0.1726,NO
0.1553,NO
0.0769,NO
0.1953,NO
0.2342,NO
0.2174,NO
0.1823,NO
0.1684,NO
0.1579,NO
0.2171,NO
1.0,YES
0.1828,NO
1.0,YES
0.2252,NO
0.2041,NO
0.2085,NO
0.159,NO
0.1415,NO
0.1544,NO
0.1701,NO
0.1912,NO
0.2174,NO
0.4373,YES
1.0,YES
1.0,YES
1.0,YES
0.2206,NO
1.0,YES
0.166,NO
0.0747,NO
0.0714,NO
0.2688,NO
0.2886,NO
0.1427,NO
0.2963,NO
0.1987,NO
0.0647,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.0849,NO
0.1035,NO
0.0824,NO
0.1576,NO
