50Traced_NONETRACED_MAX_SINGLE_VSM_83_SUM,Associated
0.042613636363636354,NO
0.07723308668076108,NO
0.10200845665961944,NO
0.3274312896405919,NO
0.17389006342494714,NO
0.4682214587737843,NO
0.049154334038054956,NO
0.08073467230443974,NO
0.36581659619450313,NO
0.7846855179704016,YES
0.4691464059196617,NO
0.8448731501057082,YES
0.26222251585623674,NO
0.14528276955602537,NO
0.12671775898520082,NO
0.10471723044397463,NO
0.346656976744186,NO
0.12057346723044396,NO
0.2971723044397463,NO
0.16926532769556024,NO
0.20533826638477798,NO
0.6730311839323467,YES
0.6746828752642705,YES
0.7317653276955602,YES
0.7801268498942917,YES
0.1303514799154334,NO
0.6688689217758985,YES
0.11350422832980969,NO
0.6923890063424946,YES
0.7830338266384776,YES
0.4234275898520084,NO
0.3056289640591966,NO
0.2210623678646934,NO
0.299088266384778,NO
0.882333509513742,YES
0.6847912262156447,YES
0.3157373150105708,NO
0.1700581395348837,NO
0.26612050739957716,NO
0.23335095137420714,NO
0.3419001057082452,NO
0.3239957716701903,NO
0.32564746300211417,NO
0.8072806553911204,YES
0.2519159619450317,NO
0.6959566596194503,YES
0.2238372093023256,NO
0.8461284355179703,YES
0.10742600422832979,NO
0.17851479915433405,NO
0.1492468287526427,NO
0.16906712473572935,NO
0.21643763213530653,NO
0.35134778012684986,NO
0.17891120507399572,NO
0.2679043340380549,NO
0.11872357293868921,NO
0.2611654334038055,NO
0.18604651162790695,NO
0.39752906976744184,NO
0.28336416490486255,NO
0.5184328752642705,NO
0.20646141649048624,NO
0.06950317124735728,NO
0.3987182875264271,NO
0.9237579281183932,YES
0.5343551797040168,NO
0.7546908033826638,YES
0.2373150105708245,NO
0.2312367864693446,NO
0.22912262156448204,NO
0.2940010570824524,NO
0.4012949260042283,NO
0.18736786469344607,NO
0.37645348837209297,NO
0.19912790697674415,NO
0.4057214587737843,NO
0.9165565539112049,YES
0.9024841437632134,YES
0.862909619450317,YES
0.7385702959830867,YES
0.2179571881606765,NO
0.7488768498942917,YES
0.17924154334038053,NO
0.6701242071881607,YES
0.7414112050739957,YES
0.3906580338266385,NO
0.20507399577167015,NO
0.15103065539112048,NO
0.2611654334038055,NO
0.8485068710359408,YES
0.6509645877378435,YES
0.3826638477801268,NO
0.29704016913319237,NO
0.34408033826638473,NO
0.416556553911205,NO
0.5994318181818181,NO
0.58615221987315,NO
0.5852933403805497,NO
0.7486125792811837,YES
0.17362579281183932,NO
0.6758060253699788,YES
0.03025898520084566,NO
0.8251189217758984,YES
0.07207980972515855,NO
0.3123678646934461,NO
0.28983879492600423,NO
0.24108086680761093,NO
0.4275237843551796,NO
0.41371564482029594,NO
0.2250924947145877,NO
0.36918604651162784,NO
0.12163054968287526,NO
0.1105311839323467,NO
0.5389799154334037,YES
0.8305364693446088,YES
0.8156051797040169,YES
0.5406976744186046,YES
0.1608086680761099,NO
0.0,NO
0.5851612050739957,YES
0.24881078224101477,NO
0.5337605708245242,YES
0.2014402748414376,NO
0.20196881606765327,NO
0.18498942917547567,NO
0.2723969344608879,NO
0.05761099365750527,NO
0.7747093023255813,YES
0.05173097251585623,NO
0.860002642706131,YES
0.150237843551797,NO
0.6767309725158561,YES
0.21617336152219874,NO
0.226149577167019,NO
0.31144291754756864,NO
0.1540036997885835,NO
0.4172172304439746,YES
0.18003435517970398,NO
0.5349497885835095,YES
0.23235993657505288,NO
