50Traced_NONETRACED_MAX_SINGLE_VSM_27_MEDIAN,Associated
0.2057,NO
0.3133,NO
0.1818,NO
0.3384,NO
0.3315,NO
0.6773,NO
0.2626,NO
0.1058,NO
0.2186,NO
1.0,YES
0.3591,NO
1.0,YES
0.3126,NO
0.3391,NO
0.3391,NO
0.2626,NO
0.191,NO
0.1308,NO
0.391,NO
0.2508,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1766,NO
1.0,YES
0.3939,NO
0.405,YES
1.0,YES
0.3639,NO
0.3639,NO
0.27899999999999997,NO
0.4007,NO
1.0,YES
0.3727,YES
0.4007,NO
0.3066,NO
0.4007,NO
0.3066,NO
0.4183,NO
0.40399999999999997,NO
0.4183,NO
1.0,YES
0.2735,NO
0.405,YES
0.3639,NO
0.8571,YES
0.3639,NO
0.2314,NO
0.3066,NO
0.3066,NO
0.3066,NO
0.4007,NO
0.3066,NO
0.4007,NO
0.1671,NO
0.3133,NO
0.3063,NO
0.6139,NO
0.3369,NO
0.3322,NO
0.21600000000000003,NO
0.1058,NO
0.2187,NO
1.0,YES
0.3591,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.21600000000000003,NO
0.4176,NO
0.1308,NO
0.391,NO
0.2508,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2165,NO
1.0,YES
0.3063,NO
1.0,YES
1.0,YES
0.3542,NO
0.2102,NO
0.1507,NO
0.5415,NO
1.0,YES
1.0,YES
0.5415,NO
0.0952,NO
0.5415,NO
0.1225,NO
0.7376,NO
0.7124,NO
0.7376,NO
1.0,YES
0.134,NO
1.0,YES
0.0739,NO
0.9717,YES
0.1317,NO
0.1688,NO
0.1525,NO
0.11800000000000001,NO
0.1111,NO
0.5415,NO
0.2405,NO
0.5415,NO
0.1709,NO
0.2059,NO
0.7346,YES
1.0,YES
1.0,YES
0.7346,YES
0.257,NO
0.0982,NO
0.3689,YES
0.3019,NO
0.5679,YES
0.166,NO
0.3493,NO
0.379,NO
0.379,NO
0.0921,NO
1.0,YES
0.1052,NO
1.0,YES
0.1417,NO
1.0,YES
0.3405,NO
0.2734,NO
0.4726,NO
0.2429,NO
0.5192,YES
0.4518,NO
0.7346,YES
0.2719,NO
0.2719,NO
0.1975,NO
0.6139,NO
0.3369,NO
0.6773,NO
0.2719,NO
0.2502,NO
0.1458,NO
1.0,YES
0.2442,NO
0.9651,YES
0.2134,NO
0.2391,NO
0.1689,NO
0.0966,NO
0.4176,NO
0.2719,NO
0.3054,NO
0.2719,NO
0.3207,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2226,NO
1.0,YES
0.3939,NO
0.146,NO
0.2183,NO
0.8266,YES
1.0,YES
1.0,YES
0.8266,YES
0.2476,NO
0.1105,NO
0.4151,YES
0.6903,NO
0.5193,YES
0.6968,NO
0.4058,NO
0.4403,NO
0.4403,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.142,NO
1.0,YES
0.6903,NO
0.6903,NO
0.6334,NO
0.6968,NO
0.5843,YES
0.6968,NO
0.8266,YES
0.2332,NO
0.2148,NO
0.2758,NO
0.3384,NO
0.1547,NO
0.6773,NO
0.2332,NO
0.2332,NO
0.4239,NO
1.0,YES
0.4239,NO
1.0,YES
0.406,NO
0.4406,NO
0.4406,NO
0.059000000000000004,NO
0.1902,NO
0.2332,NO
0.1158,NO
0.2508,NO
0.1755,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.4239,NO
1.0,YES
0.4239,NO
0.1671,NO
0.3133,NO
0.4095,NO
0.6139,NO
0.3369,NO
0.5273,NO
0.1633,NO
0.1016,NO
0.3916,NO
1.0,YES
0.3591,NO
1.0,YES
0.1661,NO
0.1861,NO
0.1275,NO
0.204,NO
0.4374,NO
0.1655,NO
0.4374,NO
0.1329,NO
0.4715,NO
1.0,YES
1.0,YES
0.9091,YES
1.0,YES
0.3496,NO
1.0,YES
0.3916,NO
0.2093,NO
0.2036,NO
0.4413,NO
0.6139,NO
0.3384,NO
0.6773,NO
0.2093,NO
0.2093,NO
0.2216,NO
1.0,YES
0.2773,NO
1.0,YES
0.2641,NO
0.2866,NO
0.2866,NO
0.0966,NO
0.4176,NO
0.2093,NO
0.4413,NO
0.2508,NO
0.4413,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.3119,NO
1.0,YES
0.4413,NO
0.1671,NO
0.3133,NO
0.31,NO
0.6139,NO
0.3369,NO
0.31,NO
0.1812,NO
0.1244,NO
0.1704,NO
1.0,YES
0.3591,NO
1.0,YES
0.2846,NO
0.2749,NO
0.2846,NO
0.1812,NO
0.4176,NO
0.1352,NO
0.391,NO
0.1867,NO
0.4715,NO
1.0,YES
1.0,YES
0.9091,YES
1.0,YES
0.2191,NO
1.0,YES
0.31,NO
0.2194,NO
0.3044,NO
1.0,YES
0.6673,YES
0.5116,YES
1.0,YES
0.4103,NO
0.2018,NO
1.0,YES
0.1364,NO
1.0,YES
0.1314,NO
0.4322,NO
0.4246,NO
0.3473,NO
0.1393,NO
0.5016,YES
0.2282,NO
0.6673,YES
0.2194,NO
0.6673,YES
0.2193,NO
0.2483,NO
0.5009,NO
0.3136,NO
1.0,YES
0.6789,NO
1.0,YES
0.1799,NO
0.2094,NO
1.0,YES
0.3948,NO
0.3027,NO
1.0,YES
0.2822,NO
0.134,NO
1.0,YES
0.2219,NO
0.8915,YES
0.2628,NO
0.4151,NO
0.3269,NO
0.3385,NO
0.171,NO
0.5205,NO
0.1398,NO
0.537,NO
0.1533,NO
0.3948,NO
0.2695,NO
0.2365,NO
0.5719,NO
0.2628,NO
0.8926,YES
0.6436,NO
1.0,YES
0.1805,NO
0.2231,NO
0.982,YES
1.0,YES
1.0,YES
0.982,YES
0.314,NO
0.1537,NO
0.8593,YES
0.5997,NO
0.8593,YES
0.7101,NO
0.4811,NO
0.5221,NO
0.5221,NO
0.1089,NO
1.0,YES
0.1798,NO
1.0,YES
0.1608,NO
1.0,YES
0.8778,NO
0.8778,NO
0.8778,NO
0.8778,NO
0.7497,YES
0.8778,NO
0.982,YES
0.1636,NO
0.2365,NO
1.0,YES
0.6479,NO
0.3468,NO
0.6763,YES
0.2703,NO
0.153,NO
1.0,YES
0.159,NO
1.0,YES
0.1456,NO
0.38799999999999996,NO
0.3363,NO
0.3363,NO
0.1775,NO
0.6479,NO
0.1654,NO
0.6479,NO
0.1704,NO
0.6479,NO
0.2571,NO
0.1764,NO
0.5872,NO
0.21600000000000003,NO
1.0,YES
0.5796,NO
0.9109,YES
0.221,NO
0.221,NO
0.6136,YES
1.0,YES
1.0,YES
0.6136,YES
0.257,NO
0.2091,NO
0.4713,YES
0.3019,NO
0.498,YES
0.166,NO
0.7871,NO
0.7602,NO
0.7871,NO
0.2203,NO
1.0,YES
0.221,NO
1.0,YES
0.221,NO
1.0,YES
0.3405,NO
0.2284,NO
0.4145,NO
0.2029,NO
0.4337,YES
0.3962,NO
0.6136,YES
1.0,YES
1.0,YES
0.4952,NO
0.4952,NO
0.3796,NO
0.4952,NO
1.0,YES
1.0,YES
0.4057,NO
0.4076,NO
0.4057,NO
0.4076,NO
0.5451,NO
0.5915,NO
0.5915,NO
1.0,YES
0.3722,NO
1.0,YES
0.4952,NO
0.9717,YES
0.4952,NO
0.3547,NO
0.4076,NO
0.4076,NO
0.4076,NO
0.35,NO
0.4076,NO
0.4952,NO
0.1585,NO
0.3044,NO
1.0,YES
0.5710000000000001,YES
0.4378,YES
1.0,YES
0.4103,NO
0.134,NO
1.0,YES
0.1977,NO
1.0,YES
0.1629,NO
0.4322,NO
0.4246,NO
0.3473,NO
0.1297,NO
0.5205,YES
0.2282,NO
0.5710000000000001,YES
0.1871,NO
0.5710000000000001,YES
0.4834,NO
0.4834,NO
0.5832,NO
0.4834,NO
0.9932,YES
0.6789,NO
1.0,YES
0.16399999999999998,NO
0.2596,NO
1.0,YES
1.0,YES
0.7667,YES
1.0,YES
0.2995,NO
0.134,NO
1.0,YES
0.4814,NO
1.0,YES
0.4814,NO
0.4151,NO
0.3659,NO
0.3659,NO
0.1393,NO
0.7517,YES
0.1326,NO
1.0,YES
0.1968,NO
1.0,YES
0.7974,NO
0.7974,NO
0.7974,NO
0.7974,NO
1.0,YES
0.7974,NO
1.0,YES
0.1422,NO
0.2095,NO
1.0,YES
0.5515,YES
0.4228,YES
1.0,YES
0.3986,NO
0.1622,NO
1.0,YES
0.4412,NO
1.0,YES
0.5224,NO
0.38799999999999996,NO
0.2174,NO
0.2803,NO
0.2034,NO
0.4145,YES
0.2282,NO
0.5515,YES
0.1773,NO
0.5515,YES
0.679,NO
0.679,NO
0.679,NO
0.679,NO
1.0,YES
0.679,NO
1.0,YES
0.1526,NO
0.2669,NO
1.0,YES
1.0,YES
0.7667,YES
1.0,YES
0.3986,NO
0.134,NO
1.0,YES
0.2242,NO
1.0,YES
0.2655,NO
0.4151,NO
0.3723,NO
0.3345,NO
0.1297,NO
0.7517,YES
0.2282,NO
1.0,YES
0.1802,NO
1.0,YES
0.2695,NO
0.3721,NO
0.5872,NO
0.3307,NO
1.0,YES
0.6789,NO
1.0,YES
0.1709,NO
0.2059,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2995,NO
0.1337,NO
0.5022,YES
0.4755,NO
0.6283,YES
0.4755,NO
0.4862,NO
0.4875,NO
0.4875,NO
0.1698,NO
1.0,YES
0.1648,NO
1.0,YES
0.1508,NO
1.0,YES
0.3405,NO
0.4755,NO
0.4755,NO
0.4755,NO
0.7068,YES
0.4755,NO
1.0,YES
0.1709,NO
0.1694,NO
0.7440000000000001,YES
1.0,YES
0.8229,YES
0.7440000000000001,YES
0.257,NO
0.0994,NO
0.3736,YES
0.3871,NO
0.5679,YES
0.4584,NO
0.1448,NO
0.1873,NO
0.2347,NO
0.1825,NO
1.0,YES
0.1772,NO
1.0,YES
0.0892,NO
1.0,YES
0.4027,NO
0.41,NO
0.4726,NO
0.4584,NO
0.5259,YES
0.4584,NO
0.7440000000000001,YES
0.2552,NO
0.2526,NO
0.3143,NO
0.285,NO
0.2417,NO
0.2372,NO
0.2552,NO
0.2552,NO
0.6446,NO
0.1291,NO
0.3941,NO
0.166,NO
1.0,YES
1.0,YES
1.0,YES
0.243,NO
0.2089,NO
0.2552,NO
0.1599,NO
0.2526,NO
0.2417,NO
0.1414,NO
0.2739,NO
0.293,NO
0.1414,NO
0.3143,NO
0.2918,NO
0.6577,NO
1.0,YES
1.0,YES
0.2752,NO
0.2269,NO
0.1739,NO
0.2269,NO
1.0,YES
0.9202,YES
0.1931,NO
0.3252,NO
0.1763,NO
0.3252,NO
0.3226,NO
0.3116,NO
0.3226,NO
1.0,YES
0.1705,NO
1.0,YES
0.2269,NO
1.0,YES
0.2269,NO
0.1688,NO
0.3252,NO
0.3252,NO
0.3252,NO
0.1763,NO
0.3252,NO
0.2269,NO
0.1709,NO
0.2059,NO
0.7752,YES
1.0,YES
1.0,YES
0.7752,YES
0.257,NO
0.1036,NO
0.4013,YES
0.3019,NO
0.48700000000000004,YES
0.166,NO
0.369,NO
0.3563,NO
0.369,NO
0.0827,NO
1.0,YES
0.0871,NO
1.0,YES
0.1039,NO
1.0,YES
0.3405,NO
0.2885,NO
0.3911,NO
0.2563,NO
0.5479,YES
0.3739,NO
0.7752,YES
1.0,YES
1.0,YES
0.3473,NO
0.1555,NO
0.14300000000000002,NO
0.33399999999999996,NO
1.0,YES
1.0,YES
0.33399999999999996,NO
0.1844,NO
0.33399999999999996,NO
0.1058,NO
0.1741,NO
0.1558,NO
0.132,NO
1.0,YES
0.14300000000000002,NO
1.0,YES
0.14300000000000002,NO
1.0,YES
0.14300000000000002,NO
0.2094,NO
0.2094,NO
0.2094,NO
0.2094,NO
0.33399999999999996,NO
0.2094,NO
0.33399999999999996,NO
0.2831,NO
0.2831,NO
0.1706,NO
0.6139,NO
0.3369,NO
0.1246,NO
0.2831,NO
0.2605,NO
0.3504,NO
1.0,YES
0.2166,NO
1.0,YES
0.564,NO
0.5447,NO
0.564,NO
0.1685,NO
0.4176,NO
0.2831,NO
0.2359,NO
0.2831,NO
0.2845,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1378,NO
1.0,YES
0.371,NO
1.0,YES
1.0,YES
0.2823,NO
0.1897,NO
0.1532,NO
0.1955,NO
1.0,YES
0.9863,YES
0.1955,NO
0.2223,NO
0.1955,NO
0.2223,NO
0.2369,NO
0.257,NO
0.257,NO
0.3287,YES
0.1897,NO
1.0,YES
0.1897,NO
1.0,YES
0.1897,NO
0.1152,NO
0.2223,NO
0.2223,NO
0.2223,NO
0.1955,NO
0.2223,NO
0.1955,NO
0.418,NO
0.418,NO
0.2904,NO
0.3384,NO
0.1821,NO
0.4855,NO
0.418,NO
0.3846,NO
0.4855,NO
1.0,YES
0.4855,NO
1.0,YES
0.2438,NO
0.2385,NO
0.2176,NO
0.2677,NO
0.2254,NO
0.418,NO
0.2254,NO
0.418,NO
0.2254,NO
0.5181,YES
1.0,YES
1.0,YES
1.0,YES
0.4855,NO
1.0,YES
0.4855,NO
