50Traced_NONETRACED_SUM_RAW_LSA_81_MAX,Associated
0.1148,NO
0.1878,NO
0.3515,NO
0.4579,NO
0.3598,NO
0.5173,NO
0.1518,NO
0.1304,NO
0.5425,NO
1.0926,YES
0.3703,NO
0.836,YES
0.34299999999999997,NO
0.2242,NO
0.2223,NO
0.2822,NO
0.5039,NO
0.1609,NO
0.2956,NO
0.2179,NO
0.2586,NO
1.7836,YES
1.1468,YES
0.6798,YES
1.5036,YES
0.3393,NO
0.5109,YES
0.3141,NO
1.2388,YES
2.1989,YES
0.4959,NO
0.3087,NO
0.3088,NO
0.5785,NO
0.5856,YES
2.0551,YES
0.3777,NO
0.2559,NO
0.1868,NO
0.1184,NO
0.2548,NO
0.4581,NO
0.1551,NO
2.1931,YES
0.4292,NO
1.6184,YES
0.2955,NO
2.0662,YES
0.1545,NO
0.2665,NO
0.1276,NO
0.3262,NO
0.134,NO
0.6323,NO
0.1578,NO
0.2572,NO
0.1169,NO
0.1989,NO
0.5648,NO
0.2865,NO
0.1512,NO
0.5845,NO
0.1491,NO
0.1557,NO
0.5011,NO
1.1522,YES
0.3302,NO
1.0988,YES
0.4046,NO
0.2852,NO
0.2601,NO
0.2265,NO
0.3366,NO
0.1268,NO
0.1947,NO
0.1755,NO
0.2202,NO
1.7941,YES
1.3189,YES
0.863,YES
1.0998,YES
0.5192,NO
0.6885,YES
0.2757,NO
1.4936,YES
2.3218,YES
0.56,NO
0.3556,NO
0.2221,NO
0.5697,NO
0.4417,YES
1.6397,YES
0.3293,NO
0.3386,NO
0.1498,NO
0.2619,NO
0.2289,NO
0.397,NO
0.2075,NO
2.3124,YES
0.4091,NO
1.7387,YES
0.2446,NO
1.575,YES
0.243,NO
0.3641,NO
0.4006,NO
0.2008,NO
0.303,NO
0.5737,NO
0.1351,NO
0.3313,NO
0.5266,NO
0.5362,NO
0.8392,YES
2.9563,YES
2.7564,YES
1.0506,YES
0.4995,NO
0.3799,NO
0.9251,YES
0.3861,NO
0.5999,YES
0.3615,NO
0.2224,NO
0.4586,NO
0.2605,NO
0.6481,NO
2.0671,YES
0.5655,NO
2.1857,YES
0.4501,NO
1.4223,YES
0.5433,NO
0.3652,NO
0.6156,NO
0.4327,NO
0.8638,YES
0.3243,NO
0.4839,YES
0.3447,NO
0.6871,NO
0.5342,NO
0.3114,NO
0.4188,NO
0.6365,NO
0.3579,NO
0.5059,NO
0.5134,NO
1.7195,YES
0.4202,NO
1.7591,YES
0.5443,NO
0.4942,NO
0.3131,NO
0.7172,NO
0.8208,NO
0.4435,NO
0.3136,NO
0.4771,NO
0.1293,NO
2.9239,YES
2.1251,YES
1.2548,YES
1.7487,YES
0.4311,NO
0.981,YES
0.34700000000000003,NO
0.449,NO
0.4718,NO
0.7319,YES
2.8827,YES
2.6712,YES
0.7939,YES
0.4765,NO
0.2993,NO
0.684,YES
0.5313,NO
0.4873,YES
0.5096,NO
0.2252,NO
0.4325,NO
0.2375,NO
0.5349,NO
2.0596,YES
0.4622,NO
2.0853,YES
0.3773,NO
1.3125,YES
0.9319,NO
0.5849,NO
0.7655,NO
0.5038,NO
0.6012,YES
0.4968,NO
0.4297,YES
0.1545,NO
0.4895,NO
0.5096,NO
0.3863,NO
0.5437,NO
0.2444,NO
0.2935,NO
0.3043,NO
0.1999,NO
2.5261,YES
0.2424,NO
2.1948,YES
0.6025,NO
0.486,NO
0.2033,NO
0.4946,NO
0.6847,NO
0.3683,NO
0.3814,NO
0.3596,NO
0.0989,NO
3.2885,YES
2.4381,YES
1.67,YES
1.5754,YES
0.40399999999999997,NO
1.4688,YES
0.2882,NO
0.0949,NO
0.275,NO
0.48100000000000004,NO
0.6557,NO
0.6377,NO
0.3141,NO
0.1974,NO
0.1876,NO
0.3262,NO
1.0671,YES
0.3517,NO
0.9244,YES
0.1431,NO
0.2276,NO
0.0647,NO
0.2858,NO
0.6318,NO
0.2597,NO
0.5137,NO
0.2223,NO
0.3431,NO
1.5931,YES
1.0975,YES
0.8279,YES
0.8671,YES
0.4051,NO
0.6664,YES
0.1964,NO
0.1439,NO
0.2907,NO
0.8958,NO
0.2878,NO
0.2236,NO
0.5617,NO
