50Traced_NONETRACED_SUM_RAW_VSM_32_SUM,Associated
0.04532728237597672,NO
0.01595696012589895,NO
0.10286017530697018,NO
0.09629073874137646,NO
0.02966311050926858,NO
0.10170732153640637,NO
0.020824564934946107,NO
0.025564074880597285,NO
0.10545867110728858,NO
0.3175105678262301,YES
0.07617984518820795,NO
0.3392134975387487,YES
0.07270298461031711,NO
0.04529068384357787,NO
0.03604955441286804,NO
0.020019397222171387,NO
0.027156111039947296,NO
0.0159935586582978,NO
0.031840723187000194,NO
0.038135670759602544,NO
0.051219646092191706,NO
0.1041777224733288,YES
0.10686771460464434,YES
0.2676999652313942,YES
0.2631251486815378,YES
0.06110124983988141,NO
0.29214778487382653,YES
0.10470840119311214,NO
0.2976924625322524,YES
0.23966548941387447,YES
0.1622961919227039,NO
0.06379124197119695,NO
0.04141123940929968,NO
0.11186341427708747,NO
0.3171262832360422,YES
0.3211887203323146,YES
0.09074606108295057,NO
0.07230040075392975,NO
0.0605888703862975,NO
0.06069866598349405,NO
0.08646403279228503,NO
0.1172799970721174,NO
0.09899903013889143,NO
0.16441890680183724,YES
0.055611469980053785,NO
0.2792468022032316,YES
0.035445678628287,NO
0.5028821344264095,YES
0.05339725876992332,NO
0.028345563342909944,NO
0.03597635734807034,NO
0.048749245155269266,NO
0.039855801782348516,NO
0.09098395154354309,NO
0.0787417424561275,NO
0.08454260984134535,NO
0.09766318370633335,NO
0.04309477189964683,NO
0.1588376306110125,NO
0.14591834867421816,NO
0.09056306842095631,NO
0.17437370761432466,NO
0.07211740809193551,NO
0.045693267699965234,NO
0.15693450692627225,NO
0.5998316467509651,YES
0.11285157465185645,NO
0.5558951086061448,YES
0.10542207257488972,NO
0.07158672937215216,NO
0.04488809998719051,NO
0.05932622101853714,NO
0.11770088019470416,NO
0.0358116639522755,NO
0.13850714586345086,NO
0.06060716965249692,NO
0.10234779585338627,NO
0.2978571559280473,YES
0.2848646769264552,YES
0.4295569747653119,YES
0.31461928376672094,YES
0.057258403938002064,NO
0.5572858528373011,YES
0.14734569143777335,NO
0.14375903526268596,YES
0.22176880707083643,YES
0.17457499954251834,NO
0.07857704906033267,NO
0.06984829908320675,NO
0.06820136512525846,NO
0.2793748970666276,YES
0.2668216004538218,YES
0.09191721411971378,NO
0.08489029589913442,NO
0.07323366333010045,NO
0.09222830164510402,NO
0.05767928706058886,NO
0.091496330997127,NO
0.07925412190971141,NO
0.11244899079546909,YES
0.06154043222866762,NO
0.12092155104580306,YES
0.020074295020769663,NO
0.3173275751642359,YES
