50Traced_NONETRACED_MAX_RAW_VSM_10_MAX,Associated
0.0737,NO
0.0652,NO
0.1406,NO
0.2164,NO
0.1494,NO
0.1986,NO
0.0589,NO
0.0679,NO
0.1689,NO
0.3805,YES
0.0939,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.159,NO
0.20600000000000002,NO
0.1109,NO
0.1423,NO
0.2179,NO
0.2083,NO
0.3196,YES
1.0,YES
0.3527,YES
1.0,YES
0.1573,NO
0.267,YES
0.1423,NO
1.0,YES
1.0,YES
0.3362,NO
0.1579,NO
0.1148,NO
0.1778,NO
1.0,YES
1.0,YES
0.1778,NO
0.1156,NO
0.0981,NO
0.1156,NO
0.1797,NO
0.1766,NO
0.1766,NO
0.3715,YES
0.1138,NO
1.0,YES
0.0341,NO
0.3715,YES
0.0742,NO
0.1212,NO
0.0769,NO
0.1235,NO
0.0802,NO
0.1903,NO
0.1119,NO
0.1778,NO
0.1731,NO
0.1731,NO
0.1505,NO
0.2865,NO
0.1616,NO
0.1986,NO
0.1465,NO
0.0623,NO
0.2187,NO
0.5256,YES
0.1603,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.20600000000000002,NO
0.1731,NO
0.1947,NO
0.1755,NO
0.2202,NO
0.5256,YES
1.0,YES
0.5256,YES
1.0,YES
0.1659,NO
0.267,YES
0.1505,NO
1.0,YES
1.0,YES
0.3356,NO
0.1662,NO
0.1507,NO
0.1692,NO
1.0,YES
1.0,YES
0.1731,NO
0.0952,NO
0.1364,NO
0.0887,NO
0.2289,NO
0.2088,NO
0.2075,NO
1.0,YES
0.1138,NO
1.0,YES
0.0372,NO
0.3081,YES
0.1268,NO
0.1251,NO
0.106,NO
0.1387,NO
0.1053,NO
0.2201,NO
0.1351,NO
0.1692,NO
0.1328,NO
0.1088,NO
0.1977,YES
0.4216,YES
1.0,YES
0.3354,YES
0.1088,NO
0.1088,NO
0.2111,YES
0.1395,NO
0.2111,YES
0.1443,NO
0.2165,NO
0.1934,NO
0.1934,NO
0.07200000000000001,NO
1.0,YES
0.1088,NO
1.0,YES
0.1417,NO
1.0,YES
0.1005,NO
0.2519,NO
0.2125,NO
0.0494,NO
0.3354,YES
0.0964,NO
0.3354,YES
0.1544,NO
0.0732,NO
0.2286,NO
0.2582,NO
0.2524,NO
0.2524,NO
0.1684,NO
0.1225,NO
0.2286,NO
0.4997,YES
0.1577,NO
1.0,YES
0.1987,NO
0.1844,NO
0.1844,NO
0.159,NO
0.2524,NO
0.0547,NO
0.2524,NO
0.2019,NO
0.2524,NO
0.4997,YES
1.0,YES
0.4997,YES
1.0,YES
0.2524,NO
0.267,YES
0.2524,NO
0.1566,NO
0.11,NO
0.2378,YES
1.0,YES
1.0,YES
1.0,YES
0.1548,NO
0.0604,NO
0.2465,YES
0.2598,NO
0.2134,YES
0.2564,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.142,NO
1.0,YES
0.2548,NO
0.2564,NO
0.2548,NO
0.2564,NO
1.0,YES
0.1256,NO
1.0,YES
0.1755,NO
0.1669,NO
0.2381,NO
0.19,NO
0.2395,NO
0.2963,NO
0.1987,NO
0.1536,NO
0.1999,NO
0.2462,YES
0.2199,NO
0.4061,YES
0.2519,NO
0.2418,NO
0.2418,NO
0.1755,NO
0.2395,NO
0.1755,NO
0.2395,NO
0.2256,NO
0.2395,NO
0.2462,YES
0.3025,YES
1.0,YES
0.3108,YES
0.2405,NO
0.3603,YES
0.2395,NO
0.1495,NO
0.1339,NO
0.22399999999999998,NO
0.2653,NO
0.2338,NO
0.2963,NO
0.1987,NO
0.0967,NO
0.2198,NO
1.0,YES
0.2344,NO
1.0,YES
0.1331,NO
0.0735,NO
0.0647,NO
0.204,NO
0.2338,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
0.3603,YES
0.1892,NO
0.1796,NO
0.1796,NO
0.1953,NO
0.2653,NO
0.2174,NO
0.2963,NO
0.1987,NO
0.1796,NO
0.1751,NO
1.0,YES
0.1828,NO
1.0,YES
0.2252,NO
0.2041,NO
0.2007,NO
0.1579,NO
0.1906,NO
0.1796,NO
0.2174,NO
0.1912,NO
0.2174,NO
1.0,YES
0.4613,YES
1.0,YES
0.3444,YES
0.2254,NO
0.3603,YES
0.166,NO
0.1495,NO
0.1118,NO
0.1277,NO
0.2886,NO
0.2184,NO
0.2085,NO
0.1579,NO
0.1118,NO
0.1421,NO
1.0,YES
0.07,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.1348,NO
0.2085,NO
0.1348,NO
0.2184,NO
0.1702,NO
0.2184,NO
1.0,YES
0.4613,YES
1.0,YES
0.3961,YES
0.2085,NO
0.1719,YES
0.2085,NO
0.17,NO
0.0451,NO
1.0,YES
0.1431,YES
0.27899999999999997,YES
1.0,YES
0.2237,NO
0.1065,NO
1.0,YES
0.1183,NO
1.0,YES
0.1214,NO
0.2203,NO
0.2203,NO
0.2203,NO
0.0941,NO
0.27899999999999997,YES
0.0875,NO
0.27899999999999997,YES
0.2129,NO
0.27899999999999997,YES
0.1271,NO
0.1669,NO
0.3025,NO
0.1214,NO
1.0,YES
0.2616,NO
1.0,YES
0.1799,NO
0.1547,NO
0.3917,YES
0.2156,NO
0.2276,NO
0.47700000000000004,YES
0.1827,NO
0.1097,NO
0.5448,YES
0.191,NO
0.47700000000000004,YES
0.1732,NO
0.3264,NO
0.3203,NO
0.2875,NO
0.171,NO
0.2276,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.1991,NO
0.1784,NO
0.3767,NO
0.1917,NO
0.47700000000000004,YES
0.3359,NO
0.3483,YES
0.1533,NO
0.0364,NO
0.3174,YES
