50Traced_NONETRACED_SUM_RAW_LSA_28_MAX,Associated
0.1955,NO
0.1252,NO
0.5813,NO
0.3581,NO
0.0773,NO
0.7627,NO
0.27699999999999997,NO
0.2785,NO
0.5389,NO
1.7918,YES
0.4322,NO
1.4888,YES
0.2427,NO
0.4369,NO
0.2223,NO
0.1142,NO
0.3534,NO
0.2727,NO
0.2447,NO
0.2786,NO
0.342,NO
1.3713,YES
1.7528,YES
1.4832,YES
1.5307,YES
0.4855,NO
0.6399,YES
0.4915,NO
2.1186,YES
1.2058,YES
0.5767,NO
0.629,NO
0.4365,NO
0.3658,NO
1.2431,YES
2.1708,YES
0.3278,NO
0.1812,NO
0.166,NO
0.1058,NO
0.2939,NO
0.6182,NO
0.3357,NO
1.3235,YES
0.363,NO
0.6725,YES
0.4849,NO
1.315,YES
0.1791,NO
0.1447,NO
0.3525,NO
0.1275,NO
0.1013,NO
0.4477,NO
0.1503,NO
0.1642,NO
0.2398,NO
0.259,NO
0.8654,NO
0.7003,NO
0.43,NO
0.9236,NO
0.3618,NO
0.2961,NO
0.5916,NO
1.8607,YES
0.5796,NO
1.0505,YES
0.205,NO
0.3009,NO
0.2136,NO
0.2681,NO
0.5344,NO
0.1942,NO
0.8119,NO
0.1755,NO
0.6194,NO
1.3219,YES
1.6113,YES
1.5759,YES
1.1088,YES
0.7513,NO
0.9171,YES
0.6638,NO
2.1195,YES
1.2419,YES
0.8071,NO
0.7255,NO
0.4119,NO
0.6418,NO
1.2346,YES
2.2248,YES
0.5452,NO
0.4307,NO
0.2746,NO
0.0887,NO
0.2289,NO
0.2842,NO
0.2075,NO
1.3702,YES
0.3324,NO
0.6886,YES
0.489,NO
1.3208,YES
0.1804,NO
0.3357,NO
0.5571,NO
0.3794,NO
0.1484,NO
0.5398,NO
0.3447,NO
0.4655,NO
0.3569,NO
0.19699999999999998,NO
1.275,YES
2.0483,YES
2.2024,YES
0.8321,YES
0.2955,NO
0.313,NO
0.8677,YES
0.9592,NO
0.8118,YES
0.415,NO
0.2451,NO
0.5760000000000001,NO
0.1934,NO
