50Traced_NONETRACED_MAX_RAW_LSA_49_MAX,Associated
0.1171,NO
0.1171,NO
0.1423,NO
0.2164,NO
0.1663,NO
0.1423,NO
0.0589,NO
0.0679,NO
0.1689,NO
0.2469,YES
0.1423,NO
0.4096,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1171,NO
0.1663,NO
0.1109,NO
0.1663,NO
0.2179,NO
0.1259,NO
0.1916,YES
0.4096,YES
0.4096,YES
0.24,YES
0.1573,NO
0.4096,YES
0.1423,NO
1.0,YES
1.0,YES
0.3362,NO
0.1579,NO
0.1148,NO
0.1659,NO
0.3947,YES
0.3715,YES
0.1659,NO
0.1056,NO
0.1659,NO
0.1474,NO
0.1797,NO
0.1526,NO
0.1835,NO
1.0,YES
0.1138,NO
0.4035,YES
0.1033,NO
1.0,YES
0.0742,NO
0.1212,NO
0.1474,NO
0.1474,NO
0.0802,NO
0.1903,NO
0.1474,NO
0.1659,NO
0.1731,NO
0.1534,NO
0.2137,NO
0.2865,NO
0.1512,NO
0.2137,NO
0.1465,NO
0.1731,NO
0.2187,NO
1.0,YES
0.2137,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.20600000000000002,NO
0.1731,NO
0.1947,NO
0.1755,NO
0.2202,NO
0.5256,YES
1.0,YES
1.0,YES
1.0,YES
0.1659,NO
1.0,YES
0.2137,NO
1.0,YES
1.0,YES
0.3356,NO
0.1662,NO
0.1507,NO
0.204,NO
1.0,YES
0.3413,YES
0.204,NO
0.0952,NO
0.204,NO
0.0887,NO
0.2289,NO
0.2094,NO
0.2183,NO
1.0,YES
0.1138,NO
1.0,YES
0.0577,NO
1.0,YES
0.0742,NO
0.1251,NO
0.1218,NO
0.11800000000000001,NO
0.1053,NO
0.2201,NO
0.1351,NO
0.204,NO
0.1267,NO
0.0603,NO
0.3354,YES
0.4216,YES
0.3659,YES
0.3354,YES
0.1306,NO
0.1267,NO
0.3354,YES
0.183,NO
0.3354,YES
0.1443,NO
0.2165,NO
0.1934,NO
0.2037,NO
0.1267,NO
0.4216,YES
0.1267,NO
1.0,YES
0.1417,NO
1.0,YES
0.0968,NO
0.2519,NO
0.1488,NO
0.0968,NO
0.2372,YES
0.1335,NO
0.3354,YES
0.1926,NO
0.0785,NO
0.2524,NO
0.2582,NO
0.1977,NO
0.2524,NO
0.1926,NO
0.1225,NO
0.2524,NO
1.0,YES
0.2524,NO
1.0,YES
0.1987,NO
0.1844,NO
