50Traced_NONETRACED_SUM_RAW_VSM_87_MEDIAN,Associated
0.41,NO
0.3673,NO
0.3364,NO
0.42700000000000005,NO
0.359,NO
0.3795,NO
0.4826,NO
0.1915,NO
0.3514,NO
2.5603,YES
0.299,NO
1.7378,YES
0.5294,NO
0.2991,NO
0.2223,NO
0.1644,NO
0.8244,NO
0.3893,NO
0.5019,NO
0.2179,NO
0.18,NO
1.7779,YES
2.0555,YES
1.8356,YES
2.3049,YES
0.3457,NO
2.1108,YES
0.3725,NO
1.0419,YES
1.4043,YES
0.4099,NO
0.3975,NO
0.2982,NO
0.4528,NO
1.2571,YES
0.7561,YES
0.3108,NO
0.267,NO
0.2379,NO
0.2032,NO
0.1797,NO
0.3352,NO
0.1551,NO
0.3152,YES
0.204,NO
1.0056,YES
0.1355,NO
1.1694,YES
0.2401,NO
0.1853,NO
0.3165,NO
0.1309,NO
0.2731,NO
0.2857,NO
0.1815,NO
0.2371,NO
0.551,NO
0.4267,NO
0.4724,NO
0.7863,NO
0.4733,NO
0.815,NO
0.508,NO
0.2503,NO
0.4559,NO
2.0247,YES
0.4247,NO
2.2866,YES
0.4424,NO
0.2168,NO
0.2229,NO
0.1919,NO
1.0190000000000001,NO
0.5755,NO
0.7033,NO
0.2846,NO
0.5852,NO
1.7409999999999999,YES
1.5297,YES
1.7326,YES
1.7890000000000001,YES
0.6409999999999999,NO
2.5345,YES
0.5379,NO
1.8003,YES
1.3943,YES
0.7811,NO
0.703,NO
0.4172,NO
1.1711,NO
1.4769,YES
0.9745,YES
0.7847,NO
0.5509,NO
0.5624,NO
0.2979,NO
0.4319,NO
0.7599,NO
0.2426,NO
0.4393,YES
0.5194,NO
1.7724,YES
0.4864,NO
1.4265,YES
0.5937,NO
0.3179,NO
0.5443,NO
0.3265,NO
0.4184,NO
0.575,NO
0.3921,NO
0.6646,NO
0.0809,NO
0.1412,NO
0.6806,YES
2.8535,YES
1.9111,YES
1.6006,YES
0.4686,NO
0.0788,NO
0.8552,YES
0.2352,NO
0.7075,YES
0.2605,NO
0.4336,NO
0.6521,NO
0.2121,NO
0.0657,NO
2.1903,YES
