50Traced_NONETRACED_SUM_RAW_VSM_83_MEDIAN,Associated
0.2891,NO
0.2122,NO
0.5809,NO
0.3289,NO
0.3706,NO
0.5679,NO
0.40299999999999997,NO
0.3435,NO
0.4878,NO
1.6527,YES
0.537,NO
1.5319,YES
0.2634,NO
0.2231,NO
0.2223,NO
0.2507,NO
0.3052,NO
0.1109,NO
0.4553,NO
0.2179,NO
0.5419,NO
1.4998,YES
2.1778,YES
1.7990000000000002,YES
2.0948,YES
0.5535,NO
2.3495,YES
0.5719,NO
2.3028,YES
1.2088,YES
0.6297,NO
0.2869,NO
0.33,NO
0.5991,NO
2.2607,YES
1.4098,YES
0.5005,NO
0.4543,NO
0.5532,NO
0.3735,NO
0.2767,NO
0.3793,NO
0.2434,NO
1.2395,YES
0.2174,NO
0.7656,YES
0.5116,NO
1.4315,YES
0.3315,NO
0.2964,NO
0.4911,NO
0.5392,NO
0.3096,NO
0.6890000000000001,NO
0.4451,NO
0.574,NO
0.4383,NO
0.3275,NO
0.605,NO
0.4773,NO
0.5622,NO
0.6562,NO
0.5499,NO
0.3174,NO
0.479,NO
1.5637,YES
0.4213,NO
1.079,YES
0.205,NO
0.2796,NO
0.2142,NO
0.361,NO
0.3846,NO
0.2499,NO
0.5429999999999999,NO
0.1755,NO
0.5278,NO
1.1567,YES
1.2316,YES
1.6565,YES
0.8807,YES
0.3553,NO
1.3887,YES
0.6467,NO
1.5337,YES
0.502,YES
0.36700000000000005,NO
0.1662,NO
0.1871,NO
0.3301,NO
1.5628,YES
0.7048,YES
0.2041,NO
0.3537,NO
0.1889,NO
0.3083,NO
0.2289,NO
0.2295,NO
0.2075,NO
0.4459,YES
0.0965,NO
0.6635,YES
0.2007,NO
1.2808,YES
0.1742,NO
0.1967,NO
0.4547,NO
0.3281,NO
0.341,NO
0.3704,NO
0.3893,NO
0.2352,NO
0.7694,NO
0.2897,NO
0.8085,YES
1.944,YES
2.8155,YES
1.3197,YES
0.5377,NO
0.1866,NO
1.2464,YES
0.479,NO
1.6774,YES
0.3822,NO
0.4726,NO
0.8166,NO
0.3539,NO
0.2181,NO
1.7699,YES
0.3318,NO
2.6175,YES
0.3254,NO
2.0384,YES
0.3623,NO
0.7801,NO
0.7545,NO
0.2697,NO
1.7177,YES
0.7329,NO
0.9625,YES
0.5939,NO
0.3211,NO
0.7075,NO
0.6045,NO
