50Traced_NONETRACED_SUM_SINGLE_VSM_6_MAX,Associated
0.5222,NO
0.5535,NO
0.496,NO
0.6111,NO
0.6413,NO
0.6029,NO
0.49200000000000005,NO
0.3169,NO
0.6804,NO
1.8412,YES
0.4043,NO
1.7297,YES
0.4763,NO
0.5151,NO
0.4665,NO
0.552,NO
0.6523,NO
0.5399,NO
0.5141,NO
0.3301,NO
0.494,NO
1.8633,YES
1.4442,YES
1.901,YES
1.7703,YES
0.6457,NO
0.9520000000000001,YES
0.6188,NO
3.1309,YES
2.3080000000000003,YES
0.9777,NO
0.5866,NO
0.7796,NO
0.7152,NO
1.4749,YES
3.0559,YES
0.5361,NO
0.4768,NO
0.5347,NO
0.5836,NO
0.5586,NO
0.6139,NO
0.6298,NO
2.2265,YES
0.7691,NO
3.0676,YES
0.5478,NO
3.0752,YES
0.4648,NO
0.5246,NO
0.6805,NO
0.5568,NO
0.619,NO
0.8094,NO
0.6735,NO
0.9655,NO
0.7272,NO
0.5825,NO
0.7553,NO
1.4937,NO
1.1964,NO
0.8859,NO
0.6237,NO
0.3291,NO
0.9055,NO
3.3171,YES
0.534,NO
3.1213,YES
0.5543,NO
0.7821,NO
0.4797,NO
0.7490000000000001,NO
1.6059999999999999,NO
0.7865,NO
1.1155,NO
0.4887,NO
1.1754,NO
3.4904,YES
2.9267,YES
3.4389,YES
2.9454,YES
1.0824,NO
2.2371,YES
0.8027,NO
2.28,YES
2.2657,YES
1.764,NO
1.3339,NO
1.459,NO
1.3959,NO
1.505,YES
2.1599,YES
0.9869,NO
0.7847,NO
1.2248,NO
0.6128,NO
0.7849,NO
1.0529,NO
1.1027,NO
1.7457,YES
1.6355,NO
2.2653,YES
1.4096,NO
2.4414,YES
1.2275,NO
0.4242,NO
0.7518,NO
0.6778,NO
0.8877,NO
1.4256,NO
0.9787,NO
1.6705,NO
0.5671,NO
1.0085,NO
3.0487,YES
4.2402,YES
4.4451,YES
2.8993,YES
1.0108,NO
0.3274,NO
2.47,YES
0.8763,NO
2.4362,YES
0.6866,NO
0.748,NO
0.7387,NO
0.5461,NO
0.573,NO
4.7344,YES
0.5205,NO
4.6758,YES
0.8646,NO
4.4587,YES
0.6683,NO
0.7699,NO
1.8851,NO
0.7326,NO
3.0904,YES
1.115,NO
2.6652,YES
1.0843,NO
0.5682,NO
0.6877,NO
1.3102,NO
1.2945,NO
0.7644,NO
0.5603,NO
0.5574,NO
1.1595,NO
3.2461,YES
0.5006,NO
3.2783,YES
0.5983,NO
0.6264,NO
0.4136,NO
0.887,NO
1.3553,NO
0.8951,NO
1.2072,NO
0.782,NO
0.8866,NO
3.7196,YES
3.0549,YES
3.7745,YES
3.0380000000000003,YES
1.272,NO
2.2225,YES
0.6243,NO
0.2929,NO
0.8443,NO
1.4839,YES
3.9608,YES
3.7339,YES
1.2261,YES
0.8667,NO
0.1848,NO
0.9686,YES
1.9776,NO
1.0164,YES
1.7816,NO
0.7646,NO
1.0985,NO
0.8552,NO
0.6071,NO
4.3902,YES
0.5736,NO
3.918,YES
0.6873,NO
4.0056,YES
1.5922,NO
1.5301,NO
2.3038,NO
1.2778,NO
1.3354,YES
1.5115,NO
1.3335,YES
0.5982,NO
0.5784,NO
0.8607,NO
0.3861,NO
0.597,NO
0.9838,NO
0.226,NO
0.2779,NO
1.1181,NO
1.9384,YES
0.7768,NO
1.9884,YES
0.3436,NO
0.2036,NO
0.2033,NO
0.3123,NO
0.4451,NO
0.4712,NO
0.5221,NO
0.4562,NO
0.4908,NO
2.2316,YES
1.6567,YES
2.5067,YES
1.963,YES
1.2266,NO
1.0591,YES
0.7344,NO
0.7337,NO
0.5982,NO
1.4096,NO
1.284,NO
1.2066,NO
1.4118,NO
0.6327,NO
0.3184,NO
1.5322,NO
3.3136,YES
1.3876,NO
3.4967,YES
0.5515,NO
0.7020000000000001,NO
0.1589,NO
0.6243,NO
1.4314,NO
0.7232,NO
1.5234,NO
0.8262,NO
1.0019,NO
3.9786,YES
3.0445,YES
3.8697,YES
2.8279,YES
1.9172,NO
2.7346,YES
1.1837,NO
0.8972,NO
0.6532,NO
0.8158,NO
1.6189,NO
1.3514,NO
0.7569,NO
0.5719,NO
0.5512,NO
0.7767,NO
2.98,YES
0.7334,NO
2.7531,YES
0.3794,NO
0.3636,NO
0.2007,NO
0.7082,NO
1.6242,NO
0.9178,NO
1.3030000000000002,NO
0.9757,NO
1.1571,NO
3.3116,YES
2.7416,YES
3.327,YES
2.6216,YES
1.1031,NO
1.7983,YES
0.4883,NO
0.5846,NO
0.4652,NO
0.6904,NO
1.9393,NO
1.6737,NO
0.6083,NO
0.3771,NO
0.3008,NO
0.5294,NO
3.174,YES
0.4722,NO
2.8896,YES
0.4846,NO
0.6192,NO
0.43,NO
0.5981,NO
2.059,NO
0.7198,NO
1.4786,NO
0.6992,NO
1.4913,NO
3.3146,YES
2.7969999999999997,YES
3.2136,YES
2.7067,YES
0.8839,NO
1.9302,YES
0.5232,NO
0.9284,NO
1.7404,NO
5.8075,YES
1.5536,YES
1.9144,YES
5.4558,YES
1.4906,NO
0.5207,NO
4.6522,YES
0.5719,NO
5.192,YES
0.3941,NO
1.9001,NO
1.2902,NO
1.1222,NO
0.6771,NO
2.3296,YES
0.7438,NO
2.5384,YES
1.5018,NO
1.9774,YES
0.5014,NO
0.4994,NO
1.8823,NO
0.7896,NO
5.3937,YES
1.6208,NO
5.4666,YES
0.6405,NO
1.2817,NO
4.4692,YES
1.6448,NO
1.8705,NO
4.4835,YES
1.0909,NO
0.1539,NO
4.1105,YES
0.6443,NO
4.0754,YES
0.4771,NO
1.1596,NO
0.5596,NO
0.396,NO
0.34700000000000003,NO
1.9344,NO
0.2799,NO
2.8005,NO
0.7918,NO
2.0958,NO
0.5691,NO
0.5744,NO
2.1145,NO
0.6982,NO
4.4314,YES
1.1438,NO
3.9859,YES
0.3683,NO
0.9685,NO
3.1082,YES
4.4712,YES
4.8391,YES
2.9708,YES
0.9065,NO
0.0474,NO
2.5492,YES
1.4225,NO
2.3382,YES
1.0236,NO
0.7568,NO
1.1101,NO
1.1377,NO
0.4728,NO
4.8916,YES
0.3548,NO
4.998,YES
0.4988,NO
4.9424,YES
0.9996,NO
0.8447,NO
2.3372,NO
1.5467,NO
2.9346,YES
1.2014,NO
2.7289,YES
0.4784,NO
0.9789,NO
3.1633,YES
1.7878,NO
1.8466,NO
3.2784,YES
0.9933,NO
0.153,NO
3.0089,YES
1.0148,NO
2.9359,YES
1.3735,NO
1.5308,NO
1.0556,NO
0.6171,NO
0.3005,NO
2.5473,NO
0.4499,NO
1.883,NO
0.6562,NO
1.9286,NO
1.2941,NO
1.268,NO
2.2953,NO
0.9482,NO
3.5580000000000003,YES
1.8091,NO
3.4694,YES
0.6766,NO
0.8261,NO
1.8883,YES
4.6096,YES
4.6233,YES
1.7209999999999999,YES
0.9223,NO
0.502,NO
1.4206,YES
1.5701,NO
1.2359,YES
1.2429999999999999,NO
0.4704,NO
0.738,NO
