50Traced_NONETRACED_MEDIAN_MULTI_LSA_3_SUM,Associated
0.10781527531083482,NO
0.09271758436944938,NO
0.18010657193605686,NO
0.36127886323268216,NO
0.09609236234458261,NO
0.13783303730017762,NO
0.08152753108348136,NO
0.10266429840142097,NO
0.27690941385435175,NO
0.41545293072824163,YES
0.08632326820603908,NO
0.5772646536412078,YES
0.40799289520426296,NO
0.3731793960923624,NO
0.3717584369449379,NO
0.17975133214920072,NO
0.10230905861456482,NO
0.1738898756660746,NO
0.10959147424511548,NO
0.36714031971580824,NO
0.18063943161634105,NO
0.12628774422735348,YES
0.14600355239786858,YES
0.2731793960923624,YES
0.4031971580817052,YES
0.3017761989342807,NO
0.14351687388987566,YES
0.19094138543516875,NO
0.16731793960923627,YES
0.41101243339254007,YES
0.5740674955595028,NO
0.2573712255772647,NO
0.19289520426287746,NO
0.1744227353463588,NO
0.6779751332149202,YES
0.15239786856127888,YES
0.21918294849023093,NO
0.16447602131438724,NO
0.15115452930728243,NO
0.2120781527531084,NO
0.29609236234458264,NO
0.24795737122557734,NO
0.2523978685612789,NO
0.47619893428063953,YES
0.1847246891651865,NO
0.17690941385435172,YES
0.03747779751332149,NO
0.5953818827708703,YES
0.05008880994671404,NO
0.1921847246891652,NO
0.11349911190053286,NO
0.19626998223801068,NO
0.11936056838365897,NO
0.31492007104795744,NO
0.17566607460035524,NO
0.15595026642984017,NO
0.13428063943161636,NO
0.2493783303730018,NO
0.21332149200710482,NO
0.48579040852575495,NO
0.2454706927175844,NO
0.27282415630550627,NO
0.23712255772646537,NO
0.06731793960923624,NO
0.36536412078152763,NO
0.7893428063943162,YES
0.26163410301953827,NO
0.34866785079928964,YES
0.34103019538188284,NO
0.3619893428063944,NO
0.3563055062166964,NO
0.3177619893428064,NO
0.24920071047957373,NO
0.20213143872113679,NO
0.32273534635879225,NO
0.28863232682060397,NO
0.3680284191829486,NO
0.7699822380106573,YES
0.7321492007104797,YES
0.6257548845470694,YES
0.291474245115453,YES
0.2715808170515098,NO
0.33943161634103025,YES
0.19911190053285968,NO
0.2687388987566608,YES
0.29911190053285974,YES
0.7310834813499114,NO
0.272113676731794,NO
0.2518650088809947,NO
0.23285968028419188,NO
0.5943161634103021,YES
0.21598579040852578,YES
0.29182948490230914,NO
0.14600355239786858,NO
0.25577264653641213,NO
0.1877442273534636,NO
0.3834813499111901,NO
0.3477797513321493,NO
0.3461811722912967,NO
0.3333925399644761,YES
0.19751332149200712,NO
0.15079928952042632,YES
