50Traced_NONETRACED_SUM_RAW_LSA_57_MEDIAN,Associated
0.23,NO
0.0652,NO
0.2312,NO
0.2286,NO
0.3554,NO
0.5589999999999999,NO
0.3982,NO
0.1887,NO
0.3673,NO
1.0207,YES
0.4398,NO
1.6408,YES
0.2427,NO
0.2745,NO
0.2223,NO
0.4143,NO
0.3215,NO
0.305,NO
0.3522,NO
0.2701,NO
0.3911,NO
2.1069,YES
1.8933,YES
1.5035,YES
1.3204,YES
0.2489,NO
2.2015,YES
0.475,NO
1.4847,YES
0.4101,YES
0.3362,NO
0.258,NO
0.1753,NO
0.6873,NO
1.2089,YES
1.1333,YES
0.4395,NO
0.3363,NO
0.3994,NO
0.3838,NO
0.303,NO
0.5163,NO
0.2973,NO
1.2452,YES
0.2287,NO
1.2573,YES
0.1857,NO
1.1304,YES
0.2221,NO
0.3441,NO
0.4999,NO
0.3693,NO
0.2382,NO
0.3511,NO
0.5492,NO
0.3368,NO
0.1876,NO
0.1534,NO
0.3994,NO
0.3504,NO
0.7627,NO
0.753,NO
0.3603,NO
0.0912,NO
0.5023,NO
1.3042,YES
0.4503,NO
2.1422,YES
0.205,NO
0.3708,NO
0.2223,NO
0.3397,NO
0.6528,NO
0.2632,NO
0.7070000000000001,NO
0.1755,NO
0.8505,NO
1.9653,YES
2.6892,YES
1.9221,YES
0.9875,YES
0.3033,NO
1.9957,YES
0.4214,NO
1.4462,YES
0.4258,YES
0.4247,NO
0.5203,NO
0.5889,NO
0.9666,NO
1.2195,YES
1.1401,YES
0.5665,NO
0.2246,NO
0.5535,NO
0.1778,NO
0.2289,NO
0.5871,NO
0.2075,NO
1.2829,YES
0.3192,NO
1.2957,YES
0.4297,NO
1.1282,YES
0.3726,NO
0.2263,NO
0.489,NO
0.2357,NO
0.1533,NO
0.4584,NO
0.4823,NO
0.6622,NO
0.3567,NO
0.2422,NO
0.4329,YES
1.2990000000000002,YES
1.8304,YES
1.1896,YES
0.2485,NO
0.0776,NO
0.8042,YES
0.4138,NO
0.643,YES
0.2836,NO
0.3074,NO
0.6941,NO
0.3064,NO
0.2308,NO
1.7353,YES
0.23199999999999998,NO
1.575,YES
0.1417,NO
1.4576,YES
0.0619,NO
0.4953,NO
0.2992,NO
0.1493,NO
0.3262,YES
0.3052,NO
0.7893,YES
0.5887,NO
0.2867,NO
0.3791,NO
0.3344,NO
0.8213,NO
0.8978,NO
0.62,NO
0.2998,NO
0.5006,NO
1.8292,YES
0.5302,NO
2.6886,YES
0.2286,NO
0.3097,NO
0.2282,NO
0.68,NO
0.6933,NO
0.5465,NO
0.7771,NO
0.2872,NO
0.8565,NO
1.5576,YES
2.8806,YES
2.0653,YES
0.9586,YES
0.2294,NO
1.7790000000000001,YES
0.4696,NO
0.4115,NO
0.2193,NO
0.4738,YES
1.7937,YES
2.6235,YES
1.5258,YES
0.3317,NO
0.2494,NO
1.2685,YES
0.4887,NO
1.14,YES
0.4857,NO
0.2252,NO
0.49200000000000005,NO
0.2375,NO
0.3566,NO
1.1214,YES
0.3969,NO
1.8942,YES
0.1828,NO
1.1794,YES
0.2049,NO
0.8564,NO
0.5856,NO
0.1795,NO
0.4382,YES
0.3548,NO
1.2043,YES
0.3076,NO
0.0921,NO
0.5469,NO
0.19,NO
0.525,NO
1.2984,NO
0.4241,NO
0.1536,NO
0.7926,NO
2.0231,YES
0.7074,NO
3.1373,YES
0.3282,NO
0.5511,NO
0.3559,NO
0.3992,NO
0.5619,NO
0.1933,NO
0.4785,NO
0.2256,NO
0.6046,NO
1.9894,YES
2.9673,YES
2.5688,YES
1.4732,YES
0.3206,NO
2.2158,YES
0.7243,NO
0.37,NO
0.1642,NO
0.4836,NO
0.1967,NO
0.5148,NO
0.9782,NO
0.4539,NO
0.2421,NO
0.7112,NO
1.6164,YES
0.6354,NO
2.7266,YES
0.1331,NO
0.3881,NO
0.0892,NO
0.6133,NO
0.5951,NO
0.4551,NO
0.5687,NO
0.2908,NO
0.6982,NO
2.4587,YES
2.9429,YES
2.4534,YES
1.4969,YES
0.3873,NO
2.5392,YES
0.5391,NO
0.3914,NO
0.0769,NO
0.1953,NO
0.2342,NO
0.3206,NO
0.5012,NO
0.3036,NO
0.1204,NO
0.3545,NO
1.4979,YES
0.4355,NO
1.959,YES
0.2252,NO
0.3017,NO
0.2007,NO
0.24100000000000002,NO
0.2741,NO
0.1699,NO
0.3665,NO
0.1912,NO
0.44299999999999995,NO
1.2679,YES
2.0316,YES
1.3005,YES
0.8212,YES
0.2206,NO
1.4109,YES
0.1678,NO
0.0747,NO
0.0714,NO
0.1957,NO
0.2886,NO
0.1427,NO
0.5592,NO
0.1619,NO
0.0532,NO
0.2915,NO
0.7831,YES
0.2888,NO
1.273,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.1783,NO
0.2207,NO
0.0988,NO
0.1235,NO
0.1702,NO
0.2354,NO
1.1054,YES
1.3146,YES
1.1081,YES
0.7133,YES
0.1674,NO
1.1624,YES
0.3249,NO
0.7265,NO
0.4078,NO
2.3215,YES
0.7202,YES
0.728,YES
4.345,YES
0.5568,NO
0.195,NO
3.1919,YES
0.5916,NO
1.9359,YES
0.5649,NO
0.2131,NO
0.8311,NO
0.1474,NO
0.452,NO
0.9046,YES
0.2914,NO
0.7484,YES
0.2129,NO
0.9881,YES
0.371,NO
0.8581,NO
0.8417,NO
0.3673,NO
1.4625,YES
0.8925,NO
3.0428,YES
0.2855,NO
0.1547,NO
1.1094,YES
0.4969,NO
0.4477,NO
2.0364,YES
0.4996,NO
0.1158,NO
0.8066,YES
0.4632,NO
0.8197,YES
0.5735,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.2318,NO
0.7416,NO
0.1605,NO
0.5059,NO
0.1451,NO
0.652,NO
0.396,NO
0.8821,NO
0.5452,NO
0.2604,NO
0.5531,YES
0.7785,NO
1.5773,YES
0.7040000000000001,NO
0.3403,NO
0.4839,YES
1.0896,YES
1.5118,YES
1.4127,YES
0.4265,NO
0.3133,NO
1.2185,YES
0.7646,NO
0.7877,YES
0.8496,NO
0.2365,NO
0.4311,NO
0.2048,NO
0.5078,NO
0.9894,YES
0.5354,NO
1.2928,YES
0.2891,NO
1.2101,YES
0.5342,NO
1.2556,NO
0.7769,NO
0.2609,NO
0.4918,YES
0.7077,NO
0.9132,YES
0.3694,NO
0.23399999999999999,NO
1.4919,YES
0.3927,NO
0.4951,NO
2.9971,YES
0.384,NO
0.153,NO
2.8159,YES
0.5662,NO
1.5659,YES
0.6471,NO
0.2399,NO
0.6552,NO
