50Traced_NONETRACED_SUM_SINGLE_VSM_1_MAX,Associated
0.3627,NO
0.1501,NO
0.5271,NO
0.2846,NO
0.5086,NO
0.4085,NO
0.8398,NO
0.4126,NO
0.3614,NO
2.4001,YES
0.3388,NO
2.573,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.3766,NO
0.9076,NO
0.3216,NO
0.3921,NO
0.7949,NO
0.7282,NO
2.5508,YES
2.0942,YES
2.4149,YES
1.9503,YES
0.5101,NO
2.5291,YES
0.569,NO
3.077,YES
1.2631,YES
0.8935,NO
0.5945,NO
0.6691,NO
1.1425,NO
2.6133,YES
2.0254,YES
0.794,NO
0.6837,NO
1.1543,NO
0.7609999999999999,NO
0.2115,NO
0.1837,NO
0.287,NO
2.2598,YES
0.9401,NO
3.0163,YES
1.0611,NO
3.5659,YES
0.9791,NO
0.9259999999999999,NO
0.6454,NO
1.1236,NO
0.6381,NO
1.2707,NO
1.1455,NO
1.0655,NO
0.2394,NO
0.5978,NO
1.652,NO
1.1371,NO
1.2106,NO
1.088,NO
0.8014,NO
0.3141,NO
0.9467,NO
3.1776,YES
0.7458,NO
3.8887,YES
0.9041,NO
0.489,NO
0.605,NO
0.2838,NO
2.4681,NO
0.3735,NO
1.2793,NO
0.6779,NO
1.5516,NO
3.8411,YES
3.2804,YES
3.7335,YES
2.9279,YES
1.2504,NO
3.5529,YES
1.5237,NO
2.2176,YES
1.2579,YES
0.8291,NO
0.3833,NO
0.4954,NO
0.8538,NO
1.8017,YES
1.2049,YES
0.7155,NO
0.7678,NO
0.9581,NO
0.7739,NO
0.3633,NO
0.244,NO
0.218,NO
1.7394,YES
0.6075,NO
2.1444,YES
0.6256,NO
2.4823,YES
0.7107,NO
0.9789,NO
0.6781,NO
1.04,NO
0.7355,NO
0.9098,NO
0.9731,NO
0.7758,NO
0.3665,NO
0.5287,NO
1.8019999999999998,YES
3.8994,YES
4.4935,YES
1.6619,YES
0.396,NO
0.0611,NO
1.5453,YES
0.6871,NO
1.4855,YES
0.6499,NO
0.6454,NO
0.7639,NO
0.7702,NO
0.3074,NO
4.7005,YES
0.3428,NO
4.6317,YES
1.1753,NO
4.5584,YES
0.9423,NO
0.8335,NO
0.9965,NO
0.5614,NO
1.486,YES
0.0964,NO
1.5873,YES
0.414,NO
0.4801,NO
1.7727,NO
1.0343,NO
1.1743,NO
1.6854,NO
0.8519,NO
0.473,NO
1.1548,NO
3.0248,YES
1.4413,NO
3.4766,YES
0.5726,NO
0.2243,NO
0.2915,NO
0.2822,NO
2.177,NO
0.4667,NO
1.3088,NO
1.1394,NO
1.6358,NO
3.5373,YES
2.9569,YES
3.5953,YES
2.6474,YES
1.6515,NO
3.4389999999999996,YES
1.8691,NO
0.2687,NO
0.7169,NO
2.082,YES
3.6437,YES
4.2636,YES
1.7849,YES
0.5936,NO
0.1141,NO
2.1126,YES
1.3931,NO
1.6169,YES
1.4269,NO
1.2535,NO
1.2434,NO
1.3389,NO
0.3652,NO
4.5601,YES
0.20199999999999999,NO
4.3764,YES
1.1185,NO
4.3802,YES
1.7326,NO
1.2375,NO
1.6957,NO
1.3939,NO
1.8012,YES
1.0003,NO
2.1069,YES
0.6375,NO
0.4855,NO
0.9684,NO
0.3412,NO
0.6359,NO
0.6825,NO
1.0598,NO
0.6756,NO
1.0198,NO
2.5413,YES
0.6259,NO
2.8119,YES
0.7527,NO
0.4599,NO
0.698,NO
0.5125,NO
1.2196,NO
0.5116,NO
0.5997,NO
0.958,NO
0.9538,NO
2.8813,YES
2.2062,YES
2.7127,YES
2.2522,YES
0.9829,NO
3.0078,YES
1.2411,NO
0.4326,NO
0.5477,NO
2.63,NO
1.1079999999999999,NO
1.4329,NO
2.0846,NO
0.8268,NO
0.429,NO
1.6149,NO
2.6774,YES
1.8019999999999998,NO
3.4562,YES
0.8072,NO
0.2325,NO
0.4014,NO
0.3711,NO
2.6772,NO
0.5574,NO
1.8018,NO
0.9829,NO
1.8642,NO
3.4961,YES
2.8978,YES
3.7768,YES
2.5603,YES
2.347,NO
3.6986,YES
2.2157,NO
0.451,NO
0.5685,NO
1.7342,NO
1.0049,NO
0.9436,NO
1.1591,NO
1.1788,NO
0.4463,NO
0.7668,NO
3.4258,YES
0.8587,NO
4.1343,YES
0.7031,NO
0.3747,NO
0.4683,NO
0.5342,NO
2.1299,NO
0.604,NO
1.1921,NO
1.1261,NO
1.4713,NO
4.1221,YES
3.3554,YES
4.205,YES
3.1052,YES
1.2883,NO
3.8751,YES
1.561,NO
0.4556,NO
0.5484,NO
1.1242,NO
0.9947,NO
0.9829,NO
0.9395,NO
0.9575,NO
0.3251,NO
0.5366,NO
3.1286,YES
0.6053,NO
3.5374,YES
0.3442,NO
0.2048,NO
0.231,NO
0.3943,NO
2.0005,NO
0.5861,NO
1.1218,NO
0.9621,NO
1.3477,NO
3.4337,YES
2.9819,YES
3.4708,YES
2.7365,YES
0.7685,NO
3.1971,YES
0.9328,NO
0.6055,NO
1.2287,NO
5.8041,YES
1.2317,YES
1.6788,YES
6.1086,YES
1.0766,NO
0.3442,NO
5.157,YES
0.8493,NO
6.0457,YES
1.1481,NO
2.1319999999999997,NO
1.3038,NO
1.2598,NO
0.5612,NO
2.7496,YES
0.3943,NO
2.9929,YES
1.8407,NO
2.6265,YES
1.9594,NO
1.1267,NO
3.0996,NO
1.1709,NO
5.9686,YES
3.2044,NO
6.4045,YES
0.2513,NO
0.8358,NO
2.5461,YES
0.359,NO
0.6315,NO
3.1205,YES
0.4971,NO
0.1097,NO
2.9715,YES
0.2499,NO
2.9732,YES
0.1528,NO
0.8565,NO
0.4855,NO
0.5392,NO
0.171,NO
1.2385,NO
0.1398,NO
1.3223,NO
0.6013,NO
0.8974,NO
0.4773,NO
0.2478,NO
1.1513,NO
0.6245,NO
3.0862,YES
1.6927,NO
2.8644,YES
0.5362,NO
0.4958,NO
3.1146,YES
3.4698,YES
4.5349,YES
1.8478,YES
0.7435,NO
0.4069,NO
1.8939,YES
1.9031,NO
2.0357,YES
2.2575,NO
1.1233,NO
1.0207,NO
0.9224,NO
0.3811,NO
5.1323,YES
0.3963,NO
5.1083,YES
1.4973,NO
5.1077,YES
2.8699,NO
2.345,NO
2.9730000000000003,NO
1.483,NO
2.516,YES
2.2624,NO
2.4649,YES
0.3266,NO
1.2119,NO
3.6105,YES
0.2898,NO
0.6396,NO
4.0805,YES
0.815,NO
0.153,NO
3.9491,YES
0.5244,NO
3.722,YES
0.758,NO
1.6107,NO
0.8847,NO
1.1386,NO
0.2037,NO
1.6921,NO
0.1654,NO
1.2083,NO
0.6104,NO
1.2203,NO
1.1405,NO
0.4739,NO
1.5757,NO
1.0825,NO
3.832,YES
2.0543,NO
4.3759,YES
1.0025,NO
0.6647,NO
1.9047,YES
3.9768,YES
4.4673,YES
1.8753,YES
0.8182,NO
0.5268,NO
1.8258,YES
1.0503,NO
1.831,YES
1.1543,NO
1.0428,NO
1.1431,NO
1.1967,NO
0.7542,NO
4.6005,YES
0.8452,NO
4.9503,YES
2.0992,NO
4.7836,YES
1.4471,NO
1.0757,NO
1.6521,NO
0.9371,NO
1.8865,YES
0.8238,NO
1.9824,YES
3.1587,YES
1.4603,YES
0.5944,NO
0.4701,NO
0.4241,NO
0.9512,NO
2.5987,YES
2.0683,YES
1.1413,NO
0.8638,NO
0.7496,NO
1.0308,NO
0.9835,NO
0.7711,NO
1.0257,NO
2.3156,YES
0.8568,NO
3.0346,YES
0.3033,NO
3.4759,YES
0.3983,NO
0.9613,NO
0.7191,NO
0.8117,NO
0.8576,NO
0.9367,NO
1.1749,NO
1.2251,NO
0.3708,NO
1.2655,NO
4.9985,YES
0.7818,YES
1.1085,YES
6.0504,YES
0.9579,NO
0.0677,NO
5.0319,YES
0.5677,NO
5.6428,YES
0.517,NO
1.6096,NO
0.9097,NO
0.9334,NO
0.223,NO
2.2364,YES
0.2443,NO
2.2969999999999997,YES
1.3487,NO
1.7951,YES
1.091,NO
0.6295,NO
2.1383,NO
1.0397,NO
5.3099,YES
2.3894,NO
5.7264,YES
0.6919,NO
1.4244,NO
6.5049,YES
1.1577,YES
1.6781,YES
6.8008,YES
1.1405,NO
0.3893,NO
5.9739,YES
0.7582,NO
6.5582,YES
1.1063,NO
2.5132,NO
1.6432,NO
1.5148,NO
0.3976,NO
2.9527,YES
0.4491,NO
3.0232,YES
1.9838,NO
2.5854,YES
1.9438,NO
1.0426,NO
3.0886,NO
1.3487,NO
6.6058,YES
3.2772,NO
7.1659,YES
0.4949,NO
0.9755,NO
5.2328,YES
0.8404,YES
1.6364,YES
5.266,YES
0.8968,NO
0.2601,NO
4.6823,YES
0.6011,NO
5.2397,YES
0.9612,NO
1.5964,NO
0.9057,NO
0.8481,NO
0.3367,NO
2.3606,YES
0.3079,NO
2.9108,YES
1.4997,NO
2.3745,YES
1.7454,NO
0.8323,NO
2.727,NO
1.1651,NO
5.5443,YES
2.9768,NO
5.3934,YES
0.4207,NO
1.3846,NO
5.9817,YES
1.3787,YES
2.0102,YES
6.0234,YES
1.1106,NO
0.1129,NO
5.4986,YES
0.8572,NO
5.7317,YES
0.9469,NO
2.1715,NO
1.4961,NO
1.3219,NO
0.3436,NO
3.1479,YES
0.3306,NO
3.3344,YES
1.4308,NO
2.7041,YES
1.7655,NO
1.0861,NO
2.7602,NO
1.4778,NO
5.6643,YES
2.6359,NO
6.1112,YES
0.6291,NO
0.9001,NO
