50Traced_NONETRACED_SUM_SINGLE_LSA_7_MAX,Associated
0.5417,NO
0.6951,NO
0.6982,NO
0.6362,NO
0.3836,NO
0.5027,NO
1.2494,NO
0.2979,NO
0.4853,NO
2.1519,YES
0.4036,NO
2.1159,YES
0.6408,NO
0.8476,NO
0.5188,NO
0.6338,NO
1.1225,NO
0.5793,NO
0.4586,NO
0.7419,NO
0.8918,NO
2.5915,YES
2.4542,YES
2.0540000000000003,YES
2.4253,YES
0.5763,NO
1.2538,YES
1.0161,NO
1.1739,YES
1.3235,YES
1.5512,NO
1.089,NO
1.1108,NO
1.3058,NO
2.4936,YES
0.894,YES
1.2574,NO
0.4058,NO
1.2515,NO
0.3744,NO
1.2023,NO
1.2898,NO
1.3612,NO
1.6544,YES
1.5559,NO
1.8575,YES
1.3886,NO
2.4513,YES
1.0752,NO
0.4824,NO
0.5906,NO
0.8699,NO
0.2691,NO
1.1374,NO
0.9865,NO
1.5095,NO
0.3585,NO
0.6323,NO
1.0698,NO
0.9098,NO
0.8863,NO
1.1023,NO
0.9345,NO
0.1278,NO
0.9311,NO
2.8836,YES
0.7642,NO
3.0232,YES
0.4377,NO
0.6862,NO
0.2136,NO
0.3008,NO
1.1281,NO
0.1268,NO
0.8765,NO
0.2552,NO
1.2776,NO
3.5075,YES
3.2838,YES
3.0959,YES
3.2878,YES
1.1465,NO
2.3142,YES
1.2356,NO
2.1793,YES
1.4715,YES
1.6555,NO
0.8459,NO
0.4849,NO
1.3957,NO
3.6548,YES
1.8025,YES
1.3967,NO
0.7384,NO
1.2719,NO
0.5993,NO
1.9669999999999999,NO
1.8391,NO
2.0136,NO
2.156,YES
1.6614,NO
2.7206,YES
0.8241,NO
3.5034,YES
0.8525,NO
0.7749,NO
0.9893,NO
0.9738,NO
0.4313,NO
1.1661,NO
1.0418,NO
1.9348,NO
0.2475,NO
0.3415,NO
1.2459,YES
4.3705,YES
4.6649,YES
2.1630000000000003,YES
0.6746,NO
0.0901,NO
2.0025,YES
0.1395,NO
2.0845,YES
0.2221,NO
0.7952,NO
1.2415,NO
1.1984,NO
0.122,NO
4.9118,YES
0.2501,NO
5.2871,YES
0.932,NO
3.9648,YES
0.2908,NO
0.8291,NO
1.2373,NO
0.3614,NO
1.8846,YES
0.9463,NO
1.3473,YES
0.9379,NO
0.5581,NO
1.6368,NO
0.8436,NO
0.3403,NO
1.4528,NO
1.4766,NO
0.6325,NO
1.1095,NO
2.8817,YES
0.7549,NO
3.3521,YES
1.053,NO
1.026,NO
0.7085,NO
0.6856,NO
1.075,NO
0.6134,NO
0.8453,NO
0.9065,NO
1.194,NO
3.7419,YES
3.3283,YES
3.3158,YES
3.2291,YES
1.3361,NO
2.7013,YES
1.3718,NO
0.4109,NO
0.4367,NO
1.199,YES
4.5188,YES
4.3124,YES
2.1043,YES
0.9201,NO
0.0978,NO
1.8731,YES
0.6601,NO
1.8219999999999998,YES
1.0514,NO
1.228,NO
1.7007,NO
1.5218,NO
0.2556,NO
5.0786,YES
0.2271,NO
4.9582,YES
1.0658,NO
3.9376,YES
1.1062,NO
1.5415,NO
1.4895,NO
0.9653,NO
1.7919999999999998,YES
1.1806,NO
1.5274,YES
0.59,NO
0.6155,NO
