50Traced_NONETRACED_SUM_MULTI_LSA_97_MAX,Associated
0.44299999999999995,NO
0.2017,NO
1.1929,NO
1.1516,NO
0.6749,NO
0.9991,NO
0.669,NO
0.2065,NO
1.2314,NO
2.3341,YES
0.9016,NO
1.8834,YES
0.7626,NO
0.9658,NO
0.3706,NO
0.6285,NO
0.5766,NO
0.5042,NO
0.5516,NO
0.4905,NO
0.9279,NO
2.1231,YES
2.4330000000000003,YES
1.624,YES
1.1432,YES
1.3203,NO
1.3901,YES
0.868,NO
2.3292,YES
0.4277,YES
1.1572,NO
0.9251,NO
0.6163,NO
1.0167,NO
2.072,YES
2.0980000000000003,YES
1.0257,NO
0.8949,NO
0.5827,NO
0.8211,NO
0.6447,NO
1.1161,NO
0.3049,NO
2.0055,YES
0.6954,NO
2.6856,YES
0.3253,NO
2.1562,YES
0.6728,NO
0.7497,NO
1.1685,NO
0.7123,NO
0.4408,NO
0.983,NO
0.9299,NO
0.7288,NO
0.745,NO
0.3795,NO
1.6838,NO
1.511,NO
0.6356,NO
1.2452,NO
1.0503,NO
0.42,NO
1.7423,NO
3.2289999999999996,YES
1.4643,NO
2.5126,YES
1.1012,NO
1.6501,NO
0.4962,NO
1.0331,NO
0.9364,NO
0.74,NO
0.7482,NO
0.509,NO
1.2964,NO
3.1845,YES
3.7602,YES
2.4975,YES
2.0527,YES
1.8087,NO
2.4176,YES
1.011,NO
1.9096,YES
0.5161,YES
1.3013,NO
0.7872,NO
0.4141,NO
1.0304,NO
1.7145,YES
1.4503,YES
1.1361,NO
0.9323,NO
0.8906,NO
0.6281,NO
0.7185,NO
1.1462,NO
0.3975,NO
2.1752,YES
0.6877,NO
2.3956,YES
0.3068,NO
1.6317,YES
0.4791,NO
0.6696,NO
1.0411,NO
0.736,NO
0.3665,NO
1.0277,NO
0.9672,NO
0.7982,NO
0.8867,NO
0.196,NO
1.9179,YES
3.9571,YES
2.8293,YES
1.8572,YES
0.6586,NO
0.3537,NO
2.2981,YES
0.5578,NO
1.8217,YES
0.7724,NO
0.8781,NO
1.2751,NO
0.3251,NO
0.5511,NO
3.5644,YES
0.5754,NO
3.3292,YES
0.586,NO
3.5704,YES
0.8155,NO
1.5001,NO
0.4806,NO
0.6698,NO
1.7283,YES
0.6062,NO
1.9509999999999998,YES
0.7682,NO
0.2298,NO
1.4992,NO
1.6479,NO
0.6785,NO
1.2690000000000001,NO
1.0325,NO
0.5335,NO
1.6039,NO
3.0203,YES
1.3716,NO
2.5642,YES
0.8591,NO
1.5576,NO
0.3445,NO
0.6048,NO
0.9082,NO
0.5885,NO
0.7471,NO
0.6177,NO
1.2247,NO
3.0432,YES
3.5305,YES
2.37,YES
1.7939,YES
1.7939,NO
2.2142,YES
1.0745,NO
0.7595,NO
0.1412,NO
1.482,YES
3.5810000000000004,YES
2.6111,YES
1.337,YES
0.2791,NO
0.3031,NO
1.9409,YES
0.7902,NO
1.4729,YES
1.0912,NO
0.6355,NO
0.9614,NO
0.2375,NO
0.5961,NO
3.0045,YES
0.5069,NO
2.9754,YES
0.4649,NO
3.3464,YES
0.8893,NO
1.681,NO
0.648,NO
0.5648,NO
1.6724,YES
0.8182,NO
1.5697,YES
0.5448,NO
0.223,NO
0.9966,NO
1.5915,NO
1.1561,NO
0.8977,NO
0.9695,NO
0.4661,NO
0.8864,NO
2.2219,YES
0.6685,NO
2.1652,YES
0.2882,NO
0.7172,NO
0.2033,NO
0.6797,NO
0.809,NO
0.7918,NO
1.0004,NO
0.7433,NO
1.4274,NO
2.3080000000000003,YES
2.7187,YES
1.7097,YES
1.1655,YES
1.1462,NO
1.4092,YES
0.6543,NO
0.4835,NO
0.2912,NO
1.4825,NO
1.7778,NO
0.7692,NO
1.3409,NO
0.7268,NO
0.2147,NO
1.568,NO
2.7914,YES
1.365,NO
2.7579,YES
0.4029,NO
1.1835,NO
0.1824,NO
0.7327,NO
0.716,NO
0.3662,NO
0.855,NO
0.3281,NO
1.4982,NO
2.9818,YES
3.5210000000000004,YES
2.7562,YES
1.8043,YES
1.6949,NO
2.4714,YES
1.089,NO
0.9584,NO
0.3601,NO
1.6866,NO
2.1318,NO
0.8769,NO
1.2708,NO
1.3514,NO
0.6095,NO
1.8969,NO
3.4785,YES
1.3757,NO
3.0233,YES
1.1569,NO
1.9628,NO
0.5941,NO
0.9427,NO
1.3159,NO
0.9277,NO
1.2461,NO
0.7676,NO
1.8128,NO
3.6716,YES
4.3255,YES
2.9188,YES
2.3226,YES
2.0192,NO
2.8389,YES
1.1414,NO
0.6687,NO
0.3498,NO
1.7866,NO
2.3508,NO
1.3303,NO
1.6019999999999999,NO
1.1561,NO
0.4251,NO
1.7894,NO
3.0908,YES
1.5256,NO
3.0348,YES
0.8075,NO
1.6789,NO
0.3462,NO
0.8291,NO
1.4077,NO
0.7408,NO
1.3455,NO
0.6281,NO
2.1163,NO
3.5539,YES
4.1587,YES
2.6859,YES
2.0535,YES
1.7992,NO
2.4846,YES
1.3844,NO
1.4307,NO
0.4246,NO
5.364,YES
2.3223,YES
2.1505,YES
4.7972,YES
1.1175,NO
0.6447,NO
5.5067,YES
1.2461,NO
4.4225,YES
1.0623,NO
1.4028,NO
1.7661,NO
0.6498,NO
1.0608,NO
2.2865,YES
0.8291,NO
2.4817,YES
1.0048,NO
2.1828,YES
1.2995,NO
1.8803,NO
1.3374,NO
0.7688,NO
4.6988,YES
1.6055,NO
4.8958,YES
0.8189,NO
0.2958,NO
3.5664,YES
1.7978,NO
0.9922,NO
3.2657,YES
0.7973,NO
0.3734,NO
4.2267,YES
1.199,NO
3.2788,YES
0.9377,NO
1.9469999999999998,NO
2.4332,NO
0.7397,NO
0.7741,NO
1.7047,NO
0.5983,NO
1.3205,NO
0.531,NO
1.5486,NO
1.1146,NO
1.7199,NO
1.2027,NO
0.6518,NO
3.3835,YES
2.0823,NO
3.8649,YES
1.1222,NO
0.221,NO
2.8019,YES
3.4713,YES
3.1057,YES
2.7627,YES
0.8862,NO
0.6152,NO
3.3569999999999998,YES
1.1126,NO
2.2369,YES
1.0559,NO
1.3534,NO
1.4292,NO
0.4886,NO
0.9176,NO
3.3847,YES
0.9294,NO
2.9637,YES
1.0188,NO
3.3359,YES
0.8827,NO
1.5715,NO
0.7899,NO
0.5664,NO
2.9010000000000002,YES
0.733,NO
2.7423,YES
1.1297,NO
0.365,NO
4.789,YES
1.9791,NO
1.4787,NO
4.0571,YES
0.6496,NO
0.3976,NO
4.8601,YES
1.2774,NO
4.176,YES
0.9333,NO
1.0612,NO
1.6844,NO
0.3767,NO
0.685,NO
2.1135,NO
0.2958,NO
2.1087,NO
0.4975,NO
1.8342,NO
1.406,NO
2.0335,NO
1.3813,NO
1.1084,NO
4.4239999999999995,YES
1.9657,NO
4.4055,YES
0.8479,NO
0.1983,NO
1.8907,YES
3.3696,YES
2.6702,YES
1.6631,YES
0.5134,NO
0.3649,NO
2.3753,YES
0.5481,NO
1.5239,YES
0.6084,NO
0.7822,NO
1.0216,NO
0.2339,NO
0.772,NO
3.0278,YES
0.7486,NO
2.9712,YES
0.7557,NO
3.4159,YES
0.3875,NO
1.055,NO
0.3754,NO
0.4464,NO
1.7247,YES
0.6193,NO
1.7619,YES
1.7827,YES
0.2073,YES
1.1206,NO
0.7498,NO
0.5686,NO
1.1422,NO
1.4316,YES
1.6608,YES
1.0499,NO
0.242,NO
0.7954,NO
0.3026,NO
0.2131,NO
0.6172,NO
0.1446,NO
1.1540000000000001,YES
0.5344,NO
1.827,YES
0.4297,NO
1.6265,YES
0.4358,NO
0.1954,NO
0.5913,NO
0.2842,NO
0.192,NO
1.1666,NO
0.4889,NO
1.1766,NO
1.275,NO
0.2648,NO
5.4309,YES
1.8788,YES
1.9772,YES
5.1006,YES
0.8225,NO
0.4691,NO
6.1297,YES
1.1754,NO
4.4624,YES
0.9062,NO
2.0312,NO
2.2733,NO
0.9967,NO
0.6403,NO
1.973,YES
0.45299999999999996,NO
2.0303,YES
0.8716,NO
2.1235,YES
1.2491,NO
1.9340000000000002,NO
1.2975,NO
0.7611,NO
4.9614,YES
1.973,NO
5.5295,YES
1.1682,NO
0.2055,NO
