50Traced_NONETRACED_MAX_RAW_LSA_85_MEDIAN,Associated
0.0737,NO
0.1687,NO
0.2688,NO
0.2164,NO
0.1663,NO
0.1153,NO
0.1987,NO
0.1687,NO
0.1689,NO
1.0,YES
0.2347,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1142,NO
0.1663,NO
0.1109,NO
0.1843,NO
0.2179,NO
0.1663,NO
0.2383,YES
1.0,YES
1.0,YES
0.245,YES
0.2254,NO
0.3603,YES
0.1423,NO
0.4232,YES
1.0,YES
0.3362,NO
0.1579,NO
0.1148,NO
0.1112,NO
0.3947,YES
0.3715,YES
0.1778,NO
0.1156,NO
0.1778,NO
0.1058,NO
0.1797,NO
0.1526,NO
0.1835,NO
1.0,YES
0.1344,NO
1.0,YES
0.1344,NO
1.0,YES
0.1344,NO
0.1212,NO
0.1156,NO
0.1235,NO
0.1156,NO
0.1903,NO
0.1156,NO
0.1778,NO
0.1553,NO
0.1534,NO
0.2688,NO
0.2865,NO
0.2137,NO
0.1694,NO
0.1987,NO
0.0647,NO
0.2187,NO
1.0,YES
0.2347,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.2143,NO
0.1544,NO
0.1947,NO
0.1755,NO
0.2202,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2254,NO
0.5256,YES
0.2137,NO
0.1303,YES
0.284,YES
0.3356,NO
0.204,NO
0.204,NO
0.1501,NO
0.3435,YES
0.284,YES
0.1731,NO
0.1841,NO
0.1692,NO
0.1841,NO
0.2289,NO
0.2088,NO
0.2075,NO
0.1923,YES
0.1216,NO
0.1602,YES
0.0577,NO
0.3081,YES
0.204,NO
0.1251,NO
0.1841,NO
0.1841,NO
0.1053,NO
0.2201,NO
0.1351,NO
0.204,NO
0.1566,NO
0.0475,NO
0.3354,YES
1.0,YES
1.0,YES
0.1967,YES
0.1548,NO
0.0303,NO
0.2372,YES
0.1395,NO
0.2372,YES
0.1443,NO
0.2165,NO
0.1934,NO
0.2037,NO
0.07200000000000001,NO
1.0,YES
0.0864,NO
1.0,YES
0.1417,NO
1.0,YES
0.1155,NO
0.13699999999999998,NO
0.1439,NO
0.1155,NO
0.2372,YES
0.2085,NO
0.3354,YES
0.1544,NO
0.1926,NO
0.2524,NO
0.2582,NO
0.2524,NO
0.1701,NO
0.1684,NO
0.1225,NO
0.1458,NO
0.4997,YES
0.1577,NO
0.485,YES
0.1987,NO
0.1756,NO
0.1689,NO
0.1926,NO
0.1827,NO
0.1926,NO
0.1827,NO
0.2019,NO
0.2524,NO
0.3897,YES
0.4997,YES
0.4997,YES
0.4997,YES
0.2226,NO
0.4997,YES
0.2524,NO
0.1566,NO
0.1132,NO
0.2886,YES
0.3647,YES
1.0,YES
0.1476,YES
0.1548,NO
0.11,NO
0.2068,YES
0.2598,NO
0.106,YES
0.2293,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.142,NO
1.0,YES
0.2049,NO
0.2548,NO
0.2548,NO
0.2548,NO
0.1461,YES
0.2548,NO
0.2886,YES
0.1553,NO
0.1755,NO
0.2395,NO
0.2395,NO
0.2395,NO
