50Traced_NONETRACED_SUM_MULTI_VSM_68_SUM,Associated
0.22118282062319947,NO
0.07924103447134012,NO
0.19550316235636944,NO
0.3493658730421537,NO
0.11147720123182889,NO
0.397033014338223,NO
0.1756680684790887,NO
0.10129474485910128,NO
0.2678896652207027,NO
0.6178019139706613,YES
0.17970793734891888,NO
0.6572237491307659,YES
0.2571111626212788,NO
0.31555680651677204,NO
0.13442498095963443,NO
0.17379714560084772,NO
0.23379913242160336,NO
0.17116460809960596,NO
0.2685850524851816,NO
0.1530183118646313,NO
0.17209179111891124,NO
0.6617934368687705,YES
0.6231828868505579,YES
0.6175535613762044,YES
0.6090599026457829,YES
0.34752806384317353,NO
0.5537600582800755,YES
0.22369946024702805,NO
0.5444385575681314,YES
0.2758038345640584,YES
0.1816285307460512,NO
0.18891354018344977,NO
0.10783469651312957,NO
0.22701082817311832,NO
0.5738435047518129,YES
0.512218947647273,YES
0.12702407364482265,NO
0.08402596112454055,NO
0.09887744627305539,NO
0.03486870426173052,NO
0.18644657107851256,NO
0.21335143547799598,NO
0.08169144673664691,NO
0.26351865955826353,YES
0.20103314679294015,NO
0.4654127620119871,YES
0.12374581939799331,NO
0.47094274644855794,YES
0.15942580880161591,NO
0.09644359084737905,NO
0.07018444319348324,NO
0.09487069108248616,NO
0.05970396370740753,NO
0.16068412861353024,NO
0.14568363190834135,NO
0.10101327858538361,NO
0.17783701447067785,NO
0.05558131063942514,NO
0.21393092486506177,NO
0.47958541673565347,NO
0.24043842511341432,NO
0.40693400443723293,NO
0.09531772575250835,NO
0.025563760389416865,NO
0.2532368621477532,NO
0.7013808404251796,YES
0.2178880095367396,NO
0.6285638597304546,YES
0.17238981423225938,NO
0.2511672571939468,NO
0.0740421868273784,NO
0.15507135997880728,NO
0.36362131196397224,NO
0.10740421868273786,NO
0.425974370012252,NO
0.11217258849630782,NO
0.340756316434319,NO
0.7215139574158085,YES
0.7216960826517436,YES
0.6677704559753634,YES
0.5789761250372528,YES
0.38690022848438693,NO
0.5947382363654425,YES
0.21591774562071592,NO
0.5820391403688864,YES
0.2689327461174211,YES
0.278651610980496,NO
0.2600417232358687,NO
0.1316434319017186,NO
0.34135236266101526,NO
0.6032815656147554,YES
0.5164574985926687,YES
0.21576873406404187,NO
0.1337627073744164,NO
0.20012252061326535,NO
0.10445710122851751,NO
0.2658035034272658,NO
0.28065498857578064,NO
0.11311632835524355,NO
0.2513493824298817,YES
0.23071956025033943,NO
0.4938574124971026,YES
0.2042120600019868,NO
0.511225537269446,YES
0.19623166330010927,NO
0.1843438524454452,NO
0.1372893142157025,NO
0.1708500281466274,NO
0.10968906255174013,NO
0.2905559786747905,NO
0.23030563925957812,NO
0.254842875591907,NO
0.18277095268055235,NO
0.041193417000562935,NO
0.34302460346369085,YES
0.7213649458591346,YES
0.5225007450577833,YES
0.3980098678764197,YES
0.17306864465710786,NO
0.11146064439219841,NO
0.2836186628696314,YES
0.2402231861982185,NO
0.2802079539057585,YES
0.10263584886916785,NO
0.24408092983211363,NO
0.25846882347097583,NO
0.11447398920494056,NO
0.09198980098678766,NO
0.6780025828669823,YES
0.11669260571542103,NO
0.6474386569091692,YES
0.1682174906453856,NO
0.7001887479717871,YES
0.2107188979767542,NO
0.2171926222722607,NO
0.2318454253452101,NO
0.09003609391039438,NO
0.3631080499354283,YES
0.2792807708864532,NO
0.30729494354117687,YES
0.2294115699195338,NO
0.08511871254015035,NO
0.21254015033610385,NO
0.33421636478029065,NO
0.13209046657174078,NO
0.34595516407828075,NO
0.16644590880492732,NO
0.11429186396900559,NO
0.23929600317891322,NO
0.559389383754429,YES
0.21063611377860195,NO
0.5089406934004437,YES
0.1736315772045432,NO
0.20210934136891948,NO
0.057518460876187956,NO
0.1350541408655916,NO
0.22835193218318486,NO
0.1562800092718302,NO
0.28500943739858936,NO
0.16018742342461673,NO
0.20583463028577106,NO
0.5803503427265803,YES
0.546077684691546,YES
0.5536276035630319,YES
0.5085598860889433,YES
0.33004404119341696,NO
0.4810258617835027,YES
0.21649723500778173,NO
0.1832014305109441,NO
0.045862445776350215,NO
0.27823768998973475,YES
0.7821285473028908,YES
0.5800026490943408,YES
0.4392032848769826,YES
0.16649557932381867,NO
0.08742011324878307,NO
0.3242988178416503,YES
0.35898539686744585,NO
0.2554389218186032,YES
0.2187158515182622,NO
0.17689327461174212,NO
0.24143183549124145,NO
0.09232093777939665,NO
0.13093148779760921,NO
0.6528030729494355,YES
0.11950726845259776,NO
0.65737276068744,YES
0.15373025596874068,NO
0.7367628067154541,YES
0.3217325076989304,NO
0.3872148084373655,NO
0.3319811914301798,NO
0.22631544090863936,NO
0.39183416669426135,YES
0.25389913573297124,NO
0.2850259942382198,YES
0.21210967250571208,NO
0.06021722573595153,NO
0.22745786284314048,NO
0.3080234444849167,NO
0.10167555217060167,NO
0.36602205371038776,NO
0.2273585218053578,NO
0.14081592105698865,NO
0.2523759064869697,NO
0.43566012119606606,YES
0.2069108248617504,NO
0.4088711546739958,YES
0.22848438690022851,NO
0.24838570813603097,NO
0.10894400476836982,NO
0.0821384814066691,NO
0.19508924136560812,NO
0.1555349514884599,NO
0.24283916685982979,NO
0.18695983310705652,NO
0.21177853571310307,NO
0.4684923341832511,YES
0.408440676843604,YES
0.44640551011622903,YES
0.4292195105798205,YES
0.3306732010993741,NO
0.4059902645782973,YES
0.25805490248021457,NO
0.17422762343123946,NO
0.04071326865127984,NO
0.1801384151793106,NO
0.30141726547236664,NO
0.07902579555614425,NO
0.3809728798966853,NO
0.12162654392529554,NO
0.07222093446802874,NO
0.2435179972846783,NO
0.5368720818570151,YES
0.16432663333222955,NO
0.5442233186529355,YES
0.13040166892943475,NO
0.1925063743832577,NO
0.03645816086625385,NO
0.16573396470081792,NO
0.17861518593330905,NO
0.12569952647438656,NO
0.29522500745057784,NO
0.08131063942514652,NO
