50Traced_NONETRACED_MEDIAN_SINGLE_VSM_90_SUM,Associated
0.10752145381120645,NO
0.11088675752986704,NO
0.2222783106175332,NO
0.3619384149419485,NO
0.09641595153962645,NO
0.19215884233552075,NO
0.08261820629311795,NO
0.0977620730270907,NO
0.2677099108194514,NO
0.3989567558472152,YES
0.09086320040383641,NO
0.5522463402322059,YES
0.39188961803802785,NO
0.3589096415951539,NO
0.35756352010768966,NO
0.18273599192327103,NO
0.1023052330472825,NO
0.17011610297829377,NO
0.1134107353188625,NO
0.35015985192663635,NO
0.1765101800437489,NO
0.11896348645465252,YES
0.1366313309776207,YES
0.2641763419148578,YES
0.3898704358068315,YES
0.26299848561332656,NO
0.10398788490661282,YES
0.2567726737338044,NO
0.16389029109877165,YES
0.3947501261988894,YES
0.5492175668854113,NO
0.2492007403668181,NO
0.17667844522968196,NO
0.17062089853609283,NO
0.6476527006562341,YES
0.14453979471647313,YES
0.2130237253912165,NO
0.16119804812384314,NO
0.14857815917886588,NO
0.1615345784957092,NO
0.2858825509002187,NO
0.24028268551236748,NO
0.24448931516069322,NO
0.4565034494363116,YES
0.11240114420326433,NO
0.1729766111391553,YES
0.04088844018172639,NO
0.5554433787649334,YES
0.052835268382971555,NO
0.18744741712939592,NO
0.11290593976106342,NO
0.1913175164058556,NO
0.1184586908968534,NO
0.30371866060911995,NO
0.17179875483762408,NO
0.1531213191990577,NO
0.13259296651522798,NO
0.2416288069998317,NO
0.20747097425542652,NO
0.46693589096415944,NO
0.23792697290930503,NO
0.2638398115429917,NO
0.23001850917045258,NO
0.0691569914184755,NO
0.35150597341410056,NO
0.7531549722362442,YES
0.2532391048292108,NO
0.3225643614336194,YES
0.3284536429412754,NO
0.348308934881373,NO
0.342924448931516,NO
0.3064109035840484,NO
0.24146054181389864,NO
0.1968702675416456,NO
0.31112232879017326,NO
0.2788154130910314,NO
0.35402995120309605,NO
0.7348140669695439,YES
0.6989735823658084,YES
0.5981827359919232,YES
0.2815076560659599,YES
0.26266195524146047,NO
0.3077570250715127,YES
0.23624432104997473,NO
0.20275954904930166,YES
0.2887430590610802,YES
0.5482079757698132,NO
0.26316675079925955,NO
0.23708564697963985,NO
0.22598014470805988,NO
0.5615009254585226,YES
0.19266363789331983,YES
0.2747770486286387,NO
0.143698468786808,NO
0.2130237253912165,NO
0.132761231701161,NO
0.3686690223792697,NO
0.3348477200067306,NO
0.3326602725896011,NO
0.3070839643277805,YES
0.13949183913848223,NO
0.121655729429581,YES
0.03584048460373548,NO
0.5019350496382298,YES
0.05182567726737337,NO
0.19400975938078407,NO
0.1366313309776207,NO
0.18206293117953895,NO
0.16069325256604405,NO
0.353861686017163,NO
0.21083627797408713,NO
0.20696617869762743,NO
