50Traced_NONETRACED_MAX_SINGLE_LSA_82_MEDIAN,Associated
0.2626,NO
0.2626,NO
0.1818,NO
0.3384,NO
0.2874,NO
0.6773,NO
0.4224,NO
0.2626,NO
0.1818,NO
0.6882,YES
0.7077,NO
1.0,YES
0.3391,NO
0.3391,NO
0.3391,NO
0.2626,NO
0.5133,NO
0.1109,NO
0.191,NO
0.2626,NO
0.1755,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1766,NO
1.0,YES
0.2183,NO
1.0,YES
1.0,YES
0.3362,NO
0.1872,NO
0.1872,NO
0.4007,NO
1.0,YES
1.0,YES
0.2584,NO
0.21100000000000002,NO
0.3,NO
0.3066,NO
0.1797,NO
0.1558,NO
0.1551,NO
1.0,YES
0.1872,NO
1.0,YES
0.1872,NO
1.0,YES
0.1872,NO
0.3066,NO
0.3066,NO
0.3066,NO
0.3066,NO
0.4007,NO
0.2314,NO
0.4007,NO
0.1503,NO
0.3011,NO
0.3063,NO
0.6139,NO
0.3369,NO
0.6773,NO
0.4224,NO
0.1135,NO
0.3063,NO
1.0,YES
0.7077,NO
1.0,YES
0.2134,NO
0.2168,NO
0.2136,NO
0.3123,NO
0.5133,NO
0.1268,NO
0.3757,NO
0.2508,NO
0.4531,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2165,NO
1.0,YES
0.1794,NO
1.0,YES
1.0,YES
0.3542,NO
0.3514,NO
0.3722,NO
0.4748,NO
1.0,YES
1.0,YES
0.4748,NO
0.4136,NO
0.4748,NO
0.601,NO
0.7376,NO
0.7124,NO
0.7376,NO
1.0,YES
0.3722,NO
0.9606,YES
0.3722,NO
1.0,YES
0.3514,NO
0.601,NO
0.601,NO
0.601,NO
0.601,NO
0.4748,NO
0.2405,NO
0.4748,NO
0.1568,NO
0.2021,NO
0.7346,YES
1.0,YES
1.0,YES
0.7346,YES
0.257,NO
0.153,NO
0.7346,YES
0.2963,NO
0.7346,YES
0.1733,NO
0.3291,NO
0.3179,NO
0.3291,NO
0.1663,NO
1.0,YES
0.1663,NO
1.0,YES
0.3664,NO
1.0,YES
0.3342,NO
0.4485,NO
0.4726,NO
0.2464,NO
0.5192,YES
0.4518,NO
0.4323,YES
0.2565,NO
0.3133,NO
0.4137,NO
0.6139,NO
0.3369,NO
0.4167,NO
0.2599,NO
0.2502,NO
0.4137,NO
1.0,YES
0.4354,NO
1.0,YES
0.2525,NO
0.2525,NO
0.2525,NO
0.3249,NO
0.4176,NO
0.2719,NO
0.391,NO
0.2719,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2924,NO
1.0,YES
0.2424,NO
0.1126,NO
0.2059,NO
0.8266,YES
1.0,YES
1.0,YES
0.8266,YES
0.2476,NO
0.1105,NO
0.8266,YES
0.6903,NO
0.8266,YES
0.6903,NO
0.2252,NO
0.2693,NO
0.2833,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.4123,NO
1.0,YES
0.6903,NO
0.6903,NO
0.5875,NO
0.6903,NO
0.5843,YES
0.6903,NO
0.4843,YES
0.2332,NO
0.2332,NO
0.2477,NO
0.6139,NO
0.3369,NO
0.6773,NO
0.4224,NO
0.2332,NO
0.366,NO
1.0,YES
0.7077,NO
1.0,YES
0.2519,NO
0.2085,NO
0.2033,NO
0.2332,NO
0.5133,NO
0.22399999999999998,NO
0.1974,NO
0.2508,NO
0.2752,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2431,NO
1.0,YES
0.366,NO
0.1825,NO
0.3133,NO
0.2292,NO
0.4834,NO
0.3315,NO
0.5273,NO
0.3289,NO
0.1825,NO
0.3387,NO
0.8445,YES
0.551,NO
1.0,YES
0.1661,NO
0.2085,NO
0.0647,NO
0.3249,NO
0.4374,NO
0.1655,NO
0.4374,NO
0.2508,NO
0.4715,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2746,NO
0.7875,YES
0.3387,NO
0.1503,NO
