50Traced_NONETRACED_SUM_MULTI_LSA_93_SUM,Associated
0.0771041311581852,NO
0.014787760733706676,NO
0.2865676487298109,NO
0.20491843194545892,NO
0.22673484295105908,NO
0.28976544111679237,NO
0.07163379595812026,NO
0.023001379758136514,NO
0.21563184806428046,NO
0.39194870546221894,YES
0.1264507750994237,NO
0.29117766415063706,YES
0.19529258988718443,NO
0.20163947731515294,NO
0.08724941157373588,NO
0.07197467738008277,NO
0.16221085950815678,NO
0.039314990666342,NO
0.2109406704001298,NO
0.0453372291210129,NO
0.1864296729161594,NO
0.2605632659686713,YES
0.35308822335849355,YES
0.36962908854800736,YES
0.36862267673078475,YES
0.18058599139680218,NO
0.26632578524470407,YES
0.17803749695641585,NO
0.3482834185536887,YES
0.3075886697508319,YES
0.10310851391932471,NO
0.10221572924275626,NO
0.06333901469036603,NO
0.04183102020939858,NO
0.39842545247950645,YES
0.2820550280009738,YES
0.069620972323675,NO
0.08648648648648648,NO
0.045028812596380155,NO
0.09830370911451991,NO
0.12253875497118738,NO
0.06553039526012497,NO
0.047268890512133746,NO
0.3122473825176527,YES
0.06023861699537374,NO
0.30913075237399557,YES
0.028065903741579412,NO
0.28358087817547273,YES
0.1001217433649866,NO
0.05455725996266535,NO
0.09528447366285202,NO
0.06483239996753509,NO
0.08854800746692636,NO
0.06846846846846845,NO
0.06442658875091305,NO
0.05346968590211833,NO
0.20547033520006489,NO
0.0977842707572437,NO
0.3260287314341368,NO
0.19663988312636957,NO
0.2756107458810161,NO
0.3717393068744419,NO
0.2295105916727538,NO
0.09332034737440141,NO
0.33039526012498976,NO
0.6644915185455724,YES
0.17813489164840512,NO
0.46070935800665525,YES
0.20431783134485837,NO
0.21361902442983519,NO
0.09401834266699129,NO
0.1832156480805129,NO
0.14563752942131317,NO
0.16008440873305735,NO
0.2495089684278873,NO
0.11343235127018908,NO
0.26812758704650586,NO
0.5471796120444767,YES
0.6432757081405728,YES
0.6485512539566592,YES
0.614024835646457,YES
0.21634607580553522,NO
0.47637367096826544,YES
0.22576089603116625,NO
0.412012012012012,YES
0.3388036685333983,YES
0.24814544274003733,NO
0.11932473013554093,NO
0.08588588588588586,NO
0.1506046587127668,NO
0.4635662689716743,YES
0.3317750182615047,YES
0.20490219949679406,NO
0.06947488028569107,NO
0.1069718367015664,NO
0.0898141384627871,NO
0.16523009495982466,NO
0.13149906663420174,NO
0.07419852284717147,NO
0.3406541676811946,YES
0.10992614235857479,NO
0.3504585666747828,YES
0.0791656521386251,NO
0.3291778264751237,YES
0.15347780212645074,NO
0.04712279847414981,NO
0.11852934015096175,NO
0.07421475529583638,NO
0.05991396802207612,NO
0.18730622514406295,NO
0.09942374807239669,NO
0.1472607742878013,NO
0.1013067121175229,NO
0.05530395260124989,NO
0.2363931499066634,YES
0.6865514162811459,YES
0.6015258501744987,YES
0.27554581608635653,YES
0.11974677380082785,NO
0.03986689392094797,NO
0.2965993020047073,YES
0.1304114925736547,NO
0.11792873955036115,YES
0.1318561805048291,NO
0.0866325785244704,NO
0.173102832562292,NO
0.0578686794903011,NO
0.10804317831344856,NO
0.6599139680220759,YES
0.05455725996266535,NO
0.5775829883937991,YES
0.053875497118740345,NO
0.6172550929307684,YES
0.11955198441684928,NO
0.24835646457268076,NO
0.24171739306874437,NO
0.08931093255417578,NO
0.2513594675756837,YES
0.16018180342504665,NO
0.20480480480480479,YES
0.16902848794740685,NO
0.019202986770554334,NO
0.286957227497768,NO
0.1970294618943267,NO
0.2568622676730784,NO
0.2953331710088466,NO
0.17029461894326758,NO
0.08424640857073287,NO
0.25428130833536233,NO
0.5700186673159645,YES
0.12864215566918266,NO
0.434802369937505,YES
0.1319698076454833,NO
0.14036198360522684,NO
0.04648973297621946,NO
0.10802694586478367,NO
0.13664475286096905,NO
0.10203717230744255,NO
0.2150799448096745,NO
0.06613099586072557,NO
0.23389335281227167,NO
0.46257608960311647,YES
0.5413846278711142,YES
0.5620809999188376,YES
0.5566268971674376,YES
0.162178394610827,NO
0.3978735492249005,YES
0.14601087574060545,NO
0.12244136027919808,NO
0.056131807483158824,NO
0.3049914779644509,YES
0.4728512296079862,YES
0.4116062007953899,YES
0.31870789708627545,YES
0.10702053404756107,NO
0.03605226848470091,NO
0.3394205015826637,YES
0.15800665530395258,NO
0.1846116386656927,YES
0.09090171252333414,NO
0.07767226686145602,NO
0.13989124259394528,NO
0.0451586721856992,NO
0.1268078889700511,NO
0.49534940345751144,YES
0.06642317993669344,NO
0.4501582663744824,YES
0.04420095771447122,NO
0.505381056732408,YES
0.13481048616183747,NO
0.2467819170521873,NO
0.2784838892947,NO
0.14545897248599948,NO
0.2586640694748803,YES
0.22574466358250136,NO
0.209138868598328,YES
0.08302897492086679,NO
0.02066390715039363,NO
0.31628926223520815,NO
0.12606119633146656,NO
0.15224413602791978,NO
0.32455157860563266,NO
0.08341855368882395,NO
0.03291940589237886,NO
0.2834510185861536,NO
0.3194221248275302,YES
0.22657251846441032,NO
0.2714877039201363,YES
0.22655628601574543,NO
0.17998539079620157,NO
0.08557746936125313,NO
0.06492979465952436,NO
0.1136596055514974,NO
0.033795958120282445,NO
0.11977923869815757,NO
0.05621296972648322,NO
0.14188783377972566,NO
0.25170034899764626,YES
0.3550523496469442,YES
0.30609528447366274,YES
0.31896761626491343,YES
0.23861699537375206,NO
0.20188296404512615,YES
0.25296647999350697,NO
0.10122554987419849,NO
0.05004463923382842,NO
0.28862916971025077,NO
0.1549874198522847,NO
0.2337797256716175,NO
0.3263858453047641,NO
0.10083597110624135,NO
0.035954873792711624,NO
0.2928171414657901,NO
0.6145442740037332,YES
0.16021426832237637,NO
0.4315883451018585,YES
0.16052268484700913,NO
0.15404593782972156,NO
0.02933203473744013,NO
0.14503692882071256,NO
0.07638990341693043,NO
0.08755782809836862,NO
0.20264588913237558,NO
0.035792549306062814,NO
0.24311338365392418,NO
0.5336579823066308,YES
0.6397694992289584,YES
0.645450856261667,YES
0.5959905851797742,YES
0.16727538349159968,NO
0.4355652950247544,YES
0.17686876065254442,NO
0.18823147471796117,NO
0.07255904553201849,NO
0.2538105673240808,NO
0.18837756675594508,NO
0.2437139842545247,NO
0.2488921353786218,NO
0.20124989854719577,NO
0.062235208181154106,NO
0.2538105673240808,NO
0.5420663907150393,YES
0.11888645402158912,NO
0.4190244298352406,YES
0.14411167924681434,NO
0.17118740361983603,NO
0.08285041798555311,NO
0.1402970538105673,NO
0.11351351351351349,NO
0.10913075237399561,NO
0.21866731596461322,NO
0.08468468468468467,NO
0.2521710900089278,NO
0.4754971187403618,YES
0.5381868354841327,YES
0.5291778264751237,YES
0.538138138138138,YES
0.16573330086843596,NO
0.40311663014365706,YES
0.1440792143494846,NO
0.17433649866082296,NO
0.09999188377566755,NO
0.2384384384384384,NO
0.2399480561642723,NO
0.26551416281146,NO
0.22337472607742873,NO
0.18250142033925815,NO
0.088596704812921,NO
0.16493791088385684,NO
0.62045288531775,YES
0.05376186997808617,NO
0.44147390633877115,YES
0.16833049265481695,NO
0.21519357195032868,NO
0.08549630711792872,NO
0.17227497768038305,NO
0.08893758623488353,NO
0.14351107864621374,NO
0.22936449963476982,NO
0.10112815518220922,NO
0.223472120769418,NO
0.5175716256797337,YES
0.613359305251197,YES
0.5763168573979384,YES
0.5750344939534128,YES
0.12658063468874278,NO
0.3977436896355815,YES
0.11112734355977597,NO
0.05410275140004869,NO
0.030305981657333003,NO
0.7070367664962258,YES
0.14969564158753348,YES
0.21288856423991556,YES
0.7783134485837186,YES
0.08135703270838404,NO
0.028763899034169295,NO
0.7029624218813406,YES
0.2293320347374401,NO
0.5874198522847169,YES
0.11176040905770634,NO
0.2797013229445662,NO
0.19905851797743684,NO
0.05161918675432188,NO
0.11900008116224331,NO
0.3070854638422206,YES
0.015599383166950732,NO
0.23668533398263122,YES
0.05213862511159807,NO
0.2811784757730703,YES
0.13570327083840594,NO
0.2539728918107296,NO
0.26187809431052667,NO
0.20193166139112084,NO
0.583475367259151,YES
0.2712766820874929,NO
0.6419284149013879,YES
0.0837269702134567,NO
0.056488921353786206,NO
0.38313448583718845,YES
0.13520006492979464,NO
0.14985796607418228,NO
0.4373346319292264,YES
0.11914617320022722,NO
0.019170521873224572,NO
0.37165814463111746,YES
0.24764223683142597,NO
0.3701972242512782,YES
0.11341611882152419,NO
0.28012336660985304,NO
0.20439899358818275,NO
0.12547682817953085,NO
0.1137570002434867,NO
0.1983118253388523,NO
0.08213619024429834,NO
0.19887996104212313,NO
0.06283580878175472,NO
0.15683791900008112,NO
0.14805616427238044,NO
0.25454102751400043,NO
0.31333495657819976,NO
0.23715607499391275,NO
0.34239103968833695,YES
0.15055596136677216,NO
0.30939047155263366,YES
0.1987176365554744,NO
0.0792468143819495,NO
0.3422124827530232,YES
0.6651408164921677,YES
0.5664962259556853,YES
0.3802938073208343,YES
0.233844655466277,NO
0.11382193003814622,NO
0.392614235857479,YES
0.2340556772989205,NO
0.19702946189432669,YES
0.2661472283093904,NO
0.21619998376755128,NO
0.26611476341206064,NO
0.10677704731758783,NO
0.12391851310770227,NO
0.6424316208099989,YES
0.11588345101858613,NO
0.5324730135540945,YES
0.10763736709682653,NO
0.5837026215404593,YES
0.25134323512701884,NO
0.3777290804317831,NO
0.36747017287557815,NO
0.17634932229526817,NO
0.3456050645239833,YES
0.24209073938803663,NO
0.34979303627952274,YES
0.06423179936693449,NO
0.0538430322214106,NO
0.4346400454508562,YES
0.14838081324567806,NO
0.22816329843356867,NO
0.6221572924275626,YES
0.06905283662040418,NO
0.040581121662202735,NO
0.45358331304277244,YES
0.19277656034412788,NO
0.3932797662527392,YES
0.06441035630224819,NO
0.2374969564158753,NO
0.2509049590130671,NO
0.06687768849931011,NO
0.06268971674377079,NO
0.28153558964369774,NO
0.026799772745718688,NO
0.22697832968103235,NO
0.03532180829478126,NO
0.19303627952276597,NO
0.13227822417011603,NO
0.17394691989286581,NO
0.19683467251034817,NO
0.15492249005762515,NO
0.4588588588588588,YES
0.29284960636311985,NO
0.532148364580797,YES
0.10684197711224735,NO
0.05945945945945945,NO
0.11685739793847899,YES
0.6022076130184236,YES
0.49036604171739284,YES
0.17115493872250626,YES
0.13010307604902197,NO
0.060611963314666006,NO
0.1407353299245191,YES
0.1045532018504991,NO
0.06186186186186185,YES
0.06976706436165894,NO
0.13622270919568216,NO
0.23387712036360683,NO
0.10364418472526579,NO
0.10606281957633307,NO
0.525850174498823,YES
0.08677867056245432,NO
0.44937910883856824,YES
0.08103238373508641,NO
0.46937748559370174,YES
0.09260611963314665,NO
0.17669020371723068,NO
0.14557259962665367,NO
0.0693774855937018,NO
0.16227578930281628,YES
0.12033114195276357,NO
0.11800990179368556,YES
0.4887752617482346,YES
0.3225712198685171,YES
0.2795389984579173,NO
0.09981332684035385,NO
0.06775424072721369,NO
0.23910396883369853,NO
0.48439250060871664,YES
0.4289424559694829,YES
0.22574466358250136,NO
0.08359711062413762,NO
0.19425371317263204,NO
0.07627627627627626,NO
0.20449638828017203,NO
0.16013310607905198,NO
0.07854881908935962,NO
0.34558883207531854,YES
0.102524145767389,NO
0.43821118415713,YES
0.037724210697183666,NO
0.36631766902037166,YES
0.1292102913724535,NO
0.04645726807888968,NO
0.13912831750669585,NO
0.06419933446960473,NO
0.0885155425695966,NO
0.24967129291453613,NO
0.1053485918350783,NO
0.21741741741741735,NO
0.1460433406379352,NO
0.07897086275464653,NO
0.8040094148202254,YES
0.317263209155101,YES
0.3558315071828585,YES
0.9405243080918754,YES
0.17845954062170274,NO
0.04645726807888968,NO
0.9122149176203229,YES
0.2420582744907069,NO
0.6850580310039769,YES
0.11833455076698318,NO
0.3944160376592808,NO
0.3527798068338609,NO
0.14362470578686792,NO
0.15605876146416683,NO
0.5228471714958199,YES
0.07358168979790601,NO
0.4164759353948543,YES
0.08635662689716743,NO
0.45369694018342654,YES
0.14102751400048696,NO
0.298011525038552,NO
0.37081405730054373,NO
0.19485431377323265,NO
0.7650028406785162,YES
0.34161188215242266,NO
0.7941887833779724,YES
0.1699050401753104,NO
0.05514162811460108,NO
0.7757649541433324,YES
0.30020290560831087,YES
0.34008603197792375,YES
0.8371398425452478,YES
0.22580959337716092,NO
0.08562616670724776,NO
0.8093011930849767,YES
0.3466764061358655,NO
0.5870627384140895,YES
0.25259313367421476,NO
0.43202662121581037,NO
0.3959256553851147,NO
0.14789383978573165,NO
0.1508643778914049,NO
0.43015988961934903,YES
0.09343397451505556,NO
0.3363201038876714,YES
0.1162405648892135,NO
0.4094472851229608,YES
0.2586803019235451,NO
0.43967210453696937,NO
0.41496631766902037,NO
0.28330492654816974,NO
0.6666504342180016,YES
0.33167762356951536,NO
0.7005762519276032,YES
0.13808944079214347,NO
0.10888726564402237,NO
0.7916889862835806,YES
0.26863079295511727,YES
0.34313773232692135,YES
0.8955604252901548,YES
0.17917376836295754,NO
0.07822417011606199,NO
0.8212645077509941,YES
0.2865676487298109,NO
0.6236019803587369,YES
0.12313935557178798,NO
0.30148526905283657,NO
0.2996672348023699,NO
0.07147147147147144,NO
0.21154127100073042,NO
0.42848794740686624,YES
0.12950247544842136,NO
0.3658793929064199,YES
0.09982955928901872,NO
0.4111029948867786,YES
0.20959337716094467,NO
0.38737115493872243,NO
0.4277899521142763,NO
0.26075805535264995,NO
0.7363038714390064,YES
0.35117279441603755,NO
0.6923139355571787,YES
0.1194221248275302,NO
0.06187809431052674,NO
0.8199983767551333,YES
0.24230176122068006,YES
0.2921353786218651,YES
0.9999999999999998,YES
0.12734355977599218,NO
0.016622027432838242,NO
0.9633308984660334,YES
0.21509617725833938,NO
0.7842707572437301,YES
0.10549468387306221,NO
0.3977436896355815,NO
0.3311094878662446,NO
0.1269052836620404,NO
0.1612531450369288,NO
0.46033601168736293,YES
0.06634201769336903,NO
0.33180748315883446,YES
0.061585910234558866,NO
0.42108595081568045,YES
0.13692070448827204,NO
0.2990504017531044,NO
0.30518626734842946,NO
0.1790276763249736,NO
0.8346562778995208,YES
0.30112815518220926,NO
0.881746611476341,YES
0.18694911127343555,NO
0.10211833455076696,NO
0.18308578849119383,YES
0.5235613992370747,YES
0.467007548088629,YES
0.2613099586072558,YES
0.1615290966642318,NO
0.08905121337553769,NO
0.22692963233503768,YES
0.17531044558071582,NO
0.14781267754240723,YES
0.13242431620809997,NO
0.1469036604171739,NO
0.20490219949679409,NO
0.09054459865270675,NO
0.1536725915104293,NO
0.5101371641912181,YES
0.1355734112490869,NO
0.451602954305657,YES
0.09710250791331872,NO
0.47367908448989515,YES
0.14506939371804234,NO
0.23511078646213776,NO
0.24756107458810153,NO
0.1444200957714471,NO
0.2190244298352406,YES
0.2054054054054054,NO
0.18016394773151528,YES
0.12401590779969157,NO
0.07163379595812028,NO
0.4417660904147389,YES
0.6545085626166706,YES
0.5914941968996021,YES
0.4567973378784189,YES
0.13914454995536074,NO
0.03864946027108189,NO
0.49405080756432096,YES
0.17339501663825985,NO
0.29181072964856747,YES
0.1452641831020209,NO
0.1443227010794578,NO
0.22814706598490378,NO
0.052008765522279024,NO
0.15912669426182935,NO
0.6827692557422286,YES
0.07679571463355245,NO
0.6519600681762842,YES
0.047350052755458144,NO
0.678873468062657,YES
0.18662446230013793,NO
0.3125557990422855,NO
0.31336742147552954,NO
0.14409544679814945,NO
0.3969482996510022,YES
0.2617320022725428,NO
0.3713821930038146,YES
0.17341124908692473,NO
0.046570895219543856,NO
0.11169547926304679,NO
0.1419365311257203,NO
0.06627708789870951,NO
0.09046343640938234,NO
0.19087736385033677,NO
0.05618050482915346,NO
0.128187647106566,NO
0.06335524713903092,NO
0.12099667234802367,NO
0.057641425208992764,NO
0.34610827043259473,YES
0.2991802613424235,YES
0.2310689067445824,YES
0.07299732164597028,NO
0.1003814625436247,NO
0.10021913805697588,NO
0.06118009901793685,NO
0.12138625111598084,NO
0.12822011200389574,NO
0.0,NO
0.060449638828017196,NO
0.04446067689310931,NO
0.03895787679571462,NO
0.11227984741498254,NO
0.021475529583637687,NO
0.06968590211833454,NO
0.25270676081486887,YES
0.1990098206314422,YES
0.10986121256391523,NO
0.11570489408327245,NO
0.08570732895057219,NO
0.07423098774450124,NO
0.2978654330005681,YES
0.20688255823390955,YES
0.075902929956984,NO
0.1293076860644428,NO
0.053080107134161184,NO
0.10747504261017773,NO
0.1393555717880042,NO
0.1309958607255904,NO
0.07871114357600843,NO
0.21144387630874112,YES
0.07233179125071015,NO
0.2394610827043259,YES
0.06020615209804399,NO
0.23605226848470087,YES
0.10755620485350212,NO
0.08586965343722097,NO
0.13484295105916724,NO
0.09791413034656275,NO
0.10940670400129857,NO
0.07783459134810486,NO
0.08595081568054541,NO
0.06744582420258094,NO
0.13794334875415956,NO
0.06364743121499877,NO
0.38862105348591824,YES
0.6587939290641992,YES
0.5893677461245027,YES
0.42774125476828173,YES
0.14459865270676078,NO
0.041928414901387864,NO
0.42730297865433,YES
0.1869166463761058,NO
0.28687606525444365,YES
0.14959824689554416,NO
0.20624949273597917,NO
0.2089927765603441,NO
0.0988231474717961,NO
0.12636961285609932,NO
0.7091307523739955,YES
0.054784514243973695,NO
0.6061034006979952,YES
0.066893920947975,NO
0.6535670805941074,YES
0.12677542407272133,NO
0.2842464085707328,NO
0.31500689879068244,NO
0.15544192841490131,NO
0.33744014284554813,YES
0.21295349403457509,NO
0.3253794334875415,YES
0.4337634932229526,YES
0.2136027919811703,YES
0.1713497281064848,NO
0.0912588263939615,NO
0.03697751805859913,NO
0.09888807726645563,NO
0.4050969888807726,YES
0.37323269215161103,YES
0.09060952844736626,NO
0.050872494115737354,NO
0.09948867786705623,NO
0.06716987257527796,NO
0.13886859832805776,NO
0.11380569758948134,NO
0.03845467088710332,NO
0.27640613586559526,YES
0.07718529340150959,NO
0.3917376836295754,YES
0.041279116954792625,NO
0.2781592403214024,YES
0.09018748478207936,NO
0.025371317263209153,NO
0.06773800827854881,NO
0.0419771122473825,NO
0.0722993263533804,NO
0.1185618050482915,NO
0.04843762681600519,NO
0.07080594107621134,NO
0.20410680951221485,NO
0.08158428698969238,NO
0.26088791494196895,NO
0.22090739388036681,NO
0.2205827449070692,NO
0.26507588669750826,NO
0.23222141059978893,NO
0.10395260124989852,NO
0.195081568054541,NO
0.5530395260124988,YES
0.10546221897573246,NO
0.3884424965506046,YES
0.2411005600194789,NO
0.2864215566918269,NO
0.12911289668046422,NO
0.1797743689635581,NO
0.09534940345751154,NO
0.1881340800259719,NO
0.22087492898303707,NO
0.1199253307361415,NO
0.21408976544111674,NO
0.46147228309390464,YES
0.5616914211508804,YES
0.5636880123366609,YES
0.577047317587858,YES
0.16631766902037168,NO
0.3672591510429347,YES
0.13089846603360114,NO
0.3682817953088223,YES
0.17167437707978242,YES
0.16013310607905198,NO
0.12239266293320344,NO
0.04973622270919567,NO
0.09479750020290559,NO
0.33769986202418634,YES
0.3311257203149095,YES
0.08046424803181558,NO
0.027984741498255007,NO
0.06811135459784107,NO
0.030305981657333003,NO
0.09926142358574788,NO
0.10023537050564074,NO
0.03384465546627709,NO
0.2243649054459865,YES
0.10142033925817706,NO
0.34110867624381125,YES
0.07173119065010956,NO
0.24465546627708787,YES
0.1148770392013635,NO
0.009609609609609611,NO
0.047561074588101604,NO
0.061228796363931484,NO
0.0485025566106647,NO
0.11141952763574381,NO
0.054946838730622505,NO
0.057998539079620146,NO
0.15178962746530308,NO
0.0697183670156643,NO
0.2563428293158022,NO
0.09896923950978002,NO
0.1709276844411979,NO
0.27247788328869404,NO
0.14443632822011196,NO
0.04418472526580634,NO
0.26520574628682725,NO
0.33205096988880767,YES
0.11064037009982955,NO
0.2731758785812839,YES
0.11234477720964203,NO
0.15368882395909417,NO
0.039282525769012255,NO
0.12078565051538023,NO
0.10133917701485268,NO
0.09460271081892702,NO
0.15734112490869243,NO
0.05879392906419932,NO
0.17269702134566997,NO
0.2976381787192597,YES
0.3467900332765197,YES
0.34799123447772085,YES
0.3480399318237155,YES
0.21767713659605548,NO
0.30940670400129855,YES
0.17289181072964852,NO
