50Traced_NONETRACED_MEDIAN_SINGLE_LSA_11_SUM,Associated
0.11120779672815874,NO
0.09641489731987471,NO
0.18203967977723637,NO
0.3595544726766447,NO
0.09972154542290293,NO
0.14061956143404108,NO
0.08545074834667597,NO
0.10111381830838848,NO
0.2768882701009398,NO
0.4126348764357815,YES
0.09014966933518972,NO
0.5722241559345632,YES
0.4053254437869823,NO
0.3712147580925862,NO
0.36982248520710065,NO
0.18169161155586497,NO
0.10581273929690221,NO
0.17594848590323706,NO
0.11294813783501569,NO
0.3621649843369301,NO
0.18256178210929344,NO
0.1185172293769579,YES
0.12286808214410026,YES
0.27323355377654024,YES
0.40062652279846855,YES
0.25670031326139925,NO
0.10755308040375916,YES
0.19265576052906372,NO
0.16950922380786637,YES
0.40828402366863914,YES
0.5680473372781066,NO
0.25774451792551345,NO
0.18273581621997914,NO
0.17647058823529413,NO
0.6698572920292379,YES
0.1494953010790115,YES
0.22032718412808913,NO
0.16672467803689525,NO
0.15367211973546818,NO
0.16707274625826665,NO
0.2956839540549948,NO
0.24852071005917165,NO
0.25287156282631396,NO
0.472154542290289,YES
0.11625478593804388,NO
0.17890706578489388,YES
0.04229028889662374,NO
0.5744865993734773,YES
0.05464671075530805,NO
0.1938739993038636,NO
0.11677688827010095,NO
0.19787678384963456,NO
0.12252001392272886,NO
0.3141315697876784,NO
0.177688827010094,NO
0.15837104072398192,NO
0.1371388792203272,NO
0.2499129829446572,NO
0.21562826313957537,NO
0.4853811347024017,NO
0.2460842325095719,NO
0.27288548555516884,NO
0.23790462930734424,NO
0.07152801949182042,NO
0.36355725722241566,NO
0.7789766794291683,YES
0.2619213365819701,NO
0.33362339018447623,YES
0.3397145840584755,NO
0.36025060911938744,NO
0.35468151757744526,NO
0.31935259310824926,NO
0.24973894883397146,NO
0.20361990950226247,NO
0.321789070657849,NO
0.2883745214061956,NO
0.3912286808214411,NO
0.7600069613644277,YES
0.7229376957883747,YES
0.6186912634876438,YES
0.2911590671771668,YES
0.27166724678036897,NO
0.3183083884441351,YES
0.20066132962060565,NO
0.20971110337626178,YES
0.29864253393665163,YES
0.5670031326139925,NO
0.27218934911242604,NO
0.24521406195614343,NO
0.2337278106508876,NO
0.5807518273581624,YES
0.1992690567351201,YES
0.284197702749739,NO
0.14862513052558304,NO
0.22032718412808913,NO
0.1373129133310129,NO
0.38130873651235647,NO
0.34632788026453193,NO
0.34406543682561785,NO
0.3176122520013923,YES
0.14427427775844068,NO
0.12582666202575707,YES
0.03706926557605292,NO
0.5191437521754265,YES
0.05360250609119388,NO
0.20066132962060565,NO
0.14131569787678386,NO
0.18830490776192138,NO
0.16620257570483818,NO
0.36599373477201536,NO
0.2180647406891751,NO
0.21406195614340415,NO
0.10894535328924472,NO
0.02540898016011139,NO
0.22728854855551692,YES
0.5656108597285069,YES
0.4940828402366865,YES
0.231813435433345,YES
0.12669683257918554,NO
0.0055690915419422254,NO
0.3489383919248173,YES
0.2257222415593457,NO
0.21353985381134707,YES
0.234075878872259,NO
0.35972850678733037,NO
0.31952662721893493,NO
0.31952662721893493,NO
0.08249216846501917,NO
0.38635572572224164,YES
0.07970762269404805,NO
0.6110337626174732,YES
0.22955099199443094,NO
0.42673163940132275,YES
0.07379046293073445,NO
0.10076575008701708,NO
0.2333797424295162,NO
0.068917507831535,NO
0.2814131569787679,YES
0.15071353985381136,NO
0.21667246780368957,YES
0.25165332405151414,NO
0.11033762617473027,NO
0.3287504350852768,NO
0.43230073094326493,NO
0.3270100939784198,NO
0.27897667942916815,NO
0.27601809954751133,NO
0.1961364427427776,NO
0.23668639053254442,NO
0.6839540549947791,YES
0.25739644970414205,NO
0.4897319874695441,YES
0.32875043508527674,NO
0.28854855551688136,NO
0.2768882701009398,NO
0.08144796380090501,NO
0.23860076575008704,NO
0.0781413156978768,NO
0.17124956491472332,NO
0.334319526627219,NO
0.20797076226940484,NO
0.6611555864949532,YES
0.6115558649495303,YES
0.46867386007657513,YES
0.49634528367560043,YES
0.3703445875391577,NO
0.2880264531848243,YES
0.15332405151409678,NO
0.15784893839192485,NO
0.12513052558301427,NO
0.23320570831883053,YES
0.6200835363731294,YES
0.42481726418378013,YES
0.24138531152105813,YES
0.1369648451096415,NO
0.09014966933518972,NO
0.34284719805081804,YES
0.435085276714236,NO
0.16742081447963802,YES
0.24486599373477203,NO
0.3748694744169858,NO
0.4303863557257223,NO
0.3962756700313262,NO
0.2709711103376262,NO
0.37365123564218594,YES
0.22833275321963106,NO
0.43961016359206406,YES
0.23424991298294467,NO
0.4860772711451446,YES
0.3395405499477898,NO
0.36686390532544383,NO
0.3964497041420119,NO
0.1627218934911243,NO
0.2372084928646015,YES
0.17716672467803693,NO
0.21371388792203275,YES
0.22920292377305954,NO
0.11260006961364429,NO
0.3973198746954404,NO
0.31360946745562135,NO
0.2521754263835712,NO
0.3304907761921337,NO
0.2706230421162548,NO
0.25026105116602854,NO
0.3308388444135051,NO
0.32909850330664814,YES
0.338844413505047,NO
0.4088061260006962,YES
0.42133658197006624,NO
0.3372781065088758,NO
0.3367560041768187,NO
0.07570483814827708,NO
0.16568047337278108,NO
0.08040375913679082,NO
0.17664462234597983,NO
0.37556561085972856,NO
0.15506439262095373,NO
0.3099547511312218,YES
0.23442394709363035,YES
0.313783501566307,YES
0.5238426731639403,YES
0.401496693351897,NO
0.27131917855899756,YES
0.21458405847546122,NO
0.14810302819352594,NO
0.21597633136094677,NO
0.3727810650887574,NO
0.3252697528715629,NO
0.23285764009745916,NO
0.34476157326836065,NO
0.21597633136094677,NO
0.15123564218586844,NO
0.3654716324399583,NO
0.5795335885833625,YES
0.3908806126000697,NO
0.28506787330316746,YES
0.21458405847546122,NO
0.11085972850678734,NO
0.09554472676644624,NO
0.33797424295161854,NO
0.21388792203271847,NO
0.2709711103376262,NO
0.5224504002784547,NO
0.21075530804037593,NO
0.4735468151757745,NO
0.6863905325443789,YES
0.5565610859728508,YES
0.8428471980508182,YES
0.29324747650539507,YES
0.3188304907761922,NO
0.4481378350156631,YES
0.2833275321963105,NO
0.2333797424295162,NO
0.11677688827010095,NO
0.32283327532196315,NO
0.3905325443786983,NO
0.3391924817264184,NO
0.30020884093282285,NO
0.27601809954751133,NO
0.19248172641837802,NO
0.2876783849634529,NO
0.6058127392969024,YES
0.3010790114862513,NO
0.34545770971110346,YES
0.3748694744169858,NO
0.33814827706230427,NO
0.33223111729899063,NO
0.06961364427427777,NO
0.22920292377305954,NO
0.07257222415593458,NO
0.19300382875043512,NO
0.3156978767838497,NO
0.22659241211277417,NO
0.6856943961016361,YES
0.5910198398886183,YES
0.4700661329620606,YES
0.4484859032370346,YES
0.36686390532544383,NO
0.3315349808562479,YES
0.18621649843369303,NO
0.10946745562130179,NO
0.10720501218238779,NO
0.17090149669335195,NO
0.48520710059171607,NO
0.23129133310128788,NO
0.13174382178907068,NO
0.08823529411764708,NO
0.07553080403759138,NO
0.23024712843717374,NO
0.7481726418378004,YES
0.08858336233901846,NO
0.39140271493212675,YES
0.3515489035851027,NO
0.33936651583710414,NO
0.338844413505047,NO
0.1306996171249565,NO
0.16306996171249566,NO
0.12634876435781414,NO
0.152627915071354,NO
0.2791507135398538,NO
0.24712843717368604,NO
0.5697876783849636,YES
0.5577793247476507,YES
0.5294117647058825,YES
0.20170553428471985,YES
0.2222415593456318,NO
0.17925513400626525,YES
0.15523842673163943,NO
0.16898712147580927,NO
0.06143404107205014,NO
1.0000000000000002,YES
0.23198746954403068,YES
0.196484510964149,YES
0.6952662721893493,YES
0.3722589627567004,NO
0.16968325791855204,NO
0.55134006265228,YES
0.1524538809606683,NO
0.5772711451444485,YES
0.20692655760529063,NO
0.3538113470240168,NO
0.2432996867386008,NO
0.2394709363035155,NO
0.1399234249912983,NO
0.1557605290636965,YES
0.13522450400278455,NO
0.39523146536721204,YES
0.3541594152453882,NO
0.21284371736860427,YES
0.20414201183431954,NO
0.12217194570135749,NO
0.5093978419770276,NO
0.19178558997563525,NO
0.5744865993734773,YES
0.4208144796380091,NO
0.35241907413853124,YES
0.2960320222763662,NO
0.2521754263835712,NO
0.6148625130525585,YES
0.35816219979115915,NO
0.25008701705534286,NO
0.7067525234946052,YES
0.30090497737556565,NO
0.17386007657500874,NO
0.9310824921684652,YES
0.3153498085624783,NO
0.7453880960668293,YES
0.248868778280543,NO
0.5509919944309086,NO
0.5403759136790812,NO
0.44378698224852076,NO
0.2805429864253394,NO
0.3640793595544727,NO
0.22624434389140277,NO
0.6221719457013577,NO
0.23546815175774455,NO
0.44187260703097814,NO
0.32944657152801954,NO
0.2934215106160808,NO
0.6385311521058129,NO
0.31656804733727817,NO
0.6432300730943267,YES
0.5675252349460496,NO
0.48311869126348767,YES
0.12182387747998609,NO
0.04629307344239472,NO
0.41367908109989565,YES
0.46919596240863215,YES
0.3713887922032719,YES
0.3680821441002437,YES
0.19752871562826319,NO
0.0654368256178211,NO
0.4700661329620606,YES
0.3880960668290986,NO
0.43682561782109297,YES
0.17351200835363734,NO
0.39453532892446924,NO
0.34162895927601816,NO
0.33936651583710414,NO
0.06230421162547861,NO
0.2953358858336234,YES
0.05986773407587889,NO
0.45283675600417694,YES
0.1959624086320919,NO
0.31587191089453537,YES
0.4001044204664115,NO
0.3503306648103029,NO
0.49373477201531507,NO
0.18395405499477901,NO
0.4058475461190394,YES
0.3238774799860773,NO
0.3275321963104769,YES
0.267664462234598,NO
0.26940480334145495,NO
0.6583710407239821,YES
0.2895927601809955,NO
0.269926905673512,NO
0.7133658197006616,YES
0.27549599721545426,NO
0.2492168465019144,NO
0.8075182735816222,YES
0.25965889314305607,NO
0.8409328228332755,YES
0.23633832231117302,NO
0.3734772015315002,NO
0.25130525583014274,NO
0.20518621649843374,NO
0.2918552036199095,NO
0.3494604942568744,NO
0.2707970762269405,NO
0.6019839888618171,NO
0.1399234249912983,NO
0.4463974939088062,NO
0.3689523146536722,NO
0.2899408284023669,NO
0.661851722937696,NO
0.35885833623390195,NO
0.6825617821092936,YES
0.6066829098503308,NO
0.5466411416637663,YES
0.06421858684302124,NO
0.01496693351896972,NO
0.07761921336581971,YES
0.3252697528715629,YES
0.20066132962060565,YES
0.07448659937347722,YES
0.050643926209537074,NO
0.0,NO
0.19248172641837802,YES
0.18343195266272191,NO
0.05847546119039333,YES
0.1559345631743822,NO
0.2805429864253394,NO
0.2845457709711104,NO
0.29359554472676647,NO
0.09293421510616084,NO
0.27044900800556915,YES
0.08980160111381834,NO
0.24973894883397146,YES
0.2173686042464323,NO
0.2422554820744866,YES
0.009049773755656111,NO
0.10720501218238779,NO
0.10442046641141667,NO
0.043856595892795,NO
0.0998955795335886,YES
0.04872955099199444,NO
0.09380438565958932,YES
0.5092238078663419,YES
0.06682909850330666,YES
0.6153846153846155,NO
0.2523494604942569,NO
0.2368604246432301,NO
0.24504002784545775,NO
0.3995823181343544,YES
0.6256526279150716,YES
0.22728854855551692,NO
0.11486251305255833,NO
0.24695440306300037,NO
0.10824921684650195,NO
0.3538113470240168,NO
0.261399234249913,NO
0.23459798120431608,NO
0.1399234249912983,YES
0.14827706230421164,NO
0.4039331709014968,YES
0.028193525931082503,NO
0.5024364775495999,YES
0.04855551688130874,NO
0.16045945005221024,NO
0.14427427775844068,NO
0.20205360250609125,NO
0.1905673512008354,NO
0.3618169161155587,NO
0.24399582318134355,NO
0.15628263139575357,NO
0.12895927601809956,NO
0.0998955795335886,NO
0.5732683605986775,YES
0.18378002088409331,YES
0.12252001392272886,YES
0.5570831883049079,YES
0.13557257222415595,NO
0.10076575008701708,NO
0.9324747650539508,YES
0.1461886529759833,NO
0.6500174034110687,YES
0.15036547163243996,NO
0.5123564218586845,NO
0.30786634180299344,NO
0.33518969718064745,NO
0.12982944657152803,NO
0.18151757744517927,YES
0.11747302471284372,NO
0.5053950574312567,YES
0.12582666202575707,NO
0.3257918552036199,YES
0.2184128089105465,NO
0.1468847894187261,NO
0.5135746606334843,NO
0.18847894187260705,NO
0.4998259658893143,YES
0.43908806126000705,NO
0.6347024016707277,YES
0.18795683954054998,NO
0.0654368256178211,NO
0.7272885485555172,YES
0.36825617821092943,YES
0.33223111729899063,YES
0.4122868082144101,YES
0.36442742777584414,NO
0.18569439610163596,NO
0.5111381830838846,YES
0.3111729899060216,NO
0.49147232857640105,YES
0.17229376957883746,NO
0.3792203271841282,NO
0.28976679429168123,NO
0.286460146188653,NO
0.14792899408284024,NO
0.24747650539505744,YES
0.13644274277758442,NO
0.37747998607727123,YES
0.3254437869822486,NO
0.256874347372085,YES
0.35433344935607386,NO
0.3042116254785938,NO
0.505743125652628,NO
0.21301775147929,NO
0.5118343195266274,YES
0.3903585102680126,NO
0.35485555168813093,YES
0.2164984336930039,NO
0.1742081447963801,NO
0.984684998259659,YES
0.265402018795684,YES
0.330316742081448,YES
0.5567351200835365,YES
0.37800208840932825,NO
0.2652279846849983,NO
0.5697876783849636,YES
0.1747302471284372,NO
0.661851722937696,YES
0.1813435433344936,NO
0.24103724329968673,NO
0.13296206056387053,NO
0.09241211277410374,NO
0.3369300382875044,NO
0.27567003132613993,YES
0.32666202575704845,NO
0.5784893839192483,YES
0.2915071353985382,NO
0.42046641141663776,YES
0.28820048729550996,NO
0.20936303515489038,NO
0.6127741037243302,NO
0.2814131569787679,NO
0.5837104072398192,YES
0.5501218238774802,NO
0.4319526627218936,YES
0.10633484162895931,NO
0.11033762617473027,NO
0.5214061956143405,YES
0.17281587191089456,YES
0.09867734075878876,YES
0.4947789766794292,YES
0.09850330664810306,NO
0.07970762269404805,NO
0.8929690219282982,YES
0.15750087017055345,NO
0.6101635920640447,YES
0.13609467455621305,NO
0.4805081796032023,NO
0.202749738948834,NO
0.24347372084928648,NO
0.165158371040724,NO
0.16237382526975289,YES
0.15976331360946747,NO
0.516533240515141,YES
0.09415245388096069,NO
0.3565958927949879,YES
0.20518621649843374,NO
0.12443438914027151,NO
0.528541594152454,NO
0.17351200835363734,NO
0.5085276714235991,YES
0.39523146536721204,NO
0.7248520710059174,YES
0.18325791855203621,NO
0.14044552732335538,NO
0.2314653672119736,YES
0.6054646710755309,YES
0.4443090845805779,YES
0.3247476505395058,YES
0.1465367211973547,NO
0.07935955447267666,NO
0.33745214061956147,YES
0.32596588931430565,NO
0.24730247128437177,YES
0.23738252697528717,NO
0.41594152453880967,NO
0.45823181343543345,NO
0.42203271841280904,NO
0.2998607727114515,NO
0.39679777236338326,YES
0.26975287156282635,NO
0.4606682909850332,YES
0.2453880960668291,NO
0.5071353985381135,YES
0.19282979463974942,NO
0.26366167768882703,NO
0.3264879916463627,NO
0.16011138183083887,NO
0.24747650539505744,YES
0.18934911242603553,NO
0.2577445179255134,YES
0.19195962408632095,NO
0.1621997911590672,NO
0.4497041420118344,YES
0.5546467107553082,YES
0.6136442742777586,YES
0.43421510616080755,YES
0.15367211973546818,NO
0.12077967281587194,NO
0.49060215802297263,YES
0.3024712843717369,NO
0.5118343195266274,YES
0.22276366167768888,NO
0.23494604942568748,NO
0.16324399582318136,NO
0.10511660285415944,NO
0.30055690915419425,NO
0.4940828402366865,YES
