50Traced_NONETRACED_MAX_RAW_VSM_69_MEDIAN,Associated
0.1687,NO
0.0652,NO
0.1144,NO
0.2653,NO
0.1508,NO
0.2963,NO
0.1987,NO
0.1687,NO
0.2252,NO
1.0,YES
0.1423,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1687,NO
0.1906,NO
0.1687,NO
0.1663,NO
0.2179,NO
0.1663,NO
1.0,YES
1.0,YES
0.3819,YES
0.4096,YES
0.2254,NO
0.3603,YES
0.1576,NO
0.3715,YES
0.2444,YES
0.3362,NO
0.1579,NO
0.1148,NO
0.1296,NO
0.3947,YES
0.3715,YES
0.1405,NO
0.1474,NO
0.1296,NO
0.1156,NO
0.1835,NO
0.1835,NO
0.1835,NO
0.3715,YES
0.0766,NO
0.3715,YES
0.1088,NO
0.3399,YES
0.0412,NO
0.1474,NO
0.1156,NO
0.1235,NO
0.1474,NO
0.1903,NO
0.1119,NO
0.1405,NO
0.1553,NO
0.1534,NO
0.141,NO
0.2865,NO
0.1512,NO
0.2963,NO
0.1987,NO
0.0647,NO
0.2252,NO
1.0,YES
0.1603,NO
1.0,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.20600000000000002,NO
0.1268,NO
0.2143,NO
0.1755,NO
0.2202,NO
1.0,YES
1.0,YES
0.3819,YES
0.4064,YES
0.2254,NO
0.3603,YES
0.1576,NO
1.0,YES
0.1949,YES
0.3356,NO
0.1662,NO
0.1507,NO
0.1441,NO
1.0,YES
1.0,YES
0.1731,NO
0.1355,NO
0.1692,NO
0.1355,NO
0.2289,NO
0.2088,NO
0.2075,NO
1.0,YES
0.0927,NO
1.0,YES
0.0421,NO
0.3081,YES
0.0836,NO
0.1355,NO
0.1355,NO
0.11800000000000001,NO
0.1053,NO
0.2201,NO
0.1351,NO
0.1328,NO
0.1566,NO
0.0288,NO
0.1404,YES
1.0,YES
1.0,YES
0.3354,YES
0.1548,NO
0.1267,NO
0.2103,YES
0.1395,NO
0.3354,YES
0.1443,NO
0.2165,NO
0.1934,NO
0.1934,NO
0.1267,NO
1.0,YES
0.1267,NO
1.0,YES
0.1417,NO
1.0,YES
0.1155,NO
0.2044,NO
0.1439,NO
0.0494,NO
0.3354,YES
0.2085,NO
0.3354,YES
0.1544,NO
0.0732,NO
0.1975,NO
0.2582,NO
0.1977,NO
0.2963,NO
0.1987,NO
0.1225,NO
0.2252,NO
0.4997,YES
0.2524,NO
0.4997,YES
0.1987,NO
0.1834,NO
0.1813,NO
0.054000000000000006,NO
0.1906,NO
0.0805,NO
0.1118,NO
0.2019,NO
0.2524,NO
1.0,YES
1.0,YES
0.3819,YES
0.485,YES
0.2524,NO
0.3603,YES
0.2524,NO
0.1248,NO
0.0774,NO
0.1069,YES
1.0,YES
0.3236,YES
0.2886,YES
0.1306,NO
0.11,NO
0.2068,YES
0.2598,NO
0.2886,YES
0.1459,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
1.0,YES
0.142,NO
1.0,YES
0.2564,NO
0.2564,NO
0.2228,NO
0.1032,NO
0.2886,YES
0.1242,NO
0.2886,YES
0.1439,NO
0.0745,NO
0.2381,NO
0.19,NO
0.1547,NO
0.2199,NO
0.1653,NO
0.1536,NO
0.2369,NO
1.0,YES
0.2369,NO
0.27899999999999997,YES
0.2519,NO
0.2269,NO
0.2418,NO
0.0988,NO
0.105,NO
0.1809,NO
0.1113,NO
0.2256,NO
0.1464,NO
1.0,YES
0.3053,YES
0.1901,YES
1.0,YES
0.2405,NO
0.1657,YES
0.1635,NO
0.1197,NO
0.1339,NO
0.22399999999999998,NO
0.2653,NO
0.1508,NO
0.2963,NO
0.1987,NO
0.1197,NO
0.2252,NO
1.0,YES
0.2344,NO
1.0,YES
0.151,NO
0.1834,NO
0.0797,NO
0.204,NO
0.1906,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
1.0,YES
1.0,YES
0.4941,YES
0.2751,YES
0.2254,NO
0.3603,YES
0.1879,NO
0.1439,NO
0.0769,NO
0.1953,NO
0.2653,NO
0.2047,NO
0.2963,NO
0.1987,NO
0.1204,NO
0.2252,NO
1.0,YES
0.2171,NO
1.0,YES
0.2252,NO
0.2041,NO
0.2034,NO
0.0498,NO
0.1906,NO
0.1796,NO
0.1207,NO
0.1912,NO
0.1608,NO
1.0,YES
1.0,YES
0.3819,YES
0.4373,YES
0.2254,NO
0.3603,YES
0.166,NO
0.1553,NO
0.0785,NO
0.10800000000000001,NO
0.2886,NO
0.1508,NO
0.2963,NO
0.1987,NO
0.0647,NO
0.2252,NO
1.0,YES
0.2085,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.0988,NO
0.20600000000000002,NO
0.0824,NO
0.1701,NO
0.1702,NO
0.2085,NO
1.0,YES
1.0,YES
0.3819,YES
1.0,YES
0.2254,NO
0.3603,YES
0.2085,NO
0.1741,NO
0.0544,NO
1.0,YES
1.0,YES
0.2628,YES
1.0,YES
0.2237,NO
0.1494,NO
1.0,YES
0.1475,NO
1.0,YES
0.1059,NO
0.2149,NO
0.1834,NO
0.1834,NO
0.1494,NO
0.2337,YES
0.1494,NO
0.2829,YES
0.2129,NO
1.0,YES
0.2938,NO
0.2938,NO
0.3025,NO
0.12,NO
1.0,YES
0.2714,NO
1.0,YES
0.1799,NO
0.1547,NO
0.3803,YES
0.2156,NO
0.1535,NO
1.0,YES
0.1827,NO
0.1097,NO
0.5448,YES
0.191,NO
1.0,YES
0.1528,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.21899999999999997,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.2637,NO
0.1991,NO
0.1784,NO
0.3767,NO
0.1917,NO
0.3985,YES
0.3359,NO
1.0,YES
0.1468,NO
0.0364,NO
0.3333,YES
1.0,YES
1.0,YES
1.0,YES
0.1533,NO
0.071,NO
0.2902,YES
0.33,NO
1.0,YES
0.33,NO
0.2414,NO
0.2414,NO
0.2414,NO
0.07200000000000001,NO
1.0,YES
0.1768,NO
1.0,YES
0.1768,NO
1.0,YES
0.33,NO
0.33,NO
0.2935,NO
0.2818,NO
1.0,YES
0.2113,NO
1.0,YES
0.1636,NO
0.1646,NO
1.0,YES
0.3036,NO
0.3036,NO
1.0,YES
0.1681,NO
0.153,NO
0.4738,YES
0.2147,NO
0.493,YES
0.1456,NO
0.2244,NO
0.1848,NO
0.1277,NO
0.1775,NO
0.2106,NO
0.1654,NO
0.3557,NO
0.0902,NO
0.2663,NO
0.2218,NO
0.2147,NO
0.3901,NO
0.21600000000000003,NO
0.4534,YES
0.3584,NO
0.3677,YES
0.0854,NO
0.0288,NO
0.0888,YES
1.0,YES
0.2178,YES
0.1484,YES
0.0389,NO
0.0854,NO
0.1204,YES
0.1175,NO
0.1484,YES
0.0994,NO
0.1762,NO
0.1762,NO
0.1785,NO
0.0854,NO
1.0,YES
0.0854,NO
1.0,YES
0.1347,NO
1.0,YES
