50Traced_NONETRACED_MAX_MULTI_LSA_57_SUM,Associated
0.20207078568044928,NO
0.028016512147255868,NO
0.20315354943493263,NO
0.4640319415307573,NO
0.02686607565811734,NO
0.1801448196521621,NO
0.18231034716112876,NO
0.04046829532381402,NO
0.26229951952358393,NO
0.7430466265141774,YES
0.13223252351627524,NO
0.841104419029573,YES
0.2268390065642552,NO
0.3248291263449956,NO
0.14204507004128036,NO
0.12093117682885564,NO
0.2762401028625566,NO
0.10834404818298705,NO
0.22501184272856461,NO
0.1691141639033633,NO
0.30953508831291865,NO
0.5500439872775258,YES
0.6667794545577587,YES
0.5680449346958111,YES
0.7747851390674697,YES
0.25458482777289027,NO
0.6608242539081005,YES
0.1835284563849225,NO
0.6849157474453542,YES
0.37714015023347086,YES
0.3763957501522636,NO
0.1984164580090681,NO
0.15984299925559992,NO
0.15091019828111252,NO
0.8794748595790756,YES
0.4966501996345672,YES
0.15469987142180414,NO
0.12160790417540769,NO
0.08838059145970088,NO
0.08181633619814578,NO
0.2609460648304798,NO
0.2516749001827164,NO
0.2442985721052987,NO
0.8025986330107598,YES
0.1339920146173107,NO
0.6236042498477363,YES
0.050686878256750334,NO
0.842390200988022,YES
0.07227448061176152,NO
0.1488800162414563,NO
0.14258645191852198,NO
0.12729241388644513,NO
0.11098328483454013,NO
0.21871827840563035,NO
0.14258645191852198,NO
0.14387223387697096,NO
0.21215402314407522,NO
0.1206604858902348,NO
0.41293902686607564,NO
0.5114705285240576,NO
0.2283278067266698,NO
0.4769574338499018,NO
0.24159166271909038,NO
0.030452730594843325,NO
0.2960005413818772,NO
0.885497732963389,YES
0.05183731474588886,NO
0.7487311362252148,YES
0.20132638559924199,NO
0.32056574406171745,NO
0.13568383298369086,NO
0.2644650470325505,NO
0.3322054544224131,NO
0.11829194017730256,NO
0.3275360357312039,NO
0.25336671854909654,NO
0.38092982337416254,NO
0.9145293361304729,YES
0.9001150436489138,YES
0.7402043716586587,YES
0.7322189889693442,YES
0.2604046829532381,NO
0.7427759355755567,YES
0.186641402179062,NO
0.7005481491507072,YES
0.33450632740069014,YES
0.403600189483657,NO
0.28896257697773564,NO
0.17222710969750288,NO
