50Traced_NONETRACED_MAX_RAW_VSM_6_MEDIAN,Associated
0.0737,NO
0.0652,NO
0.1423,NO
0.2164,NO
0.1663,NO
0.1249,NO
0.0594,NO
0.0679,NO
0.1689,NO
1.0,YES
0.1406,NO
1.0,YES
0.2427,NO
0.2231,NO
0.2223,NO
0.1687,NO
0.1663,NO
0.1687,NO
0.1423,NO
0.2179,NO
0.1663,NO
1.0,YES
1.0,YES
1.0,YES
0.245,YES
0.1573,NO
1.0,YES
0.1205,NO
0.4428,YES
0.2444,YES
0.3362,NO
0.1579,NO
0.1659,NO
0.1112,NO
1.0,YES
0.3413,YES
0.1659,NO
0.1056,NO
0.1778,NO
0.1058,NO
0.1797,NO
0.1835,NO
0.1551,NO
1.0,YES
0.1138,NO
1.0,YES
0.1659,NO
1.0,YES
0.1659,NO
0.1212,NO
0.1156,NO
0.1235,NO
0.0802,NO
0.1903,NO
0.1119,NO
0.1008,NO
0.0886,NO
0.1534,NO
0.2137,NO
0.2865,NO
0.2143,NO
0.1666,NO
0.1465,NO
0.0509,NO
0.2187,NO
0.5081,YES
0.1603,NO
0.4064,YES
0.205,NO
0.2168,NO
0.2136,NO
0.1919,NO
0.1733,NO
0.1731,NO
0.2137,NO
0.1755,NO
0.2202,NO
0.5081,YES
1.0,YES
1.0,YES
0.2965,YES
0.1659,NO
0.4064,YES
0.1251,NO
0.1303,YES
0.1949,YES
0.3356,NO
0.1662,NO
0.1507,NO
0.1489,NO
0.35200000000000004,YES
0.1243,YES
0.1731,NO
0.1841,NO
0.1525,NO
0.1841,NO
0.2289,NO
0.2088,NO
0.2075,NO
1.0,YES
0.1033,NO
1.0,YES
0.0553,NO
1.0,YES
0.0995,NO
0.1841,NO
0.1841,NO
0.1841,NO
0.1387,NO
0.2201,NO
0.1841,NO
0.1328,NO
0.1328,NO
0.0475,NO
0.3354,YES
1.0,YES
1.0,YES
0.1977,YES
0.1366,NO
0.0477,NO
0.3354,YES
0.183,NO
0.2372,YES
0.1443,NO
0.2165,NO
0.2003,NO
0.2199,NO
0.1508,NO
1.0,YES
0.1508,NO
0.3695,YES
0.1508,NO
1.0,YES
0.1516,NO
0.2519,NO
0.2125,NO
0.0827,NO
0.1977,YES
0.2085,NO
0.1977,YES
0.1686,NO
0.0732,NO
0.2524,NO
0.2582,NO
0.2524,NO
0.1701,NO
0.1694,NO
0.1225,NO
0.2524,NO
1.0,YES
0.2347,NO
1.0,YES
0.1987,NO
0.1834,NO
0.1689,NO
0.1926,NO
0.1906,NO
0.1926,NO
0.2524,NO
0.2019,NO
0.2524,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.2226,NO
1.0,YES
0.1312,NO
0.1328,NO
0.0774,NO
0.2886,YES
1.0,YES
1.0,YES
0.1429,YES
0.1366,NO
0.0604,NO
0.2886,YES
0.2598,NO
0.1972,YES
0.1459,NO
0.2252,NO
0.2571,NO
0.2375,NO
0.1453,NO
1.0,YES
0.141,NO
0.3695,YES
0.142,NO
1.0,YES
0.2564,NO
0.2519,NO
0.2228,NO
0.1032,NO
0.1461,YES
0.2085,NO
0.1548,YES
0.1415,NO
0.0745,NO
0.2395,NO
0.19,NO
0.2395,NO
0.1997,NO
0.1809,NO
0.1536,NO
0.2395,NO
1.0,YES
0.2045,NO
1.0,YES
0.2519,NO
0.2036,NO
0.2033,NO
0.1809,NO
0.1733,NO
0.1755,NO
0.2395,NO
0.2256,NO
0.2395,NO
1.0,YES
1.0,YES
1.0,YES
0.3108,YES
0.2405,NO
1.0,YES
0.1453,NO
0.1686,NO
0.1339,NO
0.22399999999999998,NO
0.2338,NO
0.2338,NO
0.2213,NO
0.1339,NO
0.0967,NO
0.2252,NO
1.0,YES
0.2347,NO
0.2751,YES
0.1331,NO
0.1834,NO
0.0797,NO
0.204,NO
0.2338,NO
0.1655,NO
0.31,NO
0.1309,NO
0.2819,NO
0.4856,YES
0.3905,YES
1.0,YES
1.0,YES
0.2213,NO
1.0,YES
0.2213,NO
0.1439,NO
0.0769,NO
0.1953,NO
0.2342,NO
0.2047,NO
0.1823,NO
0.1684,NO
0.1204,NO
0.1751,NO
1.0,YES
0.2171,NO
1.0,YES
0.2252,NO
0.2041,NO
0.2085,NO
0.0831,NO
0.1733,NO
0.0959,NO
0.1207,NO
0.1912,NO
0.1498,NO
1.0,YES
1.0,YES
1.0,YES
0.3235,YES
0.2206,NO
1.0,YES
0.1517,NO
0.1686,NO
0.0714,NO
0.10800000000000001,NO
0.2886,NO
0.2184,NO
0.1249,NO
0.0605,NO
0.0623,NO
0.2252,NO
1.0,YES
0.2347,NO
1.0,YES
0.2118,NO
0.2048,NO
0.2045,NO
0.0849,NO
0.1906,NO
0.0959,NO
0.0975,NO
0.1702,NO
0.166,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.1375,NO
1.0,YES
0.1083,NO
0.1523,NO
0.0694,NO
1.0,YES
0.2996,YES
1.0,YES
0.3738,YES
0.2237,NO
0.1065,NO
1.0,YES
0.2938,NO
1.0,YES
0.1253,NO
0.2516,NO
0.1848,NO
0.2203,NO
0.1628,NO
0.2337,YES
0.1628,NO
1.0,YES
0.2129,NO
1.0,YES
0.1271,NO
0.2192,NO
0.3025,NO
0.2938,NO
1.0,YES
0.2938,NO
1.0,YES
0.1799,NO
0.1547,NO
1.0,YES
0.3456,NO
0.3456,NO
1.0,YES
0.1827,NO
0.1097,NO
0.5448,YES
0.191,NO
1.0,YES
0.1528,NO
0.3264,NO
0.3203,NO
0.2648,NO
0.171,NO
0.3456,NO
0.1398,NO
0.3673,NO
0.1451,NO
0.3456,NO
0.1991,NO
0.1784,NO
0.3767,NO
0.1917,NO
1.0,YES
0.3359,NO
0.2874,YES
0.0798,NO
0.0364,NO
0.3605,YES
1.0,YES
1.0,YES
0.3174,YES
0.1768,NO
