50Traced_NONETRACED_MAX_MULTI_VSM_17_MEDIAN,Associated
0.3496,NO
0.2574,NO
0.1169,NO
0.3822,NO
0.2323,NO
0.2323,NO
0.4164,NO
0.2574,NO
0.2323,NO
1.0,YES
0.1134,NO
1.0,YES
0.3353,NO
0.3824,NO
0.3353,NO
0.1142,NO
0.3984,NO
0.2327,NO
0.2804,NO
0.2574,NO
0.3438,NO
1.0,YES
0.6471,YES
1.0,YES
0.3987,YES
0.1573,NO
1.0,YES
0.3251,NO
0.3062,YES
0.408,YES
0.3362,NO
0.2165,NO
0.2796,NO
0.2796,NO
1.0,YES
1.0,YES
0.3034,NO
0.158,NO
0.2287,NO
0.1102,NO
0.3148,NO
0.3413,NO
0.3148,NO
0.8269,YES
0.2796,NO
1.0,YES
0.2796,NO
0.504,YES
0.2165,NO
0.1769,NO
0.2289,NO
0.1522,NO
0.1107,NO
0.2268,NO
0.1151,NO
0.3034,NO
0.3496,NO
0.1534,NO
0.2809,NO
0.5644,NO
0.3765,NO
0.4162,NO
0.4164,NO
0.1187,NO
0.3753,NO
1.0,YES
0.2381,NO
1.0,YES
0.2728,NO
0.3824,NO
0.2728,NO
0.3282,NO
0.4327,NO
0.1268,NO
0.3765,NO
0.1755,NO
0.4378,NO
1.0,YES
1.0,YES
1.0,YES
1.0,YES
0.314,NO
1.0,YES
0.3251,NO
1.0,YES
1.0,YES
0.3356,NO
0.2304,NO
0.3559,NO
0.3559,NO
0.5161,YES
1.0,YES
0.3559,NO
0.2193,NO
0.1923,NO
0.188,NO
0.3667,NO
0.3667,NO
0.3667,NO
0.4268,YES
0.3559,NO
1.0,YES
0.3559,NO
1.0,YES
0.1909,NO
0.1426,NO
0.2065,NO
0.11800000000000001,NO
0.1641,NO
0.2673,NO
0.1724,NO
0.1724,NO
0.1652,NO
0.1652,NO
0.5033,YES
1.0,YES
1.0,YES
1.0,YES
0.2784,NO
0.1652,NO
1.0,YES
0.3027,NO
0.4491,YES
0.1577,NO
0.3553,NO
0.3569,NO
0.3553,NO
0.1729,NO
1.0,YES
0.1652,NO
1.0,YES
0.304,NO
1.0,YES
0.1982,NO
0.4291,NO
0.4471,NO
0.1856,NO
0.5820000000000001,YES
0.254,NO
0.4367,YES
0.3331,NO
0.3331,NO
0.2809,NO
0.5644,NO
0.2287,NO
0.4162,NO
0.3056,NO
0.3331,NO
0.2237,NO
0.9462,YES
0.1772,NO
0.6231,YES
0.3166,NO
0.3166,NO
0.3166,NO
0.3282,NO
0.4327,NO
0.3011,NO
0.3529,NO
0.3331,NO
0.4378,NO
0.83,YES
1.0,YES
1.0,YES
1.0,YES
0.314,NO
0.6231,YES
0.2026,NO
0.1348,NO
0.1168,NO
0.2644,YES
0.6115,YES
0.6115,YES
0.5253,YES
0.1676,NO
0.1676,NO
0.5253,YES
0.433,NO
0.2359,YES
0.2183,NO
0.3335,NO
0.3335,NO
0.3335,NO
0.1513,NO
0.5396,YES
0.1676,NO
1.0,YES
0.1597,NO
0.7878,YES
0.3798,NO
0.4576,NO
0.4608,NO
0.4608,NO
0.3057,YES
0.2619,NO
0.2294,YES
0.3496,NO
0.2988,NO
0.4218,NO
0.4029,NO
0.2489,NO
0.4162,NO
0.4164,NO
0.2988,NO
0.4218,NO
1.0,YES
0.3347,NO
1.0,YES
0.2519,NO
0.3824,NO
0.2033,NO
0.3282,NO
0.4327,NO
0.2701,NO
0.3529,NO
0.2988,NO
0.4378,NO
1.0,YES
0.9096,YES
1.0,YES
1.0,YES
0.3153,NO
1.0,YES
0.4218,NO
0.2522,NO
0.1339,NO
0.2809,NO
0.4156,NO
0.4156,NO
0.4162,NO
0.3056,NO
0.1027,NO
0.3745,NO
0.8204,YES
0.2344,NO
0.7214,YES
0.1876,NO
0.2759,NO
0.0647,NO
0.3282,NO
0.4327,NO
0.1655,NO
0.3529,NO
0.1309,NO
0.4378,NO
0.7214,YES
0.9096,YES
1.0,YES
1.0,YES
0.3271,NO
0.7214,YES
0.3745,NO
0.307,NO
0.307,NO
0.3821,NO
0.5077,NO
0.4809,NO
0.4809,NO
0.3056,NO
0.307,NO
0.4809,NO
0.8511,YES
0.2512,NO
0.5952,YES
0.3649,NO
0.3649,NO
0.3649,NO
0.3282,NO
0.4809,NO
0.307,NO
0.4809,NO
0.1912,NO
0.4378,NO
0.7466,YES
0.9096,YES
1.0,YES
1.0,YES
0.314,NO
0.5952,YES
0.3821,NO
0.2947,NO
0.0724,NO
0.20800000000000002,NO
0.5348,NO
0.2287,NO
0.3083,NO
0.2263,NO
0.1133,NO
0.2056,NO
0.8966,YES
0.1236,NO
0.5949,YES
0.3221,NO
0.3221,NO
0.3221,NO
0.2431,NO
0.3411,NO
